,idChiave,DIAM,ist_acc,numTP,CurrentPeak,rpmSetPoint,statorCelsius,spindleRpm,bearingsCelsius,VibromPeak,statoRot,@timestamp,LUNG,UTE
1226,3289,10.0,313715,1,20.247,18000.0,22.0,17978.0,22.0,1.5,1,2021-03-03T13:52:21.390Z,151.123,FRESA10_3D
1227,3290,12.0,321823,1,20.179,16000.0,25.0,15974.0,22.0,3.0,1,2021-03-03T13:53:42.471Z,113.099,FOREX12
1228,3292,10.0,400113,1,20.212,18000.0,22.0,17968.0,23.0,0.8,1,2021-03-03T14:06:45.377Z,151.123,FRESA10_3D
1229,3293,12.0,408207,1,20.145,16000.0,27.0,15994.0,23.0,2.2,1,2021-03-03T14:08:06.318Z,113.099,FOREX12
1230,3295,10.0,464693,1,20.23,18000.0,24.0,18005.0,24.0,1.3,1,2021-03-03T14:17:31.183Z,151.123,FRESA10_3D
1231,3296,12.0,472807,1,20.23,16000.0,28.0,16023.0,25.0,3.6,1,2021-03-03T14:18:52.324Z,113.099,FOREX12
1232,3298,10.0,538287,1,20.212,18000.0,24.0,18003.0,24.0,0.8,1,2021-03-03T14:29:47.130Z,151.123,FRESA10_3D
1233,3299,12.0,546376,1,20.162,16000.0,27.0,15992.0,25.0,3.4,1,2021-03-03T14:31:08.020Z,113.099,FOREX12
1234,3301,14.0,660705,1,20.332,18000.0,23.0,17914.0,24.0,1.3,1,2021-03-03T14:50:11.321Z,151.22,FRESA14
1235,3302,14.0,744286,1,20.195,18000.0,24.0,18030.0,25.0,1.7,1,2021-03-03T15:04:07.140Z,151.22,FRESA14
1236,3303,100.0,761819,1,20.212,14000.0,32.0,13963.0,27.0,4.3,1,2021-03-03T15:07:02.471Z,111.029,SPIANA_LZ
1237,3304,14.0,784141,1,20.195,18000.0,30.0,18006.0,25.0,2.9,1,2021-03-03T15:10:45.694Z,151.22,FRESA14
1238,3311,12.0,79897,1,20.145,18000.0,10.0,18023.0,12.0,1.1,1,2021-03-04T07:14:12.406Z,129.619,FRESA12_PROVA
1239,3314,12.0,326289,1,20.212,18000.0,12.0,17943.0,12.0,0.7,1,2021-03-04T07:55:16.344Z,129.619,FRESA12_PROVA
1240,3315,100.0,80884,1,20.212,14000.0,14.0,13984.0,15.0,3.3,1,2021-03-04T08:39:30.274Z,111.029,SPIANA_LZ
1241,3316,14.0,102951,1,20.247,18000.0,19.0,17928.0,15.0,3.1,1,2021-03-04T08:43:10.947Z,151.22,FRESA14
1242,3317,100.0,204092,1,20.212,14000.0,17.0,13993.0,17.0,3.6,1,2021-03-04T09:00:02.368Z,111.029,SPIANA_LZ
1243,3318,12.0,218597,1,20.247,18000.0,20.0,18000.0,17.0,2.7,1,2021-03-04T09:02:27.420Z,129.619,FRESA12_PROVA
1244,3318,12.0,219800,1,3.757,18000.0,20.0,18013.0,17.0,1.9,1,2021-03-04T09:02:39.450Z,129.619,FRESA12_PROVA
1245,3352,100.0,2665194,1,20.332,14000.0,15.0,13968.0,15.0,3.8,1,2021-03-04T15:50:13.694Z,111.029,SPIANA_LZ
1246,3354,100.0,2792050,1,20.212,14000.0,22.0,13933.0,22.0,4.3,1,2021-03-04T16:11:22.270Z,111.029,SPIANA_LZ
1247,3355,12.0,2816035,1,20.23,18000.0,27.0,18008.0,23.0,2.3,1,2021-03-04T16:15:22.123Z,129.619,FRESA12_PROVA
1248,3357,100.0,284736,1,20.179,14000.0,12.0,13991.0,12.0,2.0,1,2021-03-05T07:49:23.221Z,111.029,SPIANA_LZ
1249,3358,12.0,441716,1,20.212,18000.0,27.0,18024.0,23.0,1.7,1,2021-03-05T08:15:33.060Z,129.619,FRESA12_PROVA
1250,3360,100.0,610312,1,20.281,14000.0,22.0,13947.0,23.0,1.8,1,2021-03-05T08:43:39.063Z,111.029,SPIANA_LZ
1251,3361,300.0,674793,1,20.212,6600.0,27.0,6514.0,23.0,1.9,1,2021-03-05T08:54:23.890Z,97.05,FRESA300
1252,3362,12.0,693674,1,20.247,18000.0,27.0,17992.0,23.0,2.3,1,2021-03-05T08:57:32.705Z,129.619,FRESA12_PROVA
1253,3364,300.0,770589,1,20.382,6600.0,24.0,6464.0,24.0,3.9,1,2021-03-05T09:10:21.875Z,97.05,FRESA300
1254,3365,100.0,820244,1,20.212,14000.0,27.0,13942.0,24.0,4.0,1,2021-03-05T09:18:38.437Z,111.029,SPIANA_LZ
1255,3366,12.0,884578,1,20.212,18000.0,29.0,17968.0,24.0,1.7,1,2021-03-05T09:29:21.794Z,129.619,FRESA12_PROVA
1256,3367,12.0,58689,1,20.111,18000.0,22.0,17993.0,22.0,2.1,1,2021-03-05T09:56:43.522Z,129.619,FRESA12_PROVA
1257,3369,12.0,132799,1,20.247,18000.0,22.0,18036.0,22.0,2.6,1,2021-03-05T10:09:04.629Z,129.619,FRESA12_PROVA
1258,3376,12.0,495437,1,20.298,18000.0,19.0,18021.0,20.0,2.0,1,2021-03-05T11:09:31.049Z,129.619,FRESA12_PROVA
1259,3378,12.0,587013,1,20.247,18000.0,28.0,18009.0,24.0,1.5,1,2021-03-05T11:24:46.819Z,129.619,FRESA12_PROVA
1260,3379,300.0,606941,1,20.298,6600.0,32.0,6494.0,25.0,2.2,1,2021-03-05T11:28:06.101Z,97.05,FRESA300
1261,3381,12.0,666022,1,20.382,18000.0,23.0,18003.0,24.0,1.5,1,2021-03-05T11:37:56.918Z,129.619,FRESA12_PROVA
1262,3382,100.0,698867,1,20.212,14000.0,32.0,13991.0,25.0,1.1,1,2021-03-05T11:43:25.372Z,111.029,SPIANA_LZ
1263,3383,12.0,757608,1,20.212,18000.0,30.0,17986.0,25.0,2.2,1,2021-03-05T11:53:12.788Z,129.619,FRESA12_PROVA
1264,3384,300.0,777551,1,20.247,6600.0,32.0,6564.0,25.0,1.9,1,2021-03-05T11:56:32.220Z,97.05,FRESA300
1265,3406,12.0,1515473,1,20.179,18000.0,18.0,18015.0,19.0,2.0,1,2021-03-05T13:59:31.524Z,129.619,FRESA12_PROVA
1266,3407,300.0,1566060,1,20.247,6600.0,30.0,6484.0,24.0,2.7,1,2021-03-05T14:07:57.400Z,97.05,FRESA300
1267,3409,12.0,1653375,1,20.247,18000.0,22.0,17941.0,22.0,2.0,1,2021-03-05T14:22:30.560Z,129.619,FRESA12_PROVA
1268,3410,300.0,1703925,1,20.247,6600.0,33.0,6551.0,25.0,2.3,1,2021-03-05T14:30:56.066Z,97.05,FRESA300
1269,3412,12.0,1926623,1,20.179,18000.0,22.0,18027.0,22.0,1.5,1,2021-03-05T15:08:03.072Z,129.619,FRESA12_PROVA
1270,3413,12.0,2292875,1,20.247,18000.0,22.0,18001.0,22.0,1.6,1,2021-03-05T16:09:05.633Z,129.619,FRESA12_PROVA
1271,3414,6.0,2346991,1,20.212,16000.0,20.0,15952.0,22.0,3.1,1,2021-03-05T16:18:06.800Z,108.23,INCISORIA6
1272,3416,12.0,207056,1,20.212,18000.0,11.0,18003.0,12.0,1.7,1,2021-03-08T07:38:36.173Z,129.619,FRESA12_PROVA
1273,3417,12.0,239106,1,20.212,18000.0,12.0,17967.0,13.0,1.7,1,2021-03-08T07:43:56.676Z,129.619,FRESA12_PROVA
1274,3418,12.0,247015,1,20.145,18000.0,15.0,17915.0,14.0,1.8,1,2021-03-08T07:45:15.766Z,129.619,FRESA12_PROVA
1275,3419,12.0,255761,1,20.145,18000.0,14.0,17946.0,14.0,1.8,1,2021-03-08T07:46:43.227Z,129.619,FRESA12_PROVA
1276,3420,40.0,258167,1,20.162,17000.0,15.0,16991.0,14.0,4.7,1,2021-03-08T07:47:07.287Z,215.498,SPIG60
1277,3421,10.0,279101,1,20.212,18000.0,14.0,17958.0,15.0,3.8,1,2021-03-08T07:50:36.629Z,151.123,FRESA10_3D
1278,3422,40.0,282979,1,20.247,17000.0,17.0,17007.0,15.0,6.7,1,2021-03-08T07:51:15.409Z,215.498,SPIG60
1279,3423,6.0,320360,1,20.212,16000.0,15.0,15962.0,15.0,5.1,1,2021-03-08T07:57:29.223Z,104.82,PLEXIGLASS_6
1280,3424,40.0,327305,1,20.247,17000.0,18.0,16989.0,17.0,7.6,1,2021-03-08T07:58:38.674Z,215.498,SPIG60
1281,3425,6.0,339577,1,20.212,16000.0,17.0,16023.0,17.0,3.6,1,2021-03-08T08:00:41.395Z,104.82,PLEXIGLASS_6
1282,3426,40.0,346526,1,20.264,17000.0,20.0,16981.0,17.0,2.8,1,2021-03-08T08:01:50.885Z,215.498,SPIG60
1283,3427,6.0,453008,1,20.212,16000.0,17.0,15999.0,17.0,2.2,1,2021-03-08T08:19:35.716Z,104.82,PLEXIGLASS_6
1284,3428,40.0,459907,1,20.212,17000.0,20.0,16961.0,18.0,8.4,1,2021-03-08T08:20:44.706Z,215.498,SPIG60
1285,3429,6.0,475947,1,20.195,16000.0,18.0,16006.0,18.0,1.8,1,2021-03-08T08:23:25.108Z,104.82,PLEXIGLASS_6
1286,3430,40.0,482840,1,20.264,17000.0,20.0,17015.0,19.0,8.7,1,2021-03-08T08:24:34.039Z,215.498,SPIG60
1287,3431,6.0,496704,1,20.298,16000.0,19.0,15978.0,19.0,1.4,1,2021-03-08T08:26:52.680Z,104.82,PLEXIGLASS_6
1288,3432,40.0,503609,1,20.162,17000.0,22.0,16958.0,20.0,7.2,1,2021-03-08T08:28:01.731Z,215.498,SPIG60
1289,3433,6.0,518583,1,20.212,16000.0,20.0,16015.0,20.0,1.4,1,2021-03-08T08:30:31.473Z,104.82,PLEXIGLASS_6
1290,3434,40.0,525473,1,20.179,17000.0,22.0,17005.0,20.0,5.1,1,2021-03-08T08:31:40.373Z,215.498,SPIG60
1291,3435,6.0,536288,1,20.247,16000.0,22.0,16001.0,20.0,1.5,1,2021-03-08T08:33:28.524Z,104.82,PLEXIGLASS_6
1292,3436,40.0,543179,1,20.145,17000.0,23.0,16950.0,20.0,4.5,1,2021-03-08T08:34:37.435Z,215.498,SPIG60
1293,3437,6.0,556683,1,20.281,16000.0,22.0,16018.0,20.0,3.2,1,2021-03-08T08:36:52.477Z,104.82,PLEXIGLASS_6
1294,3438,40.0,563598,1,20.179,17000.0,23.0,17018.0,22.0,7.8,1,2021-03-08T08:38:01.627Z,215.498,SPIG60
1295,3467,,207828,,6.327,0.0,0.0,0.0,0.0,,1,2021-03-09T07:37:04.985Z,,
1296,3469,,242887,,12.113,0.0,0.0,0.0,0.0,,1,2021-03-09T07:42:55.576Z,,
1297,3471,,305931,,12.002,0.0,0.0,0.0,0.0,,1,2021-03-09T07:53:26.019Z,,
1298,3473,,341038,,5.89,0.0,0.0,0.0,0.0,,1,2021-03-09T07:59:17.091Z,,
1299,3475,,408932,,12.106,0.0,0.0,0.0,0.0,,1,2021-03-09T08:10:36.035Z,,
1300,3477,,501200,,12.284,0.0,0.0,0.0,0.0,,1,2021-03-09T08:25:58.720Z,,
1301,3480,,561265,,12.224,0.0,0.0,0.0,0.0,,1,2021-03-09T08:35:59.373Z,,
1302,3483,,610128,,12.069,0.0,0.0,0.0,0.0,,1,2021-03-09T08:44:08.006Z,,
1303,3486,,657723,,8.924,0.0,0.0,0.0,0.0,,1,2021-03-09T08:52:03.959Z,,
1304,3489,,710020,,5.757,0.0,0.0,0.0,0.0,,1,2021-03-09T09:00:46.932Z,,
1305,3521,,2903540,,6.075,0.0,0.0,0.0,0.0,,1,2021-03-09T15:06:22.283Z,,
1306,3524,,3049858,,6.038,0.0,0.0,0.0,0.0,,1,2021-03-09T15:30:45.474Z,,
1307,3527,,3081421,,12.128,0.0,0.0,0.0,0.0,,1,2021-03-09T15:36:01.106Z,,
1308,3528,,3092206,,5.979,0.0,0.0,0.0,0.0,,1,2021-03-09T15:37:48.957Z,,
1309,3530,,2197071,,12.187,0.0,0.0,0.0,0.0,,1,2021-03-10T13:18:13.908Z,,
1310,3531,,2201609,,5.735,0.0,0.0,0.0,0.0,,1,2021-03-10T13:18:59.289Z,,
1311,3532,,2212535,,5.92,0.0,0.0,0.0,0.0,,1,2021-03-10T13:20:48.550Z,,
1312,3533,,2219295,,12.224,0.0,0.0,0.0,0.0,,1,2021-03-10T13:21:56.151Z,,
1313,3534,,2223519,,12.284,0.0,0.0,0.0,0.0,,1,2021-03-10T13:22:38.392Z,,
1314,3536,,2237383,,12.069,0.0,0.0,0.0,0.0,,1,2021-03-10T13:24:57.033Z,,
1315,3535,,2227690,,5.853,0.0,0.0,0.0,0.0,,1,2021-03-10T13:23:20.102Z,,
1316,3537,,2241954,,12.187,0.0,0.0,0.0,0.0,,1,2021-03-10T13:25:42.744Z,,
1317,3538,,2248786,,5.587,0.0,0.0,0.0,0.0,,1,2021-03-10T13:26:51.065Z,,
1318,3539,,2252981,,5.564,0.0,0.0,0.0,0.0,,1,2021-03-10T13:27:33.015Z,,
1319,3540,,2257416,,5.846,0.0,0.0,0.0,0.0,,1,2021-03-10T13:28:17.366Z,,
1320,3541,,2261462,,5.683,0.0,0.0,0.0,0.0,,1,2021-03-10T13:28:57.826Z,,
1321,3542,,2265628,,12.128,0.0,0.0,0.0,0.0,,1,2021-03-10T13:29:39.487Z,,
1322,3543,,2269980,,6.06,0.0,0.0,0.0,0.0,,1,2021-03-10T13:30:23.007Z,,
1323,3545,,2287141,,5.794,0.0,0.0,0.0,0.0,,1,2021-03-10T13:33:14.620Z,,
1324,3546,,2292075,,5.883,0.0,0.0,0.0,0.0,,1,2021-03-10T13:34:03.960Z,,
1325,3544,,2281899,,12.165,0.0,0.0,0.0,0.0,,1,2021-03-10T13:32:22.199Z,,
1326,3547,,2296923,,5.505,0.0,0.0,0.0,0.0,,1,2021-03-10T13:34:52.441Z,,
1327,3548,,2301253,,6.793,0.0,0.0,0.0,0.0,,1,2021-03-10T13:35:35.741Z,,
1328,3549,,2306331,,5.779,0.0,0.0,0.0,0.0,,1,2021-03-10T13:36:26.522Z,,
1329,3552,,638649,,6.319,0.0,0.0,0.0,0.0,,1,2021-03-11T08:50:00.834Z,,
1330,3555,,856531,,12.372,0.0,0.0,0.0,0.0,,1,2021-03-11T09:26:19.683Z,,
1331,3556,,860734,,5.927,0.0,0.0,0.0,0.0,,1,2021-03-11T09:27:01.713Z,,
1332,3557,,1086889,,6.208,0.0,0.0,0.0,0.0,,1,2021-03-11T10:04:43.294Z,,
1333,3559,,1505768,,5.949,0.0,0.0,0.0,0.0,,1,2021-03-11T11:14:32.143Z,,
1334,3561,,2502038,,6.112,0.0,0.0,0.0,0.0,,1,2021-03-11T14:00:34.985Z,,
1335,3562,,2507643,,5.712,0.0,0.0,0.0,0.0,,1,2021-03-11T14:01:31.036Z,,
1336,3563,,2526808,,5.927,0.0,0.0,0.0,0.0,,1,2021-03-11T14:04:42.689Z,,
1337,3564,,2530547,,12.069,0.0,0.0,0.0,0.0,,1,2021-03-11T14:05:20.079Z,,
1338,3565,,2553700,,5.868,0.0,0.0,0.0,0.0,,1,2021-03-11T14:09:11.613Z,,
1339,3566,,2558482,,12.091,0.0,0.0,0.0,0.0,,1,2021-03-11T14:09:59.433Z,,
1340,3567,,2641112,,5.698,0.0,0.0,0.0,0.0,,1,2021-03-11T14:23:45.745Z,,
1341,3568,,2647538,,12.113,0.0,0.0,0.0,0.0,,1,2021-03-11T14:24:50.006Z,,
1342,3569,,2654181,,6.053,0.0,0.0,0.0,0.0,,1,2021-03-11T14:25:56.437Z,,
1343,3572,,1156509,,5.964,0.0,0.0,0.0,0.0,,1,2021-03-12T10:19:57.351Z,,
1344,3574,,1178176,,12.187,0.0,0.0,0.0,0.0,,1,2021-03-12T10:23:34.023Z,,
1345,3593,,2681113,,6.216,0.0,0.0,0.0,0.0,,1,2021-03-15T14:31:58.086Z,,
1346,3596,,361036,,12.106,0.0,0.0,0.0,0.0,,1,2021-03-16T08:24:19.707Z,,
1347,3599,,432712,,6.082,0.0,0.0,0.0,0.0,,1,2021-03-16T08:36:16.475Z,,
1348,3601,,469604,,6.112,0.0,0.0,0.0,0.0,,1,2021-03-16T08:42:25.399Z,,
1349,3604,,622097,,5.949,0.0,0.0,0.0,0.0,,1,2021-03-16T09:07:50.346Z,,
1350,3633,,47244,,8.939,0.0,0.0,0.0,0.0,,1,2021-03-17T13:03:15.664Z,,
1351,3634,,63811,,12.039,0.0,0.0,0.0,0.0,,1,2021-03-17T13:06:01.336Z,,
1352,3635,,126679,,9.057,0.0,0.0,0.0,0.0,,1,2021-03-17T13:16:30.025Z,,
1353,3637,,599082,,12.136,0.0,0.0,0.0,0.0,,1,2021-03-17T14:35:14.116Z,,
1354,3637,,605526,,5.224,0.0,0.0,0.0,0.0,,1,2021-03-17T14:36:18.557Z,,
1355,3637,,611231,,5.661,0.0,0.0,0.0,0.0,,1,2021-03-17T14:37:15.607Z,,
1356,3638,,621909,,5.624,0.0,0.0,0.0,0.0,,1,2021-03-17T14:39:02.389Z,,
1357,3639,,841851,,5.661,0.0,0.0,0.0,0.0,,1,2021-03-17T15:15:41.838Z,,
1358,3664,,2998718,,6.186,0.0,0.0,0.0,0.0,,1,2021-03-19T15:43:24.774Z,,
1359,3669,,961583,,12.106,0.0,0.0,0.0,0.0,,1,2021-03-22T09:43:19.810Z,,
1360,3439,6.0,573973,1,20.212,16000.0,22.0,16005.0,22.0,3.3,1,2021-03-08T08:39:45.378Z,104.82,PLEXIGLASS_6
1361,3440,40.0,580850,1,20.195,17000.0,24.0,16998.0,22.0,7.6,1,2021-03-08T08:40:54.149Z,215.498,SPIG60
1362,3441,6.0,593269,1,20.264,16000.0,22.0,16011.0,22.0,1.9,1,2021-03-08T08:42:58.340Z,104.82,PLEXIGLASS_6
1363,3442,40.0,600173,1,20.298,17000.0,24.0,16995.0,22.0,7.8,1,2021-03-08T08:44:07.381Z,215.498,SPIG60
1364,3443,6.0,613110,1,20.162,16000.0,22.0,16006.0,22.0,2.0,1,2021-03-08T08:46:16.753Z,104.82,PLEXIGLASS_6
1365,3444,40.0,620055,1,20.179,17000.0,25.0,17010.0,22.0,7.7,1,2021-03-08T08:47:26.203Z,215.498,SPIG60
1366,3445,6.0,631309,1,20.212,16000.0,23.0,15958.0,22.0,3.0,1,2021-03-08T08:49:18.745Z,104.82,PLEXIGLASS_6
1367,3446,40.0,638221,1,20.162,17000.0,25.0,16969.0,22.0,5.7,1,2021-03-08T08:50:27.865Z,215.498,SPIG60
1368,3447,6.0,658330,1,20.212,16000.0,22.0,16025.0,23.0,3.1,1,2021-03-08T08:53:48.957Z,104.82,PLEXIGLASS_6
1369,3448,40.0,665209,1,20.212,17000.0,25.0,16956.0,23.0,7.5,1,2021-03-08T08:54:57.748Z,215.498,SPIG60
1370,3449,6.0,676253,1,20.382,16000.0,24.0,15967.0,23.0,2.9,1,2021-03-08T08:56:48.189Z,104.82,PLEXIGLASS_6
1371,3450,40.0,683140,1,20.264,17000.0,25.0,16925.0,23.0,3.4,1,2021-03-08T08:57:57.060Z,215.498,SPIG60
1372,3451,6.0,694805,1,20.212,16000.0,24.0,15961.0,24.0,2.0,1,2021-03-08T08:59:53.711Z,104.82,PLEXIGLASS_6
1373,3452,40.0,701726,1,20.281,17000.0,27.0,17004.0,23.0,6.9,1,2021-03-08T09:01:02.922Z,215.498,SPIG60
1374,3453,6.0,712825,1,20.23,16000.0,25.0,16017.0,24.0,3.1,1,2021-03-08T09:02:53.913Z,104.82,PLEXIGLASS_6
1375,3454,40.0,719737,1,20.212,17000.0,27.0,17010.0,24.0,4.6,1,2021-03-08T09:04:03.034Z,215.498,SPIG60
1376,3455,6.0,741743,1,20.212,16000.0,24.0,15933.0,24.0,1.9,1,2021-03-08T09:07:43.096Z,104.82,PLEXIGLASS_6
1377,3456,40.0,748652,1,20.212,17000.0,27.0,16983.0,24.0,6.8,1,2021-03-08T09:08:52.187Z,215.498,SPIG60
1378,3457,6.0,764373,1,20.162,16000.0,24.0,15977.0,24.0,1.5,1,2021-03-08T09:11:29.399Z,104.82,PLEXIGLASS_6
1379,3458,40.0,771298,1,20.247,17000.0,27.0,16977.0,23.0,6.1,1,2021-03-08T09:12:38.650Z,215.498,SPIG60
1380,3459,100.0,806466,1,20.247,14000.0,23.0,13937.0,24.0,2.5,1,2021-03-08T09:18:30.334Z,111.029,SPIANA_LZ
1381,3460,12.0,952404,1,20.179,18000.0,23.0,17982.0,24.0,1.9,1,2021-03-08T09:42:49.730Z,129.619,FRESA12_PROVA
1382,3461,12.0,988462,1,20.179,18000.0,29.0,17974.0,25.0,1.9,1,2021-03-08T09:48:50.314Z,129.619,FRESA12_PROVA
1383,3462,12.0,1064379,1,20.247,18000.0,24.0,17939.0,24.0,1.7,1,2021-03-08T10:01:29.493Z,129.619,FRESA12_PROVA
1384,3463,12.0,1375840,1,20.247,18000.0,20.0,17969.0,22.0,2.4,1,2021-03-08T10:53:24.139Z,129.619,FRESA12_PROVA
1385,3464,12.0,2613514,1,20.247,18000.0,17.0,17962.0,18.0,2.1,1,2021-03-08T14:19:41.025Z,106.05,FRESA12_KRION
1386,3465,12.0,2770122,1,20.247,18000.0,24.0,18027.0,24.0,2.1,1,2021-03-08T14:45:47.124Z,106.05,FRESA12_KRION
1387,3466,12.0,2953432,1,20.315,18000.0,22.0,18025.0,23.0,2.1,1,2021-03-08T15:16:20.246Z,106.05,FRESA12_KRION
1388,3468,12.0,212509,1,20.247,16000.0,14.0,15971.0,14.0,1.1,1,2021-03-09T07:37:51.795Z,113.07,FOREX12
1389,3470,12.0,247738,1,20.212,16000.0,18.0,15986.0,17.0,1.3,1,2021-03-09T07:43:44.087Z,113.07,FOREX12
1390,3472,12.0,310773,1,20.162,16000.0,18.0,16015.0,19.0,1.2,1,2021-03-09T07:54:14.440Z,113.07,FOREX12
1391,3474,12.0,345890,1,20.179,16000.0,22.0,16013.0,20.0,1.3,1,2021-03-09T08:00:05.611Z,113.07,FOREX12
1392,3476,12.0,413776,1,20.417,16000.0,22.0,16011.0,22.0,1.2,1,2021-03-09T08:11:24.475Z,113.07,FOREX12
1393,3478,10.0,505851,1,20.077,18000.0,22.0,17981.0,22.0,2.5,1,2021-03-09T08:26:45.230Z,151.123,FRESA10_3D
1394,3479,12.0,513961,1,20.212,16000.0,25.0,15985.0,22.0,3.0,1,2021-03-09T08:28:06.330Z,113.07,FOREX12
1395,3481,10.0,565929,1,20.247,18000.0,22.0,18015.0,22.0,2.6,1,2021-03-09T08:36:46.013Z,151.123,FRESA10_3D
1396,3482,12.0,574023,1,20.212,16000.0,27.0,15964.0,23.0,1.8,1,2021-03-09T08:38:06.954Z,113.07,FOREX12
1397,3484,10.0,614786,1,20.179,18000.0,25.0,18009.0,24.0,1.5,1,2021-03-09T08:44:54.586Z,151.123,FRESA10_3D
1398,3485,12.0,622895,1,20.247,16000.0,28.0,15991.0,24.0,3.1,1,2021-03-09T08:46:15.677Z,113.07,FOREX12
1399,3487,10.0,662381,1,20.23,18000.0,25.0,17974.0,24.0,1.1,1,2021-03-09T08:52:50.539Z,151.123,FRESA10_3D
1400,3488,12.0,670476,1,20.195,16000.0,29.0,15985.0,24.0,1.6,1,2021-03-09T08:54:11.490Z,113.07,FOREX12
1401,3490,10.0,714672,1,20.23,18000.0,25.0,17969.0,24.0,2.0,1,2021-03-09T09:01:33.452Z,151.123,FRESA10_3D
1402,3491,12.0,722761,1,20.212,16000.0,28.0,15959.0,24.0,1.9,1,2021-03-09T09:02:54.343Z,113.07,FOREX12
1403,3492,100.0,1275481,1,20.195,14000.0,18.0,13976.0,19.0,1.5,1,2021-03-09T10:35:01.579Z,111.029,SPIANA_LZ
1404,3493,100.0,1328322,1,20.212,14000.0,18.0,13918.0,18.0,1.4,1,2021-03-09T10:43:49.992Z,111.029,SPIANA_LZ
1405,3494,12.0,1333120,1,20.212,18000.0,20.0,17968.0,18.0,1.9,1,2021-03-09T10:44:37.973Z,129.619,FRESA12_PROVA
1406,3495,100.0,1357028,1,20.264,14000.0,19.0,13947.0,19.0,1.4,1,2021-03-09T10:48:37.054Z,111.029,SPIANA_LZ
1407,3496,12.0,1361754,1,20.247,18000.0,20.0,17957.0,19.0,3.0,1,2021-03-09T10:49:24.315Z,129.619,FRESA12_PROVA
1408,3497,100.0,2240797,1,20.179,14000.0,15.0,13920.0,15.0,1.1,1,2021-03-09T13:15:54.806Z,111.029,SPIANA_LZ
1409,3498,12.0,2245527,1,20.128,18000.0,17.0,17996.0,15.0,2.0,1,2021-03-09T13:16:42.106Z,129.619,FRESA12_PROVA
1410,3499,100.0,2254134,1,20.179,14000.0,17.0,14002.0,17.0,1.8,1,2021-03-09T13:18:08.176Z,111.029,SPIANA_LZ
1411,3500,12.0,2258874,1,20.264,18000.0,19.0,18005.0,17.0,2.9,1,2021-03-09T13:18:55.577Z,129.619,FRESA12_PROVA
1412,3501,100.0,2267533,1,20.145,14000.0,19.0,13992.0,17.0,2.2,1,2021-03-09T13:20:22.168Z,111.029,SPIANA_LZ
1413,3502,12.0,2272319,1,20.281,18000.0,20.0,17946.0,17.0,1.5,1,2021-03-09T13:21:10.028Z,129.619,FRESA12_PROVA
1414,3503,100.0,2280136,1,20.264,14000.0,20.0,13970.0,17.0,1.2,1,2021-03-09T13:22:28.198Z,111.029,SPIANA_LZ
1415,3504,12.0,2284899,1,20.247,18000.0,20.0,18017.0,17.0,3.0,1,2021-03-09T13:23:15.829Z,129.619,FRESA12_PROVA
1416,3505,100.0,2292133,1,20.212,14000.0,20.0,13988.0,18.0,1.3,1,2021-03-09T13:24:28.169Z,111.029,SPIANA_LZ
1417,3506,12.0,2296949,1,20.212,18000.0,22.0,18014.0,18.0,2.2,1,2021-03-09T13:25:16.330Z,129.619,FRESA12_PROVA
1418,3507,100.0,2303433,1,20.212,14000.0,22.0,14005.0,19.0,1.1,1,2021-03-09T13:26:21.170Z,111.029,SPIANA_LZ
1419,3508,12.0,2308174,1,20.247,18000.0,22.0,17969.0,19.0,1.2,1,2021-03-09T13:27:08.580Z,129.619,FRESA12_PROVA
1420,3509,100.0,2316835,1,20.281,14000.0,22.0,14001.0,20.0,2.4,1,2021-03-09T13:28:35.191Z,111.029,SPIANA_LZ
1421,3510,12.0,2321562,1,20.162,18000.0,22.0,18025.0,20.0,3.0,1,2021-03-09T13:29:22.461Z,129.619,FRESA12_PROVA
1422,3511,100.0,2329087,1,20.145,14000.0,22.0,13964.0,20.0,2.4,1,2021-03-09T13:30:37.712Z,111.029,SPIANA_LZ
1423,3512,12.0,2333828,1,20.247,18000.0,22.0,17987.0,20.0,3.2,1,2021-03-09T13:31:25.122Z,129.619,FRESA12_PROVA
1424,3513,100.0,2343729,1,20.349,14000.0,22.0,13968.0,20.0,1.9,1,2021-03-09T13:33:04.133Z,111.029,SPIANA_LZ
1425,3514,12.0,2348484,1,20.162,18000.0,22.0,17963.0,20.0,1.4,1,2021-03-09T13:33:51.683Z,129.619,FRESA12_PROVA
1426,3515,100.0,2356264,1,20.162,14000.0,23.0,13991.0,20.0,1.4,1,2021-03-09T13:35:09.484Z,111.029,SPIANA_LZ
1427,3516,12.0,2361006,1,20.298,18000.0,23.0,17989.0,20.0,2.8,1,2021-03-09T13:35:56.904Z,129.619,FRESA12_PROVA
1428,3517,100.0,2368605,1,20.23,14000.0,23.0,13922.0,22.0,2.3,1,2021-03-09T13:37:12.895Z,111.029,SPIANA_LZ
1429,3518,12.0,2373348,1,20.145,18000.0,24.0,17955.0,20.0,1.0,1,2021-03-09T13:38:00.325Z,129.619,FRESA12_PROVA
1430,3519,100.0,2381442,1,20.264,14000.0,24.0,13982.0,22.0,1.1,1,2021-03-09T13:39:21.266Z,111.029,SPIANA_LZ
1431,3520,12.0,2386194,1,20.212,18000.0,24.0,18027.0,22.0,1.0,1,2021-03-09T13:40:08.786Z,129.619,FRESA12_PROVA
