,CurrentPeak,bearingsCelsius,statorCelsius,spindleRpm,LUNG,idChiave,numTP,@timestamp,ist_acc,UTE,rpmSetPoint,VibromPeak,statoRot,DIAM
196,7.571,0.0,0.0,0.0,,3637,,2021-07-22T06:06:05.951Z,97033,,0.0,,1,
197,1.868,0.0,0.0,0.0,,3637,,2021-07-22T06:08:08.573Z,109295,,0.0,,1,
198,1.994,0.0,0.0,0.0,,3637,,2021-07-22T06:10:06.684Z,121106,,0.0,,1,
199,7.383,0.0,0.0,0.0,,3638,,2021-07-22T06:12:01.895Z,132627,,0.0,,1,
200,7.524,0.0,0.0,0.0,,3643,,2021-07-22T07:11:18.874Z,488321,,0.0,,1,
201,7.524,0.0,0.0,0.0,,3648,,2021-07-22T08:10:18.729Z,842302,,0.0,,1,
202,7.414,0.0,0.0,0.0,,3653,,2021-07-22T09:07:04.732Z,1182898,,0.0,,1,
203,7.524,0.0,0.0,0.0,,3659,,2021-07-22T11:13:22.861Z,1940701,,0.0,,1,
204,7.555,0.0,0.0,0.0,,3666,,2021-07-22T11:49:55.389Z,2159951,,0.0,,1,
205,7.508,0.0,0.0,0.0,,3671,,2021-07-22T12:11:34.796Z,2289890,,0.0,,1,
206,9.174,0.0,0.0,0.0,,3677,,2021-07-22T12:34:55.394Z,2429948,,0.0,,1,
207,7.524,0.0,0.0,0.0,,3680,,2021-07-22T12:49:43.206Z,2518728,,0.0,,1,
208,7.524,0.0,0.0,0.0,,3685,,2021-07-22T13:50:08.793Z,2881282,,0.0,,1,
209,7.493,0.0,0.0,0.0,,3690,,2021-07-23T07:45:56.077Z,691532,,0.0,,1,
210,1.68,0.0,0.0,0.0,,3690,,2021-07-23T07:49:56.700Z,715594,,0.0,,1,
211,1.821,0.0,0.0,0.0,,3690,,2021-07-23T07:47:58.598Z,703784,,0.0,,1,
212,7.493,0.0,0.0,0.0,,3746,,2021-07-26T05:53:28.597Z,134504,,0.0,,1,
213,7.524,0.0,0.0,0.0,,3747,,2021-07-26T05:59:28.030Z,170447,,0.0,,1,
214,7.461,0.0,0.0,0.0,,3748,,2021-07-26T06:04:28.622Z,200506,,0.0,,1,
215,7.555,0.0,0.0,0.0,,3749,,2021-07-26T07:05:19.186Z,565559,,0.0,,1,
216,7.524,0.0,0.0,0.0,,3750,,2021-07-26T07:25:26.489Z,686288,,0.0,,1,
217,7.477,0.0,0.0,0.0,,3751,,2021-07-26T07:53:06.346Z,852272,,0.0,,1,
218,7.493,0.0,0.0,0.0,,3752,,2021-07-26T07:56:02.668Z,869904,,0.0,,1,
219,7.446,0.0,0.0,0.0,,3753,,2021-07-26T08:06:06.994Z,930336,,0.0,,1,
220,7.336,0.0,0.0,0.0,,3756,,2021-07-26T08:18:22.642Z,1003900,,0.0,,1,
221,7.461,0.0,0.0,0.0,,3761,,2021-07-26T10:53:59.972Z,1937623,,0.0,,1,
222,7.414,0.0,0.0,0.0,,3762,,2021-07-26T10:56:15.003Z,1951126,,0.0,,1,
223,17.273,37.0,47.0,18009.0,107.981,3392,1,2021-07-14T07:00:45.211Z,425573,006-22-1-E,18000.0,1.8,1,6.0
224,17.548,38.0,42.0,18002.0,107.981,3393,1,2021-07-14T07:11:37.949Z,490846,006-22-1-E,18000.0,2.5,1,6.0
225,13.248,34.0,34.0,12506.0,97.379,3394,1,2021-07-14T07:59:11.006Z,776148,100-08-6-E,12500.0,3.8,1,100.0
226,19.5,35.0,37.0,20012.0,93.051,3395,1,2021-07-14T08:13:41.947Z,863241,001-12-1-E,20000.0,2.1,1,1.5
227,20.39,38.0,46.0,20000.0,101.574,3396,1,2021-07-14T08:18:24.451Z,891491,004-13-1-E,20000.0,1.9,1,4.0
228,16.687,39.0,47.0,18002.0,112.12,3397,1,2021-07-14T08:20:14.162Z,902462,008-24-1-E,18000.0,1.2,1,8.0
229,18.175,41.0,50.0,18002.0,107.981,3398,1,2021-07-14T08:26:24.037Z,939449,006-22-1-E,18000.0,1.7,1,6.0
230,17.314,40.0,44.0,18005.0,107.981,3399,1,2021-07-14T08:37:39.856Z,1007030,006-22-1-E,18000.0,2.3,1,6.0
231,19.412,34.0,34.0,20024.0,93.051,3400,1,2021-07-14T09:28:13.975Z,1310438,001-12-1-E,20000.0,2.1,1,1.5
232,19.271,38.0,45.0,20001.0,101.574,3401,1,2021-07-14T09:32:56.129Z,1338653,004-13-1-E,20000.0,1.8,1,4.0
233,17.039,38.0,46.0,18010.0,112.12,3402,1,2021-07-14T09:34:45.871Z,1349627,008-24-1-E,18000.0,1.2,1,8.0
234,17.197,41.0,50.0,18011.0,108.168,3403,1,2021-07-14T09:40:55.725Z,1386612,006-22-1-E,18000.0,2.1,1,6.0
235,17.712,41.0,45.0,18005.0,108.168,3404,1,2021-07-14T09:51:50.864Z,1452125,006-22-1-E,18000.0,2.7,1,6.0
236,19.611,30.0,29.0,20016.0,93.051,3405,1,2021-07-14T11:18:16.532Z,1970685,001-12-1-E,20000.0,2.3,1,1.5
237,19.318,35.0,41.0,19993.0,101.574,3406,1,2021-07-14T11:23:01.736Z,1999205,004-13-1-E,20000.0,2.1,1,4.0
238,16.4,36.0,43.0,18016.0,112.12,3407,1,2021-07-14T11:24:51.507Z,2010182,008-24-1-E,18000.0,1.4,1,8.0
239,18.005,39.0,48.0,18012.0,108.168,3408,1,2021-07-14T11:31:01.462Z,2047177,006-22-1-E,18000.0,2.2,1,6.0
240,17.56,40.0,43.0,18004.0,108.168,3409,1,2021-07-14T11:42:32.511Z,2116281,006-22-1-E,18000.0,2.6,1,6.0
241,18.996,36.0,36.0,19993.0,93.051,3410,1,2021-07-14T12:31:31.150Z,2410141,001-12-1-E,20000.0,2.2,1,1.5
242,19.582,38.0,44.0,19983.0,101.574,3411,1,2021-07-14T12:34:56.572Z,2430683,004-13-1-E,20000.0,2.1,1,4.0
243,16.494,39.0,46.0,17997.0,112.12,3412,1,2021-07-14T12:37:42.935Z,2447319,008-24-1-E,18000.0,0.8,1,8.0
244,17.589,40.0,50.0,18000.0,108.168,3413,1,2021-07-14T12:42:48.619Z,2477887,006-22-1-E,18000.0,1.4,1,6.0
245,17.238,40.0,44.0,17980.0,108.168,3414,1,2021-07-14T12:52:19.556Z,2534980,006-22-1-E,18000.0,2.2,1,6.0
246,15.708,25.0,24.0,4996.0,93.051,3415,1,2021-07-15T06:01:02.696Z,103631,001-12-1-E,5000.0,0.4,1,1.5
247,12.117,25.0,26.0,9996.0,93.051,3415,1,2021-07-15T06:02:02.686Z,109630,001-12-1-E,10000.0,0.8,1,1.5
248,11.906,25.0,29.0,15010.0,93.051,3415,1,2021-07-15T06:03:02.787Z,115640,001-12-1-E,15000.0,1.4,1,1.5
249,19.623,26.0,28.0,20006.0,93.051,3416,1,2021-07-15T06:08:38.440Z,149205,001-12-1-E,20000.0,2.2,1,1.5
250,19.365,30.0,36.0,20014.0,101.574,3417,1,2021-07-15T06:12:12.672Z,170628,004-13-1-E,20000.0,2.3,1,4.0
251,16.658,32.0,40.0,18001.0,112.12,3418,1,2021-07-15T06:14:58.933Z,187254,008-24-1-E,18000.0,1.0,1,8.0
252,17.455,34.0,44.0,17999.0,108.168,3419,1,2021-07-15T06:19:53.476Z,216708,006-22-1-E,18000.0,2.2,1,6.0
253,17.378,35.0,39.0,18007.0,108.168,3420,1,2021-07-15T06:28:06.101Z,265970,006-22-1-E,18000.0,2.4,1,6.0
254,20.039,33.0,33.0,19976.0,93.051,3421,1,2021-07-15T07:23:34.647Z,598821,001-12-1-E,20000.0,2.3,1,1.5
255,18.339,35.0,42.0,19983.0,101.574,3422,1,2021-07-15T07:27:11.260Z,620482,004-13-1-E,20000.0,1.9,1,4.0
256,17.132,37.0,45.0,17989.0,112.12,3423,1,2021-07-15T07:29:57.482Z,637104,008-24-1-E,18000.0,1.4,1,8.0
257,17.835,39.0,48.0,18002.0,108.168,3424,1,2021-07-15T07:34:52.475Z,666603,006-22-1-E,18000.0,2.0,1,6.0
258,16.798,34.0,35.0,18014.0,108.168,3425,1,2021-07-15T07:50:15.396Z,758894,006-22-1-E,18000.0,2.4,1,6.0
259,19.851,34.0,35.0,20001.0,93.051,3426,1,2021-07-15T08:40:52.062Z,1062557,001-12-1-E,20000.0,2.5,1,1.5
260,19.23,36.0,44.0,19987.0,101.574,3427,1,2021-07-15T08:44:34.145Z,1084765,004-13-1-E,20000.0,2.3,1,4.0
261,16.611,38.0,46.0,18012.0,112.12,3428,1,2021-07-15T08:47:20.827Z,1101433,008-24-1-E,18000.0,1.2,1,8.0
262,17.162,40.0,49.0,18007.0,108.168,3429,1,2021-07-15T08:52:15.361Z,1130886,006-22-1-E,18000.0,2.2,1,6.0
263,19.839,35.0,36.0,20022.0,93.051,3430,1,2021-07-15T09:07:44.102Z,1223759,001-12-1-E,20000.0,1.6,1,1.5
264,19.242,38.0,45.0,19991.0,101.574,3431,1,2021-07-15T09:11:17.564Z,1245105,004-13-1-E,20000.0,2.2,1,4.0
265,16.763,39.0,47.0,17997.0,112.12,3432,1,2021-07-15T09:14:04.137Z,1261762,008-24-1-E,18000.0,1.0,1,8.0
266,17.513,40.0,50.0,18005.0,108.168,3433,1,2021-07-15T09:18:58.670Z,1291215,006-22-1-E,18000.0,2.0,1,6.0
267,17.378,41.0,47.0,18002.0,108.168,3434,1,2021-07-15T09:25:30.525Z,1330400,006-22-1-E,18000.0,2.3,1,6.0
268,19.259,29.0,28.0,19995.0,93.051,3435,1,2021-07-15T11:25:17.722Z,2049111,001-12-1-E,20000.0,2.4,1,1.5
269,18.966,33.0,38.0,19995.0,101.574,3436,1,2021-07-15T11:28:52.985Z,2070637,004-13-1-E,20000.0,2.0,1,4.0
270,16.353,37.0,44.0,18004.0,112.12,3437,1,2021-07-15T11:31:39.347Z,2087273,008-24-1-E,18000.0,1.1,1,8.0
271,16.951,41.0,49.0,17999.0,108.168,3438,1,2021-07-15T11:36:33.950Z,2116733,006-22-1-E,18000.0,1.8,1,6.0
272,19.23,37.0,38.0,20002.0,93.051,3440,1,2021-07-15T12:35:56.924Z,2473026,001-12-1-E,20000.0,2.2,1,1.5
273,19.458,39.0,46.0,19993.0,101.574,3441,1,2021-07-15T12:39:17.836Z,2493117,004-13-1-E,20000.0,2.3,1,4.0
274,16.845,40.0,47.0,18007.0,112.12,3442,1,2021-07-15T12:41:14.868Z,2504820,008-24-1-E,18000.0,1.1,1,8.0
275,17.361,41.0,50.0,17999.0,108.168,3443,1,2021-07-15T12:45:38.711Z,2531204,006-22-1-E,18000.0,1.7,1,6.0
276,19.183,36.0,37.0,19997.0,93.051,3444,1,2021-07-15T13:27:01.441Z,2779474,001-12-1-E,20000.0,2.2,1,1.5
277,16.875,39.0,46.0,17999.0,112.12,3445,1,2021-07-15T13:31:34.604Z,2806790,008-24-1-E,18000.0,0.9,1,8.0
278,18.093,41.0,51.0,18004.0,108.168,3446,1,2021-07-15T13:38:38.839Z,2849213,006-22-1-E,18000.0,1.9,1,6.0
279,20.05,39.0,41.0,19989.0,93.051,3447,1,2021-07-15T14:12:49.455Z,3054272,001-12-1-E,20000.0,2.4,1,1.5
280,19.746,41.0,48.0,19993.0,101.574,3448,1,2021-07-15T14:16:24.687Z,3075795,004-13-1-E,20000.0,2.3,1,4.0
281,16.951,42.0,50.0,17997.0,112.12,3449,1,2021-07-15T14:19:10.949Z,3092421,008-24-1-E,18000.0,0.9,1,8.0
282,17.179,42.0,52.0,18007.0,108.168,3450,1,2021-07-15T14:24:05.463Z,3121872,006-22-1-E,18000.0,2.2,1,6.0
283,17.976,42.0,48.0,17990.0,108.168,3451,1,2021-07-15T14:30:38.227Z,3161148,006-22-1-E,18000.0,2.3,1,6.0
284,15.726,24.0,24.0,5000.0,93.051,3452,1,2021-07-16T06:10:26.807Z,130676,001-12-1-E,5000.0,0.4,1,1.5
285,12.21,25.0,28.0,15018.0,93.051,3452,1,2021-07-16T06:12:26.918Z,142687,001-12-1-E,15000.0,1.7,1,1.5
286,12.105,24.0,26.0,10004.0,93.051,3452,1,2021-07-16T06:11:26.687Z,136664,001-12-1-E,10000.0,0.7,1,1.5
287,19.394,26.0,28.0,20016.0,93.051,3453,1,2021-07-16T06:16:33.390Z,167334,001-12-1-E,20000.0,2.2,1,1.5
288,19.593,29.0,36.0,20016.0,101.574,3454,1,2021-07-16T06:20:08.682Z,188863,004-13-1-E,20000.0,2.1,1,4.0
289,16.781,31.0,39.0,18007.0,112.12,3455,1,2021-07-16T06:22:55.433Z,205538,008-24-1-E,18000.0,1.1,1,8.0
290,17.759,34.0,44.0,18007.0,108.168,3456,1,2021-07-16T06:27:50.076Z,235002,006-22-1-E,18000.0,2.3,1,6.0
291,17.625,34.0,39.0,18004.0,108.168,3457,1,2021-07-16T06:35:51.591Z,283153,006-22-1-E,18000.0,2.3,1,6.0
292,19.271,35.0,36.0,20008.0,93.051,3458,1,2021-07-16T07:21:56.181Z,559609,001-12-1-E,20000.0,2.2,1,1.5
293,20.314,36.0,44.0,19999.0,101.574,3459,1,2021-07-16T07:25:31.464Z,581137,004-13-1-E,20000.0,2.0,1,4.0
294,16.98,37.0,46.0,18004.0,112.12,3460,1,2021-07-16T07:28:17.976Z,597788,008-24-1-E,18000.0,1.0,1,8.0
295,17.625,38.0,48.0,18000.0,108.168,3461,1,2021-07-16T07:33:12.929Z,627283,006-22-1-E,18000.0,2.1,1,6.0
296,17.408,38.0,44.0,18009.0,108.168,3462,1,2021-07-16T07:40:12.864Z,669276,006-22-1-E,18000.0,2.3,1,6.0
297,19.916,34.0,36.0,20020.0,93.051,3463,1,2021-07-16T08:26:37.757Z,947762,001-12-1-E,20000.0,2.1,1,1.5
298,19.306,36.0,44.0,20012.0,101.574,3464,1,2021-07-16T08:30:12.910Z,969277,004-13-1-E,20000.0,2.2,1,4.0
299,16.582,38.0,46.0,18011.0,112.12,3465,1,2021-07-16T08:32:59.332Z,985919,008-24-1-E,18000.0,1.3,1,8.0
300,17.578,39.0,48.0,18000.0,108.168,3466,1,2021-07-16T08:37:53.985Z,1015384,006-22-1-E,18000.0,2.2,1,6.0
301,17.408,38.0,44.0,18004.0,108.168,3467,1,2021-07-16T08:45:13.361Z,1059321,006-22-1-E,18000.0,2.3,1,6.0
302,19.072,38.0,40.0,20010.0,93.051,3468,1,2021-07-16T09:31:32.545Z,1337236,001-12-1-E,20000.0,1.9,1,1.5
303,20.326,40.0,47.0,20006.0,101.574,3469,1,2021-07-16T09:35:07.887Z,1358770,004-13-1-E,20000.0,2.4,1,4.0
304,16.921,40.0,48.0,18007.0,112.12,3470,1,2021-07-16T09:37:54.259Z,1375407,008-24-1-E,18000.0,0.9,1,8.0
305,17.15,41.0,50.0,18002.0,108.168,3471,1,2021-07-16T09:42:48.893Z,1404870,006-22-1-E,18000.0,2.2,1,6.0
306,17.285,28.0,27.0,18018.0,108.168,3472,1,2021-07-16T10:56:45.918Z,1848567,006-22-1-E,18000.0,2.5,1,6.0
307,20.009,36.0,37.0,20014.0,93.051,3473,1,2021-07-16T11:46:14.234Z,2145395,001-12-1-E,20000.0,2.1,1,1.5
308,19.347,38.0,45.0,20022.0,101.574,3474,1,2021-07-16T11:49:49.397Z,2166911,004-13-1-E,20000.0,2.2,1,4.0
309,16.921,39.0,47.0,18005.0,112.12,3475,1,2021-07-16T11:52:36.139Z,2183585,008-24-1-E,18000.0,1.4,1,8.0
310,17.425,40.0,49.0,18000.0,108.168,3476,1,2021-07-16T11:57:31.003Z,2213071,006-22-1-E,18000.0,2.2,1,6.0
311,17.589,39.0,44.0,18006.0,108.168,3477,1,2021-07-16T12:05:33.659Z,2261336,006-22-1-E,18000.0,2.3,1,6.0
312,20.572,35.0,36.0,19974.0,93.051,3478,1,2021-07-16T12:55:25.625Z,2560529,001-12-1-E,20000.0,2.2,1,1.5
313,19.546,37.0,45.0,19987.0,101.574,3479,1,2021-07-16T12:59:00.848Z,2582051,004-13-1-E,20000.0,2.1,1,4.0
314,16.722,39.0,46.0,18020.0,112.12,3480,1,2021-07-16T13:01:47.390Z,2598705,008-24-1-E,18000.0,1.2,1,8.0
315,17.625,40.0,49.0,17997.0,108.168,3481,1,2021-07-16T13:06:42.264Z,2628192,006-22-1-E,18000.0,2.0,1,6.0
316,17.425,39.0,44.0,17990.0,108.168,3482,1,2021-07-16T13:14:12.469Z,2673212,006-22-1-E,18000.0,2.3,1,6.0
317,19.306,38.0,39.0,19983.0,93.051,3483,1,2021-07-16T14:03:05.005Z,2966462,001-12-1-E,20000.0,2.2,1,1.5
318,19.119,39.0,46.0,20000.0,101.574,3484,1,2021-07-16T14:06:40.208Z,2987982,004-13-1-E,20000.0,2.0,1,4.0
319,16.628,40.0,48.0,18014.0,112.12,3485,1,2021-07-16T14:09:26.590Z,3004620,008-24-1-E,18000.0,1.4,1,8.0
320,17.73,41.0,50.0,18014.0,108.168,3486,1,2021-07-16T14:14:21.104Z,3034071,006-22-1-E,18000.0,2.2,1,6.0
321,16.886,40.0,46.0,17999.0,108.168,3487,1,2021-07-16T14:21:15.289Z,3075489,006-22-1-E,18000.0,2.3,1,6.0
322,16.201,25.0,24.0,4996.0,93.051,3488,1,2021-07-19T05:57:03.455Z,27684,001-12-1-E,5000.0,0.3,1,1.5
323,11.554,25.0,29.0,9989.0,93.051,3488,1,2021-07-19T05:59:03.447Z,39683,001-12-1-E,10000.0,0.7,1,1.5
324,11.707,27.0,34.0,15004.0,93.051,3488,1,2021-07-19T06:01:03.558Z,51694,001-12-1-E,15000.0,1.5,1,1.5
325,19.992,29.0,33.0,20000.0,93.051,3489,1,2021-07-19T06:04:11.531Z,70491,001-12-1-E,20000.0,2.0,1,1.5
326,19.822,32.0,40.0,19983.0,101.574,3490,1,2021-07-19T06:07:47.034Z,92041,004-13-1-E,20000.0,2.1,1,4.0
327,17.039,35.0,44.0,18004.0,112.12,3491,1,2021-07-19T06:10:33.506Z,108688,008-24-1-E,18000.0,1.0,1,8.0
328,17.958,36.0,46.0,18011.0,108.168,3492,1,2021-07-19T06:15:28.000Z,138137,006-22-1-E,18000.0,2.1,1,6.0
329,17.607,36.0,41.0,18014.0,108.168,3493,1,2021-07-19T06:23:16.408Z,184977,006-22-1-E,18000.0,2.2,1,6.0
330,19.382,37.0,39.0,19997.0,93.051,3494,1,2021-07-19T07:10:56.695Z,471001,001-12-1-E,20000.0,1.6,1,1.5
331,19.47,36.0,42.0,20008.0,93.051,3495,1,2021-07-19T07:13:19.198Z,485251,001-12-1-E,20000.0,1.7,1,1.5
332,19.611,38.0,46.0,20006.0,101.574,3496,1,2021-07-19T07:16:54.412Z,506772,004-13-1-E,20000.0,2.1,1,4.0
333,17.009,39.0,47.0,18011.0,112.12,3497,1,2021-07-19T07:19:40.645Z,523395,008-24-1-E,18000.0,1.1,1,8.0
334,17.865,39.0,49.0,18004.0,108.168,3498,1,2021-07-19T07:24:35.180Z,552848,006-22-1-E,18000.0,1.4,1,6.0
335,17.132,39.0,45.0,17994.0,108.168,3499,1,2021-07-19T07:32:23.668Z,599696,006-22-1-E,18000.0,2.2,1,6.0
336,12.96,30.0,30.0,17992.0,117.148,3500,1,2021-07-19T08:40:11.392Z,1006461,030-27-2-C,18000.0,2.7,1,3.0
337,13.371,32.0,34.0,18001.0,117.148,3501,1,2021-07-19T08:43:20.666Z,1025388,030-27-2-C,18000.0,2.8,1,3.0
338,13.054,33.0,35.0,18004.0,117.148,3502,1,2021-07-19T08:51:03.834Z,1071704,030-27-2-C,18000.0,2.0,1,3.0
339,13.142,34.0,36.0,20012.0,107.25,3503,1,2021-07-19T09:05:18.150Z,1157134,023-13-4-E,20000.0,2.2,1,23.0
340,13.341,34.0,36.0,20014.0,107.25,3504,1,2021-07-19T09:06:56.242Z,1166943,023-13-4-E,20000.0,2.5,1,23.0
341,17.39,35.0,42.0,17994.0,140.919,3505,1,2021-07-19T09:09:52.045Z,1184523,012-50-3-E,18000.0,1.6,1,12.0
342,16.933,36.0,45.0,18004.0,112.12,3506,1,2021-07-19T09:11:43.207Z,1195639,008-24-1-E,18000.0,1.3,1,8.0
343,16.998,37.0,45.0,18012.0,108.168,3507,1,2021-07-19T09:12:52.998Z,1202618,006-22-1-E,18000.0,2.2,1,6.0
344,13.007,32.0,31.0,18011.0,117.148,3508,1,2021-07-19T09:43:03.711Z,1383686,030-27-2-C,18000.0,2.5,1,3.0
345,13.447,34.0,37.0,19991.0,107.25,3509,1,2021-07-19T09:48:12.707Z,1414585,023-13-4-E,20000.0,2.3,1,23.0
346,17.056,34.0,40.0,17997.0,140.919,3510,1,2021-07-19T09:49:23.408Z,1421655,012-50-3-E,18000.0,1.7,1,12.0
347,17.103,35.0,41.0,18002.0,112.12,3511,1,2021-07-19T09:50:38.800Z,1429194,008-24-1-E,18000.0,1.2,1,8.0
348,17.73,35.0,42.0,18001.0,108.168,3512,1,2021-07-19T09:51:42.071Z,1435521,006-22-1-E,18000.0,2.2,1,6.0
349,13.312,28.0,28.0,18012.0,117.148,3513,1,2021-07-19T10:55:01.901Z,1815497,030-27-2-C,18000.0,2.4,1,3.0
350,13.371,31.0,33.0,20037.0,107.25,3514,1,2021-07-19T10:58:50.605Z,1838367,023-13-4-E,20000.0,2.2,1,23.0
351,17.208,31.0,36.0,17992.0,112.12,3515,1,2021-07-19T11:00:35.417Z,1848848,008-24-1-E,18000.0,1.1,1,8.0
352,17.589,32.0,38.0,18002.0,108.168,3516,1,2021-07-19T11:01:36.918Z,1854998,006-22-1-E,18000.0,2.4,1,6.0
353,13.324,32.0,33.0,18004.0,117.148,3517,1,2021-07-19T11:12:25.530Z,1919858,030-27-2-C,18000.0,1.6,1,3.0
354,13.095,36.0,42.0,18005.0,117.148,3518,1,2021-07-19T11:19:12.028Z,1960507,030-27-2-C,18000.0,2.2,1,3.0
355,16.951,37.0,42.0,17992.0,112.12,3519,1,2021-07-19T11:23:58.863Z,1989190,008-24-1-E,18000.0,1.1,1,8.0
356,17.958,36.0,42.0,18000.0,108.168,3520,1,2021-07-19T11:24:56.024Z,1994906,006-22-1-E,18000.0,2.2,1,6.0
357,13.113,34.0,36.0,17990.0,117.148,3521,1,2021-07-19T11:34:43.875Z,2053690,030-27-2-C,18000.0,2.6,1,3.0
358,12.96,35.0,39.0,19976.0,107.25,3522,1,2021-07-19T11:39:15.720Z,2080874,023-13-4-E,20000.0,2.4,1,23.0
359,16.687,36.0,41.0,18007.0,140.919,3523,1,2021-07-19T11:40:53.742Z,2090676,012-50-3-E,18000.0,1.5,1,12.0
360,16.57,36.0,43.0,17987.0,112.12,3524,1,2021-07-19T11:42:01.553Z,2097457,008-24-1-E,18000.0,1.2,1,8.0
361,16.998,36.0,43.0,18006.0,108.168,3525,1,2021-07-19T11:42:51.114Z,2102413,006-22-1-E,18000.0,2.0,1,6.0
362,13.265,32.0,32.0,18004.0,117.148,3526,1,2021-07-19T12:03:26.217Z,2225921,030-27-2-C,18000.0,2.7,1,3.0
363,13.312,36.0,39.0,20000.0,107.25,3527,1,2021-07-19T12:13:58.899Z,2289188,023-13-4-E,20000.0,2.0,1,23.0
364,16.218,37.0,46.0,18004.0,140.919,3528,1,2021-07-19T12:17:17.572Z,2309055,012-50-3-E,18000.0,1.4,1,12.0
365,16.324,38.0,46.0,18004.0,112.12,3529,1,2021-07-19T12:19:20.064Z,2321304,008-24-1-E,18000.0,1.2,1,8.0
366,17.625,38.0,46.0,17995.0,108.168,3530,1,2021-07-19T12:20:57.716Z,2331069,006-22-1-E,18000.0,2.0,1,6.0
367,12.972,39.0,43.0,18009.0,117.148,3531,1,2021-07-19T12:31:14.628Z,2392759,030-27-2-C,18000.0,2.2,1,3.0
368,17.484,39.0,43.0,18005.0,108.168,3532,1,2021-07-19T12:33:10.240Z,2404320,006-22-1-E,18000.0,2.4,1,6.0
369,13.371,34.0,35.0,18004.0,117.148,3533,1,2021-07-19T12:50:07.739Z,2506068,030-27-2-C,18000.0,2.2,1,3.0
370,17.484,36.0,40.0,18001.0,108.168,3534,1,2021-07-19T12:54:32.954Z,2532589,006-22-1-E,18000.0,2.0,1,6.0
371,13.435,36.0,37.0,18005.0,117.148,3535,1,2021-07-19T13:04:51.485Z,2594441,030-27-2-C,18000.0,2.3,1,3.0
372,13.324,37.0,41.0,20033.0,107.25,3536,1,2021-07-19T13:08:36.069Z,2616899,023-13-4-E,20000.0,1.9,1,23.0
373,16.611,37.0,44.0,18004.0,112.12,3537,1,2021-07-19T13:10:20.441Z,2627336,008-24-1-E,18000.0,1.4,1,8.0
374,17.197,38.0,45.0,17999.0,108.168,3538,1,2021-07-19T13:11:20.202Z,2633312,006-22-1-E,18000.0,2.2,1,6.0
375,13.142,36.0,38.0,18012.0,117.148,3539,1,2021-07-19T13:20:22.912Z,2687582,030-27-2-C,18000.0,2.2,1,3.0
376,13.341,37.0,41.0,20010.0,107.25,3540,1,2021-07-19T13:31:23.554Z,2753645,023-13-4-E,20000.0,2.4,1,23.0
377,16.98,39.0,47.0,18004.0,140.919,3541,1,2021-07-19T13:35:30.869Z,2778376,012-50-3-E,18000.0,1.5,1,12.0
378,16.552,40.0,48.0,18012.0,112.12,3542,1,2021-07-19T13:38:06.242Z,2793913,008-24-1-E,18000.0,1.4,1,8.0
379,17.818,40.0,49.0,18016.0,108.168,3543,1,2021-07-19T13:40:24.825Z,2807771,006-22-1-E,18000.0,2.2,1,6.0
380,18.955,35.0,36.0,20006.0,93.051,3544,1,2021-07-19T14:03:29.410Z,2946227,001-12-1-E,20000.0,2.1,1,1.5
381,20.05,38.0,44.0,19989.0,101.574,3545,1,2021-07-19T14:07:02.874Z,2967573,004-13-1-E,20000.0,2.0,1,4.0
382,16.857,39.0,47.0,18009.0,112.12,3546,1,2021-07-19T14:09:49.147Z,2984200,008-24-1-E,18000.0,1.0,1,8.0
383,17.941,41.0,50.0,18004.0,108.168,3547,1,2021-07-19T14:14:43.793Z,3013664,006-22-1-E,18000.0,1.7,1,6.0
384,17.437,42.0,48.0,18002.0,108.168,3548,1,2021-07-19T14:21:59.381Z,3057222,006-22-1-E,18000.0,2.3,1,6.0
385,16.98,39.0,41.0,18010.0,133.539,3549,1,2021-07-19T15:07:03.141Z,3327593,008-43-3-R,18000.0,2.1,1,8.0
386,16.611,42.0,49.0,18004.0,140.919,3550,1,2021-07-19T15:11:59.466Z,3357225,012-50-3-E,18000.0,1.2,1,12.0
387,15.556,25.0,24.0,4999.0,112.12,3551,1,2021-07-20T06:01:21.174Z,60122,008-24-1-E,5000.0,0.1,1,8.0
388,11.583,25.0,28.0,10000.0,112.12,3551,1,2021-07-20T06:03:21.175Z,72122,008-24-1-E,10000.0,0.7,1,8.0
389,12.029,26.0,31.0,14879.0,112.12,3551,1,2021-07-20T06:04:21.176Z,78122,008-24-1-E,15000.0,1.5,1,8.0
390,18.644,27.0,33.0,19991.0,93.051,3552,1,2021-07-20T06:06:37.587Z,91763,001-12-1-E,20000.0,2.2,1,1.5
391,19.775,30.0,38.0,20014.0,101.574,3553,1,2021-07-20T06:10:11.388Z,113143,004-13-1-E,20000.0,2.2,1,4.0
392,16.98,32.0,41.0,18004.0,112.12,3554,1,2021-07-20T06:12:57.760Z,129780,008-24-1-E,18000.0,1.5,1,8.0
393,17.777,35.0,45.0,18000.0,108.168,3555,1,2021-07-20T06:17:52.332Z,159237,006-22-1-E,18000.0,1.9,1,6.0
394,17.226,37.0,43.0,18002.0,108.168,3556,1,2021-07-20T06:25:09.156Z,202919,006-22-1-E,18000.0,2.3,1,6.0
395,19.306,38.0,46.0,20020.0,101.574,3558,1,2021-07-20T07:13:21.766Z,492177,004-13-1-E,20000.0,2.7,1,4.0
396,16.734,39.0,47.0,18002.0,112.12,3559,1,2021-07-20T07:16:08.448Z,508845,008-24-1-E,18000.0,1.6,1,8.0
