,rpmSetPoint,statoRot,bearingsCelsius,UTE,VibromPeak,numTP,idChiave,DIAM,CurrentPeak,ist_acc,@timestamp,LUNG,spindleRpm,statorCelsius
6299,18000.0,1,28.0,D6X22_LISCIA_Z2,1.0,1,5952,5.48,18.394,3075550,2021-11-17T14:26:40.084Z,103.97,18007.0,37.0
6300,18000.0,1,27.0,D12X12_DIA_Z3,2.0,1,5953,11.95,13.211,3093203,2021-11-17T14:29:36.617Z,93.459,18002.0,30.0
6301,18000.0,1,26.0,D8X22_LISCIA_Z3,0.6,1,5954,7.87,12.864,3107541,2021-11-17T14:31:59.999Z,101.717,18006.0,33.0
6302,18000.0,1,27.0,D8X22_LISCIA_Z3,0.8,1,5955,7.87,14.832,3130953,2021-11-17T14:35:54.123Z,101.717,17989.0,37.0
6303,18000.0,1,25.0,D20X22_DIA_Z2,3.7,11,5956,18.2,15.159,3157177,2021-11-17T14:40:16.368Z,108.449,18059.0,25.0
6304,18000.0,1,27.0,D12X12_DIA_Z3,1.7,1,5957,11.95,13.367,3170924,2021-11-17T14:42:33.840Z,93.459,18012.0,30.0
6305,18000.0,1,27.0,D8X22_LISCIA_Z3,1.0,1,5958,7.87,13.027,3183582,2021-11-17T14:44:40.422Z,101.717,18000.0,34.0
6306,18000.0,1,27.0,D8X22_LISCIA_Z3,1.0,1,5959,7.87,14.91,3230573,2021-11-17T14:52:30.340Z,101.717,17994.0,37.0
6307,18000.0,1,27.0,D6X22_LISCIA_Z2,0.4,1,5960,5.48,17.983,3275958,2021-11-17T15:00:04.198Z,103.97,18004.0,37.0
6308,18000.0,1,25.0,D20X22_DIA_Z2,3.6,11,5961,18.2,31.775,3488553,2021-11-17T15:35:30.183Z,108.449,18102.0,25.0
6309,18000.0,1,25.0,D12X12_DIA_Z3,1.9,1,5962,11.95,13.317,3496140,2021-11-17T15:36:46.055Z,93.459,17995.0,25.0
6310,18000.0,1,25.0,D12X12_DIA_Z3,3.2,1,5963,11.95,13.381,3497096,2021-11-17T15:36:55.615Z,93.459,17990.0,26.0
6311,18000.0,1,25.0,D8X22_LISCIA_Z3,0.7,1,5964,7.87,12.8,3517122,2021-11-17T15:40:15.878Z,101.717,17994.0,32.0
6312,18000.0,1,26.0,D8X22_LISCIA_Z3,0.8,1,5965,7.87,13.105,3564840,2021-11-17T15:48:13.066Z,101.717,17997.0,35.0
6313,18000.0,1,25.0,D8X22_LISCIA_Z3,0.6,1,5966,7.87,13.119,3592451,2021-11-17T15:52:49.181Z,101.717,18004.0,32.0
6314,18000.0,1,25.0,D8X22_LISCIA_Z3,0.8,1,5967,7.87,13.246,3601697,2021-11-17T15:54:21.642Z,101.717,18009.0,32.0
6315,18000.0,1,25.0,D8X22_LISCIA_Z3,0.5,1,5968,7.87,14.464,3604847,2021-11-17T15:54:53.143Z,101.717,17996.0,32.0
6316,18000.0,1,27.0,D8X22_LISCIA_Z3,0.5,1,5969,7.87,12.999,3644339,2021-11-17T16:01:28.069Z,101.717,18016.0,33.0
6317,18000.0,1,27.0,D8X22_LISCIA_Z3,0.5,1,5970,7.87,14.938,3656827,2021-11-17T16:03:32.952Z,101.717,18017.0,36.0
6318,18000.0,1,27.0,D8X22_LISCIA_Z3,0.5,1,5971,7.87,14.634,3668247,2021-11-17T16:05:27.154Z,101.717,18002.0,37.0
6319,18000.0,1,21.0,D20X20_LISCIA_N,0.9,1,5972,19.6,16.956,276937,2021-11-18T06:40:06.541Z,150.669,17982.0,21.0
6320,18000.0,1,22.0,D20X20_LISCIA_N,1.7,1,5973,19.6,17.841,298577,2021-11-18T06:43:42.944Z,150.669,17989.0,24.0
6321,4500.0,1,22.0,FRESAD300,1.1,11,5974,297.2,32.828,302944,2021-11-18T06:44:26.614Z,98.0,4441.0,20.0
6322,5500.0,1,22.0,FRESAD300,2.4,11,5974,297.2,10.726,306031,2021-11-18T06:44:57.484Z,98.0,5459.0,25.0
6323,4500.0,1,22.0,FRESAD300,3.3,11,5974,297.2,9.486,307218,2021-11-18T06:45:09.355Z,98.0,4497.0,25.0
6324,5500.0,1,22.0,FRESAD300,3.2,11,5974,297.2,11.253,308495,2021-11-18T06:45:22.125Z,98.0,5490.0,25.0
6325,18000.0,1,23.0,D20X20_LISCIA_N,1.3,1,5975,19.6,17.339,380158,2021-11-18T06:57:18.763Z,150.669,18010.0,23.0
6326,4500.0,1,22.0,FRESAD300,1.0,11,5976,297.2,26.443,382464,2021-11-18T06:57:41.824Z,98.0,4507.0,22.0
6327,5500.0,1,22.0,FRESAD300,1.8,11,5976,297.2,10.974,384646,2021-11-18T06:58:03.644Z,98.0,5457.0,27.0
6328,4500.0,1,22.0,FRESAD300,3.3,11,5976,297.2,9.331,385850,2021-11-18T06:58:15.684Z,98.0,4469.0,27.0
6329,5500.0,1,22.0,FRESAD300,3.7,11,5976,297.2,11.191,387114,2021-11-18T06:58:28.324Z,98.0,5481.0,25.0
6330,18000.0,1,23.0,D20X20_LISCIA_N,0.8,1,5977,19.6,17.601,425051,2021-11-18T07:04:47.699Z,150.669,18004.0,23.0
6331,4500.0,1,23.0,FRESAD300,1.0,11,5978,297.2,36.921,427093,2021-11-18T07:05:08.119Z,98.0,4493.0,22.0
6332,5500.0,1,23.0,FRESAD300,1.8,11,5978,297.2,11.532,429506,2021-11-18T07:05:32.250Z,98.0,5492.0,27.0
6333,4500.0,1,23.0,FRESAD300,3.4,11,5978,297.2,9.269,430882,2021-11-18T07:05:46.010Z,98.0,4463.0,27.0
6334,5500.0,1,23.0,FRESAD300,3.3,11,5978,297.2,11.656,432350,2021-11-18T07:06:00.690Z,98.0,5477.0,27.0
6335,18000.0,1,24.0,D20X20_LISCIA_N,1.8,1,5979,19.6,17.183,469327,2021-11-18T07:12:10.465Z,150.669,18001.0,24.0
6336,4500.0,1,24.0,FRESAD300,1.2,11,5980,297.2,27.745,471442,2021-11-18T07:12:31.615Z,98.0,4510.0,23.0
