,VibromPeak,UTE,idChiave,rpmSetPoint,LUNG,spindleRpm,ist_acc,@timestamp,numTP,DIAM,statoRot,bearingsCelsius,statorCelsius,CurrentPeak
11208,1.4,NR-66:1,70885,24000.0,102.48,23982.0,415505,2022-05-23T14:07:11.936Z,1,36.2,1,40.0,40.0,14.924
11209,1.8,NR-66:2,70886,24000.0,102.11,23994.0,415521,2022-05-23T14:07:12.096Z,11,36.2,1,31.0,34.0,15.108
11210,0.4,NR-326:1,70887,24000.0,108.989,23988.0,469240,2022-05-23T14:16:09.296Z,1,7.9,1,41.0,43.0,17.381
11211,0.8,NR-326:2,70888,24000.0,110.29,24033.0,469256,2022-05-23T14:16:09.456Z,11,7.9,1,33.0,37.0,17.402
11212,0.9,NR-302:1,70889,24000.0,115.011,23982.0,483053,2022-05-23T14:18:27.428Z,1,15.15,1,42.0,43.0,17.749
11213,1.0,NR-302:2,70890,24000.0,115.039,23991.0,483083,2022-05-23T14:18:27.728Z,11,15.15,1,34.0,37.0,18.762
11214,1.0,NR-309:1,70891,24000.0,127.599,23982.0,501447,2022-05-23T14:21:31.371Z,1,8.86,1,42.0,44.0,17.31
11215,1.1,NR-309:2,70892,24000.0,127.599,23985.0,501478,2022-05-23T14:21:31.681Z,11,8.86,1,34.0,38.0,16.942
11216,0.8,NR-302:2,70893,24000.0,115.039,23970.0,42214,2022-05-30T05:18:07.658Z,11,15.15,1,16.0,17.0,18.606
11217,1.8,NR-66:1,70894,24000.0,102.48,23991.0,49131,2022-05-30T05:19:16.828Z,1,36.2,1,22.0,21.0,15.349
11218,0.6,NR-66:2,70895,24000.0,102.11,23967.0,49147,2022-05-30T05:19:16.988Z,11,36.2,1,18.0,21.0,15.731
11219,0.8,NR-326:2,70897,24000.0,110.29,24003.0,125994,2022-05-30T05:32:05.468Z,11,7.9,1,26.0,36.0,17.034
11220,0.7,NR-326:1,70896,24000.0,108.989,23988.0,125978,2022-05-30T05:32:05.308Z,1,7.9,1,34.0,40.0,17.643
11221,1.0,NR-302:1,70898,24000.0,115.011,23943.0,136543,2022-05-30T05:33:50.959Z,1,15.15,1,34.0,40.0,18.471
11222,1.0,NR-302:2,70899,24000.0,115.039,23913.0,136559,2022-05-30T05:33:51.119Z,11,15.15,1,26.0,35.0,19.187
11223,1.2,NR-302:2,70900,24000.0,115.039,23946.0,179608,2022-05-30T05:41:01.615Z,11,15.15,1,23.0,26.0,18.394
11224,1.0,NR-66:2,70902,24000.0,102.11,23961.0,186474,2022-05-30T05:42:10.276Z,11,36.2,1,24.0,28.0,15.491
11225,1.3,NR-66:1,70901,24000.0,102.48,23958.0,186458,2022-05-30T05:42:10.116Z,1,36.2,1,29.0,29.0,16.22
11226,0.6,NR-326:1,70903,24000.0,108.989,23994.0,263293,2022-05-30T05:54:58.478Z,1,7.9,1,34.0,40.0,17.339
11227,1.0,NR-326:2,70904,24000.0,110.29,23997.0,263323,2022-05-30T05:54:58.778Z,11,7.9,1,27.0,35.0,17.919
11228,0.8,NR-302:1,70905,24000.0,115.011,23919.0,273818,2022-05-30T05:56:43.730Z,1,15.15,1,34.0,40.0,18.925
11229,0.8,NR-302:2,70906,24000.0,115.039,23961.0,273848,2022-05-30T05:56:44.030Z,11,15.15,1,27.0,35.0,19.434
11230,1.4,NR-309:1,70907,24000.0,127.599,24030.0,287285,2022-05-30T05:58:58.402Z,1,8.86,1,35.0,41.0,17.601
11231,0.9,NR-309:2,70908,24000.0,127.599,24012.0,287315,2022-05-30T05:58:58.702Z,11,8.86,1,27.0,36.0,17.707
11232,0.7,NR-302:2,70909,24000.0,115.039,23967.0,304380,2022-05-30T06:01:49.354Z,11,15.15,1,26.0,33.0,17.87
11233,1.1,NR-66:1,70910,24000.0,102.48,23964.0,311217,2022-05-30T06:02:57.726Z,1,36.2,1,32.0,35.0,15.639
11234,1.1,NR-66:2,70911,24000.0,102.11,23949.0,311247,2022-05-30T06:02:58.026Z,11,36.2,1,26.0,34.0,15.916
11235,0.6,NR-326:1,70912,24000.0,108.989,24012.0,388064,2022-05-30T06:15:46.209Z,1,7.9,1,36.0,43.0,17.565
11236,0.8,NR-326:2,70913,24000.0,110.29,24027.0,388094,2022-05-30T06:15:46.509Z,11,7.9,1,28.0,37.0,17.112
11237,0.7,NR-302:1,70914,24000.0,115.011,23976.0,398632,2022-05-30T06:17:31.890Z,1,15.15,1,35.0,41.0,18.542
11238,0.8,NR-302:2,70915,24000.0,115.039,23955.0,398662,2022-05-30T06:17:32.190Z,11,15.15,1,27.0,36.0,17.778
11239,0.7,NR-309:1,70916,24000.0,127.599,24021.0,412098,2022-05-30T06:19:46.553Z,1,8.86,1,36.0,44.0,18.011
11240,1.0,NR-309:2,70917,24000.0,127.599,24018.0,412128,2022-05-30T06:19:46.853Z,11,8.86,1,28.0,39.0,16.376
11241,1.1,NR-302:2,70918,24000.0,115.039,23994.0,459013,2022-05-30T06:27:35.711Z,11,15.15,1,22.0,26.0,19.293
11242,0.4,NR-66:1,70919,24000.0,102.48,23958.0,465866,2022-05-30T06:28:44.242Z,1,36.2,1,28.0,28.0,15.477
11243,1.5,NR-66:2,70920,24000.0,102.11,24015.0,465882,2022-05-30T06:28:44.402Z,11,36.2,1,24.0,28.0,15.639
11244,0.4,NR-326:1,70921,24000.0,108.989,24000.0,542698,2022-05-30T06:41:32.575Z,1,7.9,1,36.0,42.0,17.933
11245,0.7,NR-326:2,70922,24000.0,110.29,24003.0,542728,2022-05-30T06:41:32.876Z,11,7.9,1,28.0,37.0,16.801
11246,0.5,NR-302:1,70923,24000.0,115.011,23949.0,553226,2022-05-30T06:43:17.857Z,1,15.15,1,35.0,41.0,19.371
11247,1.0,NR-302:2,70924,24000.0,115.039,23967.0,553257,2022-05-30T06:43:18.167Z,11,15.15,1,27.0,36.0,19.031
11248,1.2,NR-309:1,70925,24000.0,127.559,24015.0,566861,2022-05-30T06:45:34.210Z,1,8.86,1,36.0,44.0,17.381
11249,0.9,NR-309:2,70926,24000.0,127.559,24015.0,566891,2022-05-30T06:45:34.510Z,11,8.86,1,28.0,39.0,17.537
11250,1.2,NR-302:2,70927,24000.0,115.039,23958.0,584169,2022-05-30T06:48:27.293Z,11,15.15,1,27.0,36.0,18.287
11251,0.6,NR-66:1,70928,24000.0,102.48,23970.0,591011,2022-05-30T06:49:35.714Z,1,36.2,1,33.0,36.0,15.427
11252,1.8,NR-66:2,70929,24000.0,102.11,23949.0,591041,2022-05-30T06:49:36.014Z,11,36.2,1,26.0,36.0,15.491
11253,0.5,NR-326:1,70930,24000.0,108.989,24009.0,667853,2022-05-30T07:02:24.148Z,1,7.9,1,36.0,43.0,16.468
11254,0.7,NR-326:2,70931,24000.0,110.29,23976.0,667883,2022-05-30T07:02:24.448Z,11,7.9,1,28.0,37.0,16.362
11255,0.4,NR-302:1,70932,24000.0,115.011,23955.0,678375,2022-05-30T07:04:09.370Z,1,15.15,1,36.0,42.0,18.988
11256,0.4,NR-302:2,70933,24000.0,115.039,23943.0,678405,2022-05-30T07:04:09.670Z,11,15.15,1,28.0,37.0,19.434
11257,1.6,NR-309:1,70934,24000.0,127.559,23991.0,691843,2022-05-30T07:06:24.052Z,1,8.86,1,36.0,44.0,16.638
11258,0.6,NR-309:2,70935,24000.0,127.559,23994.0,691873,2022-05-30T07:06:24.352Z,11,8.86,1,28.0,39.0,17.367
11259,1.1,NR-302:2,70936,24000.0,115.039,24012.0,853701,2022-05-30T07:33:22.662Z,11,15.15,1,19.0,21.0,19.831
11260,0.4,NR-66:1,70937,24000.0,102.48,23973.0,860560,2022-05-30T07:34:31.253Z,1,36.2,1,26.0,25.0,15.427
11261,0.9,NR-66:2,70938,24000.0,102.11,23973.0,860576,2022-05-30T07:34:31.413Z,11,36.2,1,21.0,25.0,15.993
11262,0.6,NR-326:1,70939,24000.0,108.989,24006.0,937394,2022-05-30T07:47:19.607Z,1,7.9,1,35.0,41.0,16.68
11263,0.7,NR-326:2,70940,24000.0,110.29,23976.0,937424,2022-05-30T07:47:19.907Z,11,7.9,1,27.0,36.0,17.155
11264,0.9,NR-302:1,70941,24000.0,115.011,24021.0,947922,2022-05-30T07:49:04.889Z,1,15.15,1,35.0,41.0,19.201
11265,1.1,NR-302:2,70942,24000.0,115.039,23985.0,947952,2022-05-30T07:49:05.189Z,11,15.15,1,27.0,36.0,19.342
11266,1.5,NR-309:1,70943,24000.0,127.5,23988.0,961426,2022-05-30T07:51:19.931Z,1,8.86,1,35.0,44.0,17.643
11267,0.6,NR-309:2,70944,24000.0,127.5,24006.0,961456,2022-05-30T07:51:20.231Z,11,8.86,1,27.0,39.0,17.183
11268,0.6,NR-302:2,70945,24000.0,115.039,23949.0,978726,2022-05-30T07:54:12.934Z,11,15.15,1,27.0,35.0,18.818
11269,1.2,NR-66:1,70946,24000.0,102.48,23946.0,985565,2022-05-30T07:55:21.326Z,1,36.2,1,33.0,36.0,15.059
11270,1.8,NR-66:2,70947,24000.0,102.11,23982.0,985595,2022-05-30T07:55:21.626Z,11,36.2,1,27.0,35.0,15.385
11271,0.6,NR-326:1,70948,24000.0,108.989,23961.0,1062415,2022-05-30T08:08:09.840Z,1,7.9,1,36.0,42.0,16.822
11272,0.9,NR-326:2,70949,24000.0,110.29,24006.0,1062445,2022-05-30T08:08:10.140Z,11,7.9,1,28.0,37.0,16.439
11273,0.4,NR-302:1,70950,24000.0,115.011,23958.0,1072949,2022-05-30T08:09:55.182Z,1,15.15,1,36.0,42.0,18.181
11274,1.0,NR-302:2,70951,24000.0,115.039,23943.0,1072965,2022-05-30T08:09:55.342Z,11,15.15,1,28.0,37.0,19.795
11275,0.6,NR-309:1,70952,24000.0,127.5,23982.0,1086403,2022-05-30T08:12:09.724Z,1,8.86,1,36.0,45.0,16.942
11276,1.0,NR-309:2,70953,24000.0,127.5,24048.0,1086433,2022-05-30T08:12:10.024Z,11,8.86,1,28.0,40.0,18.436
11277,1.0,NR-302:2,70954,24000.0,115.028,23985.0,342324,2022-05-30T12:05:05.135Z,11,15.15,1,18.0,21.0,18.634
11278,0.9,NR-302:1,70955,24000.0,114.994,24024.0,344368,2022-05-30T12:05:25.575Z,1,15.15,1,25.0,25.0,18.514
11279,1.1,NR-302:2,70956,24000.0,115.028,23973.0,344398,2022-05-30T12:05:25.875Z,11,15.15,1,18.0,23.0,18.974
11280,1.5,NR-309:1,70957,24000.0,127.5,24015.0,357614,2022-05-30T12:07:38.038Z,1,8.86,1,27.0,32.0,17.537
11281,0.8,NR-309:2,70958,24000.0,127.5,24012.0,357644,2022-05-30T12:07:38.338Z,11,8.86,1,22.0,29.0,17.247
11282,0.7,NR-302:1,70959,24000.0,114.994,23976.0,483697,2022-05-30T12:28:38.890Z,1,15.15,1,25.0,25.0,18.5
11283,0.7,NR-302:1,70960,24000.0,114.994,23916.0,486345,2022-05-30T12:29:05.370Z,1,15.15,1,25.0,26.0,18.04
11284,0.7,NR-302:2,70961,24000.0,115.028,23934.0,486375,2022-05-30T12:29:05.670Z,11,15.15,1,19.0,22.0,18.96
11285,0.8,NR-329:1,70962,24000.0,126.185,24012.0,499517,2022-05-30T12:31:17.093Z,1,9.0,1,29.0,34.0,16.893
11286,1.1,NR-329:2,70963,24000.0,126.137,23994.0,499533,2022-05-30T12:31:17.253Z,11,9.0,1,22.0,29.0,16.177
11287,0.4,NR-302:1,70964,24000.0,114.994,24003.0,562885,2022-05-30T12:41:50.784Z,1,15.15,1,26.0,26.0,19.413
11288,1.1,NR-302:2,70966,24000.0,115.028,23970.0,565566,2022-05-30T12:42:17.594Z,11,15.15,1,20.0,22.0,19.434
11289,0.4,NR-329:1,70967,24000.0,126.089,23985.0,578704,2022-05-30T12:44:28.977Z,1,9.0,1,30.0,35.0,16.149
11290,0.9,NR-329:2,70968,24000.0,126.04,23976.0,578734,2022-05-30T12:44:29.277Z,11,9.0,1,23.0,30.0,16.149
11291,0.7,NR-302:1,70969,24000.0,114.994,23991.0,625236,2022-05-30T12:52:14.305Z,1,15.15,1,27.0,27.0,19.413
11292,0.7,NR-302:1,70970,24000.0,114.994,24000.0,627899,2022-05-30T12:52:40.936Z,1,15.15,1,27.0,28.0,18.252
11293,0.9,NR-302:2,70971,24000.0,115.028,23979.0,627915,2022-05-30T12:52:41.096Z,11,15.15,1,21.0,23.0,18.5
11294,0.4,NR-329:1,70972,24000.0,126.04,24021.0,641053,2022-05-30T12:54:52.478Z,1,9.0,1,31.0,36.0,15.569
11295,0.9,NR-329:2,70973,24000.0,125.989,24003.0,641083,2022-05-30T12:54:52.778Z,11,9.0,1,24.0,30.0,16.666
11296,1.1,NR-302:1,70974,24000.0,114.994,23952.0,1162854,2022-05-30T14:21:50.582Z,1,15.15,1,25.0,26.0,19.505
11297,1.1,NR-302:1,70975,24000.0,114.994,23973.0,1165514,2022-05-30T14:22:17.183Z,1,15.15,1,26.0,26.0,18.5
11298,1.1,NR-302:2,70976,24000.0,115.028,23967.0,1165530,2022-05-30T14:22:17.343Z,11,15.15,1,19.0,22.0,18.45
11299,0.6,NR-329:1,70977,24000.0,126.0,24018.0,1178674,2022-05-30T14:24:28.785Z,1,9.0,1,28.0,34.0,16.708
11300,0.9,NR-329:2,70978,24000.0,125.949,23985.0,1178690,2022-05-30T14:24:28.945Z,11,9.0,1,22.0,29.0,16.496
11301,0.6,NR-302:1,70979,24000.0,114.994,23991.0,1195726,2022-05-30T14:27:19.308Z,1,15.15,1,30.0,34.0,18.592
11302,0.9,NR-302:2,70981,24000.0,115.028,24009.0,1198406,2022-05-30T14:27:46.109Z,11,15.15,1,23.0,28.0,17.983
11303,0.7,NR-302:1,70980,24000.0,114.994,23970.0,1198389,2022-05-30T14:27:45.939Z,1,15.15,1,30.0,34.0,18.181
11304,0.7,NR-329:1,70982,24000.0,126.0,23991.0,1211544,2022-05-30T14:29:57.491Z,1,9.0,1,32.0,39.0,16.836
11305,1.1,NR-329:2,70983,24000.0,125.949,24018.0,1211574,2022-05-30T14:29:57.791Z,11,9.0,1,25.0,33.0,17.183
11306,0.6,NR-302:1,70984,24000.0,114.994,23973.0,1228578,2022-05-30T14:32:47.834Z,1,15.15,1,33.0,38.0,19.08
11307,0.5,NR-302:1,70985,24000.0,114.994,23910.0,1231227,2022-05-30T14:33:14.325Z,1,15.15,1,32.0,38.0,18.833
11308,0.9,NR-302:2,70986,24000.0,115.028,23970.0,1231257,2022-05-30T14:33:14.625Z,11,15.15,1,25.0,31.0,19.066
11309,0.7,NR-329:1,70987,24000.0,126.0,23985.0,1244458,2022-05-30T14:35:26.637Z,1,9.0,1,34.0,42.0,17.091
11310,1.1,NR-329:2,70988,24000.0,125.949,24006.0,1244488,2022-05-30T14:35:26.937Z,11,9.0,1,26.0,35.0,16.772
11311,1.1,NR-302:1,70989,24000.0,114.994,24009.0,1261514,2022-05-30T14:38:17.200Z,1,15.15,1,33.0,39.0,19.413
11312,1.0,NR-302:1,70990,24000.0,114.994,23994.0,1264164,2022-05-30T14:38:43.701Z,1,15.15,1,33.0,38.0,18.833
11313,0.7,NR-302:2,70991,24000.0,115.028,23943.0,1264194,2022-05-30T14:38:44.001Z,11,15.15,1,26.0,31.0,18.939
11314,1.1,NR-329:2,70993,24000.0,125.949,24021.0,1277353,2022-05-30T14:40:55.593Z,11,9.0,1,26.0,36.0,16.128
11315,0.8,NR-329:1,70992,24000.0,126.0,23994.0,1277323,2022-05-30T14:40:55.293Z,1,9.0,1,35.0,43.0,16.546
11316,1.5,NR-302:1,70994,24000.0,114.994,23952.0,1381738,2022-05-30T14:58:19.462Z,1,15.15,1,26.0,26.0,19.201
11317,1.2,NR-302:1,70995,24000.0,114.994,23949.0,1384388,2022-05-30T14:58:45.963Z,1,15.15,1,26.0,27.0,18.04
11318,0.8,NR-302:2,70996,24000.0,115.028,23961.0,1384418,2022-05-30T14:58:46.263Z,11,15.15,1,20.0,22.0,18.776
11319,1.4,NR-302:1,70997,24000.0,114.994,23991.0,1443624,2022-05-30T15:08:38.334Z,1,15.15,1,26.0,26.0,18.648
11320,1.4,NR-302:1,70998,24000.0,114.994,23937.0,1446272,2022-05-30T15:09:04.814Z,1,15.15,1,26.0,27.0,18.224
11321,1.0,NR-302:2,70999,24000.0,115.028,23937.0,1446302,2022-05-30T15:09:05.114Z,11,15.15,1,20.0,23.0,18.224
11322,0.9,NR-329:1,71000,24000.0,126.0,23994.0,1459491,2022-05-30T15:11:17.007Z,1,9.0,1,30.0,35.0,17.02
11323,0.9,NR-329:2,71001,24000.0,125.949,23994.0,1459521,2022-05-30T15:11:17.307Z,11,9.0,1,23.0,30.0,16.255
11324,1.2,NR-302:1,71002,24000.0,114.994,23970.0,1532932,2022-05-30T15:23:31.430Z,1,15.15,1,26.0,26.0,18.854
11325,1.1,NR-302:1,71003,24000.0,114.994,24000.0,1553580,2022-05-30T15:26:57.914Z,1,15.15,1,26.0,26.0,19.264
11326,1.0,NR-302:1,71004,24000.0,114.994,23946.0,1556230,2022-05-30T15:27:24.415Z,1,15.15,1,26.0,26.0,18.379
11327,0.6,NR-302:2,71005,24000.0,115.028,23970.0,1556260,2022-05-30T15:27:24.715Z,11,15.15,1,19.0,21.0,18.988
11328,0.4,NR-329:1,71006,24000.0,125.949,24015.0,1569400,2022-05-30T15:29:36.117Z,1,9.0,1,29.0,35.0,16.482
11329,1.1,NR-329:2,71007,24000.0,125.9,24015.0,1569431,2022-05-30T15:29:36.427Z,11,9.0,1,23.0,29.0,16.362
11330,1.2,NR-305,71008,10000.0,84.05,9985.0,1748379,2022-05-30T15:59:25.940Z,11,180.0,1,19.0,22.0,14.068
11331,1.0,NR-305,71009,10000.0,84.05,9984.0,1811914,2022-05-30T16:10:01.302Z,11,180.0,1,19.0,22.0,14.202
11332,1.0,NR-302:1,71011,24000.0,114.994,23925.0,1862524,2022-05-30T16:18:27.412Z,1,15.15,1,26.0,26.0,18.833
11333,1.1,NR-302:1,71010,24000.0,114.994,23964.0,1859860,2022-05-30T16:18:00.771Z,1,15.15,1,25.0,26.0,18.379
11334,1.2,NR-302:2,71012,24000.0,115.028,23985.0,1862540,2022-05-30T16:18:27.571Z,11,15.15,1,20.0,25.0,18.91
11335,0.4,NR-329:1,71013,24000.0,125.97,24027.0,1875680,2022-05-30T16:20:38.974Z,1,9.0,1,29.0,34.0,16.956
11336,1.1,NR-329:2,71014,24000.0,125.919,23985.0,1875710,2022-05-30T16:20:39.274Z,11,9.0,1,23.0,32.0,16.928
11337,2.0,NR-302:1,71015,24000.0,114.994,23898.0,1892740,2022-05-30T16:23:29.577Z,1,15.15,1,30.0,35.0,18.698
11338,1.9,NR-302:1,71016,24000.0,114.994,23913.0,1895402,2022-05-30T16:23:56.198Z,1,15.15,1,30.0,35.0,18.854
11339,1.5,NR-302:2,71017,24000.0,115.028,23988.0,1895418,2022-05-30T16:23:56.358Z,11,15.15,1,24.0,31.0,19.321
11340,0.4,NR-329:1,71018,24000.0,125.97,24003.0,1908660,2022-05-30T16:26:08.780Z,1,9.0,1,32.0,39.0,16.801
11341,1.1,NR-329:2,71019,24000.0,125.919,23994.0,1908690,2022-05-30T16:26:09.080Z,11,9.0,1,25.0,34.0,16.602
11342,0.7,NR-302:2,71020,24000.0,115.028,23967.0,2161560,2022-05-30T17:08:17.828Z,11,15.15,1,19.0,21.0,18.578
11343,1.0,NR-302:1,71021,24000.0,114.994,23988.0,2164265,2022-05-30T17:08:44.878Z,1,15.15,1,25.0,25.0,18.634
11344,1.1,NR-302:2,71022,24000.0,115.028,23991.0,2164295,2022-05-30T17:08:45.178Z,11,15.15,1,19.0,23.0,18.648
11345,0.6,NR-329:1,71023,24000.0,125.97,23988.0,2176214,2022-05-30T17:10:44.370Z,1,9.0,1,28.0,32.0,16.39
11346,1.1,NR-329:2,71024,24000.0,125.919,24030.0,2176244,2022-05-30T17:10:44.670Z,11,9.0,1,22.0,29.0,17.749
11347,1.1,NR-302:2,71025,24000.0,115.028,23955.0,2192934,2022-05-30T17:13:31.574Z,11,15.15,1,24.0,30.0,19.172
11348,0.7,NR-302:1,71026,24000.0,114.994,23955.0,2195651,2022-05-30T17:13:58.744Z,1,15.15,1,29.0,32.0,17.933
11349,1.1,NR-302:2,71027,24000.0,115.028,23973.0,2195667,2022-05-30T17:13:58.904Z,11,15.15,1,24.0,30.0,18.195
11350,0.8,NR-329:1,71028,24000.0,125.97,24015.0,2207600,2022-05-30T17:15:58.236Z,1,9.0,1,31.0,37.0,16.255
11351,1.0,NR-329:2,71029,24000.0,125.919,23994.0,2207616,2022-05-30T17:15:58.396Z,11,9.0,1,25.0,35.0,15.731
11352,1.3,NR-302:2,71030,24000.0,115.028,23949.0,2226914,2022-05-30T17:19:11.380Z,11,15.15,1,25.0,30.0,18.011
11353,1.7,NR-302:1,71031,24000.0,114.994,23988.0,2229633,2022-05-30T17:19:38.570Z,1,15.15,1,30.0,33.0,18.33
11354,1.2,NR-302:2,71032,24000.0,115.028,23952.0,2229649,2022-05-30T17:19:38.730Z,11,15.15,1,24.0,31.0,18.089
11355,0.6,NR-329:1,71033,24000.0,125.97,23997.0,2241570,2022-05-30T17:21:37.943Z,1,9.0,1,32.0,38.0,16.284
11356,0.9,NR-329:2,71034,24000.0,125.919,23985.0,2241600,2022-05-30T17:21:38.243Z,11,9.0,1,26.0,36.0,15.37
11357,1.4,NR-302:2,71035,24000.0,115.028,23985.0,2309762,2022-05-30T17:32:59.875Z,11,15.15,1,21.0,24.0,18.33
11358,0.8,NR-302:1,71036,24000.0,114.994,23967.0,2312467,2022-05-30T17:33:26.926Z,1,15.15,1,27.0,27.0,18.91
11359,1.2,NR-302:2,71037,24000.0,115.028,23997.0,2312497,2022-05-30T17:33:27.226Z,11,15.15,1,21.0,25.0,18.408
11360,0.5,NR-329:1,71038,24000.0,125.97,23991.0,2324419,2022-05-30T17:35:26.448Z,1,9.0,1,30.0,35.0,15.887
11361,0.9,NR-329:2,71039,24000.0,125.919,24018.0,2324449,2022-05-30T17:35:26.748Z,11,9.0,1,25.0,33.0,16.454
11362,0.6,NR-302:2,71040,24000.0,115.028,23955.0,2363155,2022-05-30T17:41:53.816Z,11,15.15,1,22.0,25.0,18.804
11363,1.3,NR-302:1,71041,24000.0,114.994,23919.0,2365861,2022-05-30T17:42:20.876Z,1,15.15,1,28.0,27.0,18.224
11364,0.7,NR-302:2,71042,24000.0,115.028,23976.0,2365891,2022-05-30T17:42:21.176Z,11,15.15,1,22.0,26.0,19.201
11365,0.4,NR-329:1,71043,24000.0,125.97,23985.0,2377819,2022-05-30T17:44:20.458Z,1,9.0,1,31.0,36.0,16.928
11366,1.0,NR-329:2,71044,24000.0,125.919,23973.0,2377849,2022-05-30T17:44:20.758Z,11,9.0,1,25.0,33.0,16.085
11367,1.3,NR-302:2,71045,24000.0,115.028,23943.0,2432161,2022-05-30T17:53:23.889Z,11,15.15,1,21.0,23.0,18.394
11368,0.9,NR-302:1,71046,24000.0,114.994,23982.0,2434864,2022-05-30T17:53:50.919Z,1,15.15,1,27.0,26.0,18.422
11369,1.5,NR-302:2,71047,24000.0,115.028,23946.0,2434894,2022-05-30T17:53:51.219Z,11,15.15,1,21.0,25.0,19.356
11370,1.0,NR-329:2,71049,24000.0,125.919,24009.0,2446843,2022-05-30T17:55:50.711Z,11,9.0,1,24.0,32.0,16.482
11371,0.7,NR-329:1,71048,24000.0,125.97,24006.0,2446813,2022-05-30T17:55:50.411Z,1,9.0,1,30.0,35.0,15.859
11372,0.5,NR-302:2,71050,24000.0,115.028,23961.0,2477799,2022-05-30T18:01:00.277Z,11,15.15,1,23.0,26.0,17.799
11373,0.6,NR-302:1,71051,24000.0,114.994,23970.0,2480503,2022-05-30T18:01:27.318Z,1,15.15,1,29.0,30.0,17.735
11374,0.6,NR-302:2,71052,24000.0,115.028,24018.0,2480533,2022-05-30T18:01:27.618Z,11,15.15,1,23.0,27.0,18.408
11375,0.6,NR-329:1,71053,24000.0,125.97,24009.0,2492453,2022-05-30T18:03:26.820Z,1,9.0,1,31.0,36.0,16.085
11376,1.0,NR-329:2,71054,24000.0,125.919,24030.0,2492483,2022-05-30T18:03:27.120Z,11,9.0,1,25.0,33.0,16.22
11377,1.0,NR-302:2,71055,24000.0,115.028,23991.0,2624076,2022-05-30T18:25:23.075Z,11,15.15,1,20.0,22.0,18.854
11378,0.7,NR-302:1,71056,24000.0,114.994,23913.0,2626781,2022-05-30T18:25:50.125Z,1,15.15,1,26.0,26.0,18.068
11379,1.1,NR-302:2,71057,24000.0,115.028,23970.0,2626811,2022-05-30T18:25:50.425Z,11,15.15,1,20.0,24.0,18.146
11380,0.6,NR-329:1,71058,24000.0,125.97,23991.0,2638735,2022-05-30T18:27:49.668Z,1,9.0,1,29.0,33.0,17.02
11381,1.1,NR-329:2,71059,24000.0,125.919,24012.0,2638765,2022-05-30T18:27:49.968Z,11,9.0,1,23.0,31.0,16.454
11382,0.9,NR-302:2,71060,24000.0,115.028,23979.0,2668774,2022-05-30T18:32:50.063Z,11,15.15,1,22.0,26.0,18.528
11383,0.8,NR-302:1,71061,24000.0,114.994,23982.0,2671490,2022-05-30T18:33:17.224Z,1,15.15,1,28.0,28.0,18.04
11384,1.0,NR-302:2,71062,24000.0,115.028,23991.0,2671506,2022-05-30T18:33:17.384Z,11,15.15,1,22.0,26.0,18.62
11385,0.4,NR-329:1,71063,24000.0,125.97,24009.0,2683427,2022-05-30T18:35:16.596Z,1,9.0,1,30.0,35.0,17.112
11386,1.0,NR-329:2,71064,24000.0,125.919,24018.0,2683457,2022-05-30T18:35:16.896Z,11,9.0,1,24.0,32.0,16.22
11387,0.6,NR-302:2,71065,24000.0,115.028,23943.0,2721237,2022-05-30T18:41:34.703Z,11,15.15,1,22.0,26.0,19.123
11388,1.4,NR-302:1,71066,24000.0,114.994,23928.0,2723942,2022-05-30T18:42:01.754Z,1,15.15,1,28.0,28.0,18.91
11389,0.7,NR-302:2,71067,24000.0,115.028,23988.0,2723972,2022-05-30T18:42:02.054Z,11,15.15,1,22.0,26.0,17.827
11390,0.6,NR-329:1,71068,24000.0,125.97,23997.0,2735888,2022-05-30T18:44:01.216Z,1,9.0,1,30.0,35.0,16.531
11391,0.9,NR-329:2,71069,24000.0,125.919,24024.0,2735918,2022-05-30T18:44:01.516Z,11,9.0,1,24.0,32.0,15.795
11392,1.0,NR-302:2,71070,24000.0,115.028,23967.0,2780213,2022-05-30T18:51:24.474Z,11,15.15,1,21.0,24.0,18.514
11393,1.4,NR-302:1,71071,24000.0,114.994,23943.0,2782919,2022-05-30T18:51:51.535Z,1,15.15,1,27.0,27.0,19.002
11394,1.1,NR-302:2,71072,24000.0,115.028,23955.0,2782950,2022-05-30T18:51:51.845Z,11,15.15,1,21.0,26.0,19.293
11395,0.6,NR-329:1,71073,24000.0,125.97,23988.0,2794868,2022-05-30T18:53:51.027Z,1,9.0,1,30.0,35.0,16.97
11396,0.9,NR-329:2,71074,24000.0,125.919,24030.0,2794898,2022-05-30T18:53:51.327Z,11,9.0,1,24.0,32.0,16.51
11397,1.1,NR-302:2,71075,24000.0,115.028,24000.0,2863402,2022-05-30T19:05:16.380Z,11,15.15,1,20.0,22.0,19.279
11398,0.6,NR-302:1,71076,24000.0,114.994,23997.0,2866106,2022-05-30T19:05:43.421Z,1,15.15,1,26.0,26.0,19.463
11399,1.2,NR-302:2,71077,24000.0,115.028,23982.0,2866136,2022-05-30T19:05:43.721Z,11,15.15,1,20.0,24.0,18.5
11400,0.4,NR-329:1,71078,24000.0,125.97,23982.0,2878062,2022-05-30T19:07:42.983Z,1,9.0,1,29.0,34.0,16.326
11401,0.8,NR-329:2,71079,24000.0,125.919,24045.0,2878092,2022-05-30T19:07:43.283Z,11,9.0,1,24.0,31.0,16.588
