,rpmSetPoint,ist_acc,bearingsCelsius,VibromPeak,statoRot,numTP,@timestamp,UTE,statorCelsius,spindleRpm,LUNG,CurrentPeak,idChiave,DIAM
13839,18000.0,2103349,29.0,1.0,1,1,2022-04-26T11:55:04.459Z,HM10_MM,32.0,18072.0,140.24,15.097,58063,9.494
13840,7500.0,2110327,30.0,1.0,1,1,2022-04-26T11:56:14.240Z,AGGRE44-1-SAEGE200,33.0,7529.899,1.55,27.218,58064,197.475
13841,0.0,2112868,29.0,1.0,1,1,2022-04-26T11:56:39.650Z,SPIGOLATORE,32.0,0.0,214.0,37.509,58065,60.0
13842,12000.0,2115908,28.0,2.4,1,1,2022-04-26T11:57:10.051Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12079.0,0.01,31.681,58066,4.0
13843,7500.0,2120630,27.0,0.9,1,1,2022-04-26T11:57:57.271Z,AGGRE44-1-SAEGE200,29.0,7532.0,1.55,29.636,58067,197.475
13844,18000.0,2123121,27.0,1.1,1,1,2022-04-26T11:58:22.182Z,HM10_MM,29.0,18069.0,140.24,27.434,58068,9.494
13845,18000.0,2127927,28.0,1.9,1,1,2022-04-26T11:59:10.243Z,WP_30MM,32.0,18050.0,144.177,34.348,58069,29.909
13846,18000.0,2130316,28.0,1.0,1,1,2022-04-26T11:59:34.133Z,HM12_MM,32.0,18086.0,134.406,27.403,58070,11.85
13847,18000.0,2133951,28.0,1.0,1,1,2022-04-26T12:00:10.484Z,HM10_MM,32.0,18057.0,140.24,30.07,58072,9.494
13848,7500.0,2140921,30.0,1.2,1,1,2022-04-26T12:01:20.185Z,AGGRE44-1-SAEGE200,34.0,7522.199,1.55,29.976,58073,197.475
13849,0.0,2143483,29.0,1.1,1,1,2022-04-26T12:01:45.805Z,SPIGOLATORE,32.0,0.0,214.0,33.696,58074,60.0
13850,12000.0,2146518,28.0,2.2,1,1,2022-04-26T12:02:16.156Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12082.0,0.01,32.022,58075,4.0
13851,7500.0,2151231,27.0,1.0,1,1,2022-04-26T12:03:03.287Z,AGGRE44-1-SAEGE200,30.0,7515.199,1.55,29.605,58076,197.475
13852,18000.0,2153778,27.0,1.1,1,1,2022-04-26T12:03:28.757Z,HM10_MM,29.0,18064.0,140.24,15.252,58077,9.494
13853,18000.0,2158567,28.0,2.2,1,1,2022-04-26T12:04:16.648Z,WP_30MM,32.0,18052.0,144.177,27.59,58078,29.909
13854,18000.0,2160955,29.0,0.9,1,1,2022-04-26T12:04:40.528Z,HM12_MM,32.0,18063.0,134.406,32.333,58079,11.85
13855,18000.0,2184237,27.0,1.0,1,1,2022-04-26T12:08:33.352Z,HM10_MM,27.0,18084.0,140.24,31.775,58081,9.494
13856,7500.0,2191182,28.0,1.0,1,1,2022-04-26T12:09:42.803Z,AGGRE44-1-SAEGE200,32.0,7463.399,1.55,15.407,58082,197.475
13857,0.0,2193758,28.0,0.8,1,1,2022-04-26T12:10:08.564Z,SPIGOLATORE,30.0,0.0,214.0,24.583,58083,60.0
13858,12000.0,2196763,27.0,2.3,1,1,2022-04-26T12:10:38.614Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12066.0,0.01,27.745,58084,4.0
13859,7500.0,2201472,27.0,0.8,1,1,2022-04-26T12:11:25.705Z,AGGRE44-1-SAEGE200,29.0,7479.5,1.55,32.054,58085,197.475
13860,18000.0,2203939,27.0,1.1,1,1,2022-04-26T12:11:50.376Z,HM12_MM,29.0,18053.0,134.406,32.24,58086,11.85
13861,18000.0,2207128,27.0,1.1,1,1,2022-04-26T12:12:22.266Z,WP_30MM,30.0,18011.0,144.177,29.202,58087,29.909
13862,18000.0,2209947,27.0,0.9,1,1,2022-04-26T12:12:50.457Z,HM10_MM,30.0,18052.0,140.24,27.434,58089,9.494
13863,7500.0,2216925,29.0,1.2,1,1,2022-04-26T12:14:00.238Z,AGGRE44-1-SAEGE200,33.0,7529.199,1.55,35.494,58090,197.475
13864,0.0,2219472,29.0,1.0,1,1,2022-04-26T12:14:25.708Z,SPIGOLATORE,32.0,0.0,214.0,37.106,58091,60.0
13865,12000.0,2222494,28.0,1.9,1,1,2022-04-26T12:14:55.929Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12054.0,0.01,27.249,58092,4.0
13866,7500.0,2227209,27.0,0.7,1,1,2022-04-26T12:15:43.079Z,AGGRE44-1-SAEGE200,30.0,7494.199,1.55,35.247,58093,197.475
13867,18000.0,2229641,27.0,1.1,1,1,2022-04-26T12:16:07.400Z,HM12_MM,30.0,18050.0,134.406,36.952,58094,11.85
13868,18000.0,2232838,27.0,1.3,1,1,2022-04-26T12:16:39.370Z,WP_30MM,30.0,18062.0,144.177,29.636,58095,29.909
13869,18000.0,2235742,27.0,1.0,1,1,2022-04-26T12:17:08.411Z,HM10_MM,30.0,18093.0,140.24,34.813,58097,9.494
13870,7500.0,2242703,29.0,0.9,1,1,2022-04-26T12:18:18.022Z,AGGRE44-1-SAEGE200,33.0,7464.1,1.55,26.969,58098,197.475
13871,0.0,2245273,28.0,1.2,1,1,2022-04-26T12:18:43.723Z,SPIGOLATORE,32.0,0.0,214.0,26.164,58099,60.0
13872,12000.0,2248310,27.0,2.2,1,1,2022-04-26T12:19:14.093Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12073.0,0.01,26.784,58100,4.0
13873,7500.0,2253027,27.0,0.8,1,1,2022-04-26T12:20:01.264Z,AGGRE44-1-SAEGE200,28.0,7483.699,1.55,27.993,58101,197.475
13874,18000.0,2255464,27.0,1.0,1,1,2022-04-26T12:20:25.634Z,HM12_MM,28.0,18074.0,134.406,33.882,58102,11.85
13875,18000.0,2258652,27.0,1.6,1,1,2022-04-26T12:20:57.515Z,WP_30MM,30.0,18037.0,144.177,36.983,58103,29.909
13876,18000.0,2261481,27.0,0.9,1,1,2022-04-26T12:21:25.805Z,HM10_MM,30.0,18080.0,140.24,27.559,58105,9.494
13877,7500.0,2268442,28.0,1.0,1,1,2022-04-26T12:22:35.417Z,AGGRE44-1-SAEGE200,32.0,7476.699,1.55,27.094,58106,197.475
13878,0.0,2271011,28.0,0.9,1,1,2022-04-26T12:23:01.107Z,SPIGOLATORE,30.0,0.0,214.0,32.24,58107,60.0
13879,12000.0,2274048,27.0,2.2,1,1,2022-04-26T12:23:31.477Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12075.0,0.01,15.469,58108,4.0
13880,7500.0,2278767,27.0,0.9,1,1,2022-04-26T12:24:18.668Z,AGGRE44-1-SAEGE200,28.0,7529.199,1.55,34.688,58109,197.475
13881,18000.0,2281149,27.0,1.1,1,1,2022-04-26T12:24:42.489Z,HM12_MM,28.0,18056.0,134.406,29.605,58110,11.85
13882,18000.0,2284343,27.0,1.9,1,1,2022-04-26T12:25:14.429Z,WP_30MM,30.0,18034.0,144.177,27.063,58111,29.909
13883,18000.0,2287250,27.0,1.0,1,1,2022-04-26T12:25:43.500Z,HM10_MM,30.0,18088.0,140.24,33.914,58113,9.494
13884,7500.0,2294215,29.0,0.9,1,1,2022-04-26T12:26:53.151Z,AGGRE44-1-SAEGE200,32.0,7491.399,1.55,33.79,58114,197.475
13885,0.0,2296777,28.0,1.0,1,1,2022-04-26T12:27:18.771Z,SPIGOLATORE,32.0,0.0,214.0,15.221,58115,60.0
13886,12000.0,2299814,27.0,2.2,1,1,2022-04-26T12:27:49.142Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12085.0,0.01,33.417,58116,4.0
13887,7500.0,2304525,27.0,0.8,1,1,2022-04-26T12:28:36.253Z,AGGRE44-1-SAEGE200,29.0,7455.0,1.55,34.037,58117,197.475
13888,18000.0,2306962,27.0,1.0,1,1,2022-04-26T12:29:00.623Z,HM12_MM,29.0,18086.0,134.406,33.139,58118,11.85
13889,18000.0,2310154,27.0,2.1,1,1,2022-04-26T12:29:32.544Z,WP_30MM,30.0,18006.0,144.177,30.318,58119,29.909
13890,18000.0,2312983,27.0,0.9,1,1,2022-04-26T12:30:00.834Z,HM10_MM,30.0,18075.0,140.24,28.892,58121,9.494
13891,7500.0,2319953,29.0,1.0,1,1,2022-04-26T12:31:10.535Z,AGGRE44-1-SAEGE200,33.0,7520.1,1.55,27.434,58122,197.475
13892,0.0,2322511,28.0,1.3,1,1,2022-04-26T12:31:36.116Z,SPIGOLATORE,32.0,0.0,214.0,27.032,58123,60.0
13893,12000.0,2325552,28.0,2.2,1,1,2022-04-26T12:32:06.526Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12082.0,0.01,27.063,58124,4.0
13894,7500.0,2330268,27.0,0.8,1,1,2022-04-26T12:32:53.687Z,AGGRE44-1-SAEGE200,29.0,7480.899,1.55,34.255,58125,197.475
13895,18000.0,2332699,27.0,1.1,1,1,2022-04-26T12:33:17.997Z,HM12_MM,29.0,18057.0,134.406,27.372,58126,11.85
13896,18000.0,2335891,27.0,2.1,1,1,2022-04-26T12:33:49.918Z,WP_30MM,30.0,18059.0,144.177,35.402,58127,29.909
13897,18000.0,2338792,28.0,0.9,1,1,2022-04-26T12:34:18.928Z,HM10_MM,30.0,18074.0,140.24,35.494,58129,9.494
13898,7500.0,2345765,29.0,0.9,1,1,2022-04-26T12:35:28.660Z,AGGRE44-1-SAEGE200,33.0,7532.0,1.55,33.976,58130,197.475
13899,0.0,2348325,29.0,0.9,1,1,2022-04-26T12:35:54.260Z,SPIGOLATORE,32.0,0.0,214.0,31.186,58131,60.0
13900,12000.0,2351364,28.0,2.2,1,1,2022-04-26T12:36:24.650Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,36.735,58132,4.0
13901,7500.0,2356078,27.0,0.8,1,1,2022-04-26T12:37:11.791Z,AGGRE44-1-SAEGE200,30.0,7466.899,1.55,22.475,58133,197.475
13902,18000.0,2358455,27.0,1.1,1,1,2022-04-26T12:37:35.562Z,HM12_MM,30.0,18073.0,134.406,29.729,58134,11.85
13903,18000.0,2361647,27.0,1.1,1,1,2022-04-26T12:38:07.482Z,WP_30MM,30.0,18037.0,144.177,24.738,58135,29.909
13904,18000.0,2364463,28.0,1.0,1,1,2022-04-26T12:38:35.643Z,HM10_MM,32.0,18067.0,140.24,37.23,58137,9.494
13905,7500.0,2371435,29.0,1.0,1,1,2022-04-26T12:39:45.364Z,AGGRE44-1-SAEGE200,34.0,7505.399,1.55,35.494,58138,197.475
13906,0.0,2373985,29.0,1.0,1,1,2022-04-26T12:40:10.864Z,SPIGOLATORE,32.0,0.0,214.0,33.387,58139,60.0
13907,12000.0,2377013,28.0,2.1,1,1,2022-04-26T12:40:41.145Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12077.0,0.01,33.169,58140,4.0
13908,7500.0,2381728,27.0,0.9,1,1,2022-04-26T12:41:28.296Z,AGGRE44-1-SAEGE200,30.0,7511.0,1.55,31.496,58141,197.475
13909,18000.0,2384192,27.0,1.1,1,1,2022-04-26T12:41:52.936Z,HM12_MM,29.0,18048.0,134.406,36.394,58142,11.85
13910,18000.0,2387395,27.0,1.5,1,1,2022-04-26T12:42:24.967Z,WP_30MM,30.0,18057.0,144.177,31.216,58143,29.909
13911,18000.0,2390296,27.0,1.0,1,1,2022-04-26T12:42:53.977Z,HM10_MM,30.0,18095.0,140.24,26.443,58145,9.494
13912,7500.0,2397275,28.0,0.9,1,1,2022-04-26T12:44:03.768Z,AGGRE44-1-SAEGE200,32.0,7529.199,1.55,31.837,58146,197.475
13913,0.0,2399824,28.0,1.1,1,1,2022-04-26T12:44:29.259Z,SPIGOLATORE,32.0,0.0,214.0,32.178,58147,60.0
13914,12000.0,2402863,27.0,2.3,1,1,2022-04-26T12:44:59.649Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12056.0,0.01,34.534,58148,4.0
13915,7500.0,2407592,27.0,0.9,1,1,2022-04-26T12:45:46.940Z,AGGRE44-1-SAEGE200,29.0,7535.5,1.55,27.775,58149,197.475
13916,18000.0,2410037,27.0,1.1,1,1,2022-04-26T12:46:11.390Z,HM12_MM,28.0,18075.0,134.406,36.053,58150,11.85
13917,18000.0,2413224,27.0,1.1,1,1,2022-04-26T12:46:43.261Z,WP_30MM,30.0,18048.0,144.177,27.683,58151,29.909
13918,18000.0,2416049,27.0,0.9,1,1,2022-04-26T12:47:11.511Z,HM10_MM,30.0,18081.0,140.24,32.178,58153,9.494
13919,7500.0,2423010,29.0,0.9,1,1,2022-04-26T12:48:21.123Z,AGGRE44-1-SAEGE200,32.0,7467.6,1.55,32.922,58154,197.475
13920,0.0,2425564,28.0,1.1,1,1,2022-04-26T12:48:46.663Z,SPIGOLATORE,32.0,0.0,214.0,31.155,58155,60.0
13921,12000.0,2428600,27.0,2.1,1,1,2022-04-26T12:49:17.024Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,30.473,58156,4.0
13922,7500.0,2433321,27.0,1.0,1,1,2022-04-26T12:50:04.234Z,AGGRE44-1-SAEGE200,29.0,7529.899,1.55,29.729,58157,197.475
13923,18000.0,2435759,27.0,1.1,1,1,2022-04-26T12:50:28.615Z,HM12_MM,29.0,18080.0,134.406,34.534,58158,11.85
13924,18000.0,2438959,27.0,1.2,1,1,2022-04-26T12:51:00.615Z,WP_30MM,30.0,18058.0,144.177,29.171,58159,29.909
13925,18000.0,2441868,27.0,1.0,1,1,2022-04-26T12:51:29.706Z,HM10_MM,30.0,18065.0,140.24,30.844,58161,9.494
13926,7500.0,2448845,29.0,1.3,1,1,2022-04-26T12:52:39.477Z,AGGRE44-1-SAEGE200,33.0,7537.6,1.55,30.163,58162,197.475
13927,0.0,2451400,28.0,1.0,1,1,2022-04-26T12:53:05.027Z,SPIGOLATORE,32.0,0.0,214.0,33.634,58163,60.0
13928,12000.0,2454433,28.0,2.1,1,1,2022-04-26T12:53:35.358Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12051.0,0.01,24.149,58164,4.0
13929,7500.0,2459150,27.0,0.9,1,1,2022-04-26T12:54:22.529Z,AGGRE44-1-SAEGE200,29.0,7491.399,1.55,31.93,58165,197.475
13930,18000.0,2461526,27.0,1.0,1,1,2022-04-26T12:54:46.289Z,HM12_MM,29.0,18085.0,134.406,30.07,58166,11.85
13931,18000.0,2464712,27.0,1.4,1,1,2022-04-26T12:55:18.150Z,WP_30MM,30.0,18008.0,144.177,15.221,58167,29.909
13932,18000.0,2467538,27.0,0.9,1,1,2022-04-26T12:55:46.410Z,HM10_MM,30.0,18097.0,140.24,30.163,58169,9.494
13933,7500.0,2474510,29.0,1.0,1,1,2022-04-26T12:56:56.131Z,AGGRE44-1-SAEGE200,33.0,7524.299,1.55,30.132,58170,197.475
13934,0.0,2477070,29.0,1.0,1,1,2022-04-26T12:57:21.732Z,SPIGOLATORE,32.0,0.0,214.0,35.65,58171,60.0
13935,12000.0,2480112,28.0,2.2,1,1,2022-04-26T12:57:52.152Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12079.0,0.01,15.159,58172,4.0
13936,7500.0,2484818,27.0,0.8,1,1,2022-04-26T12:58:39.213Z,AGGRE44-1-SAEGE200,30.0,7493.5,1.55,15.283,58173,197.475
13937,18000.0,2487212,27.0,1.2,1,1,2022-04-26T12:59:03.153Z,HM12_MM,30.0,18079.0,134.406,29.729,58174,11.85
13938,18000.0,2490406,27.0,1.2,1,1,2022-04-26T12:59:35.094Z,WP_30MM,30.0,18037.0,144.177,34.688,58175,29.909
13939,18000.0,2509655,27.0,1.0,1,1,2022-04-26T13:02:47.587Z,HM10_MM,27.0,18069.0,140.24,33.511,58177,9.494
13940,7500.0,2516604,28.0,1.0,1,1,2022-04-26T13:03:57.078Z,AGGRE44-1-SAEGE200,32.0,7491.399,1.55,22.257,58178,197.475
13941,0.0,2519175,28.0,1.0,1,1,2022-04-26T13:04:22.789Z,SPIGOLATORE,30.0,0.0,214.0,33.914,58179,60.0
13942,12000.0,2522196,27.0,2.2,1,1,2022-04-26T13:04:52.999Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12080.0,0.01,27.156,58180,4.0
13943,7500.0,2526917,27.0,0.9,1,1,2022-04-26T13:05:40.210Z,AGGRE44-1-SAEGE200,28.0,7518.699,1.55,26.815,58181,197.475
13944,18000.0,2529302,27.0,1.1,1,1,2022-04-26T13:06:04.061Z,HM12_MM,28.0,18086.0,134.406,36.827,58182,11.85
13945,18000.0,2532483,27.0,2.1,1,1,2022-04-26T13:06:35.871Z,WP_30MM,29.0,18019.0,144.177,29.698,58183,29.909
13946,18000.0,2535308,27.0,1.0,1,1,2022-04-26T13:07:04.122Z,HM10_MM,30.0,18086.0,140.24,24.707,58185,9.494
13947,7500.0,2542282,28.0,1.1,1,1,2022-04-26T13:08:13.863Z,AGGRE44-1-SAEGE200,32.0,7523.6,1.55,34.161,58186,197.475
13948,0.0,2544828,27.0,0.9,1,1,2022-04-26T13:08:39.323Z,SPIGOLATORE,30.0,0.0,214.0,28.179,58187,60.0
13949,12000.0,2547854,27.0,2.3,1,1,2022-04-26T13:09:09.584Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12077.0,0.01,27.434,58188,4.0
13950,7500.0,2552574,27.0,0.8,1,1,2022-04-26T13:09:56.785Z,AGGRE44-1-SAEGE200,28.0,7524.299,1.55,29.915,58189,197.475
13951,18000.0,2554960,27.0,1.2,1,1,2022-04-26T13:10:20.645Z,HM12_MM,28.0,18075.0,134.406,35.34,58190,11.85
13952,18000.0,2558163,27.0,2.1,1,1,2022-04-26T13:10:52.676Z,WP_30MM,30.0,18052.0,144.177,33.728,58191,29.909
13953,18000.0,178033,19.0,1.0,1,1,2022-04-27T05:18:02.048Z,HM10_MM,19.0,18084.0,140.24,23.715,58193,9.494
13954,7500.0,185016,20.0,1.4,1,1,2022-04-27T05:19:11.878Z,AGGRE44-1-SAEGE200,24.0,7529.899,1.55,29.822,58194,197.475
13955,0.0,187582,20.0,0.9,1,1,2022-04-27T05:19:37.539Z,SPIGOLATORE,23.0,0.0,214.0,32.674,58195,60.0
13956,12000.0,190616,20.0,2.2,1,1,2022-04-27T05:20:07.879Z,MULTI_A_R2-1-ET01_MULTI_A_R2,22.0,12078.0,0.01,29.481,58196,4.0
13957,7500.0,195320,20.0,0.9,1,1,2022-04-27T05:20:54.920Z,AGGRE44-1-SAEGE200,22.0,7506.799,1.55,21.823,58197,197.475
13958,18000.0,197700,20.0,1.0,1,1,2022-04-27T05:21:18.720Z,HM12_MM,22.0,18082.0,134.406,32.301,58198,11.85
13959,18000.0,200887,20.0,2.3,1,1,2022-04-27T05:21:50.590Z,WP_30MM,24.0,18012.0,144.177,29.791,58199,29.909
13960,18000.0,203712,22.0,1.0,1,1,2022-04-27T05:22:18.841Z,HM10_MM,24.0,18077.0,140.24,15.19,58201,9.494
13961,7500.0,210694,23.0,1.0,1,1,2022-04-27T05:23:28.661Z,AGGRE44-1-SAEGE200,27.0,7502.6,1.55,27.218,58202,197.475
13962,0.0,213253,23.0,1.1,1,1,2022-04-27T05:23:54.252Z,SPIGOLATORE,25.0,0.0,214.0,29.171,58203,60.0
13963,12000.0,216261,22.0,2.2,1,1,2022-04-27T05:24:24.332Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12064.0,0.01,15.159,58204,4.0
13964,7500.0,220972,22.0,0.9,1,1,2022-04-27T05:25:11.443Z,AGGRE44-1-SAEGE200,24.0,7477.399,1.55,29.233,58205,197.475
13965,18000.0,223360,22.0,1.0,1,1,2022-04-27T05:25:35.323Z,HM12_MM,24.0,18076.0,134.406,25.513,58206,11.85
13966,18000.0,226544,22.0,1.9,1,1,2022-04-27T05:26:07.163Z,WP_30MM,25.0,17977.0,144.177,28.705,58207,29.909
13967,18000.0,229445,23.0,1.0,1,1,2022-04-27T05:26:36.174Z,HM10_MM,25.0,18092.0,140.24,27.59,58209,9.494
13968,7500.0,236427,24.0,1.1,1,1,2022-04-27T05:27:45.995Z,AGGRE44-1-SAEGE200,28.0,7533.399,1.55,25.017,58210,197.475
13969,0.0,238991,24.0,1.1,1,1,2022-04-27T05:28:11.635Z,SPIGOLATORE,27.0,0.0,214.0,36.641,58211,60.0
13970,12000.0,242008,24.0,2.1,1,1,2022-04-27T05:28:41.805Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12045.0,0.01,33.108,58212,4.0
13971,7500.0,246731,23.0,0.9,1,1,2022-04-27T05:29:29.036Z,AGGRE44-1-SAEGE200,25.0,7532.0,1.55,22.351,58213,197.475
13972,18000.0,249161,23.0,1.0,1,1,2022-04-27T05:29:53.336Z,HM12_MM,25.0,18093.0,134.406,37.044,58214,11.85
13973,18000.0,252357,23.0,2.3,1,1,2022-04-27T05:30:25.297Z,WP_30MM,27.0,18070.0,144.177,27.187,58215,29.909
13974,18000.0,255185,24.0,1.0,1,1,2022-04-27T05:30:53.577Z,HM10_MM,27.0,18097.0,140.24,29.171,58217,9.494
13975,7500.0,262151,25.0,1.2,1,1,2022-04-27T05:32:03.238Z,AGGRE44-1-SAEGE200,29.0,7536.899,1.55,30.039,58218,197.475
13976,0.0,264720,25.0,1.1,1,1,2022-04-27T05:32:28.928Z,SPIGOLATORE,28.0,0.0,214.0,33.79,58219,60.0
13977,12000.0,267748,25.0,2.2,1,1,2022-04-27T05:32:59.209Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12079.0,0.01,34.534,58220,4.0
13978,7500.0,272475,24.0,0.8,1,1,2022-04-27T05:33:46.479Z,AGGRE44-1-SAEGE200,27.0,7535.5,1.55,30.194,58221,197.475
13979,18000.0,274900,24.0,1.0,1,1,2022-04-27T05:34:10.729Z,HM12_MM,25.0,18099.0,134.406,15.345,58222,11.85
13980,18000.0,278097,24.0,2.3,1,1,2022-04-27T05:34:42.700Z,WP_30MM,27.0,18058.0,144.177,24.365,58223,29.909
13981,18000.0,280998,25.0,1.0,1,1,2022-04-27T05:35:11.710Z,HM10_MM,28.0,18074.0,140.24,31.837,58225,9.494
13982,7500.0,287968,27.0,1.1,1,1,2022-04-27T05:36:21.411Z,AGGRE44-1-SAEGE200,30.0,7527.1,1.55,26.257,58226,197.475
13983,0.0,290521,25.0,1.0,1,1,2022-04-27T05:36:46.942Z,SPIGOLATORE,29.0,0.0,214.0,22.691,58227,60.0
13984,12000.0,293553,25.0,2.0,1,1,2022-04-27T05:37:17.262Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12065.0,0.01,33.696,58228,4.0
13985,7500.0,298277,25.0,0.8,1,1,2022-04-27T05:38:04.503Z,AGGRE44-1-SAEGE200,27.0,7529.199,1.55,34.193,58229,197.475
13986,18000.0,300664,25.0,1.0,1,1,2022-04-27T05:38:28.373Z,HM12_MM,27.0,18082.0,134.406,28.52,58230,11.85
13987,18000.0,303857,25.0,1.2,1,1,2022-04-27T05:39:00.303Z,WP_30MM,27.0,18055.0,144.177,35.959,58231,29.909
13988,18000.0,306677,25.0,0.9,1,1,2022-04-27T05:39:28.504Z,HM10_MM,28.0,18051.0,140.24,15.283,58233,9.494
13989,7500.0,313650,27.0,1.0,1,1,2022-04-27T05:40:38.235Z,AGGRE44-1-SAEGE200,30.0,7519.399,1.55,27.466,58234,197.475
13990,0.0,316210,27.0,1.2,1,1,2022-04-27T05:41:03.835Z,SPIGOLATORE,30.0,0.0,214.0,26.908,58235,60.0
13991,12000.0,319248,27.0,2.2,1,1,2022-04-27T05:41:34.215Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12075.0,0.01,33.387,58236,4.0
13992,7500.0,323965,25.0,0.8,1,1,2022-04-27T05:42:21.386Z,AGGRE44-1-SAEGE200,27.0,7513.1,1.55,35.123,58237,197.475
13993,18000.0,326403,25.0,1.1,1,1,2022-04-27T05:42:45.766Z,HM12_MM,27.0,18077.0,134.406,24.149,58238,11.85
13994,18000.0,329589,25.0,1.2,1,1,2022-04-27T05:43:17.627Z,WP_30MM,28.0,18029.0,144.177,31.465,58239,29.909
13995,18000.0,332491,25.0,1.0,1,1,2022-04-27T05:43:46.647Z,HM10_MM,29.0,18088.0,140.24,33.201,58241,9.494
13996,7500.0,339471,27.0,1.0,1,1,2022-04-27T05:44:56.448Z,AGGRE44-1-SAEGE200,32.0,7534.799,1.55,27.745,58242,197.475
13997,0.0,342027,27.0,0.8,1,1,2022-04-27T05:45:22.008Z,SPIGOLATORE,30.0,0.0,214.0,34.348,58243,60.0
13998,12000.0,345055,27.0,2.1,1,1,2022-04-27T05:45:52.289Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12069.0,0.01,34.875,58244,4.0
13999,7500.0,349778,27.0,0.7,1,1,2022-04-27T05:46:39.519Z,AGGRE44-1-SAEGE200,28.0,7512.399,1.55,36.703,58245,197.475
14000,18000.0,352216,25.0,0.9,1,1,2022-04-27T05:47:03.900Z,HM12_MM,27.0,18069.0,134.406,29.542,58246,11.85
14001,18000.0,355405,27.0,1.3,1,1,2022-04-27T05:47:35.790Z,WP_30MM,29.0,18047.0,144.177,27.311,58247,29.909
14002,18000.0,358237,27.0,1.0,1,1,2022-04-27T05:48:04.111Z,HM10_MM,30.0,18069.0,140.24,27.403,58249,9.494
14003,7500.0,365203,27.0,1.1,1,1,2022-04-27T05:49:13.772Z,AGGRE44-1-SAEGE200,32.0,7467.6,1.55,26.753,58250,197.475
14004,0.0,367766,27.0,1.0,1,1,2022-04-27T05:49:39.402Z,SPIGOLATORE,30.0,0.0,214.0,34.285,58251,60.0
14005,12000.0,370797,27.0,2.0,1,1,2022-04-27T05:50:09.712Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12066.0,0.01,37.386,58252,4.0
14006,7500.0,375511,27.0,0.7,1,1,2022-04-27T05:50:56.853Z,AGGRE44-1-SAEGE200,28.0,7466.199,1.55,33.79,58253,197.475
14007,18000.0,377931,27.0,1.0,1,1,2022-04-27T05:51:21.053Z,HM12_MM,28.0,18075.0,134.406,34.813,58254,11.85
14008,18000.0,381119,27.0,2.2,1,1,2022-04-27T05:51:52.934Z,WP_30MM,29.0,18050.0,144.177,28.643,58255,29.909
14009,18000.0,384022,27.0,0.9,1,1,2022-04-27T05:52:21.964Z,HM10_MM,30.0,18085.0,140.24,37.23,58257,9.494
14010,7500.0,390986,28.0,1.1,1,1,2022-04-27T05:53:31.605Z,AGGRE44-1-SAEGE200,32.0,7480.199,1.55,29.667,58258,197.475
14011,0.0,393551,28.0,1.0,1,1,2022-04-27T05:53:57.255Z,SPIGOLATORE,30.0,0.0,214.0,27.559,58259,60.0
14012,12000.0,396584,27.0,2.2,1,1,2022-04-27T05:54:27.586Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12075.0,0.01,27.745,58260,4.0
14013,7500.0,401293,27.0,0.8,1,1,2022-04-27T05:55:14.677Z,AGGRE44-1-SAEGE200,29.0,7481.6,1.55,26.443,58261,197.475
14014,18000.0,403723,27.0,1.0,1,1,2022-04-27T05:55:38.977Z,HM12_MM,28.0,18056.0,134.406,29.419,58262,11.85
14015,18000.0,406927,27.0,1.5,1,1,2022-04-27T05:56:11.017Z,WP_30MM,30.0,18067.0,144.177,28.892,58263,29.909
14016,18000.0,409751,27.0,0.9,1,1,2022-04-27T05:56:39.258Z,HM10_MM,30.0,18099.0,140.24,34.596,58265,9.494
14017,7500.0,416726,29.0,1.1,1,1,2022-04-27T05:57:49.009Z,AGGRE44-1-SAEGE200,33.0,7527.799,1.55,27.28,58266,197.475
14018,0.0,419279,28.0,1.1,1,1,2022-04-27T05:58:14.539Z,SPIGOLATORE,32.0,0.0,214.0,22.599,58267,60.0
