,ist_acc,DIAM,statorCelsius,CurrentPeak,UTE,numTP,statoRot,@timestamp,spindleRpm,idChiave,rpmSetPoint,LUNG,VibromPeak,bearingsCelsius
8088,173098,99.989,32.0,20.365,ANTA_1,1,1,2022-06-02T07:47:26.224Z,6986.0,9896,7000.0,147.0,1.4,25.0
8089,202018,66.0,30.0,20.468,ANTA_9,1,1,2022-06-02T07:52:15.430Z,6963.0,9897,7000.0,168.0,0.6,25.0
8090,207403,153.5,30.0,20.518,ANTA_2,1,1,2022-06-02T07:53:09.281Z,6928.0,9898,7000.0,88.0,1.5,25.0
8091,214986,16.0,30.0,20.247,CANDELA_16_H100,1,1,2022-06-02T07:54:25.112Z,16970.0,9899,17000.0,187.221,1.2,25.0
8092,226649,107.0,32.0,20.434,ANTA_3,1,1,2022-06-02T07:56:21.745Z,6987.0,9900,7000.0,147.0,0.9,27.0
8093,248745,300.0,33.0,20.365,LAMA_300,1,1,2022-06-02T08:00:02.709Z,5416.0,9901,5500.0,103.0,8.2,27.0
8094,260241,100.089,30.0,20.451,ANTA_4,1,1,2022-06-02T08:01:57.671Z,6973.0,9902,7000.0,147.0,0.7,25.0
8095,274907,10.0,30.0,20.349,FORA_10,1,1,2022-06-02T08:04:24.334Z,15975.0,9903,16000.0,143.5,2.3,25.0
8096,323013,300.0,28.0,20.502,LAMA_300,1,1,2022-06-02T08:12:25.403Z,5447.0,9905,5500.0,103.0,4.2,27.0
8097,333978,90.0,32.0,20.4,ANTA_7,1,1,2022-06-02T08:14:15.056Z,6949.0,9906,7000.0,147.0,0.8,27.0
8098,383057,66.0,30.0,20.332,ANTA_9,1,1,2022-06-02T08:22:25.855Z,6911.0,9907,7000.0,168.0,0.6,27.0
8099,434059,300.0,25.0,20.535,LAMA_300,1,1,2022-06-02T08:30:55.886Z,5494.0,9908,5500.0,103.0,3.4,25.0
8100,441503,90.0,30.0,20.688,ANTA_7,1,1,2022-06-02T08:32:10.327Z,6964.0,9909,7000.0,147.0,0.5,25.0
8101,452488,90.0,30.0,20.518,ANTA_6,1,1,2022-06-02T08:34:00.179Z,6900.0,9910,7000.0,147.0,0.8,25.0
8102,463365,66.0,30.0,20.688,ANTA_9,1,1,2022-06-02T08:35:48.952Z,6957.0,9911,7000.0,168.0,0.4,25.0
8103,468204,153.5,30.0,20.298,ANTA_2,1,1,2022-06-02T08:36:37.342Z,6865.0,9912,7000.0,88.0,1.5,25.0
8104,471594,16.0,32.0,20.315,CANDELA_16_H100,1,1,2022-06-02T08:37:11.243Z,16978.0,9913,17000.0,187.221,0.6,25.0
8105,476631,107.0,32.0,20.485,ANTA_3,1,1,2022-06-02T08:38:01.614Z,6875.0,9914,7000.0,147.0,0.9,25.0
8106,486135,300.0,32.0,20.332,LAMA_300,1,1,2022-06-02T08:39:36.656Z,5395.0,9915,5500.0,103.0,3.5,25.0
8107,492905,100.089,30.0,20.655,ANTA_4,1,1,2022-06-02T08:40:44.357Z,6980.0,9916,7000.0,147.0,0.5,25.0
8108,498857,10.0,30.0,20.332,FORA_10,1,1,2022-06-02T08:41:43.879Z,15889.0,9917,16000.0,143.5,1.9,25.0
8109,510478,300.0,29.0,20.451,LAMA_300,1,1,2022-06-02T08:43:40.091Z,5446.0,9918,5500.0,103.0,9.1,25.0
8110,515289,90.0,30.0,20.621,ANTA_7,1,1,2022-06-02T08:44:28.202Z,6904.0,9919,7000.0,147.0,0.7,25.0
8111,530624,66.0,30.0,20.332,ANTA_9,1,1,2022-06-02T08:47:01.555Z,6923.0,9920,7000.0,168.0,0.5,25.0
8112,69145,300.0,22.0,20.587,LAMA_300,1,1,2022-06-03T05:43:41.739Z,5424.0,9921,5500.0,103.0,3.5,22.0
8113,80713,90.0,27.0,20.451,ANTA_7,1,1,2022-06-03T05:45:37.420Z,6951.0,9922,7000.0,147.0,1.1,22.0
8114,108701,90.0,28.0,20.587,ANTA_6,1,1,2022-06-03T05:50:17.304Z,6874.0,9923,7000.0,147.0,0.8,22.0
8115,131680,99.989,28.0,20.298,ANTA_1,1,1,2022-06-03T05:54:07.097Z,6945.0,9924,7000.0,147.0,1.4,23.0
8116,159094,66.0,29.0,20.315,ANTA_9,1,1,2022-06-03T05:58:41.241Z,6955.0,9925,7000.0,168.0,0.5,24.0
8117,164643,153.5,30.0,20.434,ANTA_2,1,1,2022-06-03T05:59:36.732Z,6880.0,9926,7000.0,88.0,1.3,24.0
8118,173662,16.0,30.0,20.247,CANDELA_16_H100,1,1,2022-06-03T06:01:06.923Z,16912.0,9927,17000.0,187.221,1.0,24.0
8119,185552,107.0,32.0,20.451,ANTA_3,1,1,2022-06-03T06:03:05.824Z,6931.0,9928,7000.0,147.0,0.8,25.0
8120,209227,300.0,32.0,20.247,LAMA_300,1,1,2022-06-03T06:07:02.578Z,5399.0,9929,5500.0,103.0,6.2,25.0
8121,223530,100.089,30.0,20.349,ANTA_4,1,1,2022-06-03T06:09:25.610Z,6956.0,9930,7000.0,147.0,0.9,25.0
8122,239754,10.0,32.0,20.247,FORA_10,1,1,2022-06-03T06:12:07.852Z,15944.0,9931,16000.0,143.5,2.5,25.0
8123,280160,300.0,27.0,20.705,LAMA_300,1,1,2022-06-03T06:18:51.919Z,5416.0,9932,5500.0,103.0,4.2,25.0
8124,292333,90.0,32.0,20.451,ANTA_7,1,1,2022-06-03T06:20:53.651Z,6958.0,9933,7000.0,147.0,1.0,25.0
8125,342319,66.0,30.0,20.332,ANTA_9,1,1,2022-06-03T06:29:13.519Z,6933.0,9934,7000.0,168.0,0.6,25.0
8126,454459,300.0,25.0,20.365,LAMA_300,1,1,2022-06-03T06:47:54.937Z,5446.0,9935,5500.0,103.0,3.9,25.0
8127,466105,90.0,29.0,20.417,ANTA_7,1,1,2022-06-03T06:49:51.399Z,6991.0,9936,7000.0,147.0,0.8,25.0
8128,497559,90.0,30.0,20.365,ANTA_6,1,1,2022-06-03T06:55:05.945Z,6957.0,9937,7000.0,147.0,1.1,25.0
8129,521592,99.989,32.0,20.417,ANTA_1,1,1,2022-06-03T06:59:06.279Z,6953.0,9938,7000.0,147.0,1.6,25.0
8130,549600,66.0,30.0,20.212,ANTA_9,1,1,2022-06-03T07:03:46.364Z,6967.0,9939,7000.0,168.0,0.9,25.0
8131,554866,153.5,30.0,20.535,ANTA_2,1,1,2022-06-03T07:04:39.025Z,6948.0,9940,7000.0,88.0,1.2,25.0
8132,562922,16.0,30.0,20.23,CANDELA_16_H100,1,1,2022-06-03T07:05:59.586Z,16925.0,9941,17000.0,187.221,0.6,25.0
8133,577193,107.0,32.0,20.485,ANTA_3,1,1,2022-06-03T07:08:22.299Z,6937.0,9942,7000.0,147.0,0.6,27.0
8134,603177,300.0,32.0,20.417,LAMA_300,1,1,2022-06-03T07:12:42.143Z,5401.0,9943,5500.0,103.0,8.3,27.0
8135,619397,100.089,29.0,20.502,ANTA_4,1,1,2022-06-03T07:15:24.346Z,6964.0,9944,7000.0,147.0,0.9,25.0
8136,635914,10.0,30.0,20.315,FORA_10,1,1,2022-06-03T07:18:09.519Z,15943.0,9945,16000.0,143.5,2.5,25.0
8137,678435,300.0,29.0,20.264,LAMA_300,1,1,2022-06-03T07:25:14.737Z,5405.0,9946,5500.0,103.0,2.9,27.0
8138,689386,90.0,33.0,20.672,ANTA_7,1,1,2022-06-03T07:27:04.249Z,6977.0,9947,7000.0,147.0,0.9,27.0
8139,487904,,0.0,5.712,,,1,2022-07-06T12:41:46.053Z,0.0,10072,0.0,,,0.0
8140,357600,,0.0,8.806,,,1,2022-07-07T06:33:27.063Z,0.0,10087,0.0,,,0.0
8141,2299118,,0.0,12.224,,,1,2022-07-07T11:57:02.622Z,0.0,10132,0.0,,,0.0
8142,3092759,,0.0,11.995,,,1,2022-07-07T14:09:19.191Z,0.0,10162,0.0,,,0.0
8143,736489,66.0,30.0,20.349,ANTA_9,1,1,2022-06-03T07:34:55.287Z,6916.0,9948,7000.0,168.0,0.4,27.0
8144,967724,300.0,27.0,20.264,LAMA_300,1,1,2022-06-03T08:13:27.679Z,5405.0,9949,5500.0,103.0,3.4,25.0
8145,976937,90.0,30.0,20.281,ANTA_7,1,1,2022-06-03T08:14:59.811Z,6859.0,9950,7000.0,147.0,1.5,25.0
8146,993688,90.0,30.0,20.298,ANTA_6,1,1,2022-06-03T08:17:47.324Z,6900.0,9951,7000.0,147.0,0.7,25.0
8147,1012501,90.0,30.0,20.57,ANTA_8,1,1,2022-06-03T08:20:55.457Z,6939.0,9952,7000.0,147.0,0.7,25.0
8148,1026271,66.0,30.0,20.417,ANTA_9,1,1,2022-06-03T08:23:13.160Z,6943.0,9953,7000.0,168.0,0.6,25.0
8149,1031905,99.989,30.0,20.247,ANTA_1,1,1,2022-06-03T08:24:09.501Z,6881.0,9954,7000.0,147.0,0.5,25.0
8150,1059349,153.5,32.0,20.672,ANTA_2,1,1,2022-06-03T08:28:43.946Z,6915.0,9955,7000.0,88.0,2.3,25.0
8151,1071420,16.0,32.0,20.247,CANDELA_16_H100,1,1,2022-06-03T08:30:44.658Z,17003.0,9956,17000.0,187.221,0.8,25.0
8152,1084610,107.0,33.0,20.349,ANTA_3,1,1,2022-06-03T08:32:56.560Z,6982.0,9957,7000.0,147.0,0.6,27.0
8153,1120316,300.0,33.0,20.179,LAMA_300,1,1,2022-06-03T08:38:53.627Z,5460.0,9958,5500.0,103.0,7.6,27.0
8154,1139240,100.089,32.0,20.417,ANTA_4,1,1,2022-06-03T08:42:02.871Z,6923.0,9959,7000.0,147.0,0.9,27.0
8155,1163382,10.0,30.0,20.281,FORA_10,1,1,2022-06-03T08:46:04.295Z,15935.0,9960,16000.0,143.5,2.3,27.0
8156,1213037,300.0,28.0,20.417,LAMA_300,1,1,2022-06-03T08:54:20.854Z,5422.0,9961,5500.0,103.0,5.6,27.0
8157,1099483,20.0,25.0,20.212,CANDELA_20,1,1,2022-06-03T13:09:59.774Z,15951.0,9962,16000.0,196.0,0.6,25.0
8158,1122936,20.0,27.0,20.298,CANDELA_20,1,1,2022-06-03T13:13:54.309Z,15916.0,9963,16000.0,196.0,0.7,25.0
8159,1523422,47.79,27.0,20.382,CONO_45,1,1,2022-06-03T14:20:39.248Z,13918.0,9964,14000.0,131.0,1.0,25.0
8160,103773,20.0,24.0,20.349,CANDELA_20,1,1,2022-06-04T08:10:02.925Z,15959.0,9966,16000.0,196.0,1.2,22.0
8161,121639,90.0,22.0,20.638,ANTA_7,1,1,2022-06-06T05:52:37.305Z,6854.0,9967,7000.0,147.0,0.6,22.0
8162,181593,90.0,29.0,20.468,ANTA_8,1,1,2022-06-06T06:02:36.852Z,7000.0,9968,7000.0,147.0,0.4,23.0
8163,194090,66.0,30.0,20.212,ANTA_9,1,1,2022-06-06T06:04:41.824Z,6989.0,9969,7000.0,168.0,0.5,23.0
8164,277717,300.0,25.0,20.298,LAMA_300,1,1,2022-06-06T06:18:38.105Z,5424.0,9970,5500.0,103.0,4.9,25.0
8165,288788,99.989,29.0,20.518,ANTA_1,1,1,2022-06-06T06:20:28.817Z,6967.0,9971,7000.0,147.0,0.7,25.0
8166,341599,153.5,32.0,20.688,ANTA_2,1,1,2022-06-06T06:29:16.934Z,6892.0,9972,7000.0,88.0,1.2,25.0
8167,351694,16.0,30.0,20.195,CANDELA_16_H100,1,1,2022-06-06T06:30:57.886Z,16982.0,9973,17000.0,187.221,1.1,24.0
8168,357917,107.0,30.0,20.417,ANTA_3,1,1,2022-06-06T06:32:00.116Z,6959.0,9974,7000.0,147.0,0.5,25.0
8169,389301,300.0,32.0,20.382,LAMA_300,1,1,2022-06-06T06:37:13.961Z,5442.0,9975,5500.0,103.0,4.8,25.0
8170,404669,100.089,30.0,20.468,ANTA_4,1,1,2022-06-06T06:39:47.643Z,6893.0,9976,7000.0,147.0,0.9,25.0
8171,423952,10.0,32.0,20.298,FORA_10,1,1,2022-06-06T06:43:00.476Z,15983.0,9977,16000.0,143.5,2.8,25.0
8172,448882,99.989,27.0,20.281,ANTA_1,1,1,2022-06-06T06:47:09.780Z,6947.0,9978,7000.0,147.0,1.4,25.0
8173,669153,300.0,27.0,20.349,LAMA_300,1,1,2022-06-06T07:23:52.525Z,5419.0,9979,5500.0,103.0,3.0,25.0
8174,673718,99.989,28.0,20.417,ANTA_1,1,1,2022-06-06T07:24:38.176Z,6961.0,9980,7000.0,147.0,0.8,25.0
8175,696845,153.5,30.0,20.365,ANTA_2,1,1,2022-06-06T07:28:29.449Z,6874.0,9981,7000.0,88.0,1.3,25.0
8176,700285,16.0,30.0,20.212,CANDELA_16_H100,1,1,2022-06-06T07:29:03.850Z,16982.0,9982,17000.0,187.221,0.8,25.0
8177,705689,107.0,30.0,20.247,ANTA_3,1,1,2022-06-06T07:29:57.891Z,6893.0,9983,7000.0,147.0,0.5,25.0
8178,714593,300.0,30.0,20.57,LAMA_300,1,1,2022-06-06T07:31:26.932Z,5449.0,9984,5500.0,103.0,5.5,25.0
8179,722771,100.089,29.0,20.535,ANTA_4,1,1,2022-06-06T07:32:48.713Z,6978.0,9985,7000.0,147.0,0.7,25.0
8180,729968,10.0,29.0,20.247,FORA_10,1,1,2022-06-06T07:34:00.685Z,15977.0,9986,16000.0,143.5,2.8,25.0
8181,742315,107.0,27.0,20.434,ANTA_3,1,1,2022-06-06T07:36:04.157Z,6980.0,9987,7000.0,147.0,0.9,25.0
8182,753306,153.5,30.0,20.587,ANTA_2,1,1,2022-06-06T07:37:54.068Z,6898.0,9988,7000.0,88.0,1.3,25.0
8183,757558,300.0,30.0,20.349,LAMA_300,1,1,2022-06-06T07:38:36.589Z,5407.0,9989,5500.0,103.0,6.2,25.0
8184,762913,100.089,30.0,20.162,ANTA_4,1,1,2022-06-06T07:39:30.140Z,6887.0,9990,7000.0,147.0,0.8,25.0
8185,1037019,300.0,27.0,20.298,LAMA_300,1,1,2022-06-06T08:25:11.246Z,5394.0,9991,5500.0,103.0,3.4,25.0
8186,1046545,99.989,28.0,20.434,ANTA_1,1,1,2022-06-06T08:26:46.507Z,6960.0,9992,7000.0,147.0,0.9,25.0
8187,1069518,153.5,30.0,20.502,ANTA_2,1,1,2022-06-06T08:30:36.241Z,6935.0,9993,7000.0,88.0,2.0,25.0
8188,1080791,16.0,30.0,20.315,CANDELA_16_H100,1,1,2022-06-06T08:32:28.973Z,16969.0,9994,17000.0,187.221,0.6,25.0
8189,1093581,107.0,32.0,20.247,ANTA_3,1,1,2022-06-06T08:34:36.875Z,6977.0,9995,7000.0,147.0,0.7,27.0
8190,1129955,300.0,33.0,20.247,LAMA_300,1,1,2022-06-06T08:40:40.621Z,5447.0,9996,5500.0,103.0,8.3,27.0
8191,1144180,100.089,32.0,20.382,ANTA_4,1,1,2022-06-06T08:43:02.874Z,6986.0,9997,7000.0,147.0,0.8,25.0
8192,1163952,10.0,32.0,20.179,FORA_10,1,1,2022-06-06T08:46:20.597Z,15916.0,9998,16000.0,143.5,3.2,27.0
8193,1243082,300.0,27.0,20.502,LAMA_300,1,1,2022-06-06T08:59:31.910Z,5475.0,9999,5500.0,103.0,4.5,27.0
8194,1252504,99.989,30.0,20.332,ANTA_1,1,1,2022-06-06T09:01:06.132Z,6940.0,10000,7000.0,147.0,0.7,27.0
8195,1280063,153.5,32.0,20.315,ANTA_2,1,1,2022-06-06T09:05:41.727Z,6942.0,10001,7000.0,88.0,1.1,25.0
8196,1290784,16.0,30.0,20.23,CANDELA_16_H100,1,1,2022-06-06T09:07:28.939Z,16947.0,10002,17000.0,187.221,0.9,25.0
8197,1304736,107.0,32.0,20.382,ANTA_3,1,1,2022-06-06T09:09:48.461Z,6924.0,10003,7000.0,147.0,0.4,27.0
8198,1334894,300.0,35.0,20.535,LAMA_300,1,1,2022-06-06T09:14:50.046Z,5383.0,10004,5500.0,103.0,9.2,27.0
8199,1349513,100.089,32.0,20.535,ANTA_4,1,1,2022-06-06T09:17:16.239Z,6943.0,10005,7000.0,147.0,0.7,27.0
8200,1369209,10.0,32.0,20.247,FORA_10,1,1,2022-06-06T09:20:33.202Z,15958.0,10006,16000.0,143.5,2.0,27.0
8201,2139498,300.0,27.0,20.315,LAMA_300,1,1,2022-06-06T11:28:56.227Z,5431.0,10007,5500.0,103.0,7.2,25.0
8202,2146125,99.989,29.0,20.281,ANTA_1,1,1,2022-06-06T11:30:02.499Z,6971.0,10008,7000.0,147.0,0.7,25.0
8203,2174755,153.5,30.0,20.518,ANTA_2,1,1,2022-06-06T11:34:48.804Z,6976.0,10009,7000.0,88.0,2.2,25.0
8204,2179670,16.0,30.0,20.212,CANDELA_16_H100,1,1,2022-06-06T11:35:37.954Z,16943.0,10010,17000.0,187.221,0.6,25.0
8205,2185752,107.0,30.0,20.382,ANTA_3,1,1,2022-06-06T11:36:38.776Z,6946.0,10011,7000.0,147.0,0.4,25.0
8206,2202132,300.0,33.0,20.332,LAMA_300,1,1,2022-06-06T11:39:22.578Z,5430.0,10012,5500.0,103.0,5.5,27.0
8207,2211462,100.089,32.0,20.468,ANTA_4,1,1,2022-06-06T11:40:55.880Z,6932.0,10013,7000.0,147.0,0.7,27.0
8208,2222102,10.0,30.0,20.281,FORA_10,1,1,2022-06-06T11:42:42.282Z,15933.0,10014,16000.0,143.5,1.4,27.0
8209,2251557,300.0,27.0,20.264,LAMA_300,1,1,2022-06-06T11:47:36.837Z,5423.0,10015,5500.0,103.0,6.3,25.0
8210,2257424,99.989,29.0,20.451,ANTA_1,1,1,2022-06-06T11:48:35.508Z,6968.0,10016,7000.0,147.0,1.1,25.0
8211,2285798,153.5,32.0,20.382,ANTA_2,1,1,2022-06-06T11:53:19.253Z,6921.0,10017,7000.0,88.0,2.1,27.0
8212,2291485,16.0,32.0,20.332,CANDELA_16_H100,1,1,2022-06-06T11:54:16.124Z,16996.0,10018,17000.0,187.221,0.4,27.0
8213,2298225,107.0,30.0,20.451,ANTA_3,1,1,2022-06-06T11:55:23.525Z,6984.0,10019,7000.0,147.0,0.6,27.0
8214,2314836,300.0,33.0,20.535,LAMA_300,1,1,2022-06-06T11:58:09.638Z,5394.0,10020,5500.0,103.0,5.8,27.0
8215,2322606,100.089,32.0,20.281,ANTA_4,1,1,2022-06-06T11:59:27.340Z,6923.0,10021,7000.0,147.0,0.8,27.0
8216,2331045,10.0,32.0,20.247,FORA_10,1,1,2022-06-06T12:00:51.731Z,15922.0,10022,16000.0,143.5,2.1,27.0
8217,2343170,99.989,29.0,20.451,ANTA_1,1,1,2022-06-06T12:02:52.983Z,6910.0,10023,7000.0,147.0,1.1,27.0
8218,2871727,300.0,27.0,20.212,LAMA_300,1,1,2022-06-06T13:30:58.648Z,5400.0,10024,5500.0,103.0,3.6,25.0
8219,2877041,90.0,29.0,20.587,GIUNZIONI_92_DX,1,1,2022-06-06T13:31:51.789Z,6965.0,10025,7000.0,150.0,0.4,25.0
8220,2882454,300.0,30.0,20.535,LAMA_300,1,1,2022-06-06T13:32:45.920Z,5452.0,10026,5500.0,103.0,6.9,25.0
8221,2886441,90.0,30.0,20.315,GIUNZIONI_92_SX,1,1,2022-06-06T13:33:25.791Z,6962.0,10027,7000.0,150.0,0.5,25.0
8222,2890002,153.5,30.0,20.723,ANTA_2,1,1,2022-06-06T13:34:01.401Z,6959.0,10028,7000.0,88.0,2.2,25.0
8223,2898311,107.0,30.0,20.212,ANTA_3,1,1,2022-06-06T13:35:24.493Z,6888.0,10029,7000.0,147.0,0.4,25.0
8224,2922198,300.0,33.0,20.212,LAMA_300,1,1,2022-06-06T13:39:23.367Z,5367.0,10030,5500.0,103.0,6.3,27.0
8225,2932005,100.089,32.0,20.485,ANTA_4,1,1,2022-06-06T13:41:01.439Z,6964.0,10031,7000.0,147.0,0.5,27.0
8226,2944251,10.0,32.0,20.247,FORA_10,1,1,2022-06-06T13:43:03.901Z,15983.0,10032,16000.0,143.5,1.9,27.0
8227,3182527,16.0,27.0,20.247,CANDELA_16_H100,1,1,2022-06-06T14:22:46.704Z,16964.0,10033,17000.0,187.221,0.7,25.0
8228,3452864,300.0,27.0,20.502,LAMA_300,1,1,2022-06-06T15:07:50.122Z,5462.0,10034,5500.0,103.0,6.8,27.0
8229,3457689,90.0,28.0,20.417,GIUNZIONI_92_DX,1,1,2022-06-06T15:08:38.373Z,6990.0,10035,7000.0,150.0,0.5,25.0
8230,3462242,300.0,29.0,20.434,LAMA_300,1,1,2022-06-06T15:09:23.904Z,5409.0,10036,5500.0,103.0,9.3,25.0
8231,3466765,90.0,29.0,20.365,GIUNZIONI_92_SX,1,1,2022-06-06T15:10:09.134Z,6948.0,10037,7000.0,150.0,0.5,25.0
8232,3472667,10.0,30.0,20.315,FORA_10,1,1,2022-06-06T15:11:08.155Z,15966.0,10038,16000.0,143.5,2.6,25.0
8233,3479340,20.0,30.0,20.212,CANDELA_20,1,1,2022-06-06T15:12:14.887Z,15931.0,10039,16000.0,196.0,0.5,25.0
8234,3493135,20.0,28.0,20.4,CANDELA_20,1,1,2022-06-06T15:14:32.839Z,16002.0,10040,16000.0,196.0,0.5,27.0
8235,3512438,20.0,27.0,20.247,CANDELA_20,1,1,2022-06-06T15:17:45.873Z,15908.0,10041,16000.0,196.0,0.6,27.0
8236,3543453,20.0,25.0,20.281,CANDELA_20,1,1,2022-06-06T15:22:56.028Z,15982.0,10042,16000.0,196.0,0.5,25.0
8237,3627673,20.0,25.0,20.332,CANDELA_20,1,1,2022-06-06T15:36:58.243Z,15995.0,10043,16000.0,201.573,1.1,25.0
8238,3706224,107.0,36.0,20.332,ANTA_3,1,1,2022-06-06T15:50:03.767Z,6958.0,10044,7000.0,147.0,0.9,32.0
8239,3727770,8.0,36.0,20.247,FRESA_8,1,1,2022-06-06T15:53:39.231Z,15959.0,10045,16000.0,128.5,1.2,29.0
8240,3800625,100.089,35.0,20.212,ANTA_4,1,1,2022-06-06T16:05:47.794Z,6914.0,10046,7000.0,147.0,0.7,30.0
8241,3860421,20.0,27.0,20.434,CANDELA_20,1,1,2022-06-06T16:15:45.765Z,15942.0,10047,16000.0,201.573,1.7,27.0
8242,1595753,47.79,25.0,20.264,CONO_45,1,1,2022-06-07T11:18:04.737Z,9967.0,10048,10000.0,131.0,0.4,25.0
8243,1596265,47.79,25.0,5.066,CONO_45,1,1,2022-06-07T11:18:09.857Z,13960.0,10048,14000.0,131.0,0.7,25.0
8244,1608282,47.79,27.0,20.212,CONO_45,1,1,2022-06-07T11:20:10.029Z,9941.0,10049,10000.0,131.0,0.4,25.0
8245,1609134,47.79,27.0,4.726,CONO_45,1,1,2022-06-07T11:20:18.549Z,13966.0,10049,14000.0,131.0,0.7,25.0
8246,1827444,47.79,25.0,20.162,CONO_45,1,1,2022-06-07T11:56:41.691Z,9994.0,10050,10000.0,131.0,0.4,25.0
8247,1828740,47.79,27.0,5.151,CONO_45,1,1,2022-06-07T11:56:54.651Z,13935.0,10050,14000.0,131.0,0.7,25.0
8248,1979084,47.79,27.0,20.195,CONO_45,1,1,2022-06-07T12:21:58.119Z,9979.0,10051,10000.0,131.0,0.3,25.0
8249,2057514,47.79,27.0,5.032,CONO_45,1,1,2022-06-07T12:35:02.434Z,13978.0,10052,14000.0,131.0,0.6,25.0
8250,2054654,47.79,25.0,20.349,CONO_45,1,1,2022-06-07T12:34:33.834Z,9979.0,10052,10000.0,131.0,0.3,25.0
8251,2230325,47.79,27.0,20.382,CONO_45,1,1,2022-06-07T13:03:50.578Z,9917.0,10053,10000.0,131.0,0.3,25.0
8252,2248091,47.79,30.0,5.066,CONO_45,1,1,2022-06-07T13:06:48.241Z,13972.0,10053,14000.0,131.0,0.7,27.0
8253,2569802,47.79,25.0,20.23,CONO_45,1,1,2022-06-07T14:00:25.413Z,9956.0,10054,10000.0,131.0,0.3,25.0
8254,2577826,47.79,29.0,4.777,CONO_45,1,1,2022-06-07T14:01:45.655Z,13940.0,10054,14000.0,131.0,0.6,25.0
8255,2665896,47.79,27.0,20.212,CONO_45,1,1,2022-06-07T14:16:26.372Z,9907.0,10055,10000.0,131.0,0.3,27.0
8256,2667073,47.79,29.0,4.794,CONO_45,1,1,2022-06-07T14:16:38.142Z,13915.0,10055,14000.0,131.0,0.4,27.0
8257,2818647,47.79,27.0,20.212,CONO_45,1,1,2022-06-07T14:41:53.912Z,13997.0,10056,14000.0,131.0,0.5,25.0
8258,3005737,47.79,25.0,20.247,CONO_45,1,1,2022-06-07T15:13:04.848Z,13986.0,10057,14000.0,131.0,0.6,25.0
8259,442989,47.79,27.0,20.298,CONO_45,1,1,2022-06-09T13:24:45.993Z,13959.0,10059,14000.0,131.065,1.0,27.0
8260,547552,47.79,27.0,20.195,CONO_45,1,1,2022-06-09T13:42:11.643Z,13945.0,10060,14000.0,131.065,1.1,25.0
8261,259528,300.0,27.0,20.212,LAMA_300,1,1,2022-07-06T12:03:42.257Z,5450.0,10061,5500.0,103.0,3.8,25.0
8262,284722,90.0,27.0,20.672,ANTA_7,1,1,2022-07-06T12:07:54.201Z,6973.0,10062,7000.0,147.0,0.9,25.0
8263,314045,90.0,30.0,20.485,ANTA_6,1,1,2022-07-06T12:12:47.435Z,6949.0,10063,7000.0,147.0,0.8,27.0
8264,328408,99.989,32.0,20.315,ANTA_1,1,1,2022-07-06T12:15:11.067Z,6920.0,10064,7000.0,147.0,0.9,27.0
8265,358253,66.0,30.0,20.23,ANTA_9,1,1,2022-07-06T12:20:09.522Z,6864.0,10065,7000.0,168.0,0.5,27.0
8266,364015,153.5,32.0,20.417,ANTA_2,1,1,2022-07-06T12:21:07.143Z,6936.0,10066,7000.0,88.0,1.6,27.0
8267,376481,16.0,30.0,20.162,CANDELA_16_H100,1,1,2022-07-06T12:23:11.805Z,16968.0,10067,17000.0,187.221,0.8,27.0
8268,389404,107.0,33.0,20.621,ANTA_3,1,1,2022-07-06T12:25:21.037Z,6972.0,10068,7000.0,147.0,0.6,27.0
8269,422627,300.0,33.0,20.451,LAMA_300,1,1,2022-07-06T12:30:53.273Z,5360.0,10069,5500.0,103.0,8.3,27.0
8270,438446,100.089,30.0,20.604,ANTA_4,1,1,2022-07-06T12:33:31.465Z,6992.0,10070,7000.0,147.0,0.6,27.0
8271,458568,10.0,33.0,20.264,FORA_10,1,1,2022-07-06T12:36:52.688Z,15972.0,10071,16000.0,146.6,1.1,27.0
8272,534757,300.0,27.0,20.315,LAMA_300,1,1,2022-07-06T12:49:34.591Z,5447.0,10073,5500.0,103.0,3.7,27.0
8273,549040,90.0,35.0,20.298,ANTA_7,1,1,2022-07-06T12:51:57.423Z,6987.0,10074,7000.0,147.0,0.5,27.0
8274,606225,66.0,32.0,20.485,ANTA_9,1,1,2022-07-06T13:01:29.283Z,6934.0,10075,7000.0,168.0,0.6,27.0
8275,134185,300.0,25.0,20.315,LAMA_300,1,1,2022-07-07T05:56:12.876Z,5480.0,10076,5500.0,103.0,3.7,24.0
8276,146184,90.0,29.0,20.587,ANTA_7,1,1,2022-07-07T05:58:12.868Z,6941.0,10077,7000.0,147.0,0.4,24.0
8277,183595,90.0,32.0,20.518,ANTA_6,1,1,2022-07-07T06:04:26.984Z,6901.0,10078,7000.0,147.0,0.4,25.0
8278,204591,99.989,30.0,20.468,ANTA_1,1,1,2022-07-07T06:07:56.947Z,6942.0,10079,7000.0,147.0,1.2,25.0
8279,236490,66.0,32.0,20.451,ANTA_9,1,1,2022-07-07T06:13:15.942Z,6925.0,10080,7000.0,168.0,0.5,25.0
8280,241825,153.5,30.0,20.451,ANTA_2,1,1,2022-07-07T06:14:09.293Z,6961.0,10081,7000.0,88.0,1.8,25.0
8281,251322,16.0,30.0,20.451,CANDELA_16_H100,1,1,2022-07-07T06:15:44.265Z,16935.0,10082,17000.0,187.221,0.7,25.0
