,numTP,rpmSetPoint,spindleRpm,idChiave,VibromPeak,LUNG,statorCelsius,statoRot,CurrentPeak,UTE,DIAM,ist_acc,bearingsCelsius,@timestamp
16341,19,0.0,0.0,19118,,1.0,0.0,1,2.31,LAINTEST,50.0,834174,0.0,2022-07-13T07:25:16.160Z
16342,19,0.0,0.0,19121,,1.0,0.0,1,2.346,LAINTEST,50.0,859432,0.0,2022-07-13T07:29:28.738Z
16343,19,0.0,0.0,19122,,1.0,0.0,1,2.37,LAINTEST,50.0,862642,0.0,2022-07-13T07:30:00.838Z
16344,19,0.0,0.0,19125,,1.0,0.0,1,2.262,LAINTEST,50.0,1030896,0.0,2022-07-13T07:58:03.366Z
16345,19,0.0,0.0,19126,,1.0,0.0,1,2.298,LAINTEST,50.0,1034141,0.0,2022-07-13T07:58:35.816Z
16346,19,0.0,0.0,19129,,1.0,0.0,1,2.31,LAINTEST,50.0,1069697,0.0,2022-07-13T08:04:31.374Z
16347,19,0.0,0.0,19130,,1.0,0.0,1,2.31,LAINTEST,50.0,1072936,0.0,2022-07-13T08:05:03.764Z
16348,19,0.0,0.0,19132,,1.0,0.0,1,2.262,LAINTEST,50.0,1173993,0.0,2022-07-13T08:21:54.327Z
16349,19,0.0,0.0,19133,,1.0,0.0,1,2.274,LAINTEST,50.0,1177237,0.0,2022-07-13T08:22:26.766Z
16350,19,0.0,0.0,19136,,1.0,0.0,1,2.262,LAINTEST,50.0,1241265,0.0,2022-07-13T08:33:07.042Z
16351,,0.0,0.0,19137,,,0.0,1,12.173,,,2470472,0.0,2022-07-13T11:57:59.026Z
16352,,0.0,0.0,19138,,,0.0,1,12.202,,,2731186,0.0,2022-07-13T12:41:26.148Z
16353,19,0.0,0.0,19140,,1.0,0.0,1,2.274,LAINTEST,50.0,64992,0.0,2022-07-13T13:14:42.331Z
16354,,0.0,0.0,19143,,,0.0,1,6.001,,,83007,0.0,2022-07-18T05:33:07.325Z
16355,,0.0,0.0,19143,,,0.0,1,5.342,,,95061,0.0,2022-07-18T05:35:07.866Z
16356,,0.0,0.0,19143,,,0.0,1,5.394,,,107054,0.0,2022-07-18T05:37:07.798Z
16357,1,7500.0,7469.0,18847,0.9,127.9,29.0,1,20.315,LAME_160,160.0,622901,23.0,2022-06-24T06:50:10.906Z
16358,1,4500.0,4365.0,18848,1.0,97.849,25.0,1,20.349,FRESA303_MELA,302.299,657825,23.0,2022-06-24T06:56:00.152Z
16359,1,7500.0,7467.0,18849,0.6,127.9,28.0,1,20.212,LAME_160,160.0,662799,23.0,2022-06-24T06:56:49.893Z
16360,1,5000.0,4970.0,18859,0.2,148.949,20.0,1,20.315,EBAUCHE_16,15.8,80143,20.0,2022-06-27T06:16:46.273Z
16361,1,15000.0,14956.0,18859,0.5,148.949,25.0,1,5.083,EBAUCHE_16,15.8,104040,20.0,2022-06-27T06:20:45.246Z
16362,1,10000.0,9920.0,18859,0.2,148.949,23.0,1,11.815,EBAUCHE_16,15.8,92022,20.0,2022-06-27T06:18:45.065Z
16363,1,18000.0,17996.0,18860,1.1,167.52,22.0,1,20.162,DIAM20_EP38,19.0,649358,20.0,2022-06-27T07:51:38.503Z
16364,1,18000.0,17936.0,18861,1.2,167.52,24.0,1,20.212,DIAM20_EP38,19.0,662542,22.0,2022-06-27T07:53:50.345Z
16365,1,18000.0,18025.0,18862,1.3,167.52,25.0,1,20.179,DIAM20_EP38,19.0,674119,22.0,2022-06-27T07:55:46.117Z
16366,1,18000.0,18017.0,18863,1.3,167.52,24.0,1,20.179,DIAM20_EP38,19.0,686505,22.0,2022-06-27T07:57:49.979Z
16367,1,18000.0,17999.0,18864,1.3,167.52,27.0,1,20.212,DIAM20_EP38,19.0,695116,22.0,2022-06-27T07:59:16.090Z
16368,1,18000.0,17958.0,18865,1.3,167.52,27.0,1,20.247,DIAM20_EP38,19.0,703071,23.0,2022-06-27T08:00:35.641Z
16369,1,18000.0,17941.0,18866,1.3,167.52,27.0,1,20.23,DIAM20_EP38,19.0,712215,24.0,2022-06-27T08:02:07.083Z
16370,1,18000.0,17980.0,18867,1.3,167.52,29.0,1,20.128,DIAM20_EP38,19.0,719738,24.0,2022-06-27T08:03:22.314Z
16371,1,18000.0,17992.0,18868,1.3,167.52,28.0,1,20.281,DIAM20_EP38,19.0,729521,24.0,2022-06-27T08:05:00.145Z
16372,1,18000.0,17954.0,18869,1.3,167.52,27.0,1,20.315,DIAM20_EP38,19.0,739637,24.0,2022-06-27T08:06:41.307Z
16373,1,18000.0,17999.0,18870,1.3,167.52,27.0,1,20.332,DIAM20_EP38,19.0,751093,24.0,2022-06-27T08:08:35.869Z
16374,1,18000.0,17990.0,18871,1.3,167.52,28.0,1,20.195,DIAM20_EP38,19.0,760107,24.0,2022-06-27T08:10:06.010Z
16375,1,18000.0,17943.0,18872,1.3,167.52,28.0,1,20.179,DIAM20_EP38,19.0,770103,24.0,2022-06-27T08:11:45.972Z
16376,1,18000.0,17997.0,18873,1.3,167.52,27.0,1,20.128,DIAM20_EP38,19.0,783174,24.0,2022-06-27T08:13:56.684Z
16377,1,18000.0,17965.0,18874,1.3,167.52,29.0,1,20.264,DIAM20_EP38,19.0,791187,25.0,2022-06-27T08:15:16.815Z
16378,1,18000.0,17975.0,18876,1.3,167.52,29.0,1,20.247,DIAM20_EP38,19.0,809185,25.0,2022-06-27T08:18:16.798Z
16379,1,18000.0,17999.0,18875,1.3,167.52,27.0,1,20.417,DIAM20_EP38,19.0,800952,25.0,2022-06-27T08:16:54.466Z
16380,1,18000.0,17980.0,18877,1.3,167.52,29.0,1,20.281,DIAM20_EP38,19.0,817683,25.0,2022-06-27T08:19:41.779Z
16381,1,18000.0,18019.0,18878,1.3,167.52,30.0,1,20.247,DIAM20_EP38,19.0,825112,25.0,2022-06-27T08:20:56.070Z
16382,1,18000.0,17946.0,18879,1.3,167.52,30.0,1,20.212,DIAM20_EP38,19.0,831853,25.0,2022-06-27T08:22:03.481Z
16383,1,18000.0,17947.0,18880,1.3,167.52,30.0,1,20.332,DIAM20_EP38,19.0,839036,25.0,2022-06-27T08:23:15.312Z
16384,1,18000.0,17920.0,18881,1.3,167.52,30.0,1,20.179,DIAM20_EP38,19.0,846232,25.0,2022-06-27T08:24:27.274Z
16385,1,18000.0,18016.0,18882,1.3,167.52,30.0,1,20.179,DIAM20_EP38,19.0,854083,25.0,2022-06-27T08:25:45.785Z
16386,1,18000.0,17998.0,18883,1.3,167.52,30.0,1,20.179,DIAM20_EP38,19.0,862293,25.0,2022-06-27T08:27:07.886Z
16387,1,18000.0,17970.0,18884,1.3,167.52,30.0,1,20.128,DIAM20_EP38,19.0,870470,25.0,2022-06-27T08:28:29.657Z
16388,1,18000.0,17934.0,18885,1.2,167.52,29.0,1,20.281,DIAM20_EP38,19.0,879253,25.0,2022-06-27T08:29:57.489Z
16389,1,18000.0,17970.0,18886,1.2,167.52,28.0,1,20.23,DIAM20_EP38,19.0,888873,25.0,2022-06-27T08:31:33.690Z
16390,1,18000.0,17996.0,18887,1.3,167.52,29.0,1,20.195,DIAM20_EP38,19.0,897532,25.0,2022-06-27T08:33:00.282Z
16391,1,18000.0,18004.0,18888,1.3,167.52,27.0,1,20.332,DIAM20_EP38,19.0,912663,25.0,2022-06-27T08:35:31.594Z
16392,1,18000.0,17992.0,18889,1.3,167.52,28.0,1,20.23,DIAM20_EP38,19.0,923444,25.0,2022-06-27T08:37:19.406Z
16393,1,18000.0,17980.0,18890,1.3,167.52,30.0,1,20.162,DIAM20_EP38,19.0,930655,25.0,2022-06-27T08:38:31.517Z
16394,1,18000.0,17997.0,18891,1.3,167.52,27.0,1,20.212,DIAM20_EP38,19.0,945000,25.0,2022-06-27T08:40:54.969Z
16395,1,9000.0,8898.0,18898,10.7,131.199,22.0,1,20.247,FRAISE_A_RAINER,150.759,3151605,22.0,2022-06-27T14:48:41.367Z
16396,1,9000.0,8973.0,18900,9.4,131.199,23.0,1,20.365,FRAISE_A_RAINER,150.759,3193472,22.0,2022-06-27T14:55:40.044Z
16397,1,18000.0,18002.0,18906,0.8,167.52,23.0,1,20.212,DIAM20_EP38,19.0,3422434,22.0,2022-06-27T15:33:49.700Z
16398,1,12000.0,11991.0,18907,1.3,153.3,24.0,1,20.145,GRAVURE,0.1,3664995,23.0,2022-06-27T16:14:15.349Z
16399,1,18000.0,18022.0,18908,1.1,167.52,30.0,1,20.195,DIAM20_EP38,19.0,3741921,25.0,2022-06-27T16:27:04.621Z
16400,1,18000.0,17968.0,18909,0.5,150.0,33.0,1,20.332,MECHE_FINITION,24.799,3747247,25.0,2022-06-27T16:27:57.882Z
16401,1,18000.0,18004.0,18910,1.4,139.619,27.0,1,20.212,PO_R5,28.0,3767286,25.0,2022-06-27T16:31:18.275Z
16402,1,18000.0,17909.0,18911,1.5,139.619,27.0,1,20.264,PO_R5,28.0,3792396,24.0,2022-06-27T16:35:29.379Z
16403,1,5000.0,4947.0,18913,0.2,148.949,20.0,1,20.179,EBAUCHE_16,15.8,56570,20.0,2022-06-28T05:21:46.408Z
16404,1,10000.0,9941.0,18913,0.3,148.949,23.0,1,11.934,EBAUCHE_16,15.8,68448,20.0,2022-06-28T05:23:45.189Z
16405,1,15000.0,14919.0,18913,0.5,148.949,25.0,1,5.491,EBAUCHE_16,15.8,80463,20.0,2022-06-28T05:25:45.341Z
16406,1,12000.0,11972.0,18927,1.3,153.3,24.0,1,20.162,GRAVURE,0.1,3866715,23.0,2022-06-28T15:56:48.467Z
16407,1,12000.0,11987.0,18928,1.3,153.3,27.0,1,20.162,GRAVURE,0.1,3869879,23.0,2022-06-28T15:57:20.108Z
16408,1,18000.0,17990.0,18929,1.1,167.52,32.0,1,20.212,DIAM20_EP38,19.0,3943327,27.0,2022-06-28T16:09:34.599Z
16409,1,18000.0,17942.0,18930,1.7,150.0,35.0,1,20.212,MECHE_FINITION,24.799,3947269,27.0,2022-06-28T16:10:14.020Z
16410,1,18000.0,18019.0,18931,2.7,139.619,35.0,1,20.315,PO_R5,28.0,3951754,27.0,2022-06-28T16:10:58.871Z
16411,1,5000.0,4961.0,18934,0.2,148.949,20.0,1,20.332,EBAUCHE_16,15.8,174064,19.0,2022-06-30T13:41:21.081Z
16412,1,10000.0,9984.0,18934,0.2,148.949,23.0,1,12.036,EBAUCHE_16,15.8,185948,20.0,2022-06-30T13:43:19.924Z
16413,1,15000.0,15017.0,18934,0.4,148.949,25.0,1,5.304,EBAUCHE_16,15.8,197957,20.0,2022-06-30T13:45:20.018Z
16414,1,4500.0,4437.0,18935,0.5,157.399,22.0,1,20.195,COPY_FORET_8,8.0,277201,22.0,2022-06-30T13:58:32.481Z
16415,1,4500.0,4449.0,18936,0.5,157.399,23.0,1,20.212,COPY_FORET_8,8.0,291893,22.0,2022-06-30T14:00:59.406Z
16416,1,4500.0,4435.0,18938,0.6,157.399,25.0,1,20.212,COPY_FORET_8,8.0,295616,22.0,2022-06-30T14:01:36.637Z
16417,1,20000.0,19964.0,18939,0.7,110.959,25.0,1,20.298,MECHE_DIAM8,8.0,310008,22.0,2022-06-30T14:04:00.562Z
16418,1,10000.0,9947.0,18944,0.3,148.949,25.0,1,10.098,EBAUCHE_16,15.8,77277,20.0,2022-07-04T07:07:46.333Z
16419,1,15000.0,14919.0,18944,0.5,148.949,27.0,1,5.134,EBAUCHE_16,15.8,89290,22.0,2022-07-04T07:09:46.464Z
16420,1,5000.0,4941.0,18944,0.2,148.949,20.0,1,20.281,EBAUCHE_16,15.8,65395,20.0,2022-07-04T07:05:47.511Z
16421,1,17000.0,16961.0,18945,0.9,148.949,23.0,1,20.212,EBAUCHE_16,15.8,154277,22.0,2022-07-04T07:20:36.344Z
16422,1,17000.0,17002.0,18946,1.0,148.949,24.0,1,20.145,EBAUCHE_16,15.8,171690,22.0,2022-07-04T07:23:30.477Z
16423,1,16000.0,15945.0,18947,1.1,114.25,24.0,1,20.179,CORIAN_TRESPA,12.0,1047150,22.0,2022-07-04T09:49:25.237Z
16424,1,16000.0,15940.0,18948,1.0,114.25,25.0,1,20.247,CORIAN_TRESPA,12.0,1054667,22.0,2022-07-04T09:50:40.409Z
16425,1,16000.0,15969.0,18949,1.0,114.25,27.0,1,20.281,CORIAN_TRESPA,12.0,1058450,22.0,2022-07-04T09:51:18.239Z
16426,1,16000.0,15985.0,18950,1.0,114.25,24.0,1,20.264,CORIAN_TRESPA,12.0,1081840,23.0,2022-07-04T09:55:12.144Z
16427,1,16000.0,15969.0,18951,1.0,114.25,27.0,1,20.179,CORIAN_TRESPA,12.0,1087070,23.0,2022-07-04T09:56:04.445Z
16428,1,16000.0,15951.0,18952,1.0,114.25,24.0,1,20.332,CORIAN_TRESPA,12.0,1718376,23.0,2022-07-04T11:41:17.625Z
16429,1,16000.0,15977.0,18953,1.0,114.25,25.0,1,20.247,CORIAN_TRESPA,12.0,1729093,23.0,2022-07-04T11:43:04.797Z
16430,1,16000.0,15990.0,18955,1.0,114.25,27.0,1,20.23,CORIAN_TRESPA,12.0,1750215,24.0,2022-07-04T11:46:36.021Z
16431,1,16000.0,15966.0,18954,1.0,114.25,25.0,1,20.179,CORIAN_TRESPA,12.0,1739031,23.0,2022-07-04T11:44:44.179Z
16432,1,16000.0,15945.0,18956,1.0,114.25,25.0,1,20.212,CORIAN_TRESPA,12.0,1758943,24.0,2022-07-04T11:48:03.303Z
16433,1,16000.0,16009.0,18957,1.0,114.25,25.0,1,20.212,CORIAN_TRESPA,12.0,1778589,24.0,2022-07-04T11:51:19.767Z
16434,1,16000.0,15984.0,18958,1.0,114.25,27.0,1,20.162,CORIAN_TRESPA,12.0,1786225,24.0,2022-07-04T11:52:36.128Z
16435,1,16000.0,15971.0,18959,1.0,114.25,27.0,1,20.212,CORIAN_TRESPA,12.0,1796580,24.0,2022-07-04T11:54:19.680Z
16436,1,16000.0,15900.0,18960,1.0,114.25,27.0,1,20.212,CORIAN_TRESPA,12.0,1805169,24.0,2022-07-04T11:55:45.572Z
16437,1,17000.0,16933.0,18961,0.7,148.949,25.0,1,20.212,EBAUCHE_16,15.8,3136136,24.0,2022-07-04T15:37:35.496Z
16438,1,5000.0,5005.0,18963,0.1,148.949,22.0,1,20.298,EBAUCHE_16,15.8,121424,20.0,2022-07-05T05:28:43.283Z
16439,1,10000.0,9984.0,18963,0.2,148.949,25.0,1,11.067,EBAUCHE_16,15.8,133311,20.0,2022-07-05T05:30:42.154Z
16440,1,15000.0,15041.0,18963,0.4,148.949,27.0,1,5.134,EBAUCHE_16,15.8,145322,22.0,2022-07-05T05:32:42.266Z
16441,1,17000.0,17007.0,18966,0.8,148.949,22.0,1,20.145,EBAUCHE_16,15.8,471066,20.0,2022-07-05T06:26:59.754Z
16442,1,17000.0,17009.0,18967,0.8,148.949,23.0,1,20.212,EBAUCHE_16,15.8,493976,22.0,2022-07-05T06:30:48.857Z
16443,1,17000.0,16969.0,18968,0.9,148.949,25.0,1,20.179,EBAUCHE_16,15.8,511510,23.0,2022-07-05T06:33:44.200Z
16444,1,17000.0,16978.0,18969,0.9,148.949,27.0,1,20.298,EBAUCHE_16,15.8,531271,24.0,2022-07-05T06:37:01.813Z
16445,1,17000.0,16958.0,18970,0.9,148.949,25.0,1,20.247,EBAUCHE_16,15.8,553878,24.0,2022-07-05T06:40:47.887Z
16446,1,4500.0,4452.0,18977,0.9,97.849,24.0,1,20.23,FRESA303_MELA,302.299,760677,23.0,2022-07-05T07:15:15.910Z
16447,1,7500.0,7435.0,18978,0.5,127.9,27.0,1,20.212,LAME_160,160.0,765615,23.0,2022-07-05T07:16:05.290Z
16448,1,7500.0,7416.0,18980,0.5,127.9,27.0,1,20.179,LAME_160,160.0,807978,23.0,2022-07-05T07:23:08.927Z
16449,1,4500.0,4456.0,18979,0.7,97.849,25.0,1,20.315,FRESA303_MELA,302.299,803042,23.0,2022-07-05T07:22:19.566Z
16450,1,4500.0,4316.0,18981,0.8,97.849,25.0,1,20.382,FRESA303_MELA,302.299,864600,23.0,2022-07-05T07:32:35.156Z
16451,1,7500.0,7359.0,18982,0.9,127.9,27.0,1,20.212,LAME_160,160.0,869670,23.0,2022-07-05T07:33:25.857Z
16452,1,17000.0,16984.0,18984,0.6,148.949,24.0,1,20.382,EBAUCHE_16,15.8,1226020,22.0,2022-07-05T08:32:49.414Z
16453,1,17000.0,16954.0,18985,0.9,148.949,27.0,1,20.264,EBAUCHE_16,15.8,1253474,24.0,2022-07-05T08:37:23.958Z
16454,1,4500.0,4444.0,18986,0.8,97.849,25.0,1,20.382,FRESA303_MELA,302.299,1285060,24.0,2022-07-05T08:42:39.823Z
16455,1,7500.0,7465.0,18987,0.9,127.9,29.0,1,20.332,LAME_160,160.0,1290097,24.0,2022-07-05T08:43:30.194Z
16456,1,18000.0,17980.0,18988,0.4,167.52,24.0,1,20.212,DIAM20_EP38,19.0,1606912,23.0,2022-07-05T09:36:18.395Z
16457,1,18000.0,17952.0,18989,1.1,167.52,24.0,1,20.162,DIAM20_EP38,19.0,1673726,23.0,2022-07-05T09:47:26.545Z
16458,1,18000.0,17940.0,18990,0.8,167.52,24.0,1,20.382,DIAM20_EP38,19.0,2427890,23.0,2022-07-05T11:53:08.306Z
16459,1,20000.0,19999.0,18991,1.8,108.199,30.0,1,20.179,MECHE_DIAM_6,5.84,2433497,24.0,2022-07-05T11:54:04.377Z
16460,1,18000.0,17974.0,18992,1.4,167.52,25.0,1,20.162,DIAM20_EP38,19.0,2565716,24.0,2022-07-05T12:16:06.588Z
16461,1,20000.0,19955.0,18993,2.5,108.199,32.0,1,20.195,MECHE_DIAM_6,5.84,2571279,25.0,2022-07-05T12:17:02.219Z
16462,1,4500.0,4411.0,18999,0.9,97.849,27.0,1,20.332,FRESA303_MELA,302.299,2881092,25.0,2022-07-05T13:08:40.399Z
16463,1,7500.0,7410.0,19000,0.8,127.9,29.0,1,20.247,LAME_160,160.0,2886085,25.0,2022-07-05T13:09:30.330Z
16464,1,18000.0,17916.0,19001,1.2,167.52,25.0,1,20.264,DIAM20_EP38,19.0,3475197,24.0,2022-07-05T14:47:41.544Z
16465,1,7000.0,6875.0,19002,2.7,97.849,27.0,1,20.349,FRESA303_MELA,302.299,3538963,25.0,2022-07-05T14:58:19.215Z
16466,1,12000.0,12000.0,19003,0.8,0.01,29.0,1,20.247,AGGRE124-1-ET01_AGGRE124,4.0,3541335,25.0,2022-07-05T14:58:42.935Z
16467,1,18000.0,17997.0,19004,1.3,167.52,25.0,1,20.179,DIAM20_EP38,19.0,3641825,24.0,2022-07-05T15:15:27.851Z
16468,1,18000.0,17984.0,19005,1.4,167.52,28.0,1,20.162,DIAM20_EP38,19.0,3650283,25.0,2022-07-05T15:16:52.432Z
16469,1,7000.0,6921.0,19007,1.2,97.849,25.0,1,20.365,FRESA303_MELA,302.299,3890877,25.0,2022-07-05T15:56:58.411Z
16470,1,5000.0,4951.0,19011,0.2,148.949,22.0,1,20.212,EBAUCHE_16,15.8,71891,20.0,2022-07-06T05:21:18.246Z
16471,1,10000.0,9955.0,19011,0.2,148.949,24.0,1,8.687,EBAUCHE_16,15.8,83774,20.0,2022-07-06T05:23:17.078Z
16472,1,15000.0,14898.0,19011,0.5,148.949,27.0,1,5.168,EBAUCHE_16,15.8,95782,22.0,2022-07-06T05:25:17.159Z
16473,1,17000.0,16959.0,19012,0.7,148.949,22.0,1,20.332,EBAUCHE_16,15.8,553198,20.0,2022-07-06T06:41:31.389Z
16474,1,17000.0,16986.0,19013,0.8,140.0,23.0,1,20.212,EBAUCHE_16,15.8,1050684,22.0,2022-07-06T08:04:26.331Z
16475,1,17000.0,17003.0,19014,0.6,140.0,24.0,1,20.4,EBAUCHE_16,15.8,1083005,22.0,2022-07-06T08:09:49.547Z
16476,1,16000.0,15987.0,19015,1.1,114.25,36.0,1,20.298,CORIAN_TRESPA,12.0,1134654,27.0,2022-07-06T08:18:26.045Z
16477,1,18000.0,17920.0,19016,0.6,150.0,35.0,1,20.179,MECHE_FINITION,24.799,1208860,28.0,2022-07-06T08:30:48.118Z
16478,1,16000.0,15991.0,19017,1.0,114.25,27.0,1,20.195,CORIAN_TRESPA,12.0,1305851,25.0,2022-07-06T08:46:58.044Z
16479,1,18000.0,17945.0,19018,1.1,150.0,35.0,1,20.451,MECHE_FINITION,24.799,1363787,27.0,2022-07-06T08:56:37.413Z
16480,1,16000.0,15996.0,19019,0.9,114.25,27.0,1,20.332,CORIAN_TRESPA,12.0,1420876,25.0,2022-07-06T09:06:08.313Z
16481,1,18000.0,17953.0,19020,1.5,150.0,35.0,1,20.128,MECHE_FINITION,24.799,1476315,27.0,2022-07-06T09:15:22.712Z
16482,1,16000.0,15980.0,19021,0.8,114.25,27.0,1,20.212,CORIAN_TRESPA,12.0,1497297,25.0,2022-07-06T09:18:52.536Z
16483,1,18000.0,17891.0,19022,0.9,150.0,35.0,1,20.281,MECHE_FINITION,24.799,1552730,28.0,2022-07-06T09:28:06.875Z
16484,1,16000.0,15935.0,19023,1.1,114.25,27.0,1,20.247,CORIAN_TRESPA,12.0,1576476,25.0,2022-07-06T09:32:04.339Z
16485,1,18000.0,17976.0,19024,0.3,150.0,35.0,1,20.247,MECHE_FINITION,24.799,1631922,28.0,2022-07-06T09:41:18.808Z
16486,1,16000.0,15985.0,19025,0.8,114.25,27.0,1,20.162,CORIAN_TRESPA,12.0,1688003,25.0,2022-07-06T09:50:39.627Z
16487,1,18000.0,17941.0,19026,0.7,150.0,35.0,1,20.179,MECHE_FINITION,24.799,1722311,27.0,2022-07-06T09:56:22.713Z
16488,1,16000.0,15948.0,19027,1.0,114.25,27.0,1,20.247,CORIAN_TRESPA,12.0,3060113,25.0,2022-07-06T13:39:20.957Z
16489,1,16000.0,15956.0,19028,1.4,114.25,27.0,1,20.247,CORIAN_TRESPA,12.0,3116189,25.0,2022-07-06T13:48:41.726Z
16490,1,16000.0,15985.0,19029,1.2,114.25,27.0,1,20.212,CORIAN_TRESPA,12.0,3194309,25.0,2022-07-06T14:01:42.939Z
16491,1,16000.0,16003.0,19030,1.1,114.25,30.0,1,20.212,CORIAN_TRESPA,12.0,3197667,25.0,2022-07-06T14:02:16.520Z
16492,1,18000.0,17986.0,19031,0.9,150.0,37.0,1,20.332,MECHE_FINITION,24.799,3263235,30.0,2022-07-06T14:13:12.211Z
16493,1,16000.0,16011.0,19032,0.9,114.25,29.0,1,20.195,CORIAN_TRESPA,12.0,3290637,27.0,2022-07-06T14:17:46.235Z
16494,1,18000.0,17922.0,19033,0.9,150.0,37.0,1,20.145,MECHE_FINITION,24.799,3349605,30.0,2022-07-06T14:27:35.925Z
16495,1,17000.0,16948.0,19034,1.4,113.599,29.0,1,20.212,MECHE_DIAM3,2.8,3901771,27.0,2022-07-06T15:59:37.677Z
16496,1,17000.0,16975.0,19035,1.2,113.599,28.0,1,20.179,MECHE_DIAM3,2.8,3982645,27.0,2022-07-06T16:13:06.431Z
16497,1,17000.0,16974.0,19036,1.2,113.599,28.0,1,20.212,MECHE_DIAM3,2.8,4016801,27.0,2022-07-06T16:18:47.997Z
16498,1,17000.0,16981.0,19037,1.2,113.599,30.0,1,20.298,MECHE_DIAM3,2.8,4066201,28.0,2022-07-06T16:27:02.005Z
16499,1,5000.0,4999.0,19039,0.1,140.0,22.0,1,20.349,EBAUCHE_16,15.8,87594,22.0,2022-07-07T05:25:03.866Z
16500,1,10000.0,9984.0,19039,0.2,140.0,25.0,1,11.815,EBAUCHE_16,15.8,99474,22.0,2022-07-07T05:27:02.667Z
16501,1,15000.0,14915.0,19039,0.5,140.0,27.0,1,4.862,EBAUCHE_16,15.8,111479,22.0,2022-07-07T05:29:02.718Z
16502,1,18000.0,17974.0,19040,1.4,141.899,23.0,1,20.298,DIAM18,17.799,891350,22.0,2022-07-07T07:39:01.545Z
16503,1,18000.0,17930.0,19041,2.9,139.619,29.0,1,20.281,PO_R5,28.0,898641,22.0,2022-07-07T07:40:14.456Z
16504,1,18000.0,17896.0,19042,1.1,141.899,24.0,1,20.315,DIAM18,17.799,924091,22.0,2022-07-07T07:44:28.960Z
16505,1,18000.0,18004.0,19043,1.8,139.619,30.0,1,20.212,PO_R5,28.0,931378,23.0,2022-07-07T07:45:41.831Z
16506,1,18000.0,18006.0,19044,0.4,141.899,27.0,1,20.23,DIAM18,17.799,951067,24.0,2022-07-07T07:48:58.725Z
16507,1,18000.0,17964.0,19045,2.1,139.619,30.0,1,20.247,PO_R5,28.0,955935,24.0,2022-07-07T07:49:47.405Z
16508,1,18000.0,17955.0,19046,1.3,141.899,25.0,1,20.162,DIAM18,17.799,979935,24.0,2022-07-07T07:53:47.409Z
16509,1,18000.0,18002.0,19047,2.8,139.619,32.0,1,20.162,PO_R5,28.0,985471,24.0,2022-07-07T07:54:42.770Z
16510,1,18000.0,18024.0,19048,1.3,141.899,28.0,1,20.247,DIAM18,17.799,996596,24.0,2022-07-07T07:56:34.022Z
16511,1,18000.0,17996.0,19049,2.5,139.619,32.0,1,20.145,PO_R5,28.0,1002133,25.0,2022-07-07T07:57:29.393Z
16512,1,18000.0,17998.0,19050,1.0,141.899,29.0,1,20.247,DIAM18,17.799,1011365,25.0,2022-07-07T07:59:01.714Z
16513,1,18000.0,17992.0,19051,2.1,139.619,32.0,1,20.332,PO_R5,28.0,1016905,25.0,2022-07-07T07:59:57.115Z
16514,1,18000.0,18000.0,19052,0.4,141.899,30.0,1,20.332,DIAM18,17.799,1026133,25.0,2022-07-07T08:01:29.396Z
16515,1,18000.0,17993.0,19053,3.4,139.619,33.0,1,20.281,PO_R5,28.0,1031671,25.0,2022-07-07T08:02:24.777Z
16516,1,18000.0,17981.0,19054,0.6,141.899,30.0,1,20.212,DIAM18,17.799,1041742,25.0,2022-07-07T08:04:05.489Z
16517,1,18000.0,17962.0,19055,1.6,139.619,33.0,1,20.195,PO_R5,28.0,1047284,25.0,2022-07-07T08:05:00.910Z
16518,1,5000.0,4929.0,19057,0.2,140.0,24.0,1,20.315,EBAUCHE_16,15.8,62780,23.0,2022-07-12T13:15:30.474Z
16519,1,10000.0,9966.0,19057,0.3,140.0,27.0,1,11.101,EBAUCHE_16,15.8,74672,24.0,2022-07-12T13:17:29.395Z
16520,1,15000.0,14903.0,19057,0.5,140.0,30.0,1,5.117,EBAUCHE_16,15.8,86676,25.0,2022-07-12T13:19:29.437Z
16521,1,18000.0,17938.0,19058,0.5,167.52,28.0,1,20.195,DIAM20_EP38,19.0,347201,27.0,2022-07-12T14:02:54.727Z
16522,1,18000.0,17932.0,19059,1.0,167.52,33.0,1,20.212,DIAM20_EP38,19.0,354082,27.0,2022-07-12T14:04:03.538Z
16523,1,12000.0,2504.0,19062,0.2,0.01,30.0,1,20.145,AGGRE124-1-ET01_AGGRE124,4.0,364452,27.0,2022-07-12T14:05:47.239Z
16524,1,18000.0,17994.0,19063,0.7,167.52,29.0,1,20.247,DIAM20_EP38,19.0,522150,27.0,2022-07-12T14:32:04.246Z
16525,1,18000.0,18004.0,19065,1.0,167.52,29.0,1,20.145,DIAM20_EP38,19.0,547910,28.0,2022-07-12T14:36:21.850Z
16526,1,12000.0,12003.0,19068,1.1,0.01,30.0,1,20.281,AGGRE124-1-ET01_AGGRE124,4.0,559257,28.0,2022-07-12T14:38:15.322Z
16527,1,18000.0,17992.0,19069,1.0,167.52,30.0,1,20.281,DIAM20_EP38,19.0,590430,30.0,2022-07-12T14:43:27.057Z
16528,1,12000.0,11978.0,19072,0.9,0.01,33.0,1,20.281,AGGRE124-1-ET01_AGGRE124,4.0,600270,30.0,2022-07-12T14:45:05.459Z
16529,1,18000.0,17961.0,19073,0.9,167.52,32.0,1,20.247,DIAM20_EP38,19.0,626571,30.0,2022-07-12T14:49:28.473Z
