,CurrentPeak,statorCelsius,rpmSetPoint,bearingsCelsius,VibromPeak,idChiave,ist_acc,spindleRpm,LUNG,numTP,UTE,@timestamp,statoRot,DIAM
198,13.283,17.0,18000.0,16.0,0.7,1076,124914,17997.0,109.459,1,D10_Z1,2021-01-26T13:40:56.955Z,1,9.1
199,13.236,21.0,5000.0,18.0,0.2,1077,137551,3501.0,114.0,1,PUNTA_D4,2021-01-26T13:43:03.327Z,1,4.0
200,23.314,23.0,625.0,19.0,0.3,1078,141640,626.0,121.459,1,MASCHIO_M8,2021-01-26T13:43:44.218Z,1,8.0
201,33.404,23.0,0.0,19.0,0.1,1078,141935,0.0,121.459,1,MASCHIO_M8,2021-01-26T13:43:47.168Z,1,8.0
202,34.494,23.0,625.0,19.0,0.1,1078,142224,623.0,121.459,1,MASCHIO_M8,2021-01-26T13:43:50.058Z,1,8.0
203,34.664,23.0,0.0,19.0,0.1,1078,142467,0.0,121.459,1,MASCHIO_M8,2021-01-26T13:43:52.488Z,1,8.0
204,13.511,18.0,5000.0,18.0,1.2,1079,222846,18004.0,123.61,1,PUNTA_D6-8,2021-01-26T13:57:16.292Z,1,6.8
205,13.523,18.0,5000.0,18.0,0.3,1080,225210,6003.0,127.32,1,PUNTA_D5,2021-01-26T13:57:39.932Z,1,5.0
206,13.406,19.0,18000.0,18.0,0.9,1081,229355,17997.0,109.459,1,D10_Z1,2021-01-26T13:58:21.383Z,1,9.1
207,13.236,23.0,5000.0,20.0,0.2,1082,240749,3499.0,114.0,1,PUNTA_D4,2021-01-26T14:00:15.325Z,1,4.0
208,14.601,25.0,400.0,21.0,0.4,1083,244815,391.0,121.459,1,MASCHIO_M8,2021-01-26T14:00:55.985Z,1,8.0
209,16.359,25.0,0.0,21.0,0.1,1083,245128,0.0,121.459,1,MASCHIO_M8,2021-01-26T14:00:59.116Z,1,8.0
210,13.417,18.0,5000.0,18.0,1.3,1084,379587,18016.0,123.61,1,PUNTA_D6-8,2021-01-26T14:23:23.729Z,1,6.8
211,13.599,18.0,5000.0,17.0,0.3,1085,382127,6002.0,127.32,1,PUNTA_D5,2021-01-26T14:23:49.130Z,1,5.0
212,13.464,19.0,18000.0,18.0,2.0,1086,386420,17987.0,109.459,1,D10_Z1,2021-01-26T14:24:32.060Z,1,9.1
213,13.511,24.0,5000.0,21.0,0.2,1087,400167,3499.0,114.0,1,PUNTA_D4,2021-01-26T14:26:49.533Z,1,4.0
214,15.369,25.0,500.0,21.0,0.3,1088,404230,467.0,121.459,1,MASCHIO_M8,2021-01-26T14:27:30.164Z,1,8.0
215,15.521,23.0,500.0,20.0,0.3,1089,430123,541.0,121.459,1,MASCHIO_M8,2021-01-26T14:31:49.098Z,1,8.0
216,13.189,21.0,5000.0,19.0,1.2,1090,456606,18006.0,123.61,1,PUNTA_D6-8,2021-01-26T14:36:13.933Z,1,6.8
217,13.265,21.0,5000.0,19.0,0.2,1091,458969,6000.0,127.32,1,PUNTA_D5,2021-01-26T14:36:37.563Z,1,5.0
218,13.359,22.0,18000.0,20.0,1.2,1092,463228,17999.0,109.459,1,D10_Z1,2021-01-26T14:37:20.154Z,1,9.1
219,13.617,26.0,5000.0,22.0,0.2,1093,476337,3500.0,114.0,1,PUNTA_D4,2021-01-26T14:39:31.246Z,1,4.0
220,15.468,26.0,500.0,22.0,0.3,1094,480402,460.0,121.459,1,MASCHIO_M8,2021-01-26T14:40:11.897Z,1,8.0
221,12.128,26.0,0.0,22.0,0.6,1094,481119,0.0,121.459,1,MASCHIO_M8,2021-01-26T14:40:19.067Z,1,8.0
222,13.294,17.0,5000.0,17.0,1.1,1095,74774,18002.0,123.61,1,PUNTA_D6-8,2021-01-26T15:15:21.058Z,1,6.8
223,13.236,17.0,5000.0,17.0,0.2,1096,77125,5999.0,127.32,1,PUNTA_D5,2021-01-26T15:15:44.569Z,1,5.0
224,13.171,19.0,18000.0,17.0,1.8,1097,81383,18007.0,109.459,1,D10_Z1,2021-01-26T15:16:27.149Z,1,9.1
225,13.406,23.0,5000.0,20.0,0.2,1098,94488,3499.0,114.0,1,PUNTA_D4,2021-01-26T15:18:38.202Z,1,4.0
226,13.388,23.0,5000.0,20.0,1.2,1099,110462,18004.0,123.61,1,PUNTA_D6-8,2021-01-26T15:21:17.945Z,1,6.8
227,13.265,23.0,5000.0,20.0,0.3,1100,112825,6000.0,127.32,1,PUNTA_D5,2021-01-26T15:21:41.575Z,1,5.0
228,13.417,24.0,18000.0,20.0,1.6,1101,117083,18007.0,109.459,1,D10_Z1,2021-01-26T15:22:24.156Z,1,9.1
229,13.283,26.0,5000.0,23.0,0.2,1102,130228,3499.0,114.0,1,PUNTA_D4,2021-01-26T15:24:35.608Z,1,4.0
230,13.248,23.0,5000.0,21.0,0.7,1103,169267,17995.0,123.61,1,PUNTA_D6-8,2021-01-26T15:31:06.005Z,1,6.8
231,13.324,23.0,5000.0,21.0,0.2,1104,171633,6000.0,127.32,1,PUNTA_D5,2021-01-26T15:31:29.665Z,1,5.0
232,13.236,24.0,18000.0,21.0,1.3,1105,175912,18002.0,109.459,1,D10_Z1,2021-01-26T15:32:12.456Z,1,9.1
233,13.371,27.0,5000.0,23.0,0.2,1106,189062,3501.0,114.0,1,PUNTA_D4,2021-01-26T15:34:23.959Z,1,4.0
234,13.265,23.0,5000.0,22.0,0.8,1107,230237,18004.0,123.61,1,PUNTA_D6-8,2021-01-26T15:41:15.716Z,1,6.8
235,13.312,23.0,5000.0,21.0,0.3,1108,232603,5997.0,127.32,1,PUNTA_D5,2021-01-26T15:41:39.376Z,1,5.0
236,13.283,24.0,18000.0,22.0,1.2,1109,236890,18009.0,109.459,1,D10_Z1,2021-01-26T15:42:22.247Z,1,9.1
237,13.406,27.0,5000.0,24.0,0.2,1110,249996,3501.0,114.0,1,PUNTA_D4,2021-01-26T15:44:33.310Z,1,4.0
238,13.265,22.0,5000.0,21.0,1.3,1111,299369,18007.0,123.61,1,PUNTA_D6-8,2021-01-26T15:52:47.048Z,1,6.8
239,13.312,23.0,5000.0,21.0,0.4,1112,301767,6001.0,127.32,1,PUNTA_D5,2021-01-26T15:53:11.029Z,1,5.0
240,13.417,24.0,18000.0,21.0,1.4,1113,306026,17997.0,109.459,1,D10_Z1,2021-01-26T15:53:53.620Z,1,9.1
241,13.388,27.0,5000.0,24.0,0.2,1114,319133,3499.0,114.0,1,PUNTA_D4,2021-01-26T15:56:04.692Z,1,4.0
242,13.207,21.0,5000.0,20.0,0.7,1115,391802,17995.0,123.61,1,PUNTA_D6-8,2021-01-26T16:08:11.395Z,1,6.8
243,13.171,21.0,5000.0,20.0,0.3,1116,394168,6001.0,127.32,1,PUNTA_D5,2021-01-26T16:08:35.056Z,1,5.0
244,13.324,22.0,18000.0,20.0,1.3,1117,398426,18007.0,109.459,1,D10_Z1,2021-01-26T16:09:17.637Z,1,9.1
245,13.142,26.0,5000.0,23.0,0.2,1118,411537,3499.0,114.0,1,PUNTA_D4,2021-01-26T16:11:28.749Z,1,4.0
246,13.388,21.0,5000.0,20.0,0.6,1119,462840,17995.0,123.61,1,PUNTA_D6-8,2021-01-26T16:20:01.788Z,1,6.8
247,13.13,22.0,5000.0,20.0,0.3,1120,465207,5999.0,127.32,1,PUNTA_D5,2021-01-26T16:20:25.459Z,1,5.0
248,13.312,23.0,18000.0,20.0,1.3,1121,469505,18000.0,109.459,1,D10_Z1,2021-01-26T16:21:08.440Z,1,9.1
249,13.265,26.0,5000.0,23.0,0.2,1122,482615,3501.0,114.0,1,PUNTA_D4,2021-01-26T16:23:19.542Z,1,4.0
250,13.371,25.0,5000.0,22.0,1.2,1123,502468,17997.0,123.61,1,PUNTA_D6-8,2021-01-26T16:26:38.076Z,1,6.8
251,13.207,25.0,5000.0,22.0,0.3,1124,504833,6000.0,127.32,1,PUNTA_D5,2021-01-26T16:27:01.726Z,1,5.0
252,13.294,26.0,18000.0,22.0,1.5,1125,509096,17992.0,109.459,1,D10_Z1,2021-01-26T16:27:44.357Z,1,9.1
253,13.13,28.0,5000.0,24.0,0.2,1126,522206,3499.0,114.0,1,PUNTA_D4,2021-01-26T16:29:55.459Z,1,4.0
254,13.312,14.0,5000.0,14.0,0.3,1127,2329241,4998.0,127.32,1,PUNTA_D5,2021-01-27T12:33:50.813Z,1,5.0
255,13.464,15.0,5000.0,15.0,0.6,1128,2867605,18004.0,123.61,1,PUNTA_D6-8,2021-01-27T14:03:34.546Z,1,6.8
256,13.541,15.0,5000.0,15.0,0.3,1129,2870014,6000.0,127.32,1,PUNTA_D5,2021-01-27T14:03:58.637Z,1,5.0
257,13.57,17.0,18000.0,15.0,1.5,1130,2874298,17995.0,109.459,1,D10_Z1,2021-01-27T14:04:41.478Z,1,9.1
258,13.447,21.0,5000.0,18.0,0.2,1131,2887411,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:06:52.610Z,1,4.0
259,13.371,18.0,5000.0,17.0,0.8,1132,2961080,18017.0,123.61,1,PUNTA_D6-8,2021-01-27T14:19:09.313Z,1,6.8
260,13.417,18.0,5000.0,17.0,0.3,1133,2963446,6001.0,127.32,1,PUNTA_D5,2021-01-27T14:19:32.973Z,1,5.0
261,13.523,19.0,18000.0,18.0,1.5,1134,2967721,17995.0,109.459,1,D10_Z1,2021-01-27T14:20:15.724Z,1,9.1
262,13.371,23.0,5000.0,20.0,0.2,1135,2980831,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:22:26.827Z,1,4.0
263,13.482,24.0,5000.0,20.0,1.4,1136,2995980,18005.0,123.61,1,PUNTA_D6-8,2021-01-27T14:24:58.319Z,1,6.8
264,13.207,23.0,5000.0,20.0,0.3,1137,2998342,6002.0,127.32,1,PUNTA_D5,2021-01-27T14:25:21.940Z,1,5.0
265,13.388,24.0,18000.0,21.0,1.6,1138,3002629,17995.0,109.459,1,D10_Z1,2021-01-27T14:26:04.810Z,1,9.1
266,13.265,26.0,5000.0,23.0,0.2,1139,3015776,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:28:16.283Z,1,4.0
267,13.283,26.0,5000.0,23.0,1.4,1140,3029138,18007.0,123.61,1,PUNTA_D6-8,2021-01-27T14:30:29.905Z,1,6.8
268,13.283,26.0,5000.0,23.0,0.3,1141,3031498,5997.0,127.32,1,PUNTA_D5,2021-01-27T14:30:53.506Z,1,5.0
269,13.406,26.0,18000.0,23.0,1.1,1142,3035755,18009.0,109.459,1,D10_Z1,2021-01-27T14:31:36.076Z,1,9.1
270,13.142,29.0,5000.0,25.0,0.2,1143,3048865,3499.0,114.0,1,PUNTA_D4,2021-01-27T14:33:47.179Z,1,4.0
271,13.283,28.0,5000.0,24.0,1.4,1144,3064446,18002.0,123.61,1,PUNTA_D6-8,2021-01-27T14:36:22.991Z,1,6.8
272,13.312,27.0,5000.0,24.0,0.2,1145,3066807,6000.0,127.32,1,PUNTA_D5,2021-01-27T14:36:46.602Z,1,5.0
273,13.283,28.0,18000.0,24.0,1.1,1146,3071069,17992.0,109.459,1,D10_Z1,2021-01-27T14:37:29.223Z,1,9.1
274,13.248,30.0,5000.0,26.0,0.2,1147,3084177,3499.0,114.0,1,PUNTA_D4,2021-01-27T14:39:40.305Z,1,4.0
275,13.324,29.0,5000.0,25.0,1.4,1148,3100666,18004.0,123.61,1,PUNTA_D6-8,2021-01-27T14:42:25.198Z,1,6.8
276,13.265,28.0,5000.0,25.0,0.3,1149,3103028,5999.0,127.32,1,PUNTA_D5,2021-01-27T14:42:48.818Z,1,5.0
277,13.494,29.0,18000.0,25.0,1.6,1150,3107305,18015.0,109.459,1,D10_Z1,2021-01-27T14:43:31.589Z,1,9.1
278,13.599,31.0,5000.0,26.0,0.2,1151,3120417,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:45:42.712Z,1,4.0
279,13.13,31.0,5000.0,26.0,0.7,1152,3132334,17994.0,123.61,1,PUNTA_D6-8,2021-01-27T14:47:41.884Z,1,6.8
280,13.511,30.0,5000.0,26.0,0.3,1153,3134695,5999.0,127.32,1,PUNTA_D5,2021-01-27T14:48:05.494Z,1,5.0
281,13.265,31.0,18000.0,26.0,1.1,1154,3138985,17999.0,109.459,1,D10_Z1,2021-01-27T14:48:48.395Z,1,9.1
282,13.189,33.0,5000.0,27.0,0.2,1155,3152096,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:50:59.507Z,1,4.0
283,13.324,31.0,5000.0,26.0,1.1,1156,3166803,18012.0,123.61,1,PUNTA_D6-8,2021-01-27T14:53:26.580Z,1,6.8
284,13.406,31.0,5000.0,26.0,0.4,1157,3169167,5997.0,127.32,1,PUNTA_D5,2021-01-27T14:53:50.220Z,1,5.0
285,13.664,31.0,18000.0,26.0,1.1,1158,3173427,17983.0,109.459,1,D10_Z1,2021-01-27T14:54:32.821Z,1,9.1
286,13.312,33.0,5000.0,28.0,0.2,1159,3186535,3500.0,114.0,1,PUNTA_D4,2021-01-27T14:56:43.904Z,1,4.0
287,13.189,29.0,5000.0,26.0,1.3,1160,3211139,17997.0,123.61,1,PUNTA_D6-8,2021-01-27T15:00:49.948Z,1,6.8
288,13.558,29.0,5000.0,26.0,0.3,1161,3213503,5995.0,127.32,1,PUNTA_D5,2021-01-27T15:01:13.588Z,1,5.0
289,13.207,29.0,18000.0,26.0,0.8,1162,3217762,18005.0,109.459,1,D10_Z1,2021-01-27T15:01:56.179Z,1,9.1
290,13.494,32.0,5000.0,27.0,0.2,1163,3230910,3500.0,114.0,1,PUNTA_D4,2021-01-27T15:04:07.661Z,1,4.0
291,13.57,29.0,5000.0,26.0,0.7,1164,3254166,18005.0,123.61,1,PUNTA_D6-8,2021-01-27T15:08:00.226Z,1,6.8
292,13.312,28.0,5000.0,26.0,0.3,1165,3256564,6000.0,127.32,1,PUNTA_D5,2021-01-27T15:08:24.206Z,1,5.0
293,13.482,29.0,18000.0,26.0,1.6,1166,3260866,18007.0,109.459,1,D10_Z1,2021-01-27T15:09:07.227Z,1,9.1
294,13.294,32.0,5000.0,27.0,0.2,1167,3273974,3499.0,114.0,1,PUNTA_D4,2021-01-27T15:11:18.309Z,1,4.0
295,13.371,31.0,5000.0,26.0,1.3,1168,3285911,17991.0,123.61,1,PUNTA_D6-8,2021-01-27T15:13:17.682Z,1,6.8
296,13.283,31.0,5000.0,26.0,0.3,1169,3288315,6000.0,127.32,1,PUNTA_D5,2021-01-27T15:13:41.722Z,1,5.0
297,13.494,31.0,18000.0,26.0,1.0,1170,3292572,17990.0,109.459,1,D10_Z1,2021-01-27T15:14:24.293Z,1,9.1
298,13.294,33.0,5000.0,28.0,0.2,1171,3305679,3500.0,114.0,1,PUNTA_D4,2021-01-27T15:16:35.365Z,1,4.0
299,13.494,31.0,5000.0,26.0,0.8,1172,3322497,18009.0,123.61,1,PUNTA_D6-8,2021-01-27T15:19:23.548Z,1,6.8
300,13.324,31.0,5000.0,26.0,0.3,1173,3324897,6000.0,127.32,1,PUNTA_D5,2021-01-27T15:19:47.549Z,1,5.0
301,13.13,31.0,18000.0,26.0,1.6,1174,3329157,18000.0,109.459,1,D10_Z1,2021-01-27T15:20:30.149Z,1,9.1
302,13.324,33.0,5000.0,28.0,0.2,1175,3342265,3501.0,114.0,1,PUNTA_D4,2021-01-27T15:22:41.232Z,1,4.0
303,13.482,32.0,5000.0,27.0,1.4,1176,3355598,18017.0,123.61,1,PUNTA_D6-8,2021-01-27T15:24:54.564Z,1,6.8
304,13.417,32.0,5000.0,27.0,0.2,1177,3357955,5999.0,127.32,1,PUNTA_D5,2021-01-27T15:25:18.135Z,1,5.0
305,13.388,32.0,18000.0,27.0,2.2,1178,3362241,18000.0,109.459,1,D10_Z1,2021-01-27T15:26:00.995Z,1,9.1
306,13.359,34.0,5000.0,28.0,0.2,1179,3375350,3499.0,114.0,1,PUNTA_D4,2021-01-27T15:28:12.088Z,1,4.0
307,13.406,33.0,5000.0,28.0,1.2,1180,3386324,17997.0,123.61,1,PUNTA_D6-8,2021-01-27T15:30:01.830Z,1,6.8
308,13.341,33.0,5000.0,28.0,0.3,1181,3388683,5997.0,127.32,1,PUNTA_D5,2021-01-27T15:30:25.420Z,1,5.0
309,13.207,33.0,18000.0,27.0,0.8,1182,3392977,18004.0,109.459,1,D10_Z1,2021-01-27T15:31:08.361Z,1,9.1
310,13.312,35.0,5000.0,29.0,0.2,1183,3407094,3499.0,114.0,1,PUNTA_D4,2021-01-27T15:33:29.534Z,1,4.0
311,13.341,33.0,5000.0,28.0,0.9,1184,3420605,18009.0,123.61,1,PUNTA_D6-8,2021-01-27T15:35:44.646Z,1,6.8
312,13.406,33.0,5000.0,28.0,0.3,1185,3422963,6001.0,127.32,1,PUNTA_D5,2021-01-27T15:36:08.227Z,1,5.0
313,13.207,33.0,18000.0,28.0,1.6,1186,3427219,18000.0,109.459,1,D10_Z1,2021-01-27T15:36:50.787Z,1,9.1
314,13.294,35.0,5000.0,29.0,0.2,1187,3440328,3500.0,114.0,1,PUNTA_D4,2021-01-27T15:39:01.880Z,1,4.0
315,13.312,11.0,18000.0,12.0,1.0,1188,774196,18011.0,109.459,1,D10_Z1,2021-01-28T08:10:09.749Z,1,9.1
316,13.523,13.0,18000.0,13.0,0.9,1189,792432,18000.0,109.459,1,D10_Z1,2021-01-28T08:13:12.112Z,1,9.1
317,13.482,27.0,18000.0,26.0,1.2,1190,1024718,18004.0,109.459,1,D10_Z1,2021-01-28T08:51:55.011Z,1,9.1
318,13.16,15.0,3500.0,15.0,0.4,1191,1626945,3498.0,113.081,1,FRESA_D80_Z4,2021-01-28T10:32:17.385Z,1,80.0
319,13.294,15.0,3500.0,15.0,0.2,1192,1720725,3501.0,113.081,1,FRESA_D80_Z4,2021-01-28T10:47:55.201Z,1,80.0
320,13.294,18.0,3500.0,16.0,0.4,1193,1743361,3501.0,113.081,1,FRESA_D80_Z4,2021-01-28T10:51:41.565Z,1,80.0
321,13.294,18.0,3500.0,17.0,0.5,1194,1768032,3500.0,113.081,1,FRESA_D80_Z4,2021-01-28T10:55:48.279Z,1,80.0
322,13.464,19.0,3500.0,17.0,0.4,1195,1782156,3500.0,113.081,1,FRESA_D80_Z4,2021-01-28T10:58:09.522Z,1,80.0
323,13.248,19.0,3500.0,17.0,0.4,1196,1794831,3498.0,113.081,1,FRESA_D80_Z4,2021-01-28T11:00:16.274Z,1,80.0
324,13.634,18.0,3500.0,17.0,0.3,1197,1816533,3500.0,113.081,1,FRESA_D80_Z4,2021-01-28T11:03:53.298Z,1,80.0
325,13.248,15.0,3500.0,15.0,0.4,1198,2191003,3497.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:06:18.063Z,1,80.0
326,13.541,20.0,3500.0,18.0,0.4,1199,2239909,3499.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:27.131Z,1,80.0
327,1.248,20.0,3500.0,18.0,0.3,1199,2239954,3348.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:27.581Z,1,80.0
328,1.037,20.0,3500.0,18.0,0.1,1199,2240134,3076.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:29.382Z,1,80.0
329,0.837,20.0,3500.0,18.0,0.1,1199,2240174,2820.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:29.781Z,1,80.0
330,0.761,20.0,3500.0,18.0,0.1,1199,2240219,2797.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:30.231Z,1,80.0
331,2.167,20.0,3500.0,18.0,0.2,1199,2240385,2830.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:31.892Z,1,80.0
332,2.765,20.0,3500.0,18.0,0.1,1199,2240425,3001.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:32.291Z,1,80.0
333,1.875,20.0,3500.0,18.0,0.1,1199,2240475,2800.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:32.792Z,1,80.0
334,4.582,20.0,3500.0,18.0,0.2,1199,2240672,3497.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:14:34.762Z,1,80.0
335,13.248,20.0,3500.0,19.0,0.4,1200,2301283,3499.0,113.081,1,FRESA_D80_Z4,2021-01-28T12:24:40.882Z,1,80.0
336,13.388,16.0,18000.0,16.0,1.3,1201,2692224,18002.0,109.459,1,D10_Z1,2021-01-28T13:29:50.361Z,1,9.1
337,13.359,20.0,18000.0,18.0,1.1,1202,2717239,17990.0,109.459,1,D10_Z1,2021-01-28T13:34:00.516Z,1,9.1
338,13.189,21.0,18000.0,19.0,1.2,1203,2727750,18002.0,109.459,1,D10_Z1,2021-01-28T13:35:45.627Z,1,9.1
339,13.16,40.0,5000.0,33.0,0.2,1204,2802855,5000.0,127.32,1,PUNTA_D5,2021-01-28T13:48:16.691Z,1,5.0
340,13.218,27.0,18000.0,25.0,1.4,1205,2879827,18002.0,109.459,1,D10_Z1,2021-01-28T14:01:06.425Z,1,9.1
341,13.248,27.0,18000.0,26.0,1.1,1206,2951330,18002.0,109.459,1,D10_Z1,2021-01-28T14:13:01.468Z,1,9.1
342,13.435,25.0,18000.0,24.0,1.3,1207,2990821,18011.0,109.459,1,D10_Z1,2021-01-28T14:19:36.385Z,1,9.1
343,13.324,29.0,18000.0,26.0,1.4,1208,3018439,18007.0,109.459,1,D10_Z1,2021-01-28T14:24:12.570Z,1,9.1
344,13.482,11.0,5000.0,11.0,0.3,1209,180182,5000.0,127.32,1,PUNTA_D5,2021-01-29T06:34:45.030Z,1,5.0
345,13.494,18.0,5000.0,13.0,0.2,1210,203198,5001.0,105.86,1,D6_Z1,2021-01-29T06:38:35.192Z,1,6.0
346,13.207,14.0,5000.0,13.0,0.3,1211,250651,5002.0,105.769,1,D6_INCISORE,2021-01-29T06:46:29.727Z,1,1.0
347,6.339,18.0,750.0,14.0,0.1,1212,263859,750.0,186.0,1,M6,2021-01-29T06:48:41.808Z,1,6.0
348,11.566,17.0,750.0,14.0,0.1,1212,264386,750.0,186.0,1,M6,2021-01-29T06:48:47.078Z,1,6.0
349,14.138,18.0,0.0,14.0,0.1,1212,264606,0.0,186.0,1,M6,2021-01-29T06:48:49.278Z,1,6.0
350,12.316,18.0,750.0,14.0,0.1,1212,264867,754.0,186.0,1,M6,2021-01-29T06:48:51.888Z,1,6.0
351,14.226,18.0,0.0,14.0,0.1,1212,265087,0.0,186.0,1,M6,2021-01-29T06:48:54.088Z,1,6.0
352,14.185,17.0,0.0,14.0,0.1,1212,264125,0.0,186.0,1,M6,2021-01-29T06:48:44.468Z,1,6.0
353,13.406,18.0,750.0,14.0,0.2,1212,263191,754.0,186.0,1,M6,2021-01-29T06:48:35.128Z,1,6.0
354,12.41,18.0,750.0,14.0,0.1,1212,265348,752.0,186.0,1,M6,2021-01-29T06:48:56.698Z,1,6.0
355,13.464,18.0,0.0,14.0,0.1,1212,265568,0.0,186.0,1,M6,2021-01-29T06:48:58.898Z,1,6.0
356,11.841,18.0,750.0,14.0,0.1,1212,265829,746.0,186.0,1,M6,2021-01-29T06:49:01.508Z,1,6.0
357,14.062,18.0,0.0,14.0,0.1,1212,266050,0.0,186.0,1,M6,2021-01-29T06:49:03.718Z,1,6.0
358,12.087,18.0,750.0,14.0,0.1,1212,266310,749.0,186.0,1,M6,2021-01-29T06:49:06.318Z,1,6.0
359,12.152,19.0,750.0,14.0,0.1,1212,267273,754.0,186.0,1,M6,2021-01-29T06:49:15.948Z,1,6.0
360,14.015,19.0,0.0,14.0,0.1,1212,267494,0.0,186.0,1,M6,2021-01-29T06:49:18.158Z,1,6.0
361,14.027,19.0,0.0,14.0,0.1,1212,266530,0.0,186.0,1,M6,2021-01-29T06:49:08.518Z,1,6.0
362,12.164,19.0,750.0,14.0,0.1,1212,266792,754.0,186.0,1,M6,2021-01-29T06:49:11.138Z,1,6.0
363,14.027,19.0,0.0,14.0,0.1,1212,267012,0.0,186.0,1,M6,2021-01-29T06:49:13.338Z,1,6.0
364,12.152,20.0,750.0,14.0,0.1,1212,268237,755.0,186.0,1,M6,2021-01-29T06:49:25.588Z,1,6.0
365,13.951,20.0,0.0,14.0,0.1,1212,268457,0.0,186.0,1,M6,2021-01-29T06:49:27.788Z,1,6.0
366,12.152,20.0,750.0,14.0,0.1,1212,268718,753.0,186.0,1,M6,2021-01-29T06:49:30.398Z,1,6.0
367,12.164,19.0,750.0,14.0,0.1,1212,267755,750.0,186.0,1,M6,2021-01-29T06:49:20.768Z,1,6.0
368,14.027,19.0,0.0,14.0,0.1,1212,267975,0.0,186.0,1,M6,2021-01-29T06:49:22.968Z,1,6.0
369,13.939,20.0,0.0,14.0,0.1,1212,268938,0.0,186.0,1,M6,2021-01-29T06:49:32.598Z,1,6.0
370,12.058,21.0,750.0,14.0,0.1,1212,269199,749.0,186.0,1,M6,2021-01-29T06:49:35.209Z,1,6.0
371,13.294,21.0,0.0,14.0,0.1,1212,269419,0.0,186.0,1,M6,2021-01-29T06:49:37.409Z,1,6.0
372,11.537,21.0,750.0,14.0,0.1,1212,269680,753.0,186.0,1,M6,2021-01-29T06:49:40.019Z,1,6.0
373,11.583,22.0,750.0,14.0,0.1,1212,270642,754.0,186.0,1,M6,2021-01-29T06:49:49.639Z,1,6.0
374,14.121,22.0,0.0,14.0,0.1,1212,270862,0.0,186.0,1,M6,2021-01-29T06:49:51.839Z,1,6.0
375,13.511,21.0,0.0,14.0,0.1,1212,269900,0.0,186.0,1,M6,2021-01-29T06:49:42.219Z,1,6.0
376,11.566,21.0,750.0,14.0,0.1,1212,270161,751.0,186.0,1,M6,2021-01-29T06:49:44.829Z,1,6.0
377,13.341,21.0,0.0,14.0,0.1,1212,270381,0.0,186.0,1,M6,2021-01-29T06:49:47.029Z,1,6.0
378,12.363,22.0,750.0,14.0,0.1,1212,271123,754.0,186.0,1,M6,2021-01-29T06:49:54.449Z,1,6.0
379,14.062,22.0,0.0,14.0,0.1,1212,271343,0.0,186.0,1,M6,2021-01-29T06:49:56.649Z,1,6.0
380,12.38,22.0,750.0,14.0,0.1,1212,271604,754.0,186.0,1,M6,2021-01-29T06:49:59.259Z,1,6.0
381,14.197,22.0,0.0,14.0,0.1,1212,271824,0.0,186.0,1,M6,2021-01-29T06:50:01.459Z,1,6.0
382,12.41,23.0,750.0,14.0,0.1,1212,272085,754.0,186.0,1,M6,2021-01-29T06:50:04.069Z,1,6.0
383,13.435,23.0,0.0,14.0,0.1,1212,272305,0.0,186.0,1,M6,2021-01-29T06:50:06.269Z,1,6.0
384,11.783,23.0,750.0,14.0,0.1,1212,272566,754.0,186.0,1,M6,2021-01-29T06:50:08.879Z,1,6.0
385,13.371,23.0,0.0,14.0,0.1,1212,272786,0.0,186.0,1,M6,2021-01-29T06:50:11.079Z,1,6.0
386,11.707,23.0,750.0,14.0,0.1,1212,273047,746.0,186.0,1,M6,2021-01-29T06:50:13.689Z,1,6.0
387,13.417,23.0,0.0,14.0,0.1,1212,273267,0.0,186.0,1,M6,2021-01-29T06:50:15.889Z,1,6.0
388,11.765,24.0,750.0,14.0,0.1,1212,273528,746.0,186.0,1,M6,2021-01-29T06:50:18.499Z,1,6.0
389,13.71,24.0,0.0,14.0,0.1,1212,273748,0.0,186.0,1,M6,2021-01-29T06:50:20.699Z,1,6.0
390,11.876,24.0,750.0,14.0,0.1,1212,274009,750.0,186.0,1,M6,2021-01-29T06:50:23.309Z,1,6.0
391,13.833,24.0,0.0,14.0,0.1,1212,274229,0.0,186.0,1,M6,2021-01-29T06:50:25.509Z,1,6.0
392,11.876,24.0,750.0,14.0,0.1,1212,274491,755.0,186.0,1,M6,2021-01-29T06:50:28.129Z,1,6.0
393,13.634,24.0,0.0,14.0,0.1,1212,274711,0.0,186.0,1,M6,2021-01-29T06:50:30.329Z,1,6.0
394,11.783,24.0,750.0,14.0,0.2,1212,274972,752.0,186.0,1,M6,2021-01-29T06:50:32.939Z,1,6.0
