,rpmSetPoint,statoRot,@timestamp,bearingsCelsius,idChiave,LUNG,UTE,spindleRpm,DIAM,VibromPeak,statorCelsius,ist_acc,CurrentPeak,numTP
8672,18000.0,1,2022-05-24T04:31:16.657Z,37.0,16551,134.427,19MM_ROUT,17994.0,19.4,1.3,43.0,828573,13.511,1
8673,18000.0,1,2022-05-24T04:32:56.969Z,38.0,16552,134.427,19MM_ROUT,17999.0,19.4,1.3,42.0,838604,13.417,1
8674,18000.0,1,2022-05-24T04:38:35.755Z,37.0,16553,134.427,19MM_ROUT,18000.0,19.4,1.3,38.0,872482,13.482,1
8675,12000.0,1,2022-05-24T04:47:32.244Z,36.0,16556,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12016.0,4.0,1.2,36.0,926130,13.863,1
8676,18000.0,1,2022-05-24T06:07:58.509Z,33.0,16557,134.427,19MM_ROUT,18006.0,19.4,1.0,32.0,1408748,13.283,1
8677,12000.0,1,2022-05-24T06:16:42.138Z,34.0,16560,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12000.0,4.0,1.9,33.0,1461110,13.71,1
8678,18000.0,1,2022-05-24T06:17:53.059Z,34.0,16561,134.427,19MM_ROUT,18007.0,19.4,0.5,36.0,1468202,13.558,1
8679,18000.0,1,2022-05-24T06:59:17.215Z,33.0,16563,134.427,19MM_ROUT,18007.0,19.4,0.7,32.0,149512,13.541,1
8680,18000.0,1,2022-05-24T07:03:54.470Z,35.0,16564,134.427,19MM_ROUT,18002.0,19.4,0.8,35.0,177237,13.464,1
8681,18000.0,1,2022-05-24T07:06:37.823Z,36.0,16565,134.427,19MM_ROUT,17995.0,19.4,0.6,37.0,193572,13.324,1
8682,18000.0,1,2022-05-24T07:18:37.324Z,35.0,16566,134.427,19MM_ROUT,18022.0,19.4,0.9,34.0,42074,13.57,1
8683,18000.0,1,2022-05-24T07:32:28.909Z,34.0,16567,134.427,19MM_ROUT,18002.0,19.4,0.8,34.0,125231,13.294,1
8684,18000.0,1,2022-05-24T08:59:15.493Z,32.0,16568,134.427,19MM_ROUT,18006.0,19.4,0.7,31.0,86242,13.312,1
8685,18000.0,1,2022-05-24T08:59:36.584Z,33.0,16569,134.427,19MM_ROUT,17990.0,19.4,0.6,32.0,88351,13.523,1
8686,18000.0,1,2022-05-24T09:36:16.032Z,32.0,16570,134.427,19MM_ROUT,18006.0,19.4,0.8,31.0,308292,13.371,1
8687,12000.0,1,2022-05-24T09:46:18.593Z,34.0,16573,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11997.0,4.0,1.0,34.0,368547,13.892,1
8688,18000.0,1,2022-05-24T09:58:00.315Z,33.0,16574,134.427,19MM_ROUT,18002.0,19.4,0.7,33.0,438718,13.587,1
8689,12000.0,1,2022-05-24T10:06:10.524Z,34.0,16577,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.0,34.0,487738,13.845,1
8690,18000.0,1,2022-05-24T10:11:48.430Z,34.0,16578,134.427,19MM_ROUT,17997.0,19.4,1.1,34.0,521528,13.066,1
8691,12000.0,1,2022-05-24T10:19:43.458Z,34.0,16581,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,0.9,34.0,569030,13.875,1
8692,18000.0,1,2022-05-24T10:25:33.734Z,34.0,16582,134.427,19MM_ROUT,17996.0,19.4,0.6,34.0,604057,13.388,1
8693,12000.0,1,2022-05-24T10:33:30.803Z,34.0,16585,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,0.9,34.0,651763,13.787,1
8694,18000.0,1,2022-05-24T10:40:04.310Z,34.0,16586,134.427,19MM_ROUT,18012.0,19.4,1.2,34.0,691113,13.207,1
8695,18000.0,1,2022-05-24T10:40:33.140Z,34.0,16587,134.427,19MM_ROUT,18002.0,19.4,1.2,35.0,693996,13.646,1
8696,18000.0,1,2022-05-24T10:45:22.235Z,34.0,16588,134.427,19MM_ROUT,18011.0,19.4,1.6,35.0,722905,13.558,1
8697,12000.0,1,2022-05-24T10:53:22.564Z,34.0,16591,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11990.0,4.0,0.8,34.0,770937,13.693,1
8698,18000.0,1,2022-05-24T10:54:12.705Z,34.0,16592,134.427,19MM_ROUT,18007.0,19.4,0.6,36.0,775951,13.541,1
8699,12000.0,1,2022-05-24T11:02:09.963Z,34.0,16595,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12005.0,4.0,0.9,35.0,823676,13.986,1
8700,18000.0,1,2022-05-24T11:09:25.071Z,34.0,16596,134.427,19MM_ROUT,18002.0,19.4,1.0,33.0,867186,13.417,1
8701,12000.0,1,2022-05-24T11:17:30.339Z,34.0,16599,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.2,34.0,915712,13.875,1
8702,18000.0,1,2022-05-24T11:18:39.870Z,34.0,16600,134.427,19MM_ROUT,17992.0,19.4,0.6,36.0,922665,13.587,1
8703,18000.0,1,2022-05-24T11:22:04.194Z,33.0,16601,134.427,19MM_ROUT,17999.0,19.4,0.8,34.0,943097,13.464,1
8704,12000.0,1,2022-05-24T11:30:04.952Z,33.0,16604,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11996.0,4.0,1.0,34.0,991172,13.892,1
8705,18000.0,1,2022-05-24T11:31:47.354Z,34.0,16605,134.427,19MM_ROUT,18014.0,19.4,0.5,36.0,1001412,13.312,1
8706,18000.0,1,2022-05-24T11:36:15.709Z,34.0,16606,134.427,19MM_ROUT,18007.0,19.4,0.7,36.0,1028247,13.435,1
8707,12000.0,1,2022-05-24T11:44:13.967Z,34.0,16609,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,1.1,34.0,1076072,13.875,1
8708,18000.0,1,2022-05-24T11:45:28.629Z,34.0,16610,134.427,19MM_ROUT,18002.0,19.4,1.2,36.0,1083538,13.435,1
8709,12000.0,1,2022-05-24T12:29:38.295Z,31.0,16613,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11990.0,4.0,0.8,30.0,1348500,13.845,1
8710,18000.0,1,2022-05-24T12:31:21.537Z,32.0,16614,134.427,19MM_ROUT,18006.0,19.4,1.1,33.0,1358824,13.523,1
8711,12000.0,1,2022-05-24T12:39:28.425Z,32.0,16617,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12014.0,4.0,1.2,32.0,1407512,13.91,1
8712,18000.0,1,2022-05-24T12:40:35.587Z,33.0,16618,134.427,19MM_ROUT,18007.0,19.4,0.6,34.0,1414228,13.406,1
8713,18000.0,1,2022-05-25T00:51:56.055Z,26.0,16619,134.427,19MM_ROUT,18014.0,19.4,0.7,26.0,210621,13.634,1
8714,18000.0,1,2022-05-25T01:14:18.505Z,27.0,16620,134.427,19MM_ROUT,18005.0,19.4,0.8,26.0,344864,13.388,1
8715,12000.0,1,2022-05-25T01:22:19.272Z,28.0,16623,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12000.0,4.0,1.0,28.0,392940,13.998,1
8716,18000.0,1,2022-05-25T01:23:56.573Z,29.0,16624,134.427,19MM_ROUT,18002.0,19.4,0.7,30.0,402670,13.435,1
8717,12000.0,1,2022-05-25T01:47:43.005Z,29.0,16627,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.0,28.0,545311,13.845,1
8718,18000.0,1,2022-05-25T01:52:15.809Z,29.0,16628,134.427,19MM_ROUT,18004.0,19.4,0.8,29.0,572591,13.464,1
8719,12000.0,1,2022-05-25T02:00:58.647Z,30.0,16631,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12009.0,4.0,1.1,30.0,624874,13.968,1
8720,18000.0,1,2022-05-25T02:02:34.428Z,30.0,16632,134.427,19MM_ROUT,18005.0,19.4,0.8,32.0,634452,13.464,1
8721,12000.0,1,2022-05-25T02:10:31.416Z,30.0,16635,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11985.0,4.0,1.0,30.0,682150,13.875,1
8722,18000.0,1,2022-05-25T02:12:10.107Z,31.0,16636,134.427,19MM_ROUT,18005.0,19.4,0.6,33.0,692019,13.236,1
8723,18000.0,1,2022-05-25T02:18:30.633Z,31.0,16638,134.427,19MM_ROUT,18011.0,19.4,0.7,32.0,730071,13.359,1
8724,18000.0,1,2022-05-25T02:28:10.282Z,31.0,16639,134.427,19MM_ROUT,18000.0,19.4,0.7,30.0,788035,13.388,1
8725,0.0,1,2022-05-25T02:49:59.952Z,0.0,16643,1.0,LAINTEST,0.0,50.0,,0.0,919000,20.264,19
8726,0.0,1,2022-05-25T02:55:19.837Z,0.0,16644,1.0,LAINTEST,0.0,50.0,,0.0,950988,20.174,19
8727,0.0,1,2022-05-25T02:59:09.961Z,0.0,16647,1.0,LAINTEST,0.0,50.0,,0.0,974000,20.295,19
8728,0.0,1,2022-05-25T03:04:29.936Z,0.0,16648,1.0,LAINTEST,0.0,50.0,,0.0,1005997,20.25,19
8729,0.0,1,2022-05-25T03:13:55.695Z,0.0,16651,1.0,LAINTEST,0.0,50.0,,0.0,1062572,20.309,19
8730,0.0,1,2022-05-25T03:19:15.730Z,0.0,16652,1.0,LAINTEST,0.0,50.0,,0.0,1094575,20.25,19
8731,0.0,1,2022-05-25T03:23:00.453Z,0.0,16655,1.0,LAINTEST,0.0,50.0,,0.0,1117047,20.235,19
8732,0.0,1,2022-05-25T03:28:20.398Z,0.0,16656,1.0,LAINTEST,0.0,50.0,,0.0,1149041,20.16,19
8733,0.0,1,2022-05-25T03:36:34.316Z,0.0,16658,1.0,LAINTEST,0.0,50.0,,0.0,1198432,20.295,19
8734,0.0,1,2022-05-25T03:41:54.291Z,0.0,16659,1.0,LAINTEST,0.0,50.0,,0.0,1230429,20.28,19
8735,0.0,1,2022-05-25T03:48:30.047Z,0.0,16665,1.0,LAINTEST,0.0,50.0,,0.0,1270004,20.174,19
8736,0.0,1,2022-05-25T03:53:50.002Z,0.0,16666,1.0,LAINTEST,0.0,50.0,,0.0,1301999,20.219,19
8737,0.0,1,2022-05-25T04:08:14.656Z,0.0,16673,1.0,LAINTEST,0.0,50.0,,0.0,1388463,20.28,19
8738,0.0,1,2022-05-25T04:13:53.801Z,0.0,16674,1.0,LAINTEST,0.0,50.0,,0.0,1422377,20.28,19
8739,0.0,1,2022-05-25T04:20:08.577Z,0.0,16677,1.0,LAINTEST,0.0,50.0,,0.0,1459854,20.37,19
8740,0.0,1,2022-05-25T04:25:28.512Z,0.0,16678,1.0,LAINTEST,0.0,50.0,,0.0,1491847,20.145,19
8741,0.0,1,2022-05-25T04:39:49.516Z,0.0,16682,1.0,LAINTEST,0.0,50.0,,0.0,1577946,20.235,19
8742,0.0,1,2022-05-25T04:45:09.441Z,0.0,16683,1.0,LAINTEST,0.0,50.0,,0.0,1609938,20.295,19
8743,0.0,1,2022-05-25T04:50:50.326Z,0.0,16686,1.0,LAINTEST,0.0,50.0,,0.0,1644026,20.355,19
8744,0.0,1,2022-05-25T04:56:10.331Z,0.0,16687,1.0,LAINTEST,0.0,50.0,,0.0,1676026,20.34,19
8745,0.0,1,2022-05-25T06:17:21.777Z,0.0,16690,1.0,LAINTEST,0.0,50.0,,0.0,2163163,20.145,19
8746,0.0,1,2022-05-25T06:22:41.792Z,0.0,16691,1.0,LAINTEST,0.0,50.0,,0.0,2195164,20.235,19
8747,0.0,1,2022-05-25T06:36:53.036Z,0.0,16694,1.0,LAINTEST,0.0,50.0,,0.0,2280287,20.145,19
8748,0.0,1,2022-05-25T06:42:13.021Z,0.0,16695,1.0,LAINTEST,0.0,50.0,,0.0,2312285,20.28,19
8749,0.0,1,2022-05-25T06:46:53.075Z,0.0,16698,1.0,LAINTEST,0.0,50.0,,0.0,2340290,20.115,19
8750,0.0,1,2022-05-25T06:52:13.080Z,0.0,16699,1.0,LAINTEST,0.0,50.0,,0.0,2372290,20.235,19
8751,0.0,1,2022-05-25T06:55:40.113Z,0.0,16702,1.0,LAINTEST,0.0,50.0,,0.0,2392993,20.235,19
8752,0.0,1,2022-05-25T07:01:00.198Z,0.0,16703,1.0,LAINTEST,0.0,50.0,,0.0,2425001,20.235,19
8753,0.0,1,2022-05-25T07:13:28.600Z,0.0,16707,1.0,LAINTEST,0.0,50.0,,0.0,2499840,20.174,19
8754,0.0,1,2022-05-25T07:18:48.575Z,0.0,16708,1.0,LAINTEST,0.0,50.0,,0.0,2531837,20.219,19
8755,0.0,1,2022-05-25T07:21:57.938Z,0.0,16711,1.0,LAINTEST,0.0,50.0,,0.0,2550773,20.355,19
8756,0.0,1,2022-05-25T07:27:25.013Z,0.0,16712,1.0,LAINTEST,0.0,50.0,,0.0,2583480,20.174,19
8757,0.0,1,2022-05-25T07:33:21.969Z,0.0,16715,1.0,LAINTEST,0.0,50.0,,0.0,2619175,20.205,19
8758,0.0,1,2022-05-25T07:38:41.934Z,0.0,16716,1.0,LAINTEST,0.0,50.0,,0.0,2651171,20.34,19
8759,0.0,1,2022-05-25T07:42:21.017Z,0.0,16719,1.0,LAINTEST,0.0,50.0,,0.0,2673079,20.355,19
8760,0.0,1,2022-05-25T07:47:40.962Z,0.0,16720,1.0,LAINTEST,0.0,50.0,,0.0,2705073,20.309,19
8761,0.0,1,2022-05-25T07:54:35.809Z,0.0,16722,1.0,LAINTEST,0.0,50.0,,0.0,2746557,20.25,19
8762,0.0,1,2022-05-25T07:59:55.784Z,0.0,16723,1.0,LAINTEST,0.0,50.0,,0.0,2778554,20.355,19
8763,0.0,1,2022-05-25T08:04:09.818Z,0.0,16726,1.0,LAINTEST,0.0,50.0,,0.0,2803957,20.309,19
8764,0.0,1,2022-05-25T08:09:29.823Z,0.0,16727,1.0,LAINTEST,0.0,50.0,,0.0,2835957,20.264,19
8765,0.0,1,2022-05-25T08:13:17.046Z,0.0,16730,1.0,LAINTEST,0.0,50.0,,0.0,2858679,20.309,19
8766,0.0,1,2022-05-25T08:18:36.861Z,0.0,16731,1.0,LAINTEST,0.0,50.0,,0.0,2890660,20.235,19
8767,0.0,1,2022-05-25T08:22:17.215Z,0.0,16734,1.0,LAINTEST,0.0,50.0,,0.0,2912695,20.295,19
8768,0.0,1,2022-05-25T08:27:41.930Z,0.0,16735,1.0,LAINTEST,0.0,50.0,,0.0,2945166,20.174,19
8769,0.0,1,2022-05-25T08:32:15.244Z,0.0,16738,1.0,LAINTEST,0.0,50.0,,0.0,2972497,20.295,19
8770,0.0,1,2022-05-25T08:38:44.600Z,0.0,16739,1.0,LAINTEST,0.0,50.0,,0.0,3011432,20.145,19
8771,0.0,1,2022-05-25T08:44:04.325Z,0.0,16740,1.0,LAINTEST,0.0,50.0,,0.0,3043404,20.295,19
8772,0.0,1,2022-05-25T08:44:15.745Z,0.0,16741,1.0,LAINTEST,0.0,50.0,,0.0,3044546,20.145,19
8773,0.0,1,2022-05-25T08:44:40.296Z,0.0,16742,1.0,LAINTEST,0.0,50.0,,0.0,3047001,20.235,19
8774,0.0,1,2022-05-25T08:51:40.512Z,0.0,16745,1.0,LAINTEST,0.0,50.0,,0.0,3089022,20.145,19
8775,0.0,1,2022-05-25T08:57:00.527Z,0.0,16746,1.0,LAINTEST,0.0,50.0,,0.0,3121023,20.145,19
8776,0.0,1,2022-05-25T09:00:46.931Z,0.0,16750,1.0,LAINTEST,0.0,50.0,,0.0,3143663,20.385,19
8777,0.0,1,2022-05-25T09:20:17.629Z,0.0,16752,1.0,LAINTEST,0.0,50.0,,0.0,3260731,20.145,19
8778,0.0,1,2022-05-25T09:25:10.494Z,0.0,16753,1.0,LAINTEST,0.0,50.0,,0.0,3290017,20.235,19
8779,0.0,1,2022-05-25T09:27:45.266Z,0.0,16754,1.0,LAINTEST,0.0,50.0,,0.0,3305494,20.28,19
8780,0.0,1,2022-05-25T09:33:15.742Z,0.0,16755,1.0,LAINTEST,0.0,50.0,,0.0,3338541,20.235,19
8781,0.0,1,2022-05-25T09:41:07.859Z,0.0,16758,1.0,LAINTEST,0.0,50.0,,0.0,3385752,20.145,19
8782,0.0,1,2022-05-25T09:46:27.894Z,0.0,16759,1.0,LAINTEST,0.0,50.0,,0.0,3417755,20.4,19
8783,0.0,1,2022-05-25T09:56:45.324Z,0.0,16762,1.0,LAINTEST,0.0,50.0,,0.0,3479497,20.25,19
8784,0.0,1,2022-05-26T00:54:11.044Z,0.0,16764,1.0,LAINTEST,0.0,50.0,,0.0,207799,20.415,19
8785,0.0,1,2022-05-26T00:59:31.249Z,0.0,16765,1.0,LAINTEST,0.0,50.0,,0.0,239819,20.264,19
8786,0.0,1,2022-05-26T01:13:41.471Z,0.0,16768,1.0,LAINTEST,0.0,50.0,,0.0,324840,20.219,19
8787,0.0,1,2022-05-26T01:19:01.326Z,0.0,16769,1.0,LAINTEST,0.0,50.0,,0.0,356825,20.385,19
8788,0.0,1,2022-05-26T01:19:13.536Z,0.0,16770,1.0,LAINTEST,0.0,50.0,,0.0,358046,20.295,19
8789,0.0,1,2022-05-26T01:51:36.066Z,0.0,16773,1.0,LAINTEST,0.0,50.0,,0.0,552296,20.235,19
8790,0.0,1,2022-05-26T01:56:56.021Z,0.0,16774,1.0,LAINTEST,0.0,50.0,,0.0,584291,20.4,19
8791,0.0,1,2022-05-26T02:01:11.335Z,0.0,16777,1.0,LAINTEST,0.0,50.0,,0.0,609822,20.1,19
8792,0.0,1,2022-05-26T02:06:31.190Z,0.0,16778,1.0,LAINTEST,0.0,50.0,,0.0,641807,20.25,19
8793,0.0,1,2022-05-26T02:22:27.735Z,0.0,16782,1.0,LAINTEST,0.0,50.0,,0.0,737460,20.055,19
8794,0.0,1,2022-05-26T02:27:47.710Z,0.0,16783,1.0,LAINTEST,0.0,50.0,,0.0,769457,20.129,19
8795,0.0,1,2022-05-26T02:34:20.876Z,0.0,16786,1.0,LAINTEST,0.0,50.0,,0.0,808773,20.16,19
8796,0.0,1,2022-05-26T02:39:40.701Z,0.0,16787,1.0,LAINTEST,0.0,50.0,,0.0,840755,20.219,19
8797,0.0,1,2022-05-26T02:46:46.538Z,0.0,16790,1.0,LAINTEST,0.0,50.0,,0.0,883338,20.145,19
8798,0.0,1,2022-05-26T02:52:06.573Z,0.0,16791,1.0,LAINTEST,0.0,50.0,,0.0,915341,20.235,19
8799,0.0,1,2022-05-26T03:03:40.384Z,0.0,16794,1.0,LAINTEST,0.0,50.0,,0.0,984721,20.1,19
8800,0.0,1,2022-05-26T03:09:00.359Z,0.0,16795,1.0,LAINTEST,0.0,50.0,,0.0,1016718,20.309,19
8801,0.0,1,2022-05-26T03:18:05.617Z,0.0,16798,1.0,LAINTEST,0.0,50.0,,0.0,1071243,20.28,19
8802,0.0,1,2022-05-26T03:23:25.553Z,0.0,16799,1.0,LAINTEST,0.0,50.0,,0.0,1103236,20.174,19
8803,0.0,1,2022-05-26T03:29:47.879Z,0.0,16802,1.0,LAINTEST,0.0,50.0,,0.0,1141468,20.145,19
8804,0.0,1,2022-05-26T03:35:07.964Z,0.0,16803,1.0,LAINTEST,0.0,50.0,,0.0,1173476,20.129,19
8805,0.0,1,2022-05-26T03:41:41.010Z,0.0,16806,1.0,LAINTEST,0.0,50.0,,0.0,1212780,20.295,19
8806,0.0,1,2022-05-26T03:47:00.935Z,0.0,16807,1.0,LAINTEST,0.0,50.0,,0.0,1244772,20.205,19
8807,0.0,1,2022-05-26T03:52:42.470Z,0.0,16810,1.0,LAINTEST,0.0,50.0,,0.0,1278925,20.1,19
8808,0.0,1,2022-05-26T03:58:02.306Z,0.0,16811,1.0,LAINTEST,0.0,50.0,,0.0,1310908,20.415,19
8809,0.0,1,2022-05-26T04:06:05.343Z,0.0,16815,1.0,LAINTEST,0.0,50.0,,0.0,1359211,20.264,19
8810,0.0,1,2022-05-26T04:11:25.338Z,0.0,16816,1.0,LAINTEST,0.0,50.0,,0.0,1391210,20.309,19
8811,0.0,1,2022-05-26T04:18:04.225Z,0.0,16819,1.0,LAINTEST,0.0,50.0,,0.0,1431098,20.16,19
8812,0.0,1,2022-05-26T04:23:24.050Z,0.0,16820,1.0,LAINTEST,0.0,50.0,,0.0,1463080,20.174,19
8813,0.0,1,2022-05-26T04:29:47.636Z,0.0,16823,1.0,LAINTEST,0.0,50.0,,0.0,1501438,20.129,19
8814,0.0,1,2022-05-26T04:35:07.461Z,0.0,16824,1.0,LAINTEST,0.0,50.0,,0.0,1533420,20.37,19
8815,0.0,1,2022-05-26T04:43:26.209Z,0.0,16827,1.0,LAINTEST,0.0,50.0,,0.0,1583294,20.174,19
8816,0.0,1,2022-05-26T04:48:46.224Z,0.0,16828,1.0,LAINTEST,0.0,50.0,,0.0,1615295,20.219,19
8817,0.0,1,2022-05-26T06:11:31.354Z,0.0,16831,1.0,LAINTEST,0.0,50.0,,0.0,2111800,20.415,19
8818,0.0,1,2022-05-26T06:16:51.309Z,0.0,16832,1.0,LAINTEST,0.0,50.0,,0.0,2143795,20.145,19
8819,0.0,1,2022-05-26T06:23:31.266Z,0.0,16836,1.0,LAINTEST,0.0,50.0,,0.0,2183790,20.145,19
8820,0.0,1,2022-05-26T06:28:51.321Z,0.0,16837,1.0,LAINTEST,0.0,50.0,,0.0,2215795,20.145,19
8821,0.0,1,2022-05-26T06:32:11.104Z,0.0,16840,1.0,LAINTEST,0.0,50.0,,0.0,2235773,20.145,19
8822,0.0,1,2022-05-26T06:37:50.240Z,0.0,16841,1.0,LAINTEST,0.0,50.0,,0.0,2269686,20.415,19
8823,0.0,1,2022-05-26T06:45:02.357Z,0.0,16846,1.0,LAINTEST,0.0,50.0,,0.0,2312897,20.309,19
8824,0.0,1,2022-05-26T06:51:03.433Z,0.0,16847,1.0,LAINTEST,0.0,50.0,,0.0,2349004,20.264,19
8825,0.0,1,2022-05-26T06:54:33.666Z,0.0,16850,1.0,LAINTEST,0.0,50.0,,0.0,2370027,20.174,19
8826,0.0,1,2022-05-26T07:05:48.877Z,0.0,16852,1.0,LAINTEST,0.0,50.0,,0.0,2437547,20.264,19
8827,0.0,1,2022-05-26T07:11:08.762Z,0.0,16853,1.0,LAINTEST,0.0,50.0,,0.0,2469535,20.174,19
8828,0.0,1,2022-05-26T07:15:04.716Z,0.0,16856,1.0,LAINTEST,0.0,50.0,,0.0,2493130,20.264,19
8829,0.0,1,2022-05-26T07:20:24.711Z,0.0,16857,1.0,LAINTEST,0.0,50.0,,0.0,2525129,20.145,19
8830,0.0,1,2022-05-26T07:23:52.884Z,0.0,16860,1.0,LAINTEST,0.0,50.0,,0.0,2545946,20.235,19
8831,0.0,1,2022-05-26T07:29:12.830Z,0.0,16861,1.0,LAINTEST,0.0,50.0,,0.0,2577940,20.16,19
8832,0.0,1,2022-05-26T07:33:33.294Z,0.0,16864,1.0,LAINTEST,0.0,50.0,,0.0,2603986,20.145,19
8833,0.0,1,2022-05-26T07:38:53.269Z,0.0,16865,1.0,LAINTEST,0.0,50.0,,0.0,2635983,20.235,19
8834,0.0,1,2022-05-26T07:42:43.183Z,0.0,16868,1.0,LAINTEST,0.0,50.0,,0.0,2658974,20.16,19
8835,0.0,1,2022-05-26T07:48:03.048Z,0.0,16869,1.0,LAINTEST,0.0,50.0,,0.0,2690960,20.205,19
8836,0.0,1,2022-05-26T07:51:54.892Z,0.0,16872,1.0,LAINTEST,0.0,50.0,,0.0,2714144,20.295,19
8837,0.0,1,2022-05-26T07:57:14.797Z,0.0,16873,1.0,LAINTEST,0.0,50.0,,0.0,2746134,20.295,19
8838,0.0,1,2022-05-26T08:01:47.741Z,0.0,16876,1.0,LAINTEST,0.0,50.0,,0.0,2773428,20.235,19
8839,0.0,1,2022-05-26T08:07:07.576Z,0.0,16877,1.0,LAINTEST,0.0,50.0,,0.0,2805411,20.235,19
8840,0.0,1,2022-05-26T08:10:44.790Z,0.0,16880,1.0,LAINTEST,0.0,50.0,,0.0,2827132,20.16,19
8841,0.0,1,2022-05-26T08:16:04.765Z,0.0,16881,1.0,LAINTEST,0.0,50.0,,0.0,2859129,20.43,19
8842,0.0,1,2022-05-26T08:20:43.140Z,0.0,16884,1.0,LAINTEST,0.0,50.0,,0.0,2886966,20.295,19
8843,0.0,1,2022-05-26T08:26:02.935Z,0.0,16885,1.0,LAINTEST,0.0,50.0,,0.0,2918945,20.205,19
8844,0.0,1,2022-05-26T08:29:24.528Z,0.0,16888,1.0,LAINTEST,0.0,50.0,,0.0,2939104,20.235,19
8845,0.0,1,2022-05-26T08:35:16.964Z,0.0,16889,1.0,LAINTEST,0.0,50.0,,0.0,2974347,20.16,19
8846,0.0,1,2022-05-26T08:39:20.398Z,0.0,16892,1.0,LAINTEST,0.0,50.0,,0.0,2998690,20.28,19
8847,0.0,1,2022-05-26T08:45:31.874Z,0.0,16893,1.0,LAINTEST,0.0,50.0,,0.0,3035837,20.295,19
8848,0.0,1,2022-05-26T08:49:04.197Z,0.0,16896,1.0,LAINTEST,0.0,50.0,,0.0,3057069,20.25,19
8849,0.0,1,2022-05-26T08:54:24.152Z,0.0,16897,1.0,LAINTEST,0.0,50.0,,0.0,3089064,20.235,19
8850,0.0,1,2022-05-26T09:00:53.949Z,0.0,16900,1.0,LAINTEST,0.0,50.0,,0.0,3128043,20.1,19
8851,0.0,1,2022-05-26T09:34:06.491Z,0.0,16904,1.0,LAINTEST,0.0,50.0,,0.0,3327294,20.28,19
8852,0.0,1,2022-05-26T09:39:31.996Z,0.0,16905,1.0,LAINTEST,0.0,50.0,,0.0,3359844,20.235,19
8853,0.0,1,2022-05-26T09:45:14.462Z,0.0,16908,1.0,LAINTEST,0.0,50.0,,0.0,3394090,20.264,19
8854,0.0,1,2022-05-26T09:54:50.731Z,0.0,16910,1.0,LAINTEST,0.0,50.0,,0.0,3451716,20.235,19
8855,0.0,1,2022-05-26T10:00:16.237Z,0.0,16911,1.0,LAINTEST,0.0,50.0,,0.0,3484266,20.34,19
8856,18000.0,1,2022-05-25T02:48:25.371Z,29.0,16642,134.427,19MM_ROUT,18005.0,19.4,0.7,28.0,909542,13.464,1
8857,12000.0,1,2022-05-25T02:56:22.508Z,30.0,16645,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11998.0,4.0,1.1,29.0,957255,13.875,1
8858,18000.0,1,2022-05-25T02:57:29.009Z,30.0,16646,134.427,19MM_ROUT,18006.0,19.4,1.0,32.0,963905,13.359,1
8859,12000.0,1,2022-05-25T03:05:40.637Z,31.0,16649,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11993.0,4.0,1.1,30.0,1013067,13.921,1
8860,18000.0,1,2022-05-25T03:12:23.343Z,30.0,16650,134.427,19MM_ROUT,18000.0,19.4,0.8,30.0,1053337,13.541,1
8861,12000.0,1,2022-05-25T03:20:20.461Z,31.0,16653,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11998.0,4.0,1.0,30.0,1101048,13.875,1
8862,18000.0,1,2022-05-25T03:21:20.902Z,31.0,16654,134.427,19MM_ROUT,17997.0,19.4,0.5,33.0,1107092,13.359,1
8863,18000.0,1,2022-05-25T03:34:53.744Z,30.0,16657,134.427,19MM_ROUT,18002.0,19.4,0.6,30.0,1188375,13.417,1
8864,12000.0,1,2022-05-25T03:42:55.392Z,30.0,16660,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12006.0,4.0,1.1,30.0,1236539,13.833,1
8865,18000.0,1,2022-05-25T03:45:57.325Z,31.0,16662,134.427,19MM_ROUT,18004.0,19.4,0.6,32.0,1254732,13.693,1
8866,18000.0,1,2022-05-25T03:45:50.265Z,31.0,16661,134.427,19MM_ROUT,17797.0,19.4,0.7,32.0,1254026,13.57,1
8867,18000.0,1,2022-05-25T03:46:20.275Z,31.0,16663,134.427,19MM_ROUT,17992.0,19.4,0.6,33.0,1257027,13.435,1
8868,18000.0,1,2022-05-25T03:46:29.775Z,31.0,16664,134.427,19MM_ROUT,18004.0,19.4,0.7,33.0,1257977,13.511,1
