,spindleRpm,statorCelsius,rpmSetPoint,@timestamp,numTP,idChiave,bearingsCelsius,LUNG,ist_acc,UTE,CurrentPeak,VibromPeak,DIAM,statoRot
192,19011.0,32.0,19000.0,2021-12-06T03:14:10.830Z,1,4305,30.0,131.649,2904755,19_STRAIGHT,20.298,1.4,18.2,1
193,18993.0,30.0,19000.0,2021-12-06T03:19:27.667Z,1,4306,29.0,131.649,2936438,19_STRAIGHT,20.212,1.3,18.2,1
194,19004.0,32.0,19000.0,2021-12-06T03:24:02.553Z,1,4307,30.0,131.649,2963926,19_STRAIGHT,20.315,1.3,18.2,1
195,18997.0,32.0,19000.0,2021-12-06T03:28:57.130Z,1,4308,30.0,131.649,2993383,19_STRAIGHT,20.315,1.4,18.2,1
196,18963.0,32.0,19000.0,2021-12-06T03:33:40.186Z,1,4309,30.0,131.649,3021688,19_STRAIGHT,20.179,1.4,18.2,1
197,18994.0,30.0,19000.0,2021-12-06T03:39:09.803Z,1,4310,29.0,131.649,3054649,19_STRAIGHT,20.281,1.4,18.2,1
198,18932.0,33.0,19000.0,2021-12-06T03:43:55.989Z,1,4311,30.0,131.649,3083267,19_STRAIGHT,20.212,1.3,18.2,1
199,18987.0,32.0,19000.0,2021-12-06T03:48:28.375Z,1,4312,30.0,131.649,3110505,19_STRAIGHT,20.332,1.3,18.2,1
200,3322.0,23.0,19000.0,2021-12-06T20:00:30.172Z,1,4313,22.0,131.649,253720,19_STRAIGHT,20.315,0.5,18.2,1
201,18991.0,23.0,19000.0,2021-12-06T20:06:21.007Z,1,4314,22.0,131.649,288803,19_STRAIGHT,20.298,1.5,18.2,1
202,19005.0,25.0,19000.0,2021-12-06T20:13:03.973Z,1,4315,25.0,131.649,329099,19_STRAIGHT,20.179,1.6,18.2,1
203,18948.0,29.0,19000.0,2021-12-06T20:18:27.268Z,1,4316,27.0,131.649,361428,19_STRAIGHT,20.247,1.6,18.2,1
204,18933.0,24.0,19000.0,2021-12-06T20:39:21.749Z,1,4317,24.0,131.649,486874,19_STRAIGHT,20.247,1.4,18.2,1
205,18999.0,27.0,19000.0,2021-12-06T20:46:21.557Z,1,4318,25.0,131.649,528854,19_STRAIGHT,20.195,1.5,18.2,1
206,18980.0,33.0,19000.0,2021-12-06T20:50:46.051Z,1,4319,28.0,131.649,555303,19_STRAIGHT,20.162,1.6,18.2,1
207,18949.0,34.0,19000.0,2021-12-06T20:55:06.116Z,1,4320,29.0,131.649,581309,19_STRAIGHT,20.195,1.5,18.2,1
208,19019.0,25.0,19000.0,2021-12-06T21:13:47.676Z,1,4321,25.0,131.649,693463,19_STRAIGHT,20.162,1.3,18.2,1
209,18980.0,27.0,19000.0,2021-12-06T21:20:46.214Z,1,4322,27.0,131.649,735316,19_STRAIGHT,20.247,1.5,18.2,1
210,18975.0,30.0,19000.0,2021-12-06T21:25:24.579Z,1,4323,27.0,131.649,763152,19_STRAIGHT,20.264,1.4,18.2,1
211,18991.0,30.0,19000.0,2021-12-06T21:30:23.445Z,1,4324,28.0,131.649,793038,19_STRAIGHT,20.247,1.4,18.2,1
212,19003.0,27.0,19000.0,2021-12-06T21:38:14.354Z,1,4325,27.0,131.649,840128,19_STRAIGHT,20.332,1.5,18.2,1
213,18978.0,30.0,19000.0,2021-12-06T21:42:50.689Z,1,4326,27.0,131.649,867761,19_STRAIGHT,20.264,1.4,18.2,1
214,18988.0,33.0,19000.0,2021-12-06T21:47:18.645Z,1,4327,29.0,131.649,894556,19_STRAIGHT,20.298,1.4,18.2,1
215,18922.0,33.0,19000.0,2021-12-06T21:51:59.430Z,1,4328,30.0,131.649,922634,19_STRAIGHT,20.212,1.5,18.2,1
216,0.0,25.0,20000.0,2021-12-06T22:00:18.160Z,1,4329,27.0,116.839,972506,8_SPIRAL,18.972,0.3,8.0,1
217,20010.0,25.0,20000.0,2021-12-06T22:03:40.694Z,1,4330,25.0,116.839,992759,8_SPIRAL,20.212,0.7,8.0,1
218,20066.0,27.0,20000.0,2021-12-06T22:05:44.316Z,1,4331,25.0,116.839,1005121,8_SPIRAL,20.212,0.7,8.0,1
219,20036.0,27.0,20000.0,2021-12-06T22:09:37.831Z,1,4332,25.0,116.839,1028472,8_SPIRAL,20.145,0.7,8.0,1
220,19995.0,27.0,20000.0,2021-12-06T22:13:08.325Z,1,4333,25.0,116.839,1049521,8_SPIRAL,20.212,0.5,8.0,1
221,19943.0,30.0,20000.0,2021-12-06T22:28:28.213Z,1,4334,28.0,116.839,1141508,8_SPIRAL,20.162,0.4,8.0,1
222,20035.0,25.0,20000.0,2021-12-06T22:59:28.641Z,1,4335,25.0,116.839,1327547,8_SPIRAL,20.332,0.7,8.0,1
223,0.0,25.0,19000.0,2021-12-06T23:57:02.411Z,1,4336,25.0,131.649,1672917,19_STRAIGHT,18.886,0.3,18.2,1
224,18975.0,24.0,19000.0,2021-12-07T00:05:02.671Z,1,4337,24.0,131.649,1720942,19_STRAIGHT,20.128,1.2,18.2,1
225,18999.0,30.0,19000.0,2021-12-07T00:09:00.606Z,1,4338,27.0,131.649,1744735,19_STRAIGHT,20.145,1.3,18.2,1
226,18958.0,29.0,19000.0,2021-12-07T00:13:47.621Z,1,4339,27.0,131.649,1773436,19_STRAIGHT,20.212,1.4,18.2,1
227,18929.0,32.0,19000.0,2021-12-07T00:17:59.867Z,1,4340,29.0,131.649,1798660,19_STRAIGHT,20.179,1.5,18.2,1
228,18998.0,25.0,19000.0,2021-12-07T00:29:46.201Z,1,4341,25.0,131.649,1869292,19_STRAIGHT,20.195,1.3,18.2,1
229,18968.0,30.0,19000.0,2021-12-07T00:34:00.976Z,1,4342,28.0,131.649,1894769,19_STRAIGHT,20.298,1.5,18.2,1
230,18939.0,30.0,19000.0,2021-12-07T00:38:35.702Z,1,4343,29.0,131.649,1922241,19_STRAIGHT,20.417,1.5,18.2,1
231,18978.0,32.0,19000.0,2021-12-07T00:42:23.646Z,1,4344,29.0,131.649,1945035,19_STRAIGHT,20.247,1.4,18.2,1
232,19002.0,28.0,19000.0,2021-12-07T00:48:05.363Z,1,4345,28.0,131.649,1979206,19_STRAIGHT,20.247,1.4,18.2,1
233,18979.0,25.0,19000.0,2021-12-07T00:56:44.184Z,1,4346,25.0,131.649,2031087,19_STRAIGHT,20.212,1.3,18.2,1
234,18999.0,25.0,19000.0,2021-12-07T01:14:15.485Z,1,4347,25.0,131.649,2136215,19_STRAIGHT,20.247,1.2,18.2,1
235,18943.0,32.0,19000.0,2021-12-07T01:18:00.750Z,1,4348,28.0,131.649,2158741,19_STRAIGHT,20.195,1.3,18.2,1
236,19006.0,24.0,19000.0,2021-12-07T01:54:31.995Z,1,4349,24.0,131.649,2377861,19_STRAIGHT,20.179,1.2,18.2,1
237,19002.0,25.0,19000.0,2021-12-07T02:38:50.979Z,1,4350,25.0,131.649,2643754,19_STRAIGHT,20.247,1.3,18.2,1
238,18963.0,32.0,19000.0,2021-12-07T02:42:38.784Z,1,4351,28.0,131.649,2666534,19_STRAIGHT,20.264,1.4,18.2,1
239,18975.0,35.0,19000.0,2021-12-07T02:46:09.078Z,1,4352,30.0,131.649,2687563,19_STRAIGHT,20.162,1.5,18.2,1
240,18999.0,32.0,19000.0,2021-12-07T02:49:55.573Z,1,4353,30.0,131.649,2710212,19_STRAIGHT,20.247,1.4,18.2,1
241,18962.0,30.0,19000.0,2021-12-07T02:54:23.748Z,1,4354,30.0,131.649,2737029,19_STRAIGHT,20.298,1.4,18.2,1
242,18931.0,34.0,19000.0,2021-12-07T02:58:10.673Z,1,4355,30.0,131.649,2759721,19_STRAIGHT,20.281,1.5,18.2,1
243,19011.0,27.0,19000.0,2021-12-07T03:04:48.051Z,1,4356,27.0,131.649,2799458,19_STRAIGHT,20.298,1.3,18.2,1
244,19004.0,33.0,19000.0,2021-12-07T03:08:36.515Z,1,4357,30.0,131.649,2822304,19_STRAIGHT,20.247,1.3,18.2,1
245,18965.0,34.0,19000.0,2021-12-07T03:12:20.670Z,1,4358,32.0,131.649,2844719,19_STRAIGHT,20.298,1.4,18.2,1
246,18966.0,30.0,19000.0,2021-12-07T03:16:32.025Z,1,4359,30.0,131.649,2869854,19_STRAIGHT,20.247,1.3,18.2,1
247,18967.0,25.0,19000.0,2021-12-07T03:32:34.725Z,1,4360,25.0,131.649,2966122,19_STRAIGHT,20.247,1.1,18.2,1
248,0.0,0.0,0.0,2021-12-08T22:03:24.597Z,,4489,0.0,,1013975,,7.37,,,1
249,0.0,0.0,0.0,2021-12-08T22:16:31.963Z,,4491,0.0,,1092710,,12.21,,,1
250,0.0,0.0,0.0,2021-12-08T22:17:51.435Z,,4493,0.0,,1100657,,6.993,,,1
251,0.0,0.0,0.0,2021-12-08T22:19:21.777Z,,4495,0.0,,1109691,,7.118,,,1
252,0.0,0.0,0.0,2021-12-13T04:14:57.124Z,,4602,0.0,,3238535,,12.409,,,1
253,0.0,0.0,0.0,2021-12-13T04:33:00.688Z,,4605,0.0,,3346889,,6.948,,,1
254,0.0,0.0,0.0,2021-12-13T04:38:18.495Z,,4606,0.0,,3378669,,7.03,,,1
255,0.0,0.0,0.0,2021-12-13T20:32:10.475Z,,4612,0.0,,479980,,12.076,,,1
256,0.0,0.0,0.0,2021-12-13T20:46:12.052Z,,4615,0.0,,564136,,7.215,,,1
257,0.0,0.0,0.0,2021-12-13T21:02:48.532Z,,4618,0.0,,663782,,7.163,,,1
258,0.0,0.0,0.0,2021-12-13T21:11:08.772Z,,4621,0.0,,713805,,6.822,,,1
259,0.0,0.0,0.0,2021-12-13T21:16:48.349Z,,4624,0.0,,747762,,12.21,,,1
260,0.0,0.0,0.0,2021-12-13T21:22:18.796Z,,4627,0.0,,780806,,12.173,,,1
261,0.0,0.0,0.0,2021-12-13T21:28:07.193Z,,4630,0.0,,815645,,6.778,,,1
262,0.0,0.0,0.0,2021-12-13T21:33:41.390Z,,4633,0.0,,849064,,12.21,,,1
263,0.0,0.0,0.0,2021-12-13T21:39:33.008Z,,4636,0.0,,884225,,6.926,,,1
264,0.0,0.0,0.0,2021-12-13T21:45:38.506Z,,4639,0.0,,920774,,6.985,,,1
265,0.0,0.0,0.0,2021-12-13T21:51:38.544Z,,4642,0.0,,956777,,7.022,,,1
266,0.0,0.0,0.0,2021-12-13T21:59:39.084Z,,4645,0.0,,1004830,,6.778,,,1
267,0.0,0.0,0.0,2021-12-13T22:04:37.911Z,,4648,0.0,,1034712,,6.741,,,1
268,0.0,0.0,0.0,2021-12-13T22:12:45.492Z,,4651,0.0,,1083469,,6.837,,,1
269,0.0,0.0,0.0,2021-12-13T22:18:37.119Z,,4654,0.0,,1118631,,12.284,,,1
270,0.0,0.0,0.0,2021-12-13T22:23:40.036Z,,4657,0.0,,1148922,,6.778,,,1
271,0.0,0.0,0.0,2021-12-13T22:31:19.857Z,,4660,0.0,,1194903,,6.682,,,1
272,0.0,0.0,0.0,2021-12-13T22:37:20.405Z,,4663,0.0,,1230957,,12.187,,,1
273,0.0,0.0,0.0,2021-12-13T22:43:06.933Z,,4666,0.0,,1265609,,6.837,,,1
274,0.0,0.0,0.0,2021-12-13T22:48:27.780Z,,4669,0.0,,1297693,,6.741,,,1
275,0.0,0.0,0.0,2021-12-13T23:10:17.070Z,,4672,0.0,,1428619,,6.778,,,1
276,0.0,0.0,0.0,2021-12-13T23:16:50.379Z,,4675,0.0,,1467949,,12.21,,,1
277,0.0,0.0,0.0,2021-12-13T23:30:15.528Z,,4678,0.0,,1548462,,7.096,,,1
278,0.0,0.0,0.0,2021-12-13T23:35:37.315Z,,4681,0.0,,1580640,,6.822,,,1
279,0.0,0.0,0.0,2021-12-13T23:41:14.813Z,,4684,0.0,,1614389,,12.173,,,1
280,0.0,0.0,0.0,2021-12-13T23:46:55.131Z,,4687,0.0,,1648420,,6.756,,,1
281,0.0,0.0,0.0,2021-12-13T23:53:08.459Z,,4690,0.0,,1685752,,6.741,,,1
282,0.0,0.0,0.0,2021-12-14T00:00:11.989Z,,4693,0.0,,1728104,,12.21,,,1
283,0.0,0.0,0.0,2021-12-14T00:05:37.107Z,,4696,0.0,,1760615,,12.128,,,1
284,0.0,0.0,0.0,2021-12-14T00:21:56.829Z,,4699,0.0,,1858585,,6.667,,,1
285,0.0,0.0,0.0,2021-12-14T00:27:21.137Z,,4702,0.0,,1891015,,12.128,,,1
286,0.0,0.0,0.0,2021-12-14T00:33:52.066Z,,4705,0.0,,1930107,,12.15,,,1
287,0.0,0.0,0.0,2021-12-14T00:53:04.002Z,,4708,0.0,,2045298,,6.704,,,1
288,0.0,0.0,0.0,2021-12-14T00:58:49.480Z,,4711,0.0,,2079845,,6.756,,,1
289,0.0,0.0,0.0,2021-12-14T01:05:21.929Z,,4714,0.0,,2119089,,6.741,,,1
290,0.0,0.0,0.0,2021-12-14T01:10:33.167Z,,4717,0.0,,2150212,,6.593,,,1
291,0.0,0.0,0.0,2021-12-14T01:16:21.705Z,,4720,0.0,,2185065,,6.719,,,1
292,0.0,0.0,0.0,2021-12-14T01:23:10.864Z,,4723,0.0,,2225980,,6.63,,,1
293,0.0,0.0,0.0,2021-12-14T01:28:11.641Z,,4726,0.0,,2256057,,12.15,,,1
294,0.0,0.0,0.0,2021-12-14T01:34:22.910Z,,4729,0.0,,2293183,,12.261,,,1
295,0.0,0.0,0.0,2021-12-14T01:41:06.029Z,,4732,0.0,,2333494,,6.719,,,1
296,0.0,0.0,0.0,2021-12-14T01:47:01.927Z,,4735,0.0,,2369083,,6.815,,,1
297,0.0,0.0,0.0,2021-12-14T01:52:06.044Z,,4738,0.0,,2399494,,11.921,,,1
298,0.0,0.0,0.0,2021-12-14T01:59:01.214Z,,4741,0.0,,2441010,,12.187,,,1
299,0.0,0.0,0.0,2021-12-14T02:05:15.262Z,,4744,0.0,,2478414,,6.519,,,1
300,0.0,0.0,0.0,2021-12-14T02:38:55.649Z,,4747,0.0,,2680448,,6.97,,,1
301,0.0,0.0,0.0,2021-12-14T02:45:23.238Z,,4750,0.0,,2719206,,12.165,,,1
302,0.0,0.0,0.0,2021-12-14T02:52:19.268Z,,4753,0.0,,2760808,,12.306,,,1
303,0.0,0.0,0.0,2021-12-14T02:58:18.716Z,,4756,0.0,,2796752,,6.682,,,1
304,0.0,0.0,0.0,2021-12-14T03:05:31.906Z,,4759,0.0,,2840070,,12.247,,,1
305,0.0,0.0,0.0,2021-12-14T03:10:54.364Z,,4762,0.0,,2872315,,6.8,,,1
306,0.0,0.0,0.0,2021-12-14T03:16:05.141Z,,4765,0.0,,2903392,,6.956,,,1
307,0.0,0.0,0.0,2021-12-14T03:21:49.229Z,,4768,0.0,,2937800,,12.106,,,1
308,0.0,0.0,0.0,2021-12-14T03:28:51.008Z,,4771,0.0,,2979977,,12.202,,,1
309,0.0,0.0,0.0,2021-12-14T03:34:05.786Z,,4774,0.0,,3011454,,6.571,,,1
310,0.0,0.0,0.0,2021-12-14T03:41:21.416Z,,4777,0.0,,3055016,,12.15,,,1
311,0.0,0.0,0.0,2021-12-14T03:50:30.878Z,,4780,0.0,,3109961,,6.859,,,1
312,0.0,0.0,0.0,2021-12-14T03:56:22.957Z,,4783,0.0,,3145168,,12.136,,,1
313,0.0,0.0,0.0,2021-12-14T19:41:25.438Z,,4786,0.0,,173301,,7.192,,,1
314,0.0,0.0,0.0,2021-12-14T19:46:40.903Z,,4789,0.0,,204847,,7.274,,,1
315,0.0,0.0,0.0,2021-12-14T19:52:22.778Z,,4792,0.0,,239034,,6.911,,,1
316,0.0,0.0,0.0,2021-12-14T19:57:27.833Z,,4795,0.0,,269539,,12.187,,,1
317,0.0,0.0,0.0,2021-12-14T20:02:34.679Z,,4798,0.0,,300223,,6.985,,,1
318,0.0,0.0,0.0,2021-12-14T20:09:56.267Z,,4801,0.0,,344381,,6.889,,,1
319,0.0,0.0,0.0,2021-12-14T20:16:27.514Z,,4804,0.0,,383505,,7.007,,,1
320,0.0,0.0,0.0,2021-12-14T20:21:43.090Z,,4807,0.0,,415062,,6.719,,,1
321,0.0,0.0,0.0,2021-12-14T20:26:48.686Z,,4810,0.0,,445621,,6.926,,,1
322,0.0,0.0,0.0,2021-12-14T20:32:04.262Z,,4813,0.0,,477178,,6.911,,,1
323,0.0,0.0,0.0,2021-12-14T20:38:42.559Z,,4816,0.0,,517007,,8.924,,,1
324,0.0,0.0,0.0,2021-12-14T20:43:40.735Z,,4819,0.0,,546824,,6.815,,,1
325,0.0,0.0,0.0,2021-12-14T20:48:57.142Z,,4822,0.0,,578464,,12.136,,,1
326,0.0,0.0,0.0,2021-12-14T20:54:05.938Z,,4825,0.0,,609343,,6.593,,,1
327,0.0,0.0,0.0,2021-12-14T21:00:29.876Z,,4828,0.0,,647736,,12.128,,,1
328,0.0,0.0,0.0,2021-12-14T21:13:31.952Z,,4833,0.0,,725942,,6.956,,,1
329,0.0,0.0,0.0,2021-12-14T21:18:56.078Z,,4836,0.0,,758354,,12.247,,,1
330,0.0,0.0,0.0,2021-12-14T21:23:53.584Z,,4839,0.0,,788104,,8.946,,,1
331,0.0,0.0,0.0,2021-12-14T21:30:26.063Z,,4842,0.0,,827351,,6.623,,,1
332,0.0,0.0,0.0,2021-12-14T21:35:28.909Z,,4845,0.0,,857635,,12.21,,,1
333,0.0,0.0,0.0,2021-12-14T21:40:37.326Z,,4848,0.0,,888476,,6.586,,,1
334,0.0,0.0,0.0,2021-12-14T21:45:48.392Z,,4851,0.0,,919582,,12.358,,,1
335,18984.0,22.0,19000.0,2021-12-07T18:34:47.750Z,1,4361,22.0,131.649,81380,19_STRAIGHT,20.162,1.9,18.2,1
336,19013.0,27.0,19000.0,2021-12-07T18:38:55.522Z,1,4362,24.0,131.649,106157,19_STRAIGHT,20.162,1.9,18.2,1
337,19002.0,29.0,19000.0,2021-12-07T18:42:54.316Z,1,4363,27.0,131.649,130036,19_STRAIGHT,20.247,1.9,18.2,1
338,18944.0,30.0,19000.0,2021-12-07T18:46:51.249Z,1,4364,27.0,131.649,153729,19_STRAIGHT,20.212,1.9,18.2,1
339,18922.0,29.0,19000.0,2021-12-07T18:51:34.183Z,1,4365,27.0,131.649,182022,19_STRAIGHT,20.212,2.0,18.2,1
340,18891.0,32.0,19000.0,2021-12-07T18:55:25.986Z,1,4366,29.0,131.649,205202,19_STRAIGHT,20.145,1.9,18.2,1
341,19001.0,30.0,19000.0,2021-12-07T18:59:50.121Z,1,4367,29.0,131.649,231615,19_STRAIGHT,20.247,1.9,18.2,1
342,18987.0,28.0,19000.0,2021-12-07T19:04:41.646Z,1,4368,27.0,131.649,260767,19_STRAIGHT,20.298,1.8,18.2,1
343,19015.0,27.0,19000.0,2021-12-07T19:11:13.152Z,1,4369,27.0,131.649,299917,19_STRAIGHT,20.315,1.8,18.2,1
344,19025.0,30.0,19000.0,2021-12-07T19:15:40.217Z,1,4370,28.0,131.649,326623,19_STRAIGHT,20.162,1.8,18.2,1
345,18981.0,30.0,19000.0,2021-12-07T19:20:20.662Z,1,4371,28.0,131.649,354667,19_STRAIGHT,20.128,1.9,18.2,1
346,18941.0,32.0,19000.0,2021-12-07T19:24:05.056Z,1,4372,28.0,131.649,377106,19_STRAIGHT,20.298,1.8,18.2,1
347,18937.0,29.0,19000.0,2021-12-07T19:29:11.312Z,1,4373,28.0,131.649,407731,19_STRAIGHT,20.212,1.9,18.2,1
348,18903.0,27.0,19000.0,2021-12-07T19:57:29.294Z,1,4374,25.0,131.649,577526,19_STRAIGHT,20.281,1.7,18.2,1
349,19009.0,32.0,19000.0,2021-12-07T20:01:20.498Z,1,4375,28.0,131.649,600646,19_STRAIGHT,20.264,1.7,18.2,1
350,18961.0,30.0,19000.0,2021-12-07T20:05:18.193Z,1,4376,28.0,131.649,624415,19_STRAIGHT,20.195,1.8,18.2,1
351,18981.0,33.0,19000.0,2021-12-07T20:08:55.557Z,1,4377,29.0,131.649,646151,19_STRAIGHT,20.179,1.8,18.2,1
352,18977.0,27.0,19000.0,2021-12-07T20:15:08.745Z,1,4378,27.0,131.649,683469,19_STRAIGHT,20.212,1.8,18.2,1
353,19004.0,30.0,19000.0,2021-12-07T20:19:52.800Z,1,4379,29.0,131.649,711874,19_STRAIGHT,20.247,1.8,18.2,1
354,18949.0,30.0,19000.0,2021-12-07T20:24:03.875Z,1,4380,28.0,131.649,736981,19_STRAIGHT,20.247,1.8,18.2,1
355,18938.0,32.0,19000.0,2021-12-07T20:28:01.590Z,1,4381,29.0,131.649,760752,19_STRAIGHT,20.281,1.8,18.2,1
356,18941.0,29.0,19000.0,2021-12-07T20:33:29.627Z,1,4382,28.0,131.649,793555,19_STRAIGHT,20.212,1.8,18.2,1
357,18983.0,33.0,19000.0,2021-12-07T20:37:04.571Z,1,4383,30.0,131.649,815049,19_STRAIGHT,20.212,1.8,18.2,1
358,19001.0,27.0,19000.0,2021-12-07T20:43:25.069Z,1,4384,27.0,131.649,853098,19_STRAIGHT,20.23,1.7,18.2,1
359,18996.0,27.0,19000.0,2021-12-07T20:50:23.547Z,1,4385,27.0,131.649,894945,19_STRAIGHT,20.247,1.7,18.2,1
360,19023.0,33.0,19000.0,2021-12-07T20:54:01.652Z,1,4386,29.0,131.649,916755,19_STRAIGHT,20.247,1.8,18.2,1
361,18982.0,32.0,19000.0,2021-12-07T20:57:44.036Z,1,4387,29.0,131.649,938993,19_STRAIGHT,20.365,1.7,18.2,1
362,19030.0,32.0,19000.0,2021-12-07T21:01:44.751Z,1,4388,29.0,131.649,963064,19_STRAIGHT,20.247,1.8,18.2,1
363,18957.0,29.0,19000.0,2021-12-07T21:07:02.218Z,1,4389,29.0,131.649,994810,19_STRAIGHT,20.247,1.8,18.2,1
364,19012.0,27.0,19000.0,2021-12-07T21:14:33.187Z,1,4390,27.0,131.649,1039906,19_STRAIGHT,20.162,1.6,18.2,1
365,18913.0,32.0,19000.0,2021-12-07T21:18:35.222Z,1,4391,28.0,131.649,1064109,19_STRAIGHT,20.365,1.7,18.2,1
366,19020.0,32.0,19000.0,2021-12-07T21:22:35.627Z,1,4392,30.0,131.649,1088149,19_STRAIGHT,20.247,1.8,18.2,1
367,18995.0,27.0,19000.0,2021-12-07T21:28:17.764Z,1,4393,27.0,131.649,1122362,19_STRAIGHT,20.212,1.7,18.2,1
368,18972.0,27.0,19000.0,2021-12-07T21:38:33.587Z,1,4394,27.0,131.649,1183943,19_STRAIGHT,20.281,1.7,18.2,1
369,18945.0,27.0,19000.0,2021-12-07T21:45:14.596Z,1,4395,27.0,131.649,1224043,19_STRAIGHT,20.247,1.8,18.2,1
370,18990.0,30.0,19000.0,2021-12-07T21:49:08.451Z,1,4396,27.0,131.649,1247428,19_STRAIGHT,20.247,1.7,18.2,1
371,18982.0,32.0,19000.0,2021-12-07T21:52:59.886Z,1,4397,28.0,131.649,1270571,19_STRAIGHT,20.128,1.8,18.2,1
372,18945.0,29.0,19000.0,2021-12-07T21:58:22.942Z,1,4398,28.0,131.649,1302876,19_STRAIGHT,20.281,1.8,18.2,1
373,18981.0,32.0,19000.0,2021-12-07T22:02:13.407Z,1,4399,29.0,131.649,1325922,19_STRAIGHT,20.382,1.8,18.2,1
374,19024.0,33.0,19000.0,2021-12-07T22:05:47.272Z,1,4400,29.0,131.649,1347308,19_STRAIGHT,20.162,1.8,18.2,1
375,18931.0,32.0,19000.0,2021-12-07T22:09:55.507Z,1,4401,29.0,131.649,1372131,19_STRAIGHT,20.128,1.8,18.2,1
376,18990.0,33.0,19000.0,2021-12-07T22:13:48.772Z,1,4402,30.0,131.649,1395457,19_STRAIGHT,20.212,1.9,18.2,1
377,18948.0,30.0,19000.0,2021-12-07T22:18:05.847Z,1,4403,28.0,131.649,1421164,19_STRAIGHT,20.247,1.8,18.2,1
378,19027.0,27.0,19000.0,2021-12-07T22:23:58.785Z,1,4404,27.0,131.649,1456457,19_STRAIGHT,20.247,1.8,18.2,1
379,18987.0,34.0,19000.0,2021-12-07T22:27:28.559Z,1,4405,29.0,131.649,1477434,19_STRAIGHT,20.281,1.8,18.2,1
380,19000.0,32.0,19000.0,2021-12-07T22:31:28.844Z,1,4406,30.0,131.649,1501462,19_STRAIGHT,20.247,1.9,18.2,1
381,18990.0,30.0,19000.0,2021-12-07T22:35:35.249Z,1,4407,28.0,131.649,1526102,19_STRAIGHT,20.281,1.8,18.2,1
382,18943.0,29.0,19000.0,2021-12-07T22:40:15.845Z,1,4408,28.0,131.649,1554161,19_STRAIGHT,20.212,1.8,18.2,1
383,18957.0,29.0,19000.0,2021-12-07T22:45:46.982Z,1,4409,28.0,131.649,1587274,19_STRAIGHT,20.212,1.8,18.2,1
384,10955.0,25.0,11000.0,2021-12-07T23:37:47.359Z,1,4410,25.0,128.889,1899305,80_SKIM,20.212,0.7,80.0,1
385,20004.0,24.0,20000.0,2021-12-07T23:46:57.720Z,1,4411,25.0,116.839,1954340,8_SPIRAL,20.247,0.6,8.0,1
386,18995.0,27.0,19000.0,2021-12-08T00:02:37.040Z,1,4412,25.0,131.649,2048270,19_STRAIGHT,20.212,1.1,18.2,1
387,18959.0,27.0,19000.0,2021-12-08T00:07:16.616Z,1,4413,27.0,131.649,2076227,19_STRAIGHT,20.451,0.6,18.2,1
388,18947.0,24.0,19000.0,2021-12-08T01:35:14.447Z,1,4414,24.0,131.649,2603999,19_STRAIGHT,20.212,0.9,18.2,1
389,18011.0,30.0,18000.0,2021-12-08T01:37:39.200Z,1,4415,25.0,139.309,2618474,90_V,20.212,5.2,1.0,1
390,18981.0,25.0,19000.0,2021-12-08T01:46:57.132Z,1,4416,25.0,131.649,2674266,19_STRAIGHT,20.212,0.6,18.2,1
391,19002.0,27.0,19000.0,2021-12-08T01:48:22.454Z,1,4417,25.0,131.649,2682798,19_STRAIGHT,20.212,0.9,18.2,1
392,18029.0,33.0,18000.0,2021-12-08T01:50:00.036Z,1,4418,27.0,139.309,2692556,90_V,20.264,5.6,1.0,1
393,18962.0,30.0,19000.0,2021-12-08T01:52:50.159Z,1,4419,27.0,131.649,2709568,19_STRAIGHT,20.128,1.8,18.2,1
394,18009.0,35.0,18000.0,2021-12-08T01:54:28.051Z,1,4420,28.0,139.309,2719357,90_V,20.212,6.2,1.0,1
395,19017.0,27.0,19000.0,2021-12-08T01:58:14.626Z,1,4421,27.0,131.649,2742014,19_STRAIGHT,20.212,1.8,18.2,1
396,18042.0,32.0,18000.0,2021-12-08T01:59:37.608Z,1,4422,27.0,139.309,2750312,90_V,20.195,6.1,1.0,1
397,18992.0,30.0,19000.0,2021-12-08T02:01:51.291Z,1,4423,27.0,131.649,2763680,19_STRAIGHT,20.162,1.3,18.2,1
398,18029.0,34.0,18000.0,2021-12-08T02:03:14.182Z,1,4424,27.0,139.309,2771969,90_V,20.162,5.6,1.0,1
399,18996.0,25.0,19000.0,2021-12-08T02:35:36.283Z,1,4425,25.0,131.649,2966175,19_STRAIGHT,20.179,0.9,18.2,1
400,17995.0,33.0,18000.0,2021-12-08T02:36:59.425Z,1,4426,27.0,139.309,2974489,90_V,20.195,5.5,1.0,1
401,18987.0,25.0,19000.0,2021-12-08T02:42:25.502Z,1,4427,25.0,131.649,3007096,19_STRAIGHT,20.212,1.0,18.2,1
402,17977.0,32.0,18000.0,2021-12-08T02:43:48.404Z,1,4428,27.0,139.309,3015386,90_V,20.23,5.8,1.0,1
403,18983.0,29.0,19000.0,2021-12-08T02:46:15.637Z,1,4429,27.0,131.649,3030109,19_STRAIGHT,20.264,1.4,18.2,1
404,18006.0,33.0,18000.0,2021-12-08T02:47:38.519Z,1,4430,27.0,139.309,3038397,90_V,20.298,6.0,1.0,1
405,18945.0,27.0,19000.0,2021-12-08T02:56:06.590Z,1,4431,27.0,131.649,3089203,19_STRAIGHT,20.162,1.7,18.2,1
