,LUNG,bearingsCelsius,spindleRpm,idChiave,statoRot,ist_acc,@timestamp,DIAM,UTE,VibromPeak,statorCelsius,numTP,CurrentPeak,rpmSetPoint
194,184.619,25.0,2464.0,2718,1,3037589,2021-03-01T15:28:20.407Z,9.0,PUNT9XFOR,0.5,27.0,1,20.247,2500.0
195,147.044,25.0,18930.0,2719,1,640009,2021-03-02T09:00:28.004Z,10.0,TEST10SGROSS,0.5,25.0,1,20.247,19000.0
196,146.945,30.0,19023.0,2720,1,870389,2021-03-02T09:38:51.840Z,10.0,TEST10,2.0,39.0,1,20.247,19000.0
197,146.945,30.0,19004.0,2721,1,937503,2021-03-02T09:50:02.991Z,10.0,TEST10,2.1,35.0,1,20.212,19000.0
198,143.683,25.0,17933.0,2722,1,1154062,2021-03-02T10:26:08.617Z,20.0,CAN19APK,0.5,24.0,1,20.128,18000.0
199,143.683,30.0,6004.0,2722,1,1199105,2021-03-02T10:33:39.054Z,20.0,CAN19APK,0.7,38.0,1,8.143,6000.0
200,146.945,27.0,18996.0,2723,1,1232215,2021-03-02T10:39:10.160Z,10.0,TEST10,0.8,30.0,1,20.247,19000.0
201,147.76,29.0,13522.0,2724,1,1249795,2021-03-02T10:42:05.963Z,6.0,FRESA6SMUSS,0.6,37.0,1,20.212,13500.0
202,147.044,29.0,18934.0,2725,1,1265450,2021-03-02T10:44:42.515Z,10.0,TEST10SGROSS,2.1,33.0,1,20.077,19000.0
203,146.945,30.0,19014.0,2726,1,1291177,2021-03-02T10:48:59.789Z,10.0,TEST10,2.7,38.0,1,20.298,19000.0
204,166.78,30.0,2421.0,2727,1,1307279,2021-03-02T10:51:40.812Z,6.5,PUNT6-5,0.9,39.0,1,20.145,2500.0
205,109.752,27.0,11949.0,2728,1,1479917,2021-03-02T11:20:27.221Z,80.0,SPIANAD80,0.5,25.0,1,20.281,12000.0
206,109.752,25.0,2944.0,2728,1,1492142,2021-03-02T11:22:29.473Z,80.0,SPIANAD80,0.8,30.0,1,10.183,3000.0
207,143.683,25.0,18018.0,2729,1,1518715,2021-03-02T11:26:55.208Z,20.0,CAN19APK,0.5,27.0,1,20.195,18000.0
208,146.945,27.0,19008.0,2730,1,1534887,2021-03-02T11:29:36.931Z,10.0,TEST10,1.2,35.0,1,20.212,19000.0
209,143.683,29.0,6004.0,2731,1,1544421,2021-03-02T11:31:12.272Z,20.0,CAN19APK,0.9,37.0,1,20.128,6000.0
210,165.19,27.0,3905.0,2732,1,1580304,2021-03-02T11:37:11.108Z,15.0,CAN15,0.8,30.0,1,20.128,3900.0
211,199.029,25.0,20047.0,2733,1,1585464,2021-03-02T11:38:02.709Z,16.0,FEDORASGROSS,2.5,29.0,1,20.212,20000.0
212,217.4,30.0,19014.0,2734,1,1609733,2021-03-02T11:42:05.403Z,16.0,FEDORA,8.1,40.0,1,20.212,19000.0
213,151.278,30.0,3488.0,2735,1,1629235,2021-03-02T11:45:20.427Z,8.5,CAN8-5FR,1.0,40.0,1,20.264,3500.0
214,199.029,25.0,20998.0,2736,1,2217207,2021-03-02T13:23:20.247Z,16.0,FEDORASGROSS,5.2,24.0,1,20.264,21000.0
215,217.4,34.0,21016.0,2737,1,2293710,2021-03-02T13:36:05.291Z,16.0,FEDORA,8.5,43.0,1,20.281,21000.0
216,109.752,29.0,12008.0,2738,1,2404816,2021-03-02T13:54:36.370Z,80.0,SPIANAD80,0.8,27.0,1,20.315,12000.0
217,109.752,28.0,2951.0,2738,1,2426933,2021-03-02T13:58:17.544Z,80.0,SPIANAD80,1.2,35.0,1,9.469,3000.0
218,138.699,25.0,19000.0,2739,1,2532317,2021-03-02T14:15:51.402Z,6.0,PALLAD6,2.2,25.0,1,20.145,19000.0
219,152.574,30.0,2800.0,2740,1,2579160,2021-03-02T14:23:39.840Z,11.0,CAN11-FR,1.1,37.0,1,20.179,2800.0
220,146.945,28.0,18949.0,2741,1,2587206,2021-03-02T14:25:00.301Z,10.0,TEST10,1.8,32.0,1,20.212,19000.0
221,147.044,30.0,19009.0,2742,1,2607710,2021-03-02T14:28:25.345Z,10.0,TEST10SGROSS,1.6,38.0,1,20.264,19000.0
222,146.945,30.0,18985.0,2743,1,2621516,2021-03-02T14:30:43.407Z,10.0,TEST10,1.7,39.0,1,20.247,19000.0
223,153.331,30.0,2410.0,2744,1,2629513,2021-03-02T14:32:03.379Z,9.0,CAN9,1.0,38.0,1,20.128,2500.0
224,165.19,25.0,3821.0,2745,1,2780791,2021-03-02T14:57:16.185Z,15.0,CAN15,0.9,25.0,1,20.094,3900.0
225,199.029,25.0,17977.0,2746,1,2808931,2021-03-02T15:01:57.590Z,16.0,FEDORASGROSS,0.9,28.0,1,20.212,18000.0
226,199.029,25.0,19986.0,2746,1,2809093,2021-03-02T15:01:59.210Z,16.0,FEDORASGROSS,3.9,28.0,1,11.764,20000.0
227,199.029,30.0,20036.0,2746,1,2832422,2021-03-02T15:05:52.504Z,16.0,FEDORASGROSS,1.4,39.0,1,5.202,20000.0
228,199.029,30.0,20028.0,2746,1,2855905,2021-03-02T15:09:47.338Z,16.0,FEDORASGROSS,1.5,40.0,1,4.862,20000.0
229,199.029,32.0,20024.0,2746,1,2879342,2021-03-02T15:13:41.712Z,16.0,FEDORASGROSS,1.5,42.0,1,5.134,20000.0
230,199.029,32.0,20020.0,2746,1,2902810,2021-03-02T15:17:36.396Z,16.0,FEDORASGROSS,1.5,42.0,1,5.644,20000.0
231,199.029,33.0,20026.0,2746,1,2926237,2021-03-02T15:21:30.670Z,16.0,FEDORASGROSS,1.6,42.0,1,5.185,20000.0
232,199.029,33.0,20028.0,2746,1,2949717,2021-03-02T15:25:25.474Z,16.0,FEDORASGROSS,1.7,42.0,1,7.055,20000.0
233,199.029,33.0,20004.0,2746,1,2973146,2021-03-02T15:29:19.769Z,16.0,FEDORASGROSS,1.7,42.0,1,6.12,20000.0
234,199.029,33.0,20009.0,2746,1,2996631,2021-03-02T15:33:14.623Z,16.0,FEDORASGROSS,1.9,42.0,1,5.185,20000.0
235,199.029,33.0,20042.0,2746,1,3020055,2021-03-02T15:37:08.867Z,16.0,FEDORASGROSS,1.8,42.0,1,3.791,20000.0
236,199.029,33.0,20003.0,2746,1,3043537,2021-03-02T15:41:03.691Z,16.0,FEDORASGROSS,1.9,42.0,1,4.437,20000.0
237,199.029,33.0,20036.0,2746,1,3102589,2021-03-02T15:50:54.221Z,16.0,FEDORASGROSS,1.8,42.0,1,4.25,20000.0
238,199.029,32.0,20007.0,2746,1,3126073,2021-03-02T15:54:49.065Z,16.0,FEDORASGROSS,1.9,42.0,1,3.638,20000.0
239,199.029,30.0,18039.0,2747,1,3155369,2021-03-02T15:59:42.030Z,16.0,FEDORASGROSS,2.0,30.0,1,20.212,18000.0
240,199.029,30.0,19935.0,2747,1,3155624,2021-03-02T15:59:44.581Z,16.0,FEDORASGROSS,1.8,30.0,1,9.554,20000.0
241,199.029,32.0,20007.0,2747,1,3178975,2021-03-02T16:03:38.095Z,16.0,FEDORASGROSS,1.8,40.0,1,4.522,20000.0
242,143.683,32.0,5972.0,2748,1,3204612,2021-03-02T16:07:54.469Z,20.0,CAN19APK,0.8,41.0,1,20.298,6000.0
243,199.029,25.0,20020.0,2749,1,3848038,2021-03-02T17:55:08.842Z,16.0,FEDORASGROSS,4.8,29.0,1,20.179,20000.0
244,217.4,32.0,18965.0,2750,1,3994529,2021-03-02T18:19:33.778Z,16.0,FEDORA,5.5,41.0,1,20.247,19000.0
245,217.4,30.0,21008.0,2750,1,4016741,2021-03-02T18:23:15.902Z,16.0,FEDORA,5.9,39.0,1,11.679,21000.0
246,166.78,34.0,2469.0,2751,1,4055927,2021-03-02T18:29:47.769Z,6.5,PUNT6-5,0.8,43.0,1,20.281,2500.0
247,199.029,25.0,21023.0,2752,1,8721906,2021-03-03T07:27:28.346Z,16.0,FEDORASGROSS,0.1,25.0,1,20.298,21000.0
248,217.4,30.0,21014.0,2753,1,8746675,2021-03-03T07:31:36.040Z,16.0,FEDORA,0.1,42.0,1,20.247,21000.0
249,134.149,25.0,19506.0,2754,1,8918108,2021-03-03T08:00:10.399Z,6.0,TEST6,0.1,24.0,1,20.315,19500.0
250,134.149,25.0,19484.0,2755,1,8931190,2021-03-03T08:02:21.221Z,6.0,TEST6,0.1,25.0,1,20.332,19500.0
251,134.149,32.0,19009.0,2755,1,9505572,2021-03-03T09:38:05.139Z,6.0,TEST6,0.1,41.0,1,7.514,19000.0
252,199.029,30.0,20039.0,2756,1,9737389,2021-03-03T10:16:43.350Z,16.0,FEDORASGROSS,0.1,40.0,1,20.23,20000.0
253,217.4,32.0,21037.0,2757,1,9795016,2021-03-03T10:26:19.630Z,16.0,FEDORA,0.1,41.0,1,20.212,21000.0
254,150.842,35.0,15970.0,2758,1,9833405,2021-03-03T10:32:43.526Z,6.0,CAN6,0.1,45.0,1,20.162,16000.0
255,150.842,30.0,12020.0,2758,1,9896493,2021-03-03T10:43:14.417Z,6.0,CAN6,0.1,35.0,1,6.528,12000.0
256,134.149,27.0,18965.0,2759,1,10047134,2021-03-03T11:08:20.854Z,6.0,TEST6,0.1,25.0,1,20.162,19000.0
257,199.029,32.0,19995.0,2760,1,10284233,2021-03-03T11:47:51.885Z,16.0,FEDORASGROSS,0.1,40.0,1,20.212,20000.0
258,217.4,32.0,19023.0,2761,1,10316880,2021-03-03T11:53:18.361Z,16.0,FEDORA,0.1,42.0,1,20.332,19000.0
259,150.842,32.0,15986.0,2762,1,10328803,2021-03-03T11:55:17.593Z,6.0,CAN6,0.1,40.0,1,20.281,16000.0
260,150.842,30.0,12002.0,2762,1,10350220,2021-03-03T11:58:51.767Z,6.0,CAN6,0.1,35.0,1,6.596,12000.0
261,128.269,25.0,2455.0,2763,1,10964409,2021-03-03T13:41:13.764Z,2.7,PUNT2-7,0.1,25.0,1,20.365,2500.0
262,147.044,25.0,18966.0,2764,1,10993962,2021-03-03T13:46:09.299Z,10.0,TEST10SGROSS,0.1,27.0,1,20.247,19000.0
263,146.945,30.0,18954.0,2765,1,11045932,2021-03-03T13:54:49.008Z,10.0,TEST10,0.1,38.0,1,20.195,19000.0
264,166.78,30.0,2502.0,2766,1,11074734,2021-03-03T13:59:37.033Z,6.5,PUNT6-5,0.1,40.0,1,20.281,2500.0
265,95.048,27.0,13981.0,2767,1,11169851,2021-03-03T14:15:28.220Z,50.0,SPIANA50,0.1,25.0,1,20.298,14000.0
266,95.048,27.0,3495.0,2767,1,11171731,2021-03-03T14:15:47.020Z,50.0,SPIANA50,0.1,27.0,1,9.554,3500.0
267,147.044,27.0,19026.0,2768,1,11176043,2021-03-03T14:16:30.141Z,10.0,TEST10SGROSS,0.1,28.0,1,20.264,19000.0
268,146.945,30.0,19022.0,2769,1,11227461,2021-03-03T14:25:04.330Z,10.0,TEST10,0.1,38.0,1,20.23,19000.0
269,166.78,30.0,2475.0,2770,1,11250975,2021-03-03T14:28:59.474Z,6.5,PUNT6-5,0.1,40.0,1,20.382,2500.0
270,147.044,25.0,19000.0,2771,1,11710899,2021-03-03T15:45:38.795Z,10.0,TEST10SGROSS,0.1,24.0,1,20.212,19000.0
271,146.945,32.0,18972.0,2772,1,11852581,2021-03-03T16:09:15.640Z,10.0,TEST10,0.1,40.0,1,20.195,19000.0
272,151.278,30.0,3505.0,2773,1,11916968,2021-03-03T16:19:59.521Z,8.5,CAN8-5FR,0.1,38.0,1,20.247,3500.0
273,147.044,27.0,18971.0,2774,1,11979860,2021-03-03T16:30:28.452Z,10.0,TEST10SGROSS,0.1,28.0,1,20.247,19000.0
274,146.945,30.0,18947.0,2775,1,12191874,2021-03-03T17:05:48.629Z,10.0,TEST10,0.1,38.0,1,20.212,19000.0
275,152.181,30.0,1931.0,2776,1,12280394,2021-03-03T17:20:33.845Z,5.0,CAN5,0.1,38.0,1,20.179,2000.0
276,152.574,25.0,2777.0,2777,1,12455908,2021-03-03T17:49:49.016Z,11.0,CAN11-FR,0.1,27.0,1,20.212,2800.0
277,147.044,25.0,19020.0,2778,1,12544491,2021-03-03T18:04:34.862Z,10.0,TEST10SGROSS,0.1,27.0,1,20.281,19000.0
278,146.945,30.0,18981.0,2779,1,12715037,2021-03-03T18:33:00.352Z,10.0,TEST10,0.1,39.0,1,20.264,19000.0
279,217.4,25.0,21021.0,2780,1,17571417,2021-03-04T08:02:24.978Z,16.0,FEDORA,0.1,24.0,1,20.212,21000.0
280,217.4,25.0,20981.0,2781,1,17584623,2021-03-04T08:04:37.040Z,16.0,FEDORA,0.1,24.0,1,20.247,21000.0
281,147.044,32.0,19020.0,2782,1,17660352,2021-03-04T08:17:14.343Z,10.0,TEST10SGROSS,0.1,43.0,1,20.247,19000.0
282,146.945,30.0,18961.0,2783,1,17734819,2021-03-04T08:29:39.026Z,10.0,TEST10,0.1,40.0,1,20.23,19000.0
283,147.044,25.0,19005.0,2784,1,18090900,2021-03-04T09:28:59.897Z,10.0,TEST10SGROSS,0.1,25.0,1,20.451,19000.0
284,146.945,27.0,18999.0,2785,1,18109101,2021-03-04T09:32:01.910Z,10.0,TEST10,0.1,35.0,1,20.179,19000.0
285,199.029,25.0,19998.0,2786,1,18252056,2021-03-04T09:55:51.485Z,16.0,FEDORASGROSS,0.1,25.0,1,20.162,20000.0
286,217.4,30.0,20968.0,2787,1,18292881,2021-03-04T10:02:39.742Z,16.0,FEDORA,0.1,41.0,1,20.162,21000.0
287,109.752,25.0,11967.0,2788,1,18475107,2021-03-04T10:33:02.033Z,80.0,SPIANAD80,0.1,25.0,1,20.128,12000.0
288,109.752,27.0,3011.0,2788,1,18492697,2021-03-04T10:35:57.936Z,80.0,SPIANAD80,0.1,32.0,1,10.098,3000.0
289,138.699,25.0,18999.0,2789,1,18537458,2021-03-04T10:43:25.554Z,6.0,PALLAD6,0.1,25.0,1,20.332,19000.0
290,143.683,32.0,17983.0,2790,1,18676126,2021-03-04T11:06:32.258Z,20.0,CAN19APK,0.1,38.0,1,20.298,18000.0
291,143.683,30.0,5978.0,2790,1,18685452,2021-03-04T11:08:05.520Z,20.0,CAN19APK,0.1,37.0,1,6.834,6000.0
292,199.029,25.0,19950.0,2791,1,18765094,2021-03-04T11:21:21.954Z,16.0,FEDORASGROSS,0.1,25.0,1,20.315,20000.0
293,217.4,32.0,19951.0,2792,1,18856781,2021-03-04T11:36:38.840Z,16.0,FEDORA,0.1,41.0,1,20.247,20000.0
294,142.32,32.0,2998.0,2793,1,18905205,2021-03-04T11:44:43.088Z,5.5,CAN5-5,0.1,40.0,1,20.162,3000.0
295,109.752,25.0,11989.0,2794,1,19518302,2021-03-04T13:26:54.166Z,80.0,SPIANAD80,0.1,25.0,1,20.162,12000.0
296,109.752,25.0,2937.0,2794,1,19525301,2021-03-04T13:28:04.158Z,80.0,SPIANAD80,0.1,28.0,1,10.693,3000.0
297,109.752,25.0,11952.0,2795,1,19564269,2021-03-04T13:34:33.844Z,80.0,SPIANAD80,0.1,25.0,1,20.212,12000.0
298,109.752,27.0,2983.0,2795,1,19582503,2021-03-04T13:37:36.188Z,80.0,SPIANAD80,0.1,30.0,1,9.537,3000.0
299,147.044,25.0,19014.0,2796,1,19622213,2021-03-04T13:44:13.295Z,10.0,TEST10SGROSS,0.1,25.0,1,20.281,19000.0
300,146.945,30.0,18954.0,2797,1,19909817,2021-03-04T14:32:09.386Z,10.0,TEST10,0.1,39.0,1,20.162,19000.0
301,152.181,30.0,2007.0,2798,1,19954150,2021-03-04T14:39:32.723Z,5.0,CAN5,0.1,38.0,1,20.298,2000.0
302,109.752,25.0,8984.0,2799,1,20310223,2021-03-04T15:38:53.517Z,80.0,SPIANAD80,0.1,24.0,1,20.281,9000.0
303,109.752,25.0,11936.0,2800,1,20355316,2021-03-04T15:46:24.455Z,80.0,SPIANAD80,0.1,25.0,1,20.247,12000.0
304,109.752,27.0,2942.0,2800,1,20393770,2021-03-04T15:52:49.001Z,80.0,SPIANAD80,0.1,32.0,1,10.013,3000.0
305,199.029,25.0,20031.0,2801,1,20452379,2021-03-04T16:02:35.102Z,16.0,FEDORASGROSS,0.1,25.0,1,20.247,20000.0
306,217.4,32.0,19010.0,2802,1,20569783,2021-03-04T16:22:09.162Z,16.0,FEDORA,0.1,41.0,1,20.212,19000.0
307,165.19,30.0,3869.0,2803,1,20611037,2021-03-04T16:29:01.710Z,15.0,CAN15,0.1,38.0,1,20.332,3900.0
308,199.029,27.0,18007.0,2804,1,20639632,2021-03-04T16:33:47.665Z,16.0,FEDORASGROSS,0.1,30.0,1,20.365,18000.0
309,199.029,27.0,19894.0,2804,1,20639782,2021-03-04T16:33:49.165Z,16.0,FEDORASGROSS,0.1,30.0,1,9.554,20000.0
310,199.029,30.0,20024.0,2804,1,20663127,2021-03-04T16:37:42.619Z,16.0,FEDORASGROSS,0.1,40.0,1,4.454,20000.0
311,199.029,32.0,20034.0,2804,1,20686606,2021-03-04T16:41:37.413Z,16.0,FEDORASGROSS,0.1,41.0,1,4.862,20000.0
312,199.029,32.0,20035.0,2804,1,20710035,2021-03-04T16:45:31.707Z,16.0,FEDORASGROSS,0.1,41.0,1,3.842,20000.0
313,199.029,32.0,20023.0,2804,1,20733519,2021-03-04T16:49:26.551Z,16.0,FEDORASGROSS,0.1,42.0,1,4.199,20000.0
314,199.029,32.0,20017.0,2804,1,20756948,2021-03-04T16:53:20.845Z,16.0,FEDORASGROSS,0.1,41.0,1,9.061,20000.0
315,199.029,33.0,20021.0,2804,1,20780429,2021-03-04T16:57:15.660Z,16.0,FEDORASGROSS,0.1,42.0,1,4.471,20000.0
316,199.029,32.0,20021.0,2804,1,20803870,2021-03-04T17:01:10.074Z,16.0,FEDORASGROSS,0.1,41.0,1,4.114,20000.0
317,199.029,33.0,19996.0,2804,1,20827355,2021-03-04T17:05:04.928Z,16.0,FEDORASGROSS,0.1,42.0,1,4.641,20000.0
318,199.029,32.0,19993.0,2804,1,20850793,2021-03-04T17:08:59.312Z,16.0,FEDORASGROSS,0.1,41.0,1,4.182,20000.0
319,199.029,33.0,20001.0,2804,1,20874267,2021-03-04T17:12:54.056Z,16.0,FEDORASGROSS,0.1,42.0,1,4.522,20000.0
320,199.029,32.0,20007.0,2804,1,20897705,2021-03-04T17:16:48.440Z,16.0,FEDORASGROSS,0.1,41.0,1,4.607,20000.0
321,199.029,33.0,20028.0,2804,1,20921191,2021-03-04T17:20:43.304Z,16.0,FEDORASGROSS,0.1,42.0,1,5.27,20000.0
322,199.029,32.0,20028.0,2804,1,20944633,2021-03-04T17:24:37.729Z,16.0,FEDORASGROSS,0.1,41.0,1,4.131,20000.0
323,143.683,33.0,5960.0,2805,1,20970272,2021-03-04T17:28:54.123Z,20.0,CAN19APK,0.1,41.0,1,20.162,6000.0
324,199.029,25.0,19974.0,2806,1,21613719,2021-03-04T19:16:08.707Z,16.0,FEDORASGROSS,0.1,29.0,1,20.365,20000.0
325,217.4,30.0,19033.0,2807,1,21642253,2021-03-04T19:20:54.052Z,16.0,FEDORA,0.1,39.0,1,20.212,19000.0
326,166.78,30.0,2432.0,2808,1,21690895,2021-03-04T19:29:00.481Z,6.5,PUNT6-5,0.1,38.0,1,20.247,2500.0
327,138.699,25.0,18967.0,2809,1,26182498,2021-03-05T07:57:37.284Z,6.0,PALLAD6,0.1,24.0,1,20.23,19000.0
328,134.149,30.0,19469.0,2810,1,26284299,2021-03-05T08:14:35.312Z,6.0,TEST6,0.1,38.0,1,20.298,19500.0
329,134.149,32.0,18999.0,2810,1,26401964,2021-03-05T08:34:11.982Z,6.0,TEST6,0.1,41.0,1,6.494,19000.0
330,152.181,30.0,1959.0,2811,1,26618229,2021-03-05T09:10:14.670Z,5.0,CAN5,0.1,40.0,1,20.23,2000.0
331,138.699,27.0,18999.0,2812,1,26715466,2021-03-05T09:26:27.057Z,6.0,PALLAD6,0.1,25.0,1,20.281,19000.0
332,134.149,30.0,19477.0,2813,1,26817263,2021-03-05T09:43:25.045Z,6.0,TEST6,0.1,39.0,1,20.179,19500.0
333,134.149,32.0,19010.0,2813,1,26934826,2021-03-05T10:03:00.695Z,6.0,TEST6,0.1,42.0,1,5.848,19000.0
334,152.181,30.0,2005.0,2814,1,27150882,2021-03-05T10:39:01.293Z,5.0,CAN5,0.1,40.0,1,20.247,2000.0
335,109.752,27.0,11968.0,2815,1,27330860,2021-03-05T11:09:01.105Z,80.0,SPIANAD80,0.1,25.0,1,20.212,12000.0
336,109.752,27.0,2945.0,2815,1,27367861,2021-03-05T11:15:11.122Z,80.0,SPIANAD80,0.1,32.0,1,10.064,3000.0
337,138.699,25.0,19021.0,2816,1,27557464,2021-03-05T11:46:47.185Z,6.0,PALLAD6,0.1,24.0,1,20.212,19000.0
338,134.149,32.0,19439.0,2817,1,27659263,2021-03-05T12:03:45.193Z,6.0,TEST6,0.1,40.0,1,20.179,19500.0
339,134.149,32.0,19007.0,2817,1,27776826,2021-03-05T12:23:20.843Z,6.0,TEST6,0.1,40.0,1,6.545,19000.0
340,152.181,32.0,1991.0,2818,1,27992882,2021-03-05T12:59:21.441Z,5.0,CAN5,0.1,40.0,1,20.195,2000.0
341,109.752,27.0,11982.0,2819,1,28078237,2021-03-05T13:13:35.006Z,80.0,SPIANAD80,0.1,25.0,1,20.298,12000.0
342,109.752,27.0,2939.0,2819,1,28112408,2021-03-05T13:19:16.722Z,80.0,SPIANAD80,0.1,32.0,1,9.622,3000.0
343,138.699,27.0,18986.0,2820,1,28266693,2021-03-05T13:44:59.599Z,6.0,PALLAD6,0.1,25.0,1,20.162,19000.0
344,134.149,30.0,19464.0,2821,1,28368488,2021-03-05T14:01:57.567Z,6.0,TEST6,0.1,38.0,1,20.212,19500.0
345,134.149,32.0,19009.0,2821,1,28486052,2021-03-05T14:21:33.228Z,6.0,TEST6,0.1,41.0,1,6.953,19000.0
346,152.181,30.0,1974.0,2822,1,28702120,2021-03-05T14:57:33.946Z,5.0,CAN5,0.1,39.0,1,20.195,2000.0
347,109.752,25.0,2978.0,2823,1,28903172,2021-03-05T15:31:04.502Z,80.0,SPIANAD80,0.1,24.0,1,20.128,3000.0
348,109.752,25.0,11977.0,2824,1,29002415,2021-03-05T15:47:36.949Z,80.0,SPIANAD80,0.1,25.0,1,20.179,12000.0
349,109.752,27.0,2999.0,2824,1,29038871,2021-03-05T15:53:41.516Z,80.0,SPIANAD80,0.1,33.0,1,9.622,3000.0
350,109.752,25.0,12006.0,2825,1,582165,2021-03-06T08:39:00.241Z,80.0,SPIANAD80,1.3,25.0,1,20.094,12000.0
351,109.752,25.0,2988.0,2825,1,626738,2021-03-06T08:46:25.978Z,80.0,SPIANAD80,1.4,30.0,1,9.469,3000.0
352,109.752,25.0,11996.0,2826,1,720478,2021-03-06T09:02:03.392Z,80.0,SPIANAD80,1.3,25.0,1,20.212,12000.0
353,138.699,25.0,18961.0,2827,1,811499,2021-03-06T09:17:13.617Z,6.0,PALLAD6,1.2,24.0,1,20.212,19000.0
354,138.699,25.0,18978.0,2828,1,824834,2021-03-06T09:19:26.969Z,6.0,PALLAD6,1.2,24.0,1,20.179,19000.0
355,138.699,25.0,19002.0,2829,1,832464,2021-03-06T09:20:43.270Z,6.0,PALLAD6,1.2,30.0,1,20.247,19000.0
356,134.149,30.0,18957.0,2830,1,877212,2021-03-06T09:28:10.757Z,6.0,TEST6,0.7,38.0,1,20.264,19000.0
357,134.149,29.0,20997.0,2831,1,1155241,2021-03-06T10:14:31.093Z,6.0,TEST6,0.7,35.0,1,20.332,21000.0
358,134.149,30.0,19023.0,2831,1,1190086,2021-03-06T10:20:19.548Z,6.0,TEST6,0.7,42.0,1,6.63,19000.0
359,152.181,30.0,2002.0,2832,1,1256918,2021-03-06T10:31:27.880Z,5.0,CAN5,0.8,38.0,1,20.212,2000.0
360,143.683,22.0,17970.0,2833,1,435811,2021-03-08T08:33:59.075Z,20.0,CAN19APK,0.7,22.0,1,20.212,18000.0
361,143.683,25.0,5984.0,2833,1,455536,2021-03-08T08:37:16.328Z,20.0,CAN19APK,0.6,33.0,1,7.157,6000.0
362,147.76,24.0,13509.0,2834,1,473081,2021-03-08T08:40:11.780Z,6.0,FRESA6SMUSS,0.5,28.0,1,20.247,13500.0
363,146.945,25.0,18978.0,2835,1,503106,2021-03-08T08:45:12.034Z,10.0,TEST10,1.5,30.0,1,20.212,19000.0
364,147.044,28.0,19011.0,2836,1,535806,2021-03-08T08:50:39.039Z,10.0,TEST10SGROSS,1.0,37.0,1,20.264,19000.0
365,146.945,29.0,18952.0,2837,1,583955,2021-03-08T08:58:40.536Z,10.0,TEST10,0.8,38.0,1,20.212,19000.0
366,166.78,29.0,2485.0,2838,1,614061,2021-03-08T09:03:41.600Z,6.5,PUNT6-5,0.9,38.0,1,20.247,2500.0
367,109.752,24.0,12001.0,2839,1,2276738,2021-03-08T13:40:48.635Z,80.0,SPIANAD80,1.0,24.0,1,20.247,12000.0
368,109.752,27.0,2936.0,2839,1,2306195,2021-03-08T13:45:43.209Z,80.0,SPIANAD80,1.8,33.0,1,8.789,3000.0
369,109.752,25.0,11915.0,2840,1,2441017,2021-03-08T14:08:11.452Z,80.0,SPIANAD80,0.9,25.0,1,20.212,12000.0
370,109.752,27.0,2938.0,2840,1,2484231,2021-03-08T14:15:23.599Z,80.0,SPIANAD80,1.9,35.0,1,9.554,3000.0
371,152.574,25.0,2800.0,2841,1,2668247,2021-03-08T14:46:03.790Z,11.0,CAN11-FR,1.0,24.0,1,20.212,2800.0
372,134.149,25.0,18964.0,2842,1,2811181,2021-03-08T15:09:53.154Z,6.0,TEST6,1.6,27.0,1,20.315,19000.0
373,134.149,30.0,18959.0,2843,1,2887416,2021-03-08T15:22:35.517Z,6.0,TEST6,1.0,34.0,1,20.212,19000.0
374,147.044,33.0,19018.0,2844,1,7082746,2021-03-09T03:01:49.534Z,10.0,TEST10SGROSS,0.8,40.0,1,20.264,19000.0
375,146.945,34.0,18991.0,2845,1,7816866,2021-03-09T05:04:10.859Z,10.0,TEST10,0.5,40.0,1,20.247,19000.0
376,166.78,34.0,2455.0,2846,1,8056560,2021-03-09T05:44:07.839Z,6.5,PUNT6-5,0.8,40.0,1,20.212,2500.0
377,141.568,25.0,2454.0,2847,1,9055414,2021-03-09T08:30:36.549Z,7.5,TEST7-5,0.1,24.0,1,20.145,2500.0
378,141.568,25.0,2418.0,2848,1,9079010,2021-03-09T08:34:32.513Z,7.5,TEST7-5,0.2,25.0,1,20.281,2500.0
379,147.044,25.0,19016.0,2849,1,9112020,2021-03-09T08:40:02.619Z,10.0,TEST10SGROSS,0.8,27.0,1,20.195,19000.0
380,146.945,32.0,18972.0,2850,1,9232767,2021-03-09T09:00:10.109Z,10.0,TEST10,0.9,40.0,1,20.212,19000.0
381,132.487,33.0,3502.0,2851,1,9341177,2021-03-09T09:18:14.228Z,4.5,CAN4_5XFOR,0.7,40.0,1,20.212,3500.0
382,138.699,23.0,18978.0,2852,1,231640,2021-03-10T08:12:07.256Z,6.0,PALLAD6,0.8,22.0,1,20.212,19000.0
383,129.251,30.0,17003.0,2853,1,502711,2021-03-10T08:57:18.002Z,4.0,PALLAD4,1.1,38.0,1,20.179,17000.0
384,147.044,30.0,18972.0,2854,1,1119844,2021-03-10T10:40:09.424Z,10.0,TEST10SGROSS,0.8,35.0,1,20.179,19000.0
385,146.945,30.0,18945.0,2855,1,1181684,2021-03-10T10:50:27.833Z,10.0,TEST10,1.0,40.0,1,20.247,19000.0
386,166.78,30.0,2466.0,2856,1,1224314,2021-03-10T10:57:34.140Z,6.5,PUNT6-5,0.9,40.0,1,20.145,2500.0
387,147.044,25.0,19010.0,2857,1,2592153,2021-03-10T14:45:32.746Z,10.0,TEST10SGROSS,1.6,25.0,1,20.247,19000.0
