,bearingsCelsius,idChiave,UTE,statoRot,spindleRpm,statorCelsius,LUNG,CurrentPeak,@timestamp,VibromPeak,rpmSetPoint,ist_acc,DIAM,numTP
2586,27.0,5868,D15_80_Z50,1,3831.0,28.0,235.0,26.504,2021-09-22T05:38:41.998Z,0.6,4000.0,11682713,15.0,21
2587,27.0,5869,S350_L,1,4525.0,28.0,98.099,30.628,2021-09-22T05:39:52.391Z,2.4,5000.0,11717909,351.0,21
2588,27.0,5869,S350_L,1,5000.0,28.0,98.099,3.968,2021-09-22T05:40:05.753Z,0.7,5000.0,11724590,351.0,21
2589,27.0,5869,S350_L,1,5001.0,29.0,98.099,3.937,2021-09-22T05:40:26.201Z,1.1,5000.0,11734814,351.0,21
2590,27.0,5869,S350_L,1,4998.0,29.0,98.099,3.937,2021-09-22T05:40:53.661Z,0.8,5000.0,11748544,351.0,21
2591,28.0,5869,S350_L,1,4996.0,30.0,98.099,3.813,2021-09-22T05:41:14.133Z,0.9,5000.0,11758780,351.0,21
2592,26.0,5870,AGGRE110H-1-AGG110_R16_30,1,9448.009,26.0,51.24,16.018,2021-09-22T05:41:29.612Z,0.6,10000.0,11766519,14.1,1
2593,28.0,5871,D15_80_Z50,1,3640.0,29.0,235.0,26.443,2021-09-22T05:43:00.842Z,0.5,4000.0,11812134,15.0,21
2594,27.0,5872,S350_L,1,4620.0,28.0,98.099,29.357,2021-09-22T05:44:11.349Z,2.9,5000.0,11847387,351.0,21
2595,27.0,5872,S350_L,1,5005.0,29.0,98.099,3.937,2021-09-22T05:44:24.605Z,0.6,5000.0,11854015,351.0,21
2596,27.0,5872,S350_L,1,5005.0,29.0,98.099,4.092,2021-09-22T05:44:45.105Z,1.0,5000.0,11864265,351.0,21
2597,27.0,5872,S350_L,1,5004.0,29.0,98.099,3.782,2021-09-22T05:45:12.549Z,0.8,5000.0,11877987,351.0,21
2598,27.0,5872,S350_L,1,5005.0,29.0,98.099,3.999,2021-09-22T05:45:33.029Z,0.7,5000.0,11888227,351.0,21
2599,25.0,5873,AGGRE110H-1-AGG110_R16_30,1,9588.149,26.0,51.24,16.136,2021-09-22T05:45:48.534Z,0.6,10000.0,11895979,14.1,1
2600,27.0,5874,D15_80_Z50,1,3712.0,28.0,235.0,27.341,2021-09-22T05:47:19.714Z,0.5,4000.0,11941569,15.0,21
2601,27.0,5875,S350_L,1,4612.0,27.0,98.099,26.598,2021-09-22T05:48:42.625Z,2.6,5000.0,11983024,351.0,21
2602,27.0,5875,S350_L,1,4996.0,28.0,98.099,3.999,2021-09-22T05:48:55.865Z,0.5,5000.0,11989644,351.0,21
2603,27.0,5875,S350_L,1,4996.0,29.0,98.099,3.999,2021-09-22T05:49:16.353Z,0.9,5000.0,11999888,351.0,21
2604,27.0,5875,S350_L,1,4997.0,29.0,98.099,3.999,2021-09-22T05:49:43.817Z,0.7,5000.0,12013620,351.0,21
2605,28.0,5875,S350_L,1,4997.0,30.0,98.099,3.968,2021-09-22T05:50:04.217Z,0.8,5000.0,12023820,351.0,21
2606,26.0,5876,AGGRE110H-1-AGG110_R16_30,1,9550.969,26.0,51.24,16.549,2021-09-22T05:50:19.751Z,0.6,10000.0,12031587,14.1,1
2607,28.0,5877,D15_80_Z50,1,3700.0,29.0,235.0,29.077,2021-09-22T05:51:50.950Z,0.5,4000.0,12077186,15.0,21
2608,28.0,5878,S350_L,1,4525.0,28.0,98.099,30.628,2021-09-22T05:53:01.369Z,2.4,5000.0,12112395,351.0,21
2609,28.0,5878,S350_L,1,5005.0,29.0,98.099,3.875,2021-09-22T05:53:14.757Z,0.3,5000.0,12119089,351.0,21
2610,28.0,5878,S350_L,1,5002.0,29.0,98.099,3.751,2021-09-22T05:53:35.161Z,0.5,5000.0,12129291,351.0,21
2611,28.0,5878,S350_L,1,5001.0,30.0,98.099,3.751,2021-09-22T05:54:23.185Z,0.8,5000.0,12153303,351.0,21
2612,28.0,5878,S350_L,1,4999.0,30.0,98.099,3.751,2021-09-22T05:54:02.621Z,0.4,5000.0,12143021,351.0,21
2613,26.0,5879,AGGRE110H-1-AGG110_R16_30,1,9609.599,27.0,51.24,16.077,2021-09-22T05:54:38.631Z,0.6,10000.0,12161026,14.1,1
2614,27.0,5880,D15_80_Z50,1,3855.0,28.0,235.0,29.388,2021-09-22T05:56:09.946Z,0.6,4000.0,12206683,15.0,21
2615,27.0,5881,S350_L,1,4602.0,28.0,98.099,25.947,2021-09-22T05:57:20.207Z,2.3,5000.0,12241813,351.0,21
2616,27.0,5881,S350_L,1,4998.0,28.0,98.099,4.185,2021-09-22T05:57:33.643Z,0.1,5000.0,12248531,351.0,21
2617,27.0,5881,S350_L,1,4997.0,28.0,98.099,3.968,2021-09-22T05:57:54.069Z,0.3,5000.0,12258744,351.0,21
2618,27.0,5881,S350_L,1,5003.0,29.0,98.099,3.968,2021-09-22T05:58:21.535Z,0.3,5000.0,12272477,351.0,21
2619,28.0,5881,S350_L,1,5001.0,30.0,98.099,3.968,2021-09-22T05:58:42.101Z,0.8,5000.0,12282760,351.0,21
2620,26.0,5882,AGGRE110H-1-AGG110_R16_30,1,9343.62,26.0,51.24,15.871,2021-09-22T05:58:57.491Z,0.6,10000.0,12290455,14.1,1
2621,28.0,5883,D15_80_Z50,1,3761.0,29.0,235.0,29.976,2021-09-22T06:00:28.714Z,0.5,4000.0,12336066,15.0,21
2622,28.0,5884,S350_L,1,4596.0,28.0,98.099,26.598,2021-09-22T06:01:39.183Z,2.7,5000.0,12371300,351.0,21
2623,28.0,5884,S350_L,1,5003.0,29.0,98.099,3.844,2021-09-22T06:01:52.627Z,0.6,5000.0,12378022,351.0,21
2624,28.0,5884,S350_L,1,5005.0,29.0,98.099,3.751,2021-09-22T06:02:13.125Z,0.9,5000.0,12388271,351.0,21
2625,28.0,5884,S350_L,1,5004.0,30.0,98.099,3.968,2021-09-22T06:02:40.619Z,0.8,5000.0,12402018,351.0,21
2626,28.0,5884,S350_L,1,5005.0,30.0,98.099,3.906,2021-09-22T06:03:01.061Z,0.7,5000.0,12412239,351.0,21
2627,26.0,5885,AGGRE110H-1-AGG110_R16_30,1,9299.29,27.0,51.24,16.107,2021-09-22T06:03:16.477Z,0.6,10000.0,12419947,14.1,1
2628,27.0,5886,D15_80_Z50,1,3675.0,28.0,235.0,29.915,2021-09-22T06:04:47.618Z,0.4,4000.0,12465517,15.0,21
2629,27.0,5887,S350_L,1,4547.0,27.0,98.099,29.326,2021-09-22T06:05:58.251Z,2.7,5000.0,12500833,351.0,21
2630,27.0,5887,S350_L,1,5000.0,28.0,98.099,3.937,2021-09-22T06:06:11.563Z,0.7,5000.0,12507489,351.0,21
2631,27.0,5887,S350_L,1,4998.0,29.0,98.099,3.72,2021-09-22T06:06:32.007Z,1.2,5000.0,12517711,351.0,21
2632,27.0,5887,S350_L,1,4999.0,29.0,98.099,4.123,2021-09-22T06:06:59.465Z,0.8,5000.0,12531440,351.0,21
2633,28.0,5887,S350_L,1,4996.0,30.0,98.099,3.999,2021-09-22T06:07:19.933Z,0.9,5000.0,12541674,351.0,21
2634,26.0,5888,AGGRE110H-1-AGG110_R16_30,1,9448.009,27.0,51.24,15.871,2021-09-22T06:07:35.383Z,0.6,10000.0,12549399,14.1,1
2635,28.0,5889,D15_80_Z50,1,3691.0,28.0,235.0,26.598,2021-09-22T06:09:06.638Z,0.5,4000.0,12595026,15.0,21
2636,27.0,5890,S350_L,1,4633.0,28.0,98.099,30.101,2021-09-22T06:10:17.250Z,2.4,5000.0,12630332,351.0,21
2637,27.0,5890,S350_L,1,5000.0,29.0,98.099,3.937,2021-09-22T06:10:30.538Z,0.2,5000.0,12636976,351.0,21
2638,28.0,5890,S350_L,1,5000.0,29.0,98.099,3.937,2021-09-22T06:10:51.051Z,0.9,5000.0,12647232,351.0,21
2639,28.0,5890,S350_L,1,4999.0,30.0,98.099,3.999,2021-09-22T06:11:18.483Z,0.5,5000.0,12660948,351.0,21
2640,28.0,5890,S350_L,1,4997.0,30.0,98.099,3.999,2021-09-22T06:11:38.993Z,0.7,5000.0,12671203,351.0,21
2641,26.0,5891,AGGRE110H-1-AGG110_R16_30,1,9237.799,27.0,51.24,15.841,2021-09-22T06:11:54.367Z,0.6,10000.0,12678890,14.1,1
2642,28.0,5892,D15_80_Z50,1,3691.0,29.0,235.0,29.791,2021-09-22T06:13:25.650Z,0.7,4000.0,12724531,15.0,21
2643,27.0,5893,S350_L,1,4616.0,28.0,98.099,30.504,2021-09-22T06:14:36.298Z,2.5,5000.0,12759855,351.0,21
2644,27.0,5893,S350_L,1,4997.0,28.0,98.099,3.627,2021-09-22T06:14:49.524Z,0.2,5000.0,12766468,351.0,21
2645,27.0,5893,S350_L,1,4997.0,28.0,98.099,3.906,2021-09-22T06:15:10.015Z,0.4,5000.0,12776713,351.0,21
2646,27.0,5893,S350_L,1,4998.0,29.0,98.099,3.906,2021-09-22T06:15:37.443Z,0.4,5000.0,12790427,351.0,21
2647,28.0,5893,S350_L,1,5002.0,30.0,98.099,3.906,2021-09-22T06:15:57.999Z,0.8,5000.0,12800705,351.0,21
2648,25.0,5894,AGGRE110H-1-AGG110_R16_30,1,9399.389,26.0,51.24,15.841,2021-09-22T06:16:13.387Z,0.6,10000.0,12808399,14.1,1
2649,27.0,5895,D15_80_Z50,1,3680.0,28.0,235.0,29.976,2021-09-22T06:17:44.542Z,0.4,4000.0,12853976,15.0,21
2650,27.0,5896,S350_L,1,4602.0,28.0,98.099,27.032,2021-09-22T06:18:55.038Z,2.6,5000.0,12889224,351.0,21
2651,27.0,5896,S350_L,1,4998.0,29.0,98.099,3.751,2021-09-22T06:19:08.422Z,0.5,5000.0,12895916,351.0,21
2652,27.0,5896,S350_L,1,4996.0,29.0,98.099,3.813,2021-09-22T06:19:28.934Z,1.1,5000.0,12906172,351.0,21
2653,28.0,5896,S350_L,1,4996.0,30.0,98.099,3.937,2021-09-22T06:20:16.903Z,0.7,5000.0,12930156,351.0,21
2654,28.0,5896,S350_L,1,4996.0,30.0,98.099,3.937,2021-09-22T06:19:56.399Z,0.7,5000.0,12919904,351.0,21
2655,26.0,5897,AGGRE110H-1-AGG110_R16_30,1,9701.12,27.0,51.24,16.107,2021-09-22T06:20:32.369Z,0.6,10000.0,12937889,14.1,1
2656,28.0,5898,D15_80_Z50,1,3830.0,29.0,235.0,26.257,2021-09-22T06:22:03.612Z,0.6,4000.0,12983510,15.0,21
2657,27.0,5899,S350_L,1,4592.0,28.0,98.099,30.132,2021-09-22T06:23:14.222Z,2.5,5000.0,13018815,351.0,21
2658,27.0,5899,S350_L,1,5004.0,29.0,98.099,3.875,2021-09-22T06:23:47.790Z,0.6,5000.0,13035599,351.0,21
2659,27.0,5899,S350_L,1,5002.0,29.0,98.099,3.875,2021-09-22T06:23:27.346Z,0.2,5000.0,13025377,351.0,21
2660,27.0,5899,S350_L,1,5002.0,29.0,98.099,3.937,2021-09-22T06:24:15.231Z,0.4,5000.0,13049319,351.0,21
2661,27.0,5899,S350_L,1,5002.0,29.0,98.099,3.875,2021-09-22T06:24:35.777Z,0.7,5000.0,13059592,351.0,21
2662,25.0,5900,AGGRE110H-1-AGG110_R16_30,1,9416.549,27.0,51.24,15.93,2021-09-22T06:24:51.193Z,0.6,10000.0,13067300,14.1,1
2663,27.0,5901,D15_80_Z50,1,3738.0,28.0,235.0,28.768,2021-09-22T06:26:22.481Z,0.5,4000.0,13112944,15.0,21
2664,27.0,5902,S350_L,1,4536.0,28.0,98.099,29.915,2021-09-22T06:27:33.018Z,2.5,5000.0,13148212,351.0,21
2665,27.0,5902,S350_L,1,5002.0,28.0,98.099,3.844,2021-09-22T06:27:46.350Z,0.2,5000.0,13154878,351.0,21
2666,27.0,5902,S350_L,1,5001.0,29.0,98.099,3.844,2021-09-22T06:28:06.822Z,0.8,5000.0,13165114,351.0,21
2667,28.0,5902,S350_L,1,5002.0,30.0,98.099,4.123,2021-09-22T06:28:34.270Z,0.3,5000.0,13178838,351.0,21
2668,28.0,5902,S350_L,1,5001.0,30.0,98.099,4.123,2021-09-22T06:28:54.771Z,0.6,5000.0,13189088,351.0,21
2669,26.0,5903,AGGRE110H-1-AGG110_R16_30,1,9319.309,27.0,51.24,16.077,2021-09-22T06:29:10.207Z,0.6,10000.0,13196806,14.1,1
2670,28.0,5904,D15_80_Z50,1,3821.0,29.0,235.0,26.598,2021-09-22T06:30:41.379Z,0.4,4000.0,13242392,15.0,21
2671,28.0,5905,S350_L,1,4573.0,28.0,98.099,27.745,2021-09-22T06:31:51.982Z,2.3,5000.0,13277693,351.0,21
2672,28.0,5905,S350_L,1,5006.0,29.0,98.099,3.813,2021-09-22T06:32:05.462Z,0.3,5000.0,13284433,351.0,21
2673,27.0,5905,S350_L,1,5004.0,29.0,98.099,3.968,2021-09-22T06:32:25.910Z,0.6,5000.0,13294657,351.0,21
2674,28.0,5905,S350_L,1,5006.0,29.0,98.099,3.844,2021-09-22T06:32:53.374Z,0.4,5000.0,13308389,351.0,21
2675,28.0,5905,S350_L,1,5004.0,30.0,98.099,4.092,2021-09-22T06:33:13.854Z,0.5,5000.0,13318629,351.0,21
2676,26.0,5906,AGGRE110H-1-AGG110_R16_30,1,9274.979,27.0,51.24,16.136,2021-09-22T06:33:29.273Z,0.6,10000.0,13326338,14.1,1
2677,27.0,5907,D15_80_Z50,1,3701.0,28.0,235.0,26.443,2021-09-22T06:35:00.507Z,0.5,4000.0,13371955,15.0,21
2678,27.0,5908,S350_L,1,4611.0,28.0,98.099,27.249,2021-09-22T06:36:10.876Z,2.3,5000.0,13407139,351.0,21
2679,27.0,5908,S350_L,1,4996.0,28.0,98.099,4.03,2021-09-22T06:36:24.342Z,0.2,5000.0,13413872,351.0,21
2680,27.0,5908,S350_L,1,4996.0,29.0,98.099,4.03,2021-09-22T06:36:44.846Z,0.8,5000.0,13424124,351.0,21
2681,27.0,5908,S350_L,1,4998.0,30.0,98.099,3.968,2021-09-22T06:37:12.286Z,0.4,5000.0,13437844,351.0,21
2682,28.0,5908,S350_L,1,4999.0,30.0,98.099,4.061,2021-09-22T06:37:32.754Z,0.8,5000.0,13448078,351.0,21
2683,26.0,5909,AGGRE110H-1-AGG110_R16_30,1,9289.279,27.0,51.24,16.402,2021-09-22T06:37:48.196Z,0.6,10000.0,13455799,14.1,1
2684,28.0,5910,D15_80_Z50,1,3867.0,29.0,235.0,26.474,2021-09-22T06:39:19.539Z,0.6,4000.0,13501470,15.0,21
2685,28.0,5911,S350_L,1,4573.0,29.0,98.099,26.66,2021-09-22T06:40:29.916Z,2.3,5000.0,13536658,351.0,21
2686,28.0,5911,S350_L,1,4996.0,29.0,98.099,3.596,2021-09-22T06:40:43.294Z,0.1,5000.0,13543347,351.0,21
2687,28.0,5911,S350_L,1,4997.0,29.0,98.099,3.937,2021-09-22T06:41:03.854Z,0.8,5000.0,13553627,351.0,21
2688,28.0,5911,S350_L,1,4997.0,30.0,98.099,3.937,2021-09-22T06:41:31.234Z,0.3,5000.0,13567317,351.0,21
2689,28.0,5911,S350_L,1,4997.0,30.0,98.099,3.968,2021-09-22T06:41:51.786Z,0.5,5000.0,13577593,351.0,21
2690,26.0,5912,AGGRE110H-1-AGG110_R16_30,1,9432.279,27.0,51.24,16.254,2021-09-22T06:42:07.208Z,0.6,10000.0,13585304,14.1,1
2691,27.0,5913,D15_80_Z50,1,3627.0,28.0,235.0,26.474,2021-09-22T06:43:38.451Z,0.5,4000.0,13630925,15.0,21
2692,27.0,5914,S350_L,1,4593.0,28.0,98.099,30.566,2021-09-22T06:44:48.956Z,2.7,5000.0,13666177,351.0,21
2693,27.0,5914,S350_L,1,4999.0,28.0,98.099,3.937,2021-09-22T06:45:02.260Z,0.2,5000.0,13672829,351.0,21
2694,27.0,5914,S350_L,1,5000.0,29.0,98.099,3.968,2021-09-22T06:45:22.760Z,1.1,5000.0,13683079,351.0,21
2695,28.0,5914,S350_L,1,5001.0,30.0,98.099,3.875,2021-09-22T06:46:10.686Z,0.9,5000.0,13707042,351.0,21
2696,27.0,5914,S350_L,1,5000.0,29.0,98.099,3.937,2021-09-22T06:45:50.184Z,0.4,5000.0,13696791,351.0,21
2697,26.0,5915,AGGRE110H-1-AGG110_R16_30,1,9389.379,26.0,51.24,16.077,2021-09-22T06:46:26.112Z,0.6,10000.0,13714755,14.1,1
2698,28.0,5916,D15_80_Z50,1,3778.0,29.0,235.0,30.938,2021-09-22T06:47:57.403Z,0.7,4000.0,13760400,15.0,21
2699,28.0,5917,S350_L,1,4526.0,28.0,98.099,26.443,2021-09-22T06:49:07.831Z,2.4,5000.0,13795614,351.0,21
2700,28.0,5917,S350_L,1,5001.0,29.0,98.099,3.937,2021-09-22T06:49:21.119Z,0.2,5000.0,13802258,351.0,21
2701,28.0,5917,S350_L,1,5002.0,30.0,98.099,3.937,2021-09-22T06:50:09.104Z,0.4,5000.0,13826250,351.0,21
2702,28.0,5917,S350_L,1,5001.0,30.0,98.099,3.875,2021-09-22T06:50:29.566Z,0.8,5000.0,13836481,351.0,21
2703,28.0,5917,S350_L,1,5000.0,30.0,98.099,3.875,2021-09-22T06:49:41.660Z,0.8,5000.0,13812528,351.0,21
2704,26.0,5918,AGGRE110H-1-AGG110_R16_30,1,9293.569,27.0,51.24,16.313,2021-09-22T06:50:44.986Z,0.7,10000.0,13844191,14.1,1
2705,28.0,5919,D15_80_Z50,1,3682.0,28.0,235.0,29.976,2021-09-22T06:52:16.275Z,0.6,4000.0,13889835,15.0,21
2706,27.0,5920,S350_L,1,4546.0,27.0,98.099,28.954,2021-09-22T06:53:26.751Z,2.6,5000.0,13925073,351.0,21
2707,27.0,5920,S350_L,1,5006.0,28.0,98.099,3.875,2021-09-22T06:53:40.051Z,0.2,5000.0,13931723,351.0,21
2708,27.0,5920,S350_L,1,5004.0,29.0,98.099,3.937,2021-09-22T06:54:28.020Z,0.5,5000.0,13955707,351.0,21
2709,27.0,5920,S350_L,1,5004.0,28.0,98.099,3.875,2021-09-22T06:54:00.584Z,1.2,5000.0,13941989,351.0,21
2710,28.0,5920,S350_L,1,5003.0,30.0,98.099,3.875,2021-09-22T06:54:48.482Z,0.6,5000.0,13965938,351.0,21
2711,26.0,5921,AGGRE110H-1-AGG110_R16_30,1,9357.919,27.0,51.24,16.077,2021-09-22T06:55:03.894Z,0.6,10000.0,13973644,14.1,1
2712,28.0,5922,D15_80_Z50,1,3777.0,28.0,235.0,29.945,2021-09-22T06:56:35.195Z,0.6,4000.0,14019294,15.0,21
2713,27.0,5923,S350_L,1,4604.0,28.0,98.099,26.784,2021-09-22T06:57:45.703Z,2.6,5000.0,14054548,351.0,21
2714,27.0,5923,S350_L,1,5006.0,29.0,98.099,3.844,2021-09-22T06:57:58.947Z,0.6,5000.0,14061170,351.0,21
2715,28.0,5923,S350_L,1,5006.0,29.0,98.099,3.844,2021-09-22T06:58:19.407Z,0.8,5000.0,14071400,351.0,21
2716,28.0,5923,S350_L,1,5005.0,30.0,98.099,4.03,2021-09-22T06:58:46.920Z,0.8,5000.0,14085156,351.0,21
2717,28.0,5923,S350_L,1,5005.0,30.0,98.099,3.751,2021-09-22T06:59:07.324Z,0.7,5000.0,14095358,351.0,21
2718,26.0,5924,AGGRE110H-1-AGG110_R16_30,1,9713.989,27.0,51.24,15.93,2021-09-22T06:59:22.894Z,0.6,10000.0,14103143,14.1,1
2719,28.0,5925,D15_80_Z50,1,3675.0,29.0,235.0,28.582,2021-09-22T07:00:53.954Z,0.3,4000.0,14148673,15.0,21
2720,27.0,5926,S350_L,1,4663.0,27.0,98.099,29.976,2021-09-22T07:02:04.739Z,2.5,5000.0,14184065,351.0,21
2721,27.0,5926,S350_L,1,4997.0,28.0,98.099,3.751,2021-09-22T07:02:17.919Z,0.1,5000.0,14190655,351.0,21
2722,27.0,5926,S350_L,1,4998.0,28.0,98.099,3.844,2021-09-22T07:02:38.419Z,0.4,5000.0,14200905,351.0,21
2723,27.0,5926,S350_L,1,4998.0,29.0,98.099,3.782,2021-09-22T07:03:26.376Z,0.6,5000.0,14224883,351.0,21
2724,27.0,5926,S350_L,1,4997.0,29.0,98.099,3.782,2021-09-22T07:03:05.923Z,0.3,5000.0,14214657,351.0,21
2725,26.0,5927,AGGRE110H-1-AGG110_R16_30,1,9357.919,26.0,51.24,15.989,2021-09-22T07:03:41.830Z,0.6,10000.0,14232610,14.1,1
2726,27.0,5928,D15_80_Z50,1,3747.0,28.0,235.0,26.412,2021-09-22T07:05:13.082Z,0.5,4000.0,14278236,15.0,21
2727,27.0,5929,S350_L,1,4610.0,28.0,98.099,26.908,2021-09-22T07:06:23.525Z,2.6,5000.0,14313457,351.0,21
2728,27.0,5929,S350_L,1,5005.0,29.0,98.099,3.937,2021-09-22T07:06:57.243Z,1.0,5000.0,14330316,351.0,21
2729,27.0,5929,S350_L,1,5004.0,29.0,98.099,4.123,2021-09-22T07:06:36.767Z,0.7,5000.0,14320078,351.0,21
2730,28.0,5929,S350_L,1,5005.0,30.0,98.099,3.844,2021-09-22T07:07:24.703Z,0.8,5000.0,14344046,351.0,21
2731,28.0,5929,S350_L,1,5005.0,30.0,98.099,3.844,2021-09-22T07:07:45.171Z,1.0,5000.0,14354280,351.0,21
2732,26.0,5930,AGGRE110H-1-AGG110_R16_30,1,9400.819,27.0,51.24,15.93,2021-09-22T07:08:00.610Z,0.6,10000.0,14361999,14.1,1
2733,28.0,5931,D15_80_Z50,1,3753.0,29.0,235.0,29.326,2021-09-22T07:09:31.924Z,0.7,4000.0,14407656,15.0,21
2734,27.0,5932,S350_L,1,4661.0,28.0,98.099,29.295,2021-09-22T07:10:42.263Z,2.3,5000.0,14442825,351.0,21
2735,27.0,5932,S350_L,1,5006.0,29.0,98.099,4.092,2021-09-22T07:10:55.657Z,0.1,5000.0,14449522,351.0,21
2736,27.0,5932,S350_L,1,5005.0,29.0,98.099,4.061,2021-09-22T07:11:16.147Z,0.8,5000.0,14459767,351.0,21
2737,27.0,5932,S350_L,1,5004.0,29.0,98.099,3.937,2021-09-22T07:11:43.615Z,0.3,5000.0,14473501,351.0,21
2738,28.0,5932,S350_L,1,5005.0,30.0,98.099,3.937,2021-09-22T07:12:04.039Z,0.5,5000.0,14483713,351.0,21
2739,25.0,5933,AGGRE110H-1-AGG110_R16_30,1,9329.319,27.0,51.24,16.136,2021-09-22T07:12:19.527Z,0.7,10000.0,14491457,14.1,1
2740,27.0,5934,D15_80_Z50,1,3648.0,28.0,235.0,26.474,2021-09-22T07:13:50.596Z,0.3,4000.0,14536991,15.0,21
2741,27.0,5935,S350_L,1,4520.0,28.0,98.099,29.853,2021-09-22T07:15:01.236Z,2.6,5000.0,14572311,351.0,21
2742,27.0,5935,S350_L,1,5005.0,29.0,98.099,3.937,2021-09-22T07:15:14.537Z,0.6,5000.0,14578961,351.0,21
2743,27.0,5935,S350_L,1,5005.0,29.0,98.099,3.937,2021-09-22T07:15:35.037Z,1.3,5000.0,14589211,351.0,21
2744,28.0,5935,S350_L,1,5006.0,30.0,98.099,3.937,2021-09-22T07:16:02.495Z,0.7,5000.0,14602940,351.0,21
2745,28.0,5935,S350_L,1,5006.0,30.0,98.099,4.03,2021-09-22T07:16:22.963Z,0.8,5000.0,14613174,351.0,21
2746,26.0,5936,AGGRE110H-1-AGG110_R16_30,1,9603.879,27.0,51.24,16.136,2021-09-22T07:16:38.435Z,0.6,10000.0,14620910,14.1,1
2747,28.0,5937,D15_80_Z50,1,3792.0,29.0,235.0,29.357,2021-09-22T07:18:09.712Z,0.6,4000.0,14666548,15.0,21
2748,28.0,5938,S350_L,1,4574.0,28.0,98.099,30.101,2021-09-22T07:19:20.820Z,2.9,5000.0,14702102,351.0,21
2749,28.0,5938,S350_L,1,5005.0,29.0,98.099,3.751,2021-09-22T07:19:33.920Z,0.6,5000.0,14708652,351.0,21
2750,28.0,5938,S350_L,1,5005.0,29.0,98.099,3.875,2021-09-22T07:19:54.429Z,1.0,5000.0,14718906,351.0,21
2751,28.0,5938,S350_L,1,5003.0,30.0,98.099,3.875,2021-09-22T07:20:21.837Z,0.7,5000.0,14732610,351.0,21
2752,28.0,5938,S350_L,1,5001.0,30.0,98.099,3.999,2021-09-22T07:20:42.405Z,0.8,5000.0,14742894,351.0,21
2753,25.0,5939,AGGRE110H-1-AGG110_R16_30,1,9259.25,27.0,51.24,15.93,2021-09-22T07:20:57.793Z,0.6,10000.0,14750588,14.1,1
2754,27.0,5940,D15_80_Z50,1,3840.0,28.0,235.0,30.163,2021-09-22T07:22:29.024Z,0.5,4000.0,14796203,15.0,21
2755,27.0,5941,S350_L,1,4604.0,28.0,98.099,26.288,2021-09-22T07:23:39.764Z,2.4,5000.0,14831573,351.0,21
2756,27.0,5941,S350_L,1,5002.0,28.0,98.099,3.906,2021-09-22T07:23:53.174Z,0.7,5000.0,14838278,351.0,21
2757,27.0,5941,S350_L,1,5003.0,29.0,98.099,3.906,2021-09-22T07:24:13.622Z,1.1,5000.0,14848502,351.0,21
2758,27.0,5941,S350_L,1,5002.0,29.0,98.099,3.906,2021-09-22T07:24:41.093Z,0.8,5000.0,14862237,351.0,21
2759,28.0,5941,S350_L,1,5004.0,30.0,98.099,3.937,2021-09-22T07:25:01.615Z,1.0,5000.0,14872498,351.0,21
2760,26.0,5942,AGGRE110H-1-AGG110_R16_30,1,9362.209,26.0,51.24,15.635,2021-09-22T07:25:16.993Z,0.6,10000.0,14880187,14.1,1
2761,28.0,5943,D15_80_Z50,1,3688.0,29.0,235.0,29.945,2021-09-22T07:26:48.140Z,0.4,4000.0,14925760,15.0,21
2762,28.0,5944,S350_L,1,4552.0,28.0,98.099,29.573,2021-09-22T07:27:58.972Z,2.5,5000.0,14961176,351.0,21
2763,27.0,5944,S350_L,1,5002.0,29.0,98.099,3.844,2021-09-22T07:28:12.260Z,0.5,5000.0,14967820,351.0,21
2764,28.0,5944,S350_L,1,5002.0,29.0,98.099,3.999,2021-09-22T07:28:32.780Z,1.0,5000.0,14978080,351.0,21
2765,28.0,5944,S350_L,1,5002.0,30.0,98.099,3.813,2021-09-22T07:29:00.162Z,0.6,5000.0,14991771,351.0,21
2766,28.0,5944,S350_L,1,5006.0,30.0,98.099,3.813,2021-09-22T07:29:20.745Z,1.0,5000.0,15002062,351.0,21
2767,26.0,5945,AGGRE110H-1-AGG110_R16_30,1,9619.609,27.0,51.24,15.93,2021-09-22T07:29:36.171Z,0.7,10000.0,15009775,14.1,1
2768,27.0,5946,D15_80_Z50,1,3634.0,28.0,235.0,30.69,2021-09-22T07:31:07.367Z,0.5,4000.0,15055373,15.0,21
2769,27.0,5947,S350_L,1,4607.0,27.0,98.099,30.473,2021-09-22T07:32:18.044Z,2.4,5000.0,15090711,351.0,21
2770,27.0,5947,S350_L,1,5005.0,28.0,98.099,3.813,2021-09-22T07:32:31.476Z,0.4,5000.0,15097427,351.0,21
2771,27.0,5947,S350_L,1,5006.0,28.0,98.099,3.906,2021-09-22T07:32:51.904Z,0.8,5000.0,15107641,351.0,21
2772,27.0,5947,S350_L,1,5005.0,29.0,98.099,3.813,2021-09-22T07:33:19.368Z,0.6,5000.0,15121373,351.0,21
2773,27.0,5947,S350_L,1,5005.0,30.0,98.099,3.813,2021-09-22T07:33:39.872Z,0.7,5000.0,15131625,351.0,21
2774,26.0,5948,AGGRE110H-1-AGG110_R16_30,1,9376.509,26.0,51.24,15.93,2021-09-22T07:33:55.289Z,0.7,10000.0,15139333,14.1,1
2775,27.0,5949,D15_80_Z50,1,3685.0,28.0,235.0,26.784,2021-09-22T07:35:26.599Z,0.5,4000.0,15184988,15.0,21
2776,27.0,5950,S350_L,1,5002.0,29.0,98.099,3.875,2021-09-22T07:36:50.456Z,0.2,5000.0,15226916,351.0,21
