,statorCelsius,LUNG,VibromPeak,spindleRpm,@timestamp,DIAM,ist_acc,idChiave,rpmSetPoint,numTP,bearingsCelsius,CurrentPeak,UTE,statoRot
10925,28.0,275.0,0.4,1982.0,2022-05-27T00:44:23.049Z,12.0,396188,17713,2000.0,1,0.0,36.394,TH_12MM_198,1
10926,29.0,166.5,0.4,2016.0,2022-05-27T00:46:51.151Z,8.0,410998,17714,2000.0,1,0.0,27.434,TH_8MM_85,1
10927,28.0,98.25,1.4,3982.0,2022-05-27T00:50:04.874Z,350.2,430370,17715,4000.0,1,0.0,33.758,FRESA350,1
10928,30.0,162.1,1.6,18020.0,2022-05-27T00:51:57.336Z,16.0,441616,17716,18000.0,1,0.0,27.683,R16MM_LH,1
10929,37.0,138.0,0.1,18065.0,2022-05-27T00:54:10.698Z,16.0,454952,17717,18000.0,1,0.0,27.094,R16_V90,1
10930,37.0,98.25,1.4,3980.0,2022-05-27T00:55:41.110Z,350.2,463993,17718,4000.0,1,0.0,32.643,FRESA350,1
10931,28.0,275.0,0.6,1982.0,2022-05-27T01:02:54.707Z,12.0,507352,17719,2000.0,1,0.0,26.412,TH_12MM_198,1
10932,29.0,166.5,0.4,2008.0,2022-05-27T01:05:30.649Z,8.0,522946,17720,2000.0,1,0.0,33.728,TH_8MM_85,1
10933,28.0,98.25,1.1,3923.0,2022-05-27T01:08:35.132Z,350.2,541394,17721,4000.0,1,0.0,22.226,FRESA350,1
10934,30.0,162.1,5.2,18094.0,2022-05-27T01:09:55.964Z,16.0,549477,17722,18000.0,1,0.0,36.021,R16MM_LH,1
10935,35.0,138.0,0.1,18040.0,2022-05-27T01:11:51.336Z,16.0,561014,17723,18000.0,1,0.0,28.427,R16_V90,1
10936,37.0,98.25,0.1,3997.0,2022-05-27T01:13:15.557Z,350.2,569436,17724,4000.0,1,0.0,35.712,FRESA350,1
10937,27.0,275.0,0.4,1943.0,2022-05-27T01:24:38.788Z,12.0,637758,17725,2000.0,1,0.0,28.799,TH_12MM_198,1
10938,27.0,166.5,0.4,2015.0,2022-05-27T01:26:54.811Z,8.0,651360,17726,2000.0,1,0.0,34.688,TH_8MM_85,1
10939,28.0,98.25,1.8,3931.0,2022-05-27T01:29:52.504Z,350.2,669129,17727,4000.0,1,0.0,29.295,FRESA350,1
10940,30.0,138.0,3.0,18037.0,2022-05-27T01:30:59.305Z,16.0,675809,17728,18000.0,1,0.0,37.044,R16_V90,1
10941,30.0,98.25,1.3,3909.0,2022-05-27T01:31:32.325Z,350.2,679111,17729,4000.0,1,0.0,15.438,FRESA350,1
10942,27.0,275.0,0.5,2012.0,2022-05-27T01:42:08.266Z,12.0,742704,17730,2000.0,1,0.0,27.868,TH_12MM_198,1
10943,28.0,166.5,0.5,2004.0,2022-05-27T01:44:42.788Z,8.0,758156,17731,2000.0,1,0.0,24.707,TH_8MM_85,1
10944,27.0,98.25,2.0,3903.0,2022-05-27T01:48:04.342Z,350.2,778311,17732,4000.0,1,0.0,29.481,FRESA350,1
10945,29.0,138.0,4.6,17974.0,2022-05-27T01:49:15.723Z,16.0,785449,17733,18000.0,1,0.0,34.161,R16_V90,1
10946,30.0,98.25,1.6,3973.0,2022-05-27T01:49:48.334Z,350.2,788710,17734,4000.0,1,0.0,15.748,FRESA350,1
10947,25.0,275.0,0.5,1982.0,2022-05-27T02:17:45.742Z,12.0,956448,17735,2000.0,1,0.0,29.171,TH_12MM_198,1
10948,27.0,166.5,0.4,2019.0,2022-05-27T02:20:09.294Z,8.0,970803,17736,2000.0,1,0.0,26.908,TH_8MM_85,1
10949,27.0,98.25,2.0,3925.0,2022-05-27T02:23:16.777Z,350.2,989551,17737,4000.0,1,0.0,33.046,FRESA350,1
10950,29.0,138.0,5.0,18024.0,2022-05-27T02:24:26.488Z,16.0,996522,17738,18000.0,1,0.0,29.853,R16_V90,1
10951,30.0,98.25,1.2,3889.0,2022-05-27T02:24:59.109Z,350.2,999784,17739,4000.0,1,0.0,31.0,FRESA350,1
10952,27.0,275.0,0.5,1990.0,2022-05-27T02:31:18.015Z,12.0,1037674,17740,2000.0,1,0.0,32.674,TH_12MM_198,1
10953,28.0,166.5,0.4,2011.0,2022-05-27T02:33:52.498Z,8.0,1053122,17741,2000.0,1,0.0,27.683,TH_8MM_85,1
10954,27.0,98.25,2.0,3919.0,2022-05-27T02:37:14.041Z,350.2,1073276,17742,4000.0,1,0.0,15.221,FRESA350,1
10955,29.0,138.0,3.7,18037.0,2022-05-27T02:38:27.563Z,16.0,1080628,17743,18000.0,1,0.0,33.852,R16_V90,1
10956,30.0,98.25,1.5,3955.0,2022-05-27T02:39:01.723Z,350.2,1084044,17744,4000.0,1,0.0,36.827,FRESA350,1
10957,27.0,275.0,0.5,1992.0,2022-05-27T02:47:14.342Z,12.0,1133305,17745,2000.0,1,0.0,27.434,TH_12MM_198,1
10958,27.0,166.5,0.5,1998.0,2022-05-27T02:49:48.674Z,8.0,1148738,17746,2000.0,1,0.0,27.434,TH_8MM_85,1
10959,28.0,98.25,1.5,3945.0,2022-05-27T02:51:39.386Z,350.2,1159809,17747,4000.0,1,0.0,27.9,FRESA350,1
10960,30.0,142.649,2.3,17998.0,2022-05-27T02:55:55.940Z,16.0,1185464,17748,18000.0,1,0.0,27.931,R16MM_62,1
10961,27.0,275.0,0.7,1994.0,2022-05-27T03:01:47.566Z,12.0,1220626,17749,2000.0,1,0.0,27.125,TH_12MM_198,1
10962,28.0,166.5,0.3,2012.0,2022-05-27T03:04:49.399Z,8.0,1238809,17750,2000.0,1,0.0,33.139,TH_8MM_85,1
10963,28.0,98.25,1.8,3899.0,2022-05-27T03:08:32.913Z,350.2,1261160,17751,4000.0,1,0.0,27.434,FRESA350,1
10964,30.0,138.0,3.3,18057.0,2022-05-27T03:10:23.295Z,16.0,1272198,17752,18000.0,1,0.0,34.037,R16_V90,1
10965,30.0,98.25,1.4,3967.0,2022-05-27T03:11:04.906Z,350.2,1276359,17753,4000.0,1,0.0,32.271,FRESA350,1
10966,27.0,98.25,1.4,3966.0,2022-05-27T03:29:14.014Z,350.2,1385268,17754,4000.0,1,0.0,30.225,FRESA350,1
10967,30.0,142.649,1.5,18023.0,2022-05-27T03:32:30.997Z,16.0,1404966,17755,18000.0,1,0.0,36.084,R16MM_62,1
10968,30.0,98.25,1.5,3961.0,2022-05-27T03:33:07.458Z,350.2,1408612,17756,4000.0,1,0.0,22.475,FRESA350,1
10969,30.0,257.0,0.5,2001.0,2022-05-27T03:33:37.598Z,16.0,1411626,17757,2000.0,1,0.0,15.159,TH_16MM_182,1
10970,27.0,98.25,1.7,3959.0,2022-05-27T03:40:53.336Z,350.2,1455199,17758,4000.0,1,0.0,29.481,FRESA350,1
10971,29.0,142.649,1.5,18056.0,2022-05-27T03:42:53.078Z,16.0,1467173,17759,18000.0,1,0.0,33.263,R16MM_62,1
10972,30.0,98.25,1.4,3947.0,2022-05-27T03:43:29.878Z,350.2,1470853,17760,4000.0,1,0.0,34.937,FRESA350,1
10973,30.0,257.0,0.4,2015.0,2022-05-27T03:43:59.959Z,16.0,1473861,17761,2000.0,1,0.0,23.219,TH_16MM_182,1
10974,27.0,98.25,1.9,3975.0,2022-05-27T03:52:28.048Z,349.2,1524669,17762,4000.0,1,0.0,34.534,FRESA350,1
10975,29.0,257.0,0.5,1977.0,2022-05-27T03:55:02.900Z,16.0,1540154,17763,2000.0,1,0.0,28.271,TH_16MM_182,1
10976,27.0,98.25,1.6,3917.0,2022-05-27T03:57:24.183Z,349.2,1554282,17764,4000.0,1,0.0,24.273,FRESA350,1
10977,30.0,257.0,0.4,2012.0,2022-05-27T03:59:33.725Z,16.0,1567236,17765,2000.0,1,0.0,23.374,TH_16MM_182,1
10978,25.0,98.25,2.6,3962.0,2022-05-27T06:11:11.119Z,349.2,2356962,17766,4000.0,1,0.0,32.301,FRESA350,1
10979,27.0,98.25,1.4,3968.0,2022-05-27T06:15:40.303Z,349.2,2383880,17767,4000.0,1,0.0,19.034,FRESA350,1
10980,27.0,98.25,1.7,3957.0,2022-05-27T06:21:03.089Z,349.2,2416158,17768,4000.0,1,0.0,18.879,FRESA350,1
10981,29.0,257.0,0.4,2017.0,2022-05-27T06:23:55.082Z,16.0,2433357,17769,2000.0,1,0.0,33.48,TH_16MM_182,1
10982,25.0,98.25,1.0,3985.0,2022-05-27T06:44:37.903Z,349.2,2557637,17770,4000.0,1,0.0,30.783,FRESA350,1
10983,27.0,275.0,0.4,1954.0,2022-05-27T06:45:58.104Z,12.0,2565657,17771,2000.0,1,0.0,27.434,TH_12MM_198,1
10984,27.0,162.1,5.4,18003.0,2022-05-27T06:49:29.078Z,16.0,2586754,17772,18000.0,1,0.0,33.139,R16MM_LH,1
10985,28.0,232.5,0.4,1953.0,2022-05-27T06:51:22.779Z,22.0,2598124,17773,2000.0,1,0.0,27.434,TH22MM_140,1
10986,28.0,98.25,1.1,3907.0,2022-05-27T06:52:35.161Z,349.2,2605362,17774,4000.0,1,0.0,31.65,FRESA350,1
10987,29.0,142.649,1.4,18045.0,2022-05-27T06:53:19.731Z,16.0,2609819,17775,18000.0,1,0.0,27.156,R16MM_62,1
10988,25.0,98.25,1.2,3943.0,2022-05-27T07:21:03.189Z,349.2,2776162,17776,4000.0,1,0.0,29.326,FRESA350,1
10989,28.0,275.0,0.4,2006.0,2022-05-27T07:22:16.021Z,12.0,2783445,17777,2000.0,1,0.0,33.387,TH_12MM_198,1
10990,27.0,232.5,0.5,1939.0,2022-05-27T07:29:50.128Z,22.0,2828855,17778,2000.0,1,0.0,15.19,TH22MM_140,1
10991,27.0,98.25,1.3,3922.0,2022-05-27T07:31:54.650Z,349.2,2841307,17779,4000.0,1,0.0,35.618,FRESA350,1
10992,28.0,142.649,2.7,18043.0,2022-05-27T07:32:43.551Z,16.0,2846197,17780,18000.0,1,0.0,24.83,R16MM_62,1
10993,27.0,275.0,0.5,2007.0,2022-05-27T07:40:18.889Z,12.0,2891730,17781,2000.0,1,0.0,27.9,TH_12MM_198,1
10994,27.0,232.5,0.4,2019.0,2022-05-27T07:42:38.401Z,22.0,2905681,17782,2000.0,1,0.0,31.589,TH22MM_140,1
10995,27.0,98.25,1.0,3996.0,2022-05-27T07:45:17.214Z,349.2,2921562,17783,4000.0,1,0.0,33.293,FRESA350,1
10996,27.0,232.5,0.4,1955.0,2022-05-27T07:57:54.797Z,22.0,2997319,17784,2000.0,1,0.0,28.923,TH22MM_140,1
10997,27.0,275.0,0.4,1997.0,2022-05-27T07:59:37.869Z,12.0,3007626,17785,2000.0,1,0.0,28.179,TH_12MM_198,1
10998,27.0,98.25,1.7,3947.0,2022-05-27T08:01:30.900Z,349.2,3018929,17786,4000.0,1,0.0,36.827,FRESA350,1
10999,29.0,232.1,2.4,18066.0,2022-05-27T08:03:20.902Z,16.0,3029929,17787,18000.0,1,0.0,27.775,R16MM_135,1
11000,27.0,275.0,0.4,2000.0,2022-05-27T08:06:59.196Z,12.0,3051758,17788,2000.0,1,0.0,32.549,TH_12MM_198,1
11001,27.0,232.5,0.4,2008.0,2022-05-27T08:08:54.958Z,22.0,3063334,17789,2000.0,1,0.0,34.937,TH22MM_140,1
11002,27.0,98.25,1.1,3987.0,2022-05-27T08:10:11.049Z,349.2,3070943,17790,4000.0,1,0.0,27.403,FRESA350,1
11003,28.0,142.649,2.9,18067.0,2022-05-27T08:11:25.640Z,16.0,3078402,17791,18000.0,1,0.0,34.161,R16MM_62,1
11004,25.0,98.25,1.2,4004.0,2022-05-30T00:39:48.473Z,349.2,45384,17792,4000.0,1,0.0,27.434,FRESA350,1
11005,30.0,142.649,1.6,17976.0,2022-05-30T00:43:42.626Z,16.0,68799,17793,18000.0,1,0.0,29.481,R16MM_62,1
11006,37.0,275.0,0.4,1991.0,2022-05-30T00:46:52.808Z,12.0,87817,17794,2000.0,1,0.0,27.125,TH_12MM_198,1
11007,25.0,98.25,1.0,3985.0,2022-05-30T01:06:05.794Z,349.2,203114,17795,4000.0,1,0.0,30.163,FRESA350,1
11008,27.0,98.25,1.7,3975.0,2022-05-30T01:09:50.527Z,349.2,225587,17796,4000.0,1,0.0,22.599,FRESA350,1
11009,30.0,275.0,0.4,1965.0,2022-05-30T01:11:52.389Z,12.0,237773,17797,2000.0,1,0.0,28.768,TH_12MM_198,1
11010,27.0,98.25,1.1,3993.0,2022-05-30T01:22:32.388Z,349.2,301772,17798,4000.0,1,0.0,27.931,FRESA350,1
11011,30.0,142.649,2.2,18038.0,2022-05-30T01:26:53.952Z,16.0,327928,17799,18000.0,1,0.0,34.348,R16MM_62,1
11012,37.0,232.1,2.3,18069.0,2022-05-30T01:29:22.464Z,16.0,342779,17800,18000.0,1,0.0,27.125,R16MM_135,1
11013,40.0,232.5,0.3,2015.0,2022-05-30T01:34:43.589Z,22.0,374891,17801,2000.0,1,0.0,15.066,TH22MM_140,1
11014,27.0,232.5,1.5,1924.0,2022-05-30T02:54:45.469Z,22.0,855072,17802,2000.0,1,0.0,27.962,TH22MM_140,1
11015,28.0,227.0,0.4,1951.0,2022-05-30T03:01:46.736Z,14.0,897198,17803,2000.0,1,0.0,34.782,TH_14MM_150,1
11016,27.0,162.1,4.2,18068.0,2022-05-30T03:05:12.799Z,16.0,917804,17804,18000.0,1,0.0,36.456,R16MM_LH,1
11017,35.0,232.1,1.0,18038.0,2022-05-30T03:07:42.951Z,16.0,932819,17805,18000.0,1,0.0,34.782,R16MM_135,1
11018,42.0,166.5,0.3,2021.0,2022-05-30T03:20:31.992Z,8.0,1009722,17806,2000.0,1,0.0,24.521,TH_8MM_85,1
11019,28.0,98.25,0.8,3986.0,2022-05-30T03:33:21.993Z,349.2,1086721,17807,4000.0,1,0.0,27.094,FRESA350,1
11020,30.0,275.0,0.3,2015.0,2022-05-30T03:38:05.188Z,12.0,1115040,17808,2000.0,1,0.0,27.403,TH_12MM_198,1
11021,29.0,162.1,3.0,18011.0,2022-05-30T03:48:09.247Z,16.0,1175445,17809,18000.0,1,0.0,31.712,R16MM_LH,1
11022,27.0,275.0,0.1,2001.0,2022-05-30T05:13:44.973Z,12.0,1689010,17810,2000.0,1,0.0,29.76,TH_12MM_198,1
11023,27.0,98.25,0.1,3967.0,2022-05-30T05:15:43.394Z,349.2,1700852,17811,4000.0,1,0.0,33.728,FRESA350,1
11024,30.0,142.649,1.8,17999.0,2022-05-30T05:17:41.936Z,16.0,1712706,17812,18000.0,1,0.0,21.327,R16MM_62,1
11025,25.0,98.25,0.5,3989.0,2022-05-30T05:37:39.164Z,349.2,1832427,17813,4000.0,1,0.0,28.458,FRESA350,1
11026,29.0,257.0,0.5,2019.0,2022-05-30T05:39:37.356Z,16.0,1844246,17814,2000.0,1,0.0,27.434,TH_16MM_182,1
11027,28.0,275.0,0.5,1969.0,2022-05-30T05:43:55.179Z,12.0,1870028,17815,2000.0,1,0.0,33.325,TH_12MM_198,1
11028,27.0,166.5,0.3,2007.0,2022-05-30T05:49:09.824Z,8.0,1901492,17816,2000.0,1,0.0,32.828,TH_8MM_85,1
11029,28.0,275.0,0.3,2015.0,2022-05-30T05:52:04.147Z,12.0,1918924,17817,2000.0,1,0.0,30.194,TH_12MM_198,1
11030,28.0,232.5,0.3,1975.0,2022-05-30T05:52:46.167Z,22.0,1923126,17818,2000.0,1,0.0,34.472,TH22MM_140,1
11031,27.0,98.25,0.7,3962.0,2022-05-30T05:54:27.729Z,349.2,1933282,17819,4000.0,1,0.0,24.18,FRESA350,1
11032,30.0,138.0,3.2,18048.0,2022-05-30T05:58:36.403Z,16.0,1958149,17820,18000.0,1,0.0,29.139,R16_V90,1
11033,25.0,98.25,2.1,3949.0,2022-05-30T06:22:05.563Z,349.2,2099063,17821,4000.0,1,0.0,34.502,FRESA350,1
11034,28.0,232.5,0.5,2006.0,2022-05-30T06:23:30.845Z,22.0,2107591,17822,2000.0,1,0.0,20.955,TH22MM_140,1
11035,28.0,227.0,0.4,1965.0,2022-05-30T06:24:18.255Z,14.0,2112332,17823,2000.0,1,0.0,26.132,TH_14MM_150,1
11036,27.0,162.1,2.7,18028.0,2022-05-30T06:30:26.121Z,16.0,2149118,17824,18000.0,1,0.0,15.19,R16MM_LH,1
11037,30.0,98.25,0.1,3997.0,2022-05-30T06:35:02.185Z,349.2,2176724,17825,4000.0,1,0.0,28.458,FRESA350,1
11038,29.0,98.25,0.1,4009.0,2022-05-30T06:36:35.746Z,349.2,2186080,17826,4000.0,1,0.0,28.892,FRESA350,1
11039,32.0,232.1,1.2,18023.0,2022-05-30T06:42:16.131Z,16.0,2220118,17827,18000.0,1,0.0,27.249,R16MM_135,1
11040,37.0,275.0,0.3,1962.0,2022-05-30T06:44:14.313Z,12.0,2231936,17828,2000.0,1,0.0,32.24,TH_12MM_198,1
11041,30.0,162.1,2.7,18023.0,2022-05-30T06:46:08.375Z,16.0,2243342,17829,18000.0,1,0.0,30.256,R16MM_LH,1
11042,27.0,98.25,0.1,3947.0,2022-05-30T06:55:46.433Z,349.2,2301147,17830,4000.0,1,0.0,34.875,FRESA350,1
11043,30.0,275.0,0.3,2002.0,2022-05-30T06:56:54.735Z,12.0,2307977,17831,2000.0,1,0.0,32.022,TH_12MM_198,1
11044,30.0,98.25,0.7,3908.0,2022-05-30T06:58:44.646Z,349.2,2318968,17832,4000.0,1,0.0,24.583,FRESA350,1
11045,30.0,142.649,1.1,18063.0,2022-05-30T06:59:55.827Z,16.0,2326086,17833,18000.0,1,0.0,30.844,R16MM_62,1
11046,27.0,257.0,0.3,2010.0,2022-05-30T07:41:15.894Z,16.0,2574089,17834,2000.0,1,0.0,27.837,TH_16MM_182,1
11047,27.0,257.0,0.9,2002.0,2022-05-30T07:44:04.167Z,16.0,2590916,17835,2000.0,1,0.0,32.24,TH_16MM_182,1
11048,27.0,257.0,0.9,2017.0,2022-05-30T07:46:23.299Z,16.0,2604829,17836,2000.0,1,0.0,27.714,TH_16MM_182,1
11049,25.0,257.0,0.5,2009.0,2022-05-30T07:48:30.051Z,16.0,2617504,17837,2000.0,1,0.0,35.37,TH_16MM_182,1
11050,27.0,257.399,0.9,2019.0,2022-05-30T07:51:39.553Z,16.0,2636454,17838,2000.0,1,0.0,27.372,TH_16MM_182,1
11051,27.0,257.399,0.1,1953.0,2022-05-30T07:51:47.593Z,16.0,2637258,17839,2000.0,1,0.0,33.169,TH_16MM_182,1
11052,27.0,98.25,1.2,3913.0,2022-06-01T05:37:09.227Z,349.2,2098297,17840,4000.0,1,0.0,22.413,FRESA350,1
11053,27.0,98.25,2.8,4014.0,2022-06-01T05:45:36.925Z,349.2,2149066,17841,4000.0,1,0.0,27.434,FRESA350,1
11054,27.0,98.25,2.0,3965.0,2022-06-01T06:05:05.773Z,349.2,2265949,17842,4000.0,1,0.0,27.931,FRESA350,1
11055,27.0,98.25,1.2,3990.0,2022-06-01T06:17:05.965Z,349.2,2337967,17843,4000.0,1,0.0,28.768,FRESA350,1
11056,27.0,98.25,0.9,4001.0,2022-06-01T06:17:14.505Z,349.2,2338821,17844,4000.0,1,0.0,34.999,FRESA350,1
11057,28.0,162.1,4.1,18064.0,2022-06-01T06:19:02.976Z,16.0,2349668,17845,18000.0,1,0.0,34.069,R16MM_LH,1
11058,32.0,125.209,0.7,12060.0,2022-06-01T06:20:04.158Z,80.0,2355786,17846,12000.0,1,0.0,35.65,PLAN_CUT_80MM,1
11059,37.0,125.209,2.4,12011.0,2022-06-01T06:27:39.745Z,80.0,2401344,17846,12000.0,1,0.0,4.433,PLAN_CUT_80MM,1
11060,37.0,125.209,0.5,11870.0,2022-06-01T06:28:24.915Z,80.0,2405861,17846,12000.0,1,0.0,3.813,PLAN_CUT_80MM,1
11061,37.0,125.209,0.4,12030.0,2022-06-01T06:28:30.666Z,80.0,2406436,17846,12000.0,1,0.0,4.526,PLAN_CUT_80MM,1
11062,37.0,125.209,0.4,11766.0,2022-06-01T06:28:26.495Z,80.0,2406019,17846,12000.0,1,0.0,3.162,PLAN_CUT_80MM,1
11063,37.0,125.209,1.7,11977.0,2022-06-01T06:29:00.366Z,80.0,2409406,17846,12000.0,1,0.0,4.805,PLAN_CUT_80MM,1
11064,38.0,125.209,1.4,11662.0,2022-06-01T06:30:38.357Z,80.0,2419205,17846,12000.0,1,0.0,6.541,PLAN_CUT_80MM,1
11065,37.0,125.209,0.4,11665.0,2022-06-01T06:28:27.385Z,80.0,2406108,17846,12000.0,1,0.0,3.937,PLAN_CUT_80MM,1
11066,37.0,125.209,0.5,11876.0,2022-06-01T06:29:04.706Z,80.0,2409840,17846,12000.0,1,0.0,3.441,PLAN_CUT_80MM,1
11067,38.0,125.209,1.7,11755.0,2022-06-01T06:30:21.967Z,80.0,2417566,17846,12000.0,1,0.0,4.278,PLAN_CUT_80MM,1
11068,40.0,125.209,2.0,11735.0,2022-06-01T06:52:56.209Z,80.0,2552988,17846,12000.0,1,0.0,4.805,PLAN_CUT_80MM,1
11069,38.0,125.209,0.4,12024.0,2022-06-01T07:35:38.379Z,80.0,2809201,17846,12000.0,1,0.0,4.712,PLAN_CUT_80MM,1
11070,35.0,125.209,0.8,12013.0,2022-06-01T07:37:22.710Z,80.0,2819634,17847,12000.0,1,0.0,38.192,PLAN_CUT_80MM,1
11071,33.0,125.209,0.7,12048.0,2022-06-01T08:21:02.311Z,80.0,3081590,17848,12000.0,1,0.0,24.924,PLAN_CUT_80MM,1
11072,25.0,98.25,0.6,3987.0,2022-06-07T00:09:32.845Z,349.2,121298,17849,4000.0,1,0.0,26.908,FRESA350,1
11073,27.0,98.25,0.3,3982.0,2022-06-07T00:15:36.230Z,349.2,157636,17850,4000.0,1,0.0,30.783,FRESA350,1
11074,28.0,142.649,0.7,18050.0,2022-06-07T00:16:55.541Z,16.0,165567,17851,18000.0,1,0.0,29.233,R16MM_62,1
11075,27.0,142.649,1.6,18069.0,2022-06-07T00:35:09.647Z,16.0,274976,17852,18000.0,1,0.0,27.745,R16MM_62,1
11076,27.0,162.1,3.7,18017.0,2022-06-07T00:40:43.962Z,16.0,308407,17853,18000.0,1,0.0,27.434,R16MM_LH,1
11077,27.0,162.1,6.1,17985.0,2022-06-07T00:46:06.647Z,16.0,340675,17854,18000.0,1,0.0,34.131,R16MM_LH,1
11078,25.0,162.1,5.6,18045.0,2022-06-07T00:50:51.082Z,16.0,369118,17855,18000.0,1,0.0,34.75,R16MM_LH,1
11079,25.0,98.25,0.8,3941.0,2022-06-07T01:01:14.942Z,349.2,431503,17856,4000.0,1,0.0,30.132,FRESA350,1
11080,27.0,98.25,0.2,3998.0,2022-06-07T01:09:08.129Z,349.2,478821,17857,4000.0,1,0.0,29.976,FRESA350,1
11081,27.0,98.25,0.9,3914.0,2022-06-07T01:27:14.807Z,349.2,587487,17859,4000.0,1,0.0,27.621,FRESA350,1
11082,27.0,98.25,0.6,3982.0,2022-06-07T01:36:09.196Z,349.2,640925,17860,4000.0,1,0.0,23.559,FRESA350,1
11083,27.0,98.25,2.0,3975.0,2022-06-07T01:45:07.155Z,349.2,694720,17861,4000.0,1,0.0,25.42,FRESA350,1
11084,25.0,98.25,0.8,3893.0,2022-06-07T01:52:37.812Z,349.2,739785,17862,4000.0,1,0.0,30.875,FRESA350,1
11085,27.0,98.25,0.7,3983.0,2022-06-07T01:52:47.002Z,349.2,740704,17863,4000.0,1,0.0,31.899,FRESA350,1
11086,28.0,142.649,2.2,18068.0,2022-06-07T01:53:55.813Z,16.0,747585,17864,18000.0,1,0.0,20.677,R16MM_62,1
11087,27.0,98.25,1.3,3987.0,2022-06-07T02:30:41.640Z,349.2,968164,17865,4000.0,1,0.0,30.875,FRESA350,1
11088,27.0,98.25,1.7,3976.0,2022-06-07T02:38:13.647Z,349.2,1013364,17866,4000.0,1,0.0,34.937,FRESA350,1
11089,25.0,98.25,0.6,3906.0,2022-06-07T02:44:24.493Z,349.2,1050448,17867,4000.0,1,0.0,31.155,FRESA350,1
11090,27.0,142.649,0.8,18038.0,2022-06-07T02:45:23.894Z,16.0,1056388,17868,18000.0,1,0.0,15.221,R16MM_62,1
11091,27.0,98.25,0.7,4007.0,2022-06-07T02:55:51.935Z,349.2,1119191,17869,4000.0,1,0.0,34.161,FRESA350,1
11092,27.0,98.25,0.7,3950.0,2022-06-07T03:02:18.191Z,349.2,1157816,17870,4000.0,1,0.0,28.334,FRESA350,1
11093,27.0,98.25,2.6,3949.0,2022-06-07T03:06:34.435Z,349.2,1183440,17871,4000.0,1,0.0,31.0,FRESA350,1
11094,28.0,142.649,1.0,18065.0,2022-06-07T03:08:05.437Z,16.0,1192540,17872,18000.0,1,0.0,32.146,R16MM_62,1
11095,27.0,98.25,0.7,4006.0,2022-06-07T03:21:57.200Z,349.2,1275715,17873,4000.0,1,0.0,18.631,FRESA350,1
11096,27.0,98.25,0.5,3953.0,2022-06-07T03:29:48.708Z,349.2,1322865,17874,4000.0,1,0.0,18.228,FRESA350,1
11097,25.0,98.25,0.7,3979.0,2022-06-07T03:36:08.364Z,349.2,1360830,17875,4000.0,1,0.0,32.549,FRESA350,1
11098,27.0,142.649,2.3,18053.0,2022-06-07T03:37:13.855Z,16.0,1367379,17876,18000.0,1,0.0,32.922,R16MM_62,1
11099,27.0,98.25,0.7,3994.0,2022-06-07T03:48:11.946Z,349.2,1433187,17877,4000.0,1,0.0,20.924,FRESA350,1
11100,27.0,98.25,0.3,3932.0,2022-06-07T03:53:59.082Z,349.2,1467900,17878,4000.0,1,0.0,33.511,FRESA350,1
11101,28.0,142.649,2.2,18063.0,2022-06-07T03:55:47.664Z,16.0,1478758,17879,18000.0,1,0.0,34.502,R16MM_62,1
11102,27.0,98.25,1.0,3948.0,2022-06-07T05:20:23.158Z,349.2,1986299,17880,4000.0,1,0.0,25.141,FRESA350,1
11103,29.0,142.649,2.2,17992.0,2022-06-07T05:22:32.290Z,16.0,1999212,17881,18000.0,1,0.0,32.674,R16MM_62,1
11104,27.0,98.25,1.1,3981.0,2022-06-07T05:37:38.875Z,349.2,2089869,17882,4000.0,1,0.0,28.768,FRESA350,1
11105,30.0,142.649,1.1,18046.0,2022-06-07T05:39:47.957Z,16.0,2102777,17883,18000.0,1,0.0,22.226,R16MM_62,1
11106,27.0,98.25,1.2,3999.0,2022-06-07T05:52:31.900Z,349.2,2179170,17884,4000.0,1,0.0,37.23,FRESA350,1
11107,30.0,142.649,0.7,18003.0,2022-06-07T05:54:40.932Z,16.0,2192073,17885,18000.0,1,0.0,27.434,R16MM_62,1
11108,27.0,98.25,2.3,3978.0,2022-06-07T06:09:10.126Z,349.2,2278991,17886,4000.0,1,0.0,28.83,FRESA350,1
11109,29.0,142.649,1.7,18077.0,2022-06-07T06:10:44.418Z,16.0,2288420,17887,18000.0,1,0.0,29.139,R16MM_62,1
11110,27.0,98.25,0.8,3923.0,2022-06-07T06:21:08.328Z,349.2,2350810,17888,4000.0,1,0.0,27.714,FRESA350,1
11111,28.0,142.649,0.8,18083.0,2022-06-07T06:22:30.079Z,16.0,2358985,17889,18000.0,1,0.0,29.976,R16MM_62,1
11112,27.0,98.25,2.1,3982.0,2022-06-07T07:22:34.759Z,349.2,2719447,17890,4000.0,1,0.0,33.077,FRESA350,1
11113,29.0,142.649,1.7,18050.0,2022-06-07T07:24:33.831Z,16.0,2731354,17891,18000.0,1,0.0,15.097,R16MM_62,1
11114,29.0,142.649,3.3,17073.0,2022-06-07T07:24:49.231Z,16.0,2732894,17891,18000.0,1,0.0,4.433,R16MM_62,1
11115,29.0,142.649,3.3,17121.0,2022-06-07T07:24:51.311Z,16.0,2733102,17891,18000.0,1,0.0,4.247,R16MM_62,1
11116,30.0,142.649,1.4,17314.0,2022-06-07T07:25:14.692Z,16.0,2735440,17891,18000.0,1,0.0,4.526,R16MM_62,1
