,ist_acc,@timestamp,numTP,statorCelsius,UTE,idChiave,VibromPeak,DIAM,CurrentPeak,spindleRpm,rpmSetPoint,LUNG,bearingsCelsius,statoRot
25113,279211,2022-06-23T04:24:43.836Z,1,32.0,AGGRE44-1-LAMA215,32806,14.1,215.0,32.5,8001.0,8000.0,2.05,30.0,1
25114,281818,2022-06-23T04:25:09.906Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32807,0.6,4.0,11.7,12160.0,12000.0,0.01,30.0,1
25115,287195,2022-06-23T04:26:03.677Z,1,32.0,FRESA_12,32809,0.3,12.0,13.7,18169.0,18000.0,109.879,30.0,1
25116,293517,2022-06-23T04:27:06.898Z,1,33.0,FRESA_12,32810,0.5,12.0,13.6,18214.0,18000.0,109.879,30.0,1
25117,303306,2022-06-23T04:28:44.790Z,1,32.0,AGGRE44-1-LAMA215,32811,8.5,215.0,32.7,8001.0,8000.0,2.05,30.0,1
25118,305883,2022-06-23T04:29:10.560Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32812,0.6,4.0,11.6,12161.0,12000.0,0.01,30.0,1
25119,311255,2022-06-23T04:30:04.281Z,1,33.0,FRESA_12,32814,0.5,12.0,13.8,18176.0,18000.0,109.879,30.0,1
25120,318926,2022-06-23T04:31:20.992Z,1,33.0,FRESA_12,32815,0.7,12.0,13.7,18191.0,18000.0,109.879,31.0,1
25121,329490,2022-06-23T04:33:06.634Z,1,32.0,AGGRE44-1-LAMA215,32816,10.0,215.0,32.7,8001.0,8000.0,2.05,31.0,1
25122,332064,2022-06-23T04:33:32.374Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32817,0.6,4.0,11.7,12178.0,12000.0,0.01,31.0,1
25123,337422,2022-06-23T04:34:25.955Z,1,33.0,FRESA_12,32819,0.4,12.0,13.7,18205.0,18000.0,109.879,31.0,1
25124,343742,2022-06-23T04:35:29.156Z,1,34.0,FRESA_12,32820,0.8,12.0,13.7,18188.0,18000.0,109.879,31.0,1
25125,353621,2022-06-23T04:37:07.948Z,1,33.0,AGGRE44-1-LAMA215,32821,6.4,215.0,32.599,8004.5,8000.0,2.05,31.0,1
25126,356467,2022-06-23T04:37:36.409Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32822,0.6,4.0,11.6,12169.0,12000.0,0.01,31.0,1
25127,361822,2022-06-23T04:38:29.959Z,1,34.0,FRESA_12,32824,0.5,12.0,13.6,18193.0,18000.0,109.879,31.0,1
25128,383154,2022-06-23T04:42:03.283Z,1,31.0,FRESA_12,32825,0.5,12.0,13.7,18179.0,18000.0,109.879,30.0,1
25129,392395,2022-06-23T04:43:35.695Z,1,31.0,AGGRE44-1-LAMA215,32826,9.9,215.0,32.599,8000.299,8000.0,2.05,30.0,1
25130,394949,2022-06-23T04:44:01.235Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32827,0.4,4.0,11.6,12170.0,12000.0,0.01,30.0,1
25131,417751,2022-06-23T04:47:49.259Z,1,30.0,FRESA_22,32828,0.6,22.0,13.7,18193.0,18000.0,117.62,30.0,1
25132,424997,2022-06-23T04:49:01.720Z,1,31.0,AGGRE44-1-LAMA215,32829,9.6,215.0,32.599,8001.699,8000.0,2.05,30.0,1
25133,427523,2022-06-23T04:49:26.981Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32830,0.6,4.0,11.7,12149.0,12000.0,0.01,30.0,1
25134,435196,2022-06-23T04:50:43.712Z,1,32.0,FRESA_22,32831,0.5,22.0,13.7,18193.0,18000.0,117.62,30.0,1
25135,442583,2022-06-23T04:51:57.583Z,1,32.0,AGGRE44-1-LAMA215,32832,18.799,215.0,32.5,8012.899,8000.0,2.05,30.0,1
25136,445072,2022-06-23T04:52:22.474Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32833,0.5,4.0,11.6,12153.0,12000.0,0.01,30.0,1
25137,460760,2022-06-23T04:54:59.356Z,1,31.0,FRESA_12,32834,0.5,12.0,13.6,18188.0,18000.0,109.879,30.0,1
25138,469687,2022-06-23T04:56:28.628Z,1,31.0,AGGRE44-1-LAMA215,32835,12.4,215.0,32.599,8013.6,8000.0,2.05,30.0,1
25139,472269,2022-06-23T04:56:54.448Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32836,0.6,4.0,11.7,12156.0,12000.0,0.01,30.0,1
25140,480606,2022-06-23T04:58:17.820Z,1,32.0,FRESA_12,32837,0.4,12.0,13.6,18166.0,18000.0,109.879,30.0,1
25141,489574,2022-06-23T04:59:47.501Z,1,32.0,AGGRE44-1-LAMA215,32838,4.4,215.0,32.599,8004.5,8000.0,2.05,30.0,1
25142,492142,2022-06-23T05:00:13.182Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32839,0.6,4.0,11.7,12158.0,12000.0,0.01,30.0,1
25143,500471,2022-06-23T05:01:36.473Z,1,32.0,FRESA_12,32840,0.3,12.0,13.6,18155.0,18000.0,109.879,30.0,1
25144,509431,2022-06-23T05:03:06.075Z,1,32.0,AGGRE44-1-LAMA215,32841,7.0,215.0,32.7,7994.0,8000.0,2.05,30.0,1
25145,512010,2022-06-23T05:03:31.865Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32842,0.6,4.0,11.6,12154.0,12000.0,0.01,30.0,1
25146,520244,2022-06-23T05:04:54.206Z,1,32.0,FRESA_12,32843,0.4,12.0,13.5,18179.0,18000.0,109.879,31.0,1
25147,529163,2022-06-23T05:06:23.398Z,1,32.0,AGGRE44-1-LAMA215,32844,12.2,215.0,32.799,8010.1,8000.0,2.05,31.0,1
25148,531746,2022-06-23T05:06:49.228Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32845,0.6,4.0,11.7,12154.0,12000.0,0.01,31.0,1
25149,540031,2022-06-23T05:08:12.080Z,1,33.0,FRESA_12,32846,0.4,12.0,13.5,18186.0,18000.0,109.879,31.0,1
25150,548917,2022-06-23T05:09:40.941Z,1,32.0,AGGRE44-1-LAMA215,32847,6.3,215.0,32.7,8008.699,8000.0,2.05,31.0,1
25151,551495,2022-06-23T05:10:06.722Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32848,0.5,4.0,11.6,12156.0,12000.0,0.01,31.0,1
25152,560676,2022-06-23T05:11:38.533Z,1,33.0,FRESA_12,32849,0.3,12.0,13.5,18188.0,18000.0,109.879,31.0,1
25153,569937,2022-06-23T05:13:11.145Z,1,32.0,AGGRE44-1-LAMA215,32850,3.9,215.0,32.7,8007.299,8000.0,2.05,31.0,1
25154,572504,2022-06-23T05:13:36.815Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32851,0.6,4.0,11.7,12157.0,12000.0,0.01,31.0,1
25155,597574,2022-06-23T05:17:47.520Z,1,30.0,FRESA_12,32852,0.3,12.0,13.7,18184.0,18000.0,109.879,30.0,1
25156,604731,2022-06-23T05:18:59.091Z,1,31.0,AGGRE44-1-LAMA215,32853,7.5,215.0,32.5,8003.1,8000.0,2.05,30.0,1
25157,607637,2022-06-23T05:19:28.151Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32854,0.4,4.0,11.6,12167.0,12000.0,0.01,30.0,1
25158,615623,2022-06-23T05:20:48.013Z,1,32.0,FRESA_12,32855,0.5,12.0,13.6,18182.0,18000.0,109.879,30.0,1
25159,622787,2022-06-23T05:21:59.654Z,1,32.0,AGGRE44-1-LAMA215,32856,5.4,215.0,32.7,8000.299,8000.0,2.05,31.0,1
25160,625718,2022-06-23T05:22:28.965Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32857,0.6,4.0,11.6,12161.0,12000.0,0.01,31.0,1
25161,633155,2022-06-23T05:23:43.336Z,1,33.0,FRESA_12,32858,0.4,12.0,13.5,18191.0,18000.0,109.879,31.0,1
25162,754179,2022-06-23T05:43:53.597Z,1,33.0,FRESA_12,32875,0.4,12.0,13.7,18226.0,18000.0,109.879,31.0,1
25163,761111,2022-06-23T05:45:02.918Z,1,32.0,FRESA_12,32876,0.7,12.0,13.6,18183.0,18000.0,109.879,31.0,1
25164,769611,2022-06-23T05:46:27.919Z,1,32.0,AGGRE44-1-LAMA215,32877,9.8,215.0,32.7,7996.799,8000.0,2.05,31.0,1
25165,772197,2022-06-23T05:46:53.780Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32878,0.5,4.0,11.7,12171.0,12000.0,0.01,31.0,1
25166,777031,2022-06-23T05:47:42.121Z,1,33.0,FRESA_12,32879,0.4,12.0,13.6,18181.0,18000.0,109.879,31.0,1
25167,781042,2022-06-23T05:48:22.231Z,1,33.0,FRESA_12,32880,0.7,12.0,13.6,18200.0,18000.0,109.879,31.0,1
25168,789447,2022-06-23T05:49:46.283Z,1,33.0,AGGRE44-1-LAMA215,32881,14.9,215.0,32.599,8004.5,8000.0,2.05,31.0,1
25169,792037,2022-06-23T05:50:12.183Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32882,0.5,4.0,11.6,12155.0,12000.0,0.01,31.0,1
25170,796883,2022-06-23T05:51:00.644Z,1,34.0,FRESA_12,32883,0.5,12.0,13.7,18160.0,18000.0,109.879,31.0,1
25171,800989,2022-06-23T05:51:41.705Z,1,34.0,FRESA_12,32884,0.7,12.0,13.8,18184.0,18000.0,109.879,31.0,1
25172,809619,2022-06-23T05:53:08.006Z,1,33.0,AGGRE44-1-LAMA215,32885,9.2,215.0,32.799,8001.0,8000.0,2.05,31.0,1
25173,812200,2022-06-23T05:53:33.817Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32886,0.6,4.0,11.6,12165.0,12000.0,0.01,31.0,1
25174,817047,2022-06-23T05:54:22.287Z,1,34.0,FRESA_12,32887,0.5,12.0,13.8,18179.0,18000.0,109.879,31.0,1
25175,820978,2022-06-23T05:55:01.598Z,1,34.0,FRESA_12,32888,0.7,12.0,13.8,18207.0,18000.0,109.879,32.0,1
25176,829537,2022-06-23T05:56:27.190Z,1,34.0,AGGRE44-1-LAMA215,32889,10.5,215.0,32.7,7987.699,8000.0,2.05,32.0,1
25177,832121,2022-06-23T05:56:53.030Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32890,0.5,4.0,11.6,12178.0,12000.0,0.01,32.0,1
25178,836956,2022-06-23T05:57:41.381Z,1,34.0,FRESA_12,32891,0.5,12.0,13.8,18188.0,18000.0,109.879,32.0,1
25179,840965,2022-06-23T05:58:21.472Z,1,34.0,FRESA_12,32892,0.7,12.0,13.8,18176.0,18000.0,109.879,32.0,1
25180,850421,2022-06-23T05:59:56.033Z,1,34.0,AGGRE44-1-LAMA215,32893,15.6,215.0,32.7,8002.399,8000.0,2.05,32.0,1
25181,853009,2022-06-23T06:00:21.914Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32894,0.5,4.0,11.6,12163.0,12000.0,0.01,32.0,1
25182,857856,2022-06-23T06:01:10.385Z,1,34.0,FRESA_12,32895,0.4,12.0,13.7,18172.0,18000.0,109.879,32.0,1
25183,883147,2022-06-23T06:05:23.299Z,1,31.0,FRESA_12,32896,0.6,12.0,13.6,18195.0,18000.0,109.879,31.0,1
25184,891458,2022-06-23T06:06:46.410Z,1,32.0,AGGRE44-1-LAMA215,32897,9.2,215.0,32.799,7998.199,8000.0,2.05,31.0,1
25185,894118,2022-06-23T06:07:13.011Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32898,0.5,4.0,11.6,12161.0,12000.0,0.01,31.0,1
25186,905929,2022-06-23T06:09:11.123Z,1,32.0,FRESA_12,32899,0.5,12.0,13.8,18186.0,18000.0,109.879,31.0,1
25187,914567,2022-06-23T06:10:37.504Z,1,32.0,AGGRE44-1-LAMA215,32900,8.7,215.0,32.7,7992.6,8000.0,2.05,31.0,1
25188,917226,2022-06-23T06:11:04.095Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32901,0.6,4.0,11.7,12163.0,12000.0,0.01,31.0,1
25189,927596,2022-06-23T06:12:47.797Z,1,32.0,FRESA_12,32902,0.4,12.0,13.8,18160.0,18000.0,109.879,31.0,1
25190,936264,2022-06-23T06:14:14.478Z,1,32.0,AGGRE44-1-LAMA215,32903,8.9,215.0,32.5,7989.1,8000.0,2.05,31.0,1
25191,938920,2022-06-23T06:14:41.039Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32904,0.6,4.0,11.6,12167.0,12000.0,0.01,31.0,1
25192,949427,2022-06-23T06:16:26.110Z,1,32.0,FRESA_12,32905,0.4,12.0,13.8,18162.0,18000.0,109.879,31.0,1
25193,957649,2022-06-23T06:17:48.332Z,1,33.0,AGGRE44-1-LAMA215,32906,4.9,215.0,32.599,8001.0,8000.0,2.05,31.0,1
25194,960334,2022-06-23T06:18:15.182Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32907,0.4,4.0,11.5,12173.0,12000.0,0.01,31.0,1
25195,973295,2022-06-23T06:20:24.795Z,1,32.0,FRESA_12,32908,0.3,12.0,13.7,18169.0,18000.0,109.879,31.0,1
25196,981295,2022-06-23T06:21:44.796Z,1,32.0,AGGRE44-1-LAMA215,32909,13.0,215.0,32.5,8001.0,8000.0,2.05,31.0,1
25197,983953,2022-06-23T06:22:11.376Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32910,0.5,4.0,11.6,12177.0,12000.0,0.01,31.0,1
25198,994892,2022-06-23T06:24:00.768Z,1,32.0,FRESA_12,32911,0.4,12.0,13.8,18170.0,18000.0,109.879,31.0,1
25199,1002967,2022-06-23T06:25:21.520Z,1,33.0,AGGRE44-1-LAMA215,32912,5.1,215.0,32.599,8005.899,8000.0,2.05,31.0,1
25200,1005623,2022-06-23T06:25:48.080Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32913,0.6,4.0,11.6,12163.0,12000.0,0.01,31.0,1
25201,1064804,2022-06-23T06:35:39.900Z,1,28.0,FRESA_12,32914,0.5,12.0,13.5,18217.0,18000.0,109.879,30.0,1
25202,1072308,2022-06-23T06:36:54.942Z,1,30.0,AGGRE44-1-LAMA215,32915,4.8,215.0,32.7,8009.399,8000.0,2.05,30.0,1
25203,1074881,2022-06-23T06:37:20.672Z,1,30.0,AGGRE124-1-ET01_AGGRE124,32916,0.5,4.0,11.6,12167.0,12000.0,0.01,30.0,1
25204,1083261,2022-06-23T06:38:44.474Z,1,31.0,FRESA_12,32917,0.5,12.0,13.6,18174.0,18000.0,109.879,30.0,1
25205,1090767,2022-06-23T06:39:59.535Z,1,31.0,AGGRE44-1-LAMA215,32918,5.3,215.0,32.599,8006.6,8000.0,2.05,30.0,1
25206,1093345,2022-06-23T06:40:25.315Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32919,0.5,4.0,11.6,12160.0,12000.0,0.01,30.0,1
25207,1105033,2022-06-23T06:42:22.197Z,1,31.0,FRESA_12,32920,0.5,12.0,13.7,18195.0,18000.0,109.879,30.0,1
25208,1112537,2022-06-23T06:43:37.239Z,1,32.0,AGGRE44-1-LAMA215,32921,8.0,215.0,32.599,8011.5,8000.0,2.05,31.0,1
25209,1115117,2022-06-23T06:44:03.039Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32922,0.5,4.0,11.6,12158.0,12000.0,0.01,31.0,1
25210,1126081,2022-06-23T06:45:52.681Z,1,32.0,FRESA_12,32923,0.3,12.0,13.8,18174.0,18000.0,109.879,31.0,1
25211,1134029,2022-06-23T06:47:12.162Z,1,32.0,AGGRE44-1-LAMA215,32924,2.5,215.0,32.5,7992.6,8000.0,2.05,31.0,1
25212,1136585,2022-06-23T06:47:37.723Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32925,0.5,4.0,11.6,12166.0,12000.0,0.01,31.0,1
25213,1223092,2022-06-23T07:02:02.808Z,1,28.0,FRESA_22,32926,0.6,22.0,13.6,18214.0,18000.0,117.62,30.0,1
25214,1229606,2022-06-23T07:03:07.949Z,1,30.0,FRESA_22,32927,0.5,22.0,13.7,18179.0,18000.0,117.62,30.0,1
25215,1234361,2022-06-23T07:03:55.500Z,1,32.0,FRESA_22,32928,0.5,22.0,13.7,18193.0,18000.0,117.62,30.0,1
25216,1238434,2022-06-23T07:04:36.230Z,1,32.0,FRESA_22,32929,0.5,22.0,13.7,18202.0,18000.0,117.62,31.0,1
25217,1292465,2022-06-23T07:13:36.550Z,1,29.0,FRESA_12,32930,0.5,12.0,13.7,18181.0,18000.0,109.879,30.0,1
25218,1302409,2022-06-23T07:15:15.991Z,1,30.0,AGGRE44-1-LAMA215,32931,6.3,215.0,32.599,8004.5,8000.0,2.05,30.0,1
25219,1305023,2022-06-23T07:15:42.132Z,1,31.0,AGGRE124-1-ET01_AGGRE124,32932,0.6,4.0,11.6,12173.0,12000.0,0.01,30.0,1
25220,1310386,2022-06-23T07:16:35.763Z,1,31.0,FRESA_12,32934,0.4,12.0,13.6,18209.0,18000.0,109.879,30.0,1
25221,1320516,2022-06-23T07:18:17.065Z,1,32.0,FRESA_12,32935,0.5,12.0,13.8,18193.0,18000.0,109.879,31.0,1
25222,1330187,2022-06-23T07:19:53.776Z,1,32.0,AGGRE44-1-LAMA215,32936,4.2,215.0,32.799,7988.399,8000.0,2.05,31.0,1
25223,1332755,2022-06-23T07:20:19.457Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32937,0.6,4.0,11.7,12176.0,12000.0,0.01,31.0,1
25224,1338113,2022-06-23T07:21:13.038Z,1,33.0,FRESA_12,32939,0.5,12.0,13.8,18188.0,18000.0,109.879,31.0,1
25225,1345267,2022-06-23T07:22:24.579Z,1,33.0,FRESA_12,32940,0.7,12.0,13.6,18159.0,18000.0,109.879,31.0,1
25226,1359088,2022-06-23T07:24:42.791Z,1,33.0,AGGRE44-1-LAMA215,32941,3.4,215.0,32.5,8003.799,8000.0,2.05,31.0,1
25227,1361650,2022-06-23T07:25:08.412Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32942,0.6,4.0,11.6,12159.0,12000.0,0.01,31.0,1
25228,1367016,2022-06-23T07:26:02.073Z,1,33.0,FRESA_12,32944,0.5,12.0,13.6,18179.0,18000.0,109.879,31.0,1
25229,1373358,2022-06-23T07:27:05.494Z,1,34.0,FRESA_12,32945,0.8,12.0,13.6,18186.0,18000.0,109.879,32.0,1
25230,1383204,2022-06-23T07:28:43.956Z,1,34.0,AGGRE44-1-LAMA215,32946,11.5,215.0,32.599,8004.5,8000.0,2.05,32.0,1
25231,1385778,2022-06-23T07:29:09.696Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32947,0.6,4.0,11.4,12164.0,12000.0,0.01,32.0,1
25232,1391138,2022-06-23T07:30:03.297Z,1,35.0,FRESA_12,32949,0.6,12.0,13.6,18172.0,18000.0,109.879,32.0,1
25233,1432274,2022-06-23T07:36:54.664Z,1,31.0,FRESA_12,32950,0.5,12.0,13.8,18159.0,18000.0,109.879,31.0,1
25234,1439186,2022-06-23T07:38:03.785Z,1,31.0,AGGRE44-1-LAMA215,32951,12.3,215.0,32.7,7998.199,8000.0,2.05,31.0,1
25235,1441687,2022-06-23T07:38:28.796Z,1,32.0,AGGRE124-1-ET01_AGGRE124,32952,0.6,4.0,11.7,12156.0,12000.0,0.01,31.0,1
25236,1448250,2022-06-23T07:39:34.427Z,1,32.0,FRESA_12,32953,0.3,12.0,13.8,18186.0,18000.0,109.879,31.0,1
25237,1455134,2022-06-23T07:40:43.268Z,1,32.0,AGGRE44-1-LAMA215,32954,7.3,215.0,32.7,8003.1,8000.0,2.05,32.0,1
25238,1457594,2022-06-23T07:41:07.868Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32955,0.6,4.0,11.7,12177.0,12000.0,0.01,32.0,1
25239,1463857,2022-06-23T07:42:10.499Z,1,33.0,FRESA_12,32956,0.4,12.0,13.8,18195.0,18000.0,109.879,32.0,1
25240,1470639,2022-06-23T07:43:18.321Z,1,33.0,AGGRE44-1-LAMA215,32957,7.7,215.0,32.5,7996.1,8000.0,2.05,32.0,1
25241,1473132,2022-06-23T07:43:43.251Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32958,0.5,4.0,11.6,12174.0,12000.0,0.01,32.0,1
25242,1479502,2022-06-23T07:44:46.952Z,1,33.0,FRESA_12,32959,0.3,12.0,13.8,18164.0,18000.0,109.879,32.0,1
25243,1486251,2022-06-23T07:45:54.443Z,1,33.0,AGGRE44-1-LAMA215,32960,8.4,215.0,32.599,7993.299,8000.0,2.05,32.0,1
25244,1488714,2022-06-23T07:46:19.074Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32961,0.5,4.0,11.6,12181.0,12000.0,0.01,32.0,1
25245,1528270,2022-06-23T07:52:54.641Z,1,30.0,FRESA_12,32962,0.4,12.0,13.7,18186.0,18000.0,109.879,31.0,1
25246,1545472,2022-06-23T07:55:46.664Z,1,31.0,FRESA_12,32963,0.3,12.0,13.7,18183.0,18000.0,109.879,31.0,1
25247,1556131,2022-06-23T07:57:33.256Z,1,32.0,AGGRE44-1-LAMA215,32964,5.2,215.0,32.599,7999.6,8000.0,2.05,32.0,1
25248,1558904,2022-06-23T07:58:00.986Z,1,33.0,AGGRE124-1-ET01_AGGRE124,32965,0.5,4.0,11.6,12170.0,12000.0,0.01,32.0,1
25249,1567682,2022-06-23T07:59:28.768Z,1,33.0,FRESA_12,32966,0.3,12.0,13.6,18184.0,18000.0,109.879,32.0,1
25250,1578230,2022-06-23T08:01:14.249Z,1,33.0,AGGRE44-1-LAMA215,32967,10.0,215.0,32.7,7991.899,8000.0,2.05,32.0,1
25251,1580800,2022-06-23T08:01:39.950Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32968,0.6,4.0,11.7,12160.0,12000.0,0.01,32.0,1
25252,1589511,2022-06-23T08:03:07.061Z,1,34.0,FRESA_12,32969,0.4,12.0,13.5,18174.0,18000.0,109.879,32.0,1
25253,1600121,2022-06-23T08:04:53.163Z,1,34.0,AGGRE44-1-LAMA215,32970,10.2,215.0,32.7,7997.5,8000.0,2.05,33.0,1
25254,1602695,2022-06-23T08:05:18.904Z,1,35.0,AGGRE124-1-ET01_AGGRE124,32971,0.7,4.0,11.6,12166.0,12000.0,0.01,33.0,1
25255,1615207,2022-06-23T08:07:24.026Z,1,34.0,FRESA_12,32972,0.3,12.0,13.7,18167.0,18000.0,109.879,33.0,1
25256,1625757,2022-06-23T08:09:09.528Z,1,34.0,AGGRE44-1-LAMA215,32973,4.2,215.0,32.7,7998.199,8000.0,2.05,33.0,1
25257,1628316,2022-06-23T08:09:35.118Z,1,35.0,AGGRE124-1-ET01_AGGRE124,32974,0.6,4.0,11.6,12166.0,12000.0,0.01,33.0,1
25258,1658081,2022-06-23T08:14:32.773Z,1,32.0,AGGRE44-1-LAMA215,32975,5.7,215.0,32.599,8001.0,8000.0,2.05,32.0,1
25259,1659821,2022-06-23T08:14:50.173Z,1,32.0,FRESA_12,32976,0.4,12.0,13.6,18186.0,18000.0,109.879,32.0,1
25260,1664891,2022-06-23T08:15:40.875Z,1,33.0,AGGRE44-1-LAMA215,32977,6.5,215.0,32.599,7990.5,8000.0,2.05,32.0,1
25261,1667367,2022-06-23T08:16:05.635Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32978,0.4,4.0,11.6,12150.0,12000.0,0.01,32.0,1
25262,1670336,2022-06-23T08:16:35.325Z,1,34.0,AGGRE124-1-ET01_AGGRE124,32979,0.8,4.0,11.6,12149.0,12000.0,0.01,32.0,1
25263,1673282,2022-06-23T08:17:04.786Z,1,35.0,FRESA_12,32980,0.3,12.0,13.5,18169.0,18000.0,109.879,32.0,1
25264,1680059,2022-06-23T08:18:12.557Z,1,35.0,AGGRE44-1-LAMA215,32981,14.1,215.0,32.599,7993.299,8000.0,2.05,33.0,1
25265,1682571,2022-06-23T08:18:37.677Z,1,35.0,AGGRE124-1-ET01_AGGRE124,32982,0.6,4.0,11.6,12159.0,12000.0,0.01,33.0,1
25266,1688883,2022-06-23T08:19:40.799Z,1,35.0,AGGRE44-1-LAMA215,32983,6.5,215.0,32.599,8009.399,8000.0,2.05,33.0,1
25267,1690636,2022-06-23T08:19:58.329Z,1,35.0,FRESA_12,32984,0.3,12.0,13.6,18188.0,18000.0,109.879,32.0,1
25268,1695450,2022-06-23T08:20:46.470Z,1,35.0,AGGRE44-1-LAMA215,32985,3.8,215.0,32.7,8008.699,8000.0,2.05,33.0,1
25269,1697877,2022-06-23T08:21:10.740Z,1,35.0,AGGRE124-1-ET01_AGGRE124,32986,0.4,4.0,11.7,12161.0,12000.0,0.01,33.0,1
25270,1700849,2022-06-23T08:21:40.461Z,1,36.0,AGGRE124-1-ET01_AGGRE124,32987,0.8,4.0,11.6,12157.0,12000.0,0.01,33.0,1
25271,1703796,2022-06-23T08:22:09.931Z,1,36.0,FRESA_12,32988,0.3,12.0,13.4,18186.0,18000.0,109.879,33.0,1
25272,1710784,2022-06-23T08:23:19.812Z,1,36.0,AGGRE44-1-LAMA215,32989,8.1,215.0,32.7,8000.299,8000.0,2.05,33.0,1
25273,1713254,2022-06-23T08:23:44.513Z,1,36.0,AGGRE124-1-ET01_AGGRE124,32990,0.6,4.0,11.6,12175.0,12000.0,0.01,33.0,1
25274,1719697,2022-06-23T08:24:48.944Z,1,35.0,AGGRE44-1-LAMA215,32991,11.1,215.0,32.599,8000.299,8000.0,2.05,33.0,1
25275,1721451,2022-06-23T08:25:06.484Z,1,36.0,FRESA_12,32992,0.4,12.0,13.7,18207.0,18000.0,109.879,33.0,1
25276,1726490,2022-06-23T08:25:56.875Z,1,36.0,AGGRE44-1-LAMA215,32993,8.3,215.0,32.7,8001.699,8000.0,2.05,33.0,1
25277,1728968,2022-06-23T08:26:21.655Z,1,36.0,AGGRE124-1-ET01_AGGRE124,32994,0.4,4.0,11.6,12170.0,12000.0,0.01,33.0,1
25278,1731938,2022-06-23T08:26:51.356Z,1,36.0,AGGRE124-1-ET01_AGGRE124,32995,0.8,4.0,11.6,12182.0,12000.0,0.01,33.0,1
25279,1734885,2022-06-23T08:27:20.826Z,1,36.0,FRESA_12,32996,0.4,12.0,13.7,18200.0,18000.0,109.879,33.0,1
25280,1741721,2022-06-23T08:28:29.188Z,1,36.0,AGGRE44-1-LAMA215,32997,9.6,215.0,32.7,8001.699,8000.0,2.05,33.0,1
25281,1744190,2022-06-23T08:28:53.878Z,1,36.0,AGGRE124-1-ET01_AGGRE124,32998,0.7,4.0,11.6,12152.0,12000.0,0.01,33.0,1
25282,1750453,2022-06-23T08:29:56.509Z,1,36.0,AGGRE44-1-LAMA215,32999,10.7,215.0,32.7,8000.299,8000.0,2.05,33.0,1
25283,1752220,2022-06-23T08:30:14.179Z,1,36.0,FRESA_12,33000,0.5,12.0,13.6,18179.0,18000.0,109.879,33.0,1
25284,1757135,2022-06-23T08:31:03.330Z,1,36.0,AGGRE44-1-LAMA215,33001,6.6,215.0,32.799,7999.6,8000.0,2.05,33.0,1
25285,1759575,2022-06-23T08:31:27.731Z,1,36.0,AGGRE124-1-ET01_AGGRE124,33002,0.5,4.0,11.6,12156.0,12000.0,0.01,33.0,1
25286,1762543,2022-06-23T08:31:57.411Z,1,37.0,AGGRE124-1-ET01_AGGRE124,33003,0.9,4.0,11.6,12174.0,12000.0,0.01,33.0,1
25287,1765490,2022-06-23T08:32:26.882Z,1,37.0,FRESA_12,33004,0.4,12.0,13.7,18191.0,18000.0,109.879,34.0,1
25288,1772263,2022-06-23T08:33:34.613Z,1,36.0,AGGRE44-1-LAMA215,33005,11.9,215.0,32.5,8005.899,8000.0,2.05,34.0,1
25289,1774736,2022-06-23T08:33:59.344Z,1,37.0,AGGRE124-1-ET01_AGGRE124,33006,0.6,4.0,11.6,12151.0,12000.0,0.01,34.0,1
25290,2417321,2022-06-23T10:21:05.305Z,1,34.0,AGGRE124-1-ET01_AGGRE124,33021,0.4,4.0,11.6,12148.0,12000.0,0.01,32.0,1
