,UTE,VibromPeak,rpmSetPoint,@timestamp,spindleRpm,bearingsCelsius,ist_acc,statorCelsius,numTP,idChiave,CurrentPeak,LUNG,DIAM,statoRot
228,,,0.0,2020-11-09T07:39:05.618Z,0.0,0.0,579283,0.0,,6494,5.831,,,1
229,,,0.0,2020-11-09T07:46:34.624Z,0.0,0.0,624183,0.0,,6496,5.712,,,1
230,,,0.0,2020-11-09T07:49:51.637Z,0.0,0.0,643884,0.0,,6498,12.128,,,1
231,CLAMEX,1.8,13300.0,2020-10-28T07:17:57.198Z,13295.0,22.0,391995,23.0,1,6314,20.111,133.5,100.0,1
232,CLAMEX,1.6,13300.0,2020-10-28T07:20:01.709Z,13211.0,22.0,404446,23.0,1,6316,20.247,133.5,100.0,1
233,CLAMEX,1.7,13300.0,2020-10-28T07:22:16.839Z,13228.0,22.0,417959,23.0,1,6318,20.179,133.5,100.0,1
234,CLAMEX,2.4,13300.0,2020-10-28T07:25:51.610Z,13274.0,22.0,439436,23.0,1,6320,20.332,133.5,100.0,1
235,CLAMEX,2.4,13300.0,2020-10-28T07:32:55.362Z,13271.0,23.0,481811,23.0,1,6321,20.212,133.5,100.0,1
236,CLAMEX,2.5,13300.0,2020-10-28T07:37:03.163Z,13270.0,23.0,506591,24.0,1,6322,20.382,133.5,100.0,1
237,CLAMEX,2.5,13300.0,2020-10-28T07:39:07.554Z,13266.0,23.0,519030,25.0,1,6323,20.212,133.5,100.0,1
238,CLAMEX,2.4,13300.0,2020-10-28T07:41:19.074Z,13261.0,23.0,532182,24.0,1,6324,20.247,133.5,100.0,1
239,CLAMEX,2.4,13300.0,2020-10-28T07:43:03.915Z,13210.0,24.0,542666,25.0,1,6325,20.247,133.5,100.0,1
240,CLAMEX,2.5,13300.0,2020-10-28T07:45:32.475Z,13269.0,24.0,557522,25.0,1,6326,20.247,133.5,100.0,1
241,CLAMEX,2.4,13300.0,2020-10-28T07:47:47.286Z,13260.0,24.0,571003,25.0,1,6327,20.162,133.5,100.0,1
242,CLAMEX,2.5,13300.0,2020-10-28T07:49:43.317Z,13261.0,24.0,582606,25.0,1,6328,20.247,133.5,100.0,1
243,CLAMEX,2.4,13300.0,2020-10-28T07:53:36.598Z,13295.0,24.0,605934,24.0,1,6329,20.212,133.5,100.0,1
244,CLAMEX,2.5,13300.0,2020-10-28T07:55:34.478Z,13284.0,24.0,617722,25.0,1,6330,20.247,133.5,100.0,1
245,CANDELA_19D,0.6,15000.0,2020-10-28T08:25:27.787Z,14974.0,25.0,797052,25.0,1,6331,20.128,147.5,19.0,1
246,CANDELA_19D,0.5,15000.0,2020-10-28T08:34:56.581Z,15037.0,24.0,853931,25.0,1,6333,20.4,147.5,19.0,1
247,CANDELA_19D,0.4,15000.0,2020-10-28T08:35:28.711Z,14972.0,24.0,857144,27.0,1,6334,20.281,147.5,19.0,1
248,CANDELA_19D,0.8,15000.0,2020-10-28T08:44:27.194Z,14986.0,23.0,910992,24.0,1,6336,20.281,147.5,19.0,1
249,CANDELA_19D,0.8,15000.0,2020-10-28T08:50:14.186Z,14958.0,24.0,945691,24.0,1,6338,20.162,147.5,19.0,1
250,CANDELA_19D,0.7,15000.0,2020-10-28T08:58:18.349Z,14890.0,24.0,994107,25.0,1,6340,20.281,147.5,19.0,1
251,CANDELA_19D,0.8,15000.0,2020-10-28T09:04:13.421Z,15064.0,24.0,1029614,25.0,1,6342,20.281,147.5,19.0,1
252,CANDELA_19D,0.5,15000.0,2020-10-28T11:42:53.110Z,14883.0,25.0,1981577,25.0,1,6343,20.212,147.5,19.0,1
253,CANDELA_19D,0.5,15000.0,2020-10-29T10:49:50.085Z,15010.0,24.0,1720384,24.0,1,6345,20.077,147.5,19.0,1
254,CANDELA_19D,0.8,15000.0,2020-10-29T10:50:40.946Z,14890.0,25.0,1725470,27.0,1,6346,20.23,147.5,19.0,1
255,CANDELA_19D,0.9,15000.0,2020-10-29T10:51:46.887Z,15009.0,25.0,1732064,28.0,1,6347,20.162,147.5,19.0,1
256,CANDELA_19D,0.9,15000.0,2020-10-29T10:52:31.457Z,14968.0,25.0,1736521,30.0,1,6348,20.212,147.5,19.0,1
257,CANDELA_19D,0.6,15000.0,2020-10-29T11:16:49.532Z,14956.0,23.0,64489,24.0,1,6349,20.179,147.5,19.0,1
258,CANDELA_19D,0.7,15000.0,2020-10-29T11:17:41.913Z,14931.0,24.0,69727,27.0,1,6350,20.349,147.5,19.0,1
259,CANDELA_19D,0.6,15000.0,2020-10-29T11:18:46.564Z,14948.0,24.0,76192,28.0,1,6351,20.128,147.5,19.0,1
260,CANDELA_19D,0.6,15000.0,2020-10-29T11:19:33.885Z,15050.0,24.0,80924,29.0,1,6352,20.247,147.5,19.0,1
261,CANDELA_19D,0.6,15000.0,2020-10-29T11:20:24.115Z,14984.0,25.0,85947,30.0,1,6353,20.195,147.5,19.0,1
262,CANDELA_19D,0.6,15000.0,2020-10-29T11:56:00.556Z,14981.0,24.0,299588,24.0,1,6354,20.212,147.5,19.0,1
263,CANDELA_19D,0.5,15000.0,2020-10-29T13:52:08.769Z,15049.0,24.0,110244,24.0,1,6355,20.179,147.5,19.0,1
264,CANDELA_19D,0.6,15000.0,2020-10-29T13:57:13.454Z,15018.0,25.0,140712,25.0,1,6357,20.212,147.5,19.0,1
265,CANDELA_19D,0.5,15000.0,2020-10-29T14:01:23.687Z,15057.0,25.0,165735,25.0,1,6358,20.332,147.5,19.0,1
266,CANDELA_19D,0.6,15000.0,2020-10-29T14:09:45.304Z,15023.0,24.0,215896,24.0,1,6360,20.162,147.5,19.0,1
267,CANDELA_19D,0.5,15000.0,2020-10-30T06:28:52.623Z,14973.0,19.0,161310,19.0,1,6361,20.247,147.5,19.0,1
268,CANDELA_19D,0.7,15000.0,2020-10-30T06:37:55.998Z,14977.0,20.0,215647,20.0,1,6363,20.179,147.5,19.0,1
269,CANDELA_19D,0.5,15000.0,2020-10-30T07:28:27.411Z,14962.0,22.0,518785,22.0,1,6366,20.349,147.5,19.0,1
270,CANDELA_19D,0.9,15000.0,2020-10-30T14:43:53.902Z,14996.0,25.0,727029,25.0,1,6369,20.212,147.5,19.0,1
271,CLAMEX,2.0,13300.0,2020-10-30T14:45:14.253Z,13300.0,25.0,735064,30.0,1,6370,20.247,133.5,100.0,1
272,CANDELA_19D,0.6,15000.0,2020-10-30T14:47:37.245Z,15060.0,25.0,749363,25.0,1,6372,20.451,147.5,19.0,1
273,CLAMEX,1.8,13300.0,2020-10-30T14:49:05.006Z,13293.0,25.0,758139,30.0,1,6373,20.162,133.5,100.0,1
274,CANDE_10,1.0,18000.0,2020-10-30T14:52:09.909Z,18036.0,25.0,776629,27.0,1,6375,20.195,125.0,8.5,1
275,CANDELA_19D,0.9,15000.0,2020-10-30T14:52:56.499Z,14991.0,25.0,781288,30.0,1,6376,20.162,147.5,19.0,1
276,CANDE_10,0.6,18000.0,2020-10-30T14:54:31.731Z,17956.0,25.0,790811,27.0,1,6378,20.195,125.0,8.5,1
277,CANDELA_19D,0.7,15000.0,2020-10-30T14:55:24.281Z,14978.0,25.0,796066,32.0,1,6379,20.145,147.5,19.0,1
278,CLAMEX,0.8,13300.0,2020-10-30T14:57:34.243Z,13258.0,25.0,809062,28.0,1,6381,20.195,133.5,100.0,1
279,CLAMEX,1.7,13300.0,2020-10-30T14:57:58.983Z,13231.0,25.0,811536,30.0,1,6383,20.332,133.5,100.0,1
280,CLAMEX,1.3,13300.0,2020-10-30T14:58:39.584Z,13234.0,25.0,815596,30.0,1,6384,20.195,133.5,100.0,1
281,CLAMEX,1.7,13300.0,2020-10-30T14:59:03.934Z,13258.0,25.0,818031,30.0,1,6386,20.162,133.5,100.0,1
282,CLAMEX,1.3,13300.0,2020-10-30T14:59:46.205Z,13273.0,27.0,822258,30.0,1,6387,20.298,133.5,100.0,1
283,CLAMEX,1.5,13300.0,2020-10-30T15:01:43.816Z,13304.0,25.0,834019,28.0,1,6389,20.179,133.5,100.0,1
284,CANDELA_19D,0.7,15000.0,2020-11-02T06:56:37.155Z,14954.0,22.0,335267,22.0,1,6391,20.162,147.5,19.0,1
285,CLAMEX,1.0,13300.0,2020-11-02T06:57:47.286Z,13237.0,22.0,342280,25.0,1,6393,20.179,133.5,100.0,1
286,CLAMEX,0.9,13300.0,2020-11-02T06:58:12.996Z,13254.0,22.0,344851,27.0,1,6395,20.298,133.5,100.0,1
287,CLAMEX,0.9,13300.0,2020-11-02T07:00:14.038Z,13287.0,23.0,356955,24.0,1,6397,20.264,133.5,100.0,1
288,CLAMEX,0.8,13300.0,2020-11-02T07:00:42.338Z,13227.0,23.0,359785,25.0,1,6399,20.162,133.5,100.0,1
289,CLAMEX,1.2,13300.0,2020-11-02T07:29:54.828Z,13286.0,24.0,535032,25.0,1,6401,20.281,133.5,100.0,1
290,CLAMEX,0.8,13300.0,2020-11-02T07:30:43.949Z,13219.0,24.0,539944,25.0,1,6403,20.162,133.5,100.0,1
291,CANDE_10,0.6,18000.0,2020-11-02T07:52:56.175Z,18025.0,24.0,673165,24.0,1,6405,20.281,125.0,8.5,1
292,CANDELA_19D,0.8,15000.0,2020-11-02T07:54:09.166Z,14968.0,24.0,680464,28.0,1,6407,20.162,147.5,19.0,1
293,CANDE_10,0.9,18000.0,2020-11-02T07:55:25.437Z,17986.0,24.0,688091,27.0,1,6408,20.23,125.0,8.5,1
294,CANDELA_19D,0.8,15000.0,2020-11-02T07:56:32.778Z,15019.0,24.0,694825,29.0,1,6410,20.247,147.5,19.0,1
295,CLAMEX,1.5,13300.0,2020-11-02T08:00:39.941Z,13280.0,24.0,719541,25.0,1,6411,20.212,133.5,100.0,1
296,CLAMEX,2.4,13300.0,2020-11-02T08:01:04.601Z,13212.0,24.0,722007,27.0,1,6413,20.212,133.5,100.0,1
297,CLAMEX,2.2,13300.0,2020-11-02T08:02:25.542Z,13303.0,24.0,730101,27.0,1,6414,20.212,133.5,100.0,1
298,CLAMEX,2.7,13300.0,2020-11-02T08:02:49.683Z,13300.0,24.0,732515,29.0,1,6416,20.212,133.5,100.0,1
299,CLAMEX,2.1,13300.0,2020-11-02T08:03:46.713Z,13298.0,24.0,738218,28.0,1,6417,20.128,133.5,100.0,1
300,CLAMEX,1.4,13300.0,2020-11-02T08:04:39.714Z,13310.0,24.0,743518,28.0,1,6419,20.298,133.5,100.0,1
301,CLAMEX,1.4,13300.0,2020-11-02T08:05:28.475Z,13252.0,24.0,748394,29.0,1,6421,20.162,133.5,100.0,1
302,CANDE_10,0.7,18000.0,2020-11-02T11:05:45.299Z,18000.0,24.0,1830062,24.0,1,6423,20.264,125.0,8.5,1
303,CANDELA_19D,0.9,15000.0,2020-11-02T11:06:49.960Z,14990.0,24.0,1836528,29.0,1,6425,20.162,147.5,19.0,1
304,CANDE_10,0.8,18000.0,2020-11-02T11:57:31.085Z,17646.0,24.0,140305,25.0,1,6426,20.212,125.0,8.5,1
305,CANDELA_19D,1.0,15000.0,2020-11-02T11:58:34.286Z,14690.0,25.0,146625,29.0,1,6428,20.179,147.5,19.0,1
306,CLAMEX,1.0,13300.0,2020-11-02T13:07:55.775Z,12995.0,25.0,562767,25.0,1,6429,20.247,133.5,100.0,1
307,CLAMEX,2.6,13300.0,2020-11-02T13:08:19.705Z,13020.0,25.0,565160,28.0,1,6431,20.162,133.5,100.0,1
308,CLAMEX,2.4,13300.0,2020-11-02T13:09:57.137Z,12955.0,25.0,574903,27.0,1,6432,20.349,133.5,100.0,1
309,CLAMEX,2.8,13300.0,2020-11-02T13:10:21.437Z,12956.0,25.0,577333,30.0,1,6434,20.212,133.5,100.0,1
310,CLAMEX,2.3,13300.0,2020-11-02T13:12:39.510Z,13040.0,25.0,591140,27.0,1,6435,20.264,133.5,100.0,1
311,CLAMEX,1.8,13300.0,2020-11-02T13:13:45.191Z,12969.0,25.0,597708,27.0,1,6437,20.247,133.5,100.0,1
312,CANDELA_16COLTE,2.2,22000.0,2020-11-03T08:31:28.995Z,22015.0,25.0,771930,27.0,1,6439,10.115,144.029,16.0,1
313,CANDELA_16COLTE,2.1,22000.0,2020-11-03T08:31:22.305Z,21574.0,25.0,771261,25.0,1,6439,20.264,144.029,16.0,1
314,CANDE_10,0.8,18000.0,2020-11-03T08:55:34.164Z,17995.0,23.0,916445,24.0,1,6440,20.212,125.0,8.5,1
315,CANDE_10,0.9,18000.0,2020-11-03T10:40:31.299Z,18021.0,24.0,1546150,24.0,1,6443,20.212,125.0,8.5,1
316,CANDELA_16COLTE,1.9,22000.0,2020-11-03T11:30:10.080Z,22017.0,24.0,1844024,25.0,1,6449,20.281,144.029,16.0,1
317,CANDELA_16COLTE,2.7,22000.0,2020-11-03T11:32:44.562Z,22045.0,25.0,1859472,27.0,1,6451,20.247,144.029,16.0,1
318,CANDELA_16COLTE,2.7,22000.0,2020-11-03T11:39:44.927Z,21974.0,25.0,1901508,25.0,1,6453,20.247,144.029,16.0,1
319,CANDELA_16COLTE,2.7,22000.0,2020-11-03T11:41:56.099Z,22044.0,27.0,1914625,29.0,1,6455,20.179,144.029,16.0,1
320,WIRUTEX_16,1.0,18000.0,2020-11-03T11:59:31.924Z,18008.0,24.0,2020206,25.0,1,6457,20.298,150.1,16.0,1
321,WIRUTEX_16,1.6,18000.0,2020-11-03T13:44:09.950Z,17982.0,25.0,2648000,25.0,1,6458,20.281,150.1,16.0,1
322,CANDE_10,0.9,18000.0,2020-11-03T13:44:40.021Z,17987.0,25.0,2651007,28.0,1,6460,20.128,125.0,8.5,1
323,CANDELA_25,2.5,18000.0,2020-11-03T14:18:56.309Z,17935.0,25.0,2856633,25.0,1,6461,20.23,225.399,25.0,1
324,CANDELA_5,1.7,18000.0,2020-11-03T14:19:21.389Z,17977.0,25.0,2859141,28.0,1,6462,20.23,119.4,5.0,1
325,CANDE_10,0.9,18000.0,2020-11-03T14:30:07.168Z,17997.0,24.0,2923718,24.0,1,6463,20.281,125.0,8.5,1
326,CANDELA_16COLTE,2.2,22000.0,2020-11-04T14:53:41.346Z,21973.0,25.0,3191284,25.0,1,6466,20.247,144.029,16.0,1
327,WIRUTEX_16,0.5,18000.0,2020-11-05T09:32:40.674Z,18021.0,24.0,512068,25.0,1,6468,20.179,150.1,16.0,1
328,WIRUTEX_16,1.1,18000.0,2020-11-05T11:43:58.016Z,18007.0,25.0,1299790,25.0,1,6469,20.179,150.1,16.0,1
329,CANDELA_25,1.5,18000.0,2020-11-05T11:46:20.698Z,17982.0,27.0,1314058,35.0,1,6470,20.434,225.399,25.0,1
330,CANDELA_14,0.4,8000.0,2020-11-06T06:27:17.661Z,8000.0,20.0,131033,20.0,1,6471,20.162,180.0,12.0,1
331,CANDELA_19D,0.9,15000.0,2020-11-06T11:32:54.668Z,14958.0,24.0,213229,25.0,1,6473,20.212,147.5,19.0,1
332,CANDELA_19D,1.1,15000.0,2020-11-06T11:35:09.879Z,14921.0,25.0,226750,27.0,1,6474,20.247,147.5,19.0,1
333,CANDELA_19D,1.5,15000.0,2020-11-06T11:36:50.791Z,14968.0,25.0,236841,28.0,1,6475,20.247,147.5,19.0,1
334,CANDELA_5,1.8,18000.0,2020-11-06T13:30:25.345Z,17932.0,24.0,918287,24.0,1,6476,20.315,119.4,5.0,1
335,FRESA300,0.5,5000.0,2020-11-06T13:31:50.676Z,4930.0,25.0,926820,32.0,1,6477,20.247,97.699,300.399,1
336,CANDELA_5,1.8,18000.0,2020-11-06T13:37:02.210Z,17985.0,25.0,957973,25.0,1,6478,20.23,119.4,5.0,1
337,FRESA300,0.9,5000.0,2020-11-06T13:38:20.382Z,4905.0,27.0,965790,32.0,1,6479,20.468,97.699,300.399,1
338,CANDELA_5,2.0,18000.0,2020-11-06T13:42:16.585Z,18032.0,25.0,989410,25.0,1,6480,20.212,119.4,5.0,1
339,FRESA300,1.1,5000.0,2020-11-06T13:44:38.907Z,4895.0,27.0,1003642,35.0,1,6481,20.535,97.699,300.399,1
340,CANDELA_5,1.9,18000.0,2020-11-06T13:46:08.608Z,17973.0,25.0,1012612,29.0,1,6482,20.212,119.4,5.0,1
341,FRESA300,1.0,5000.0,2020-11-06T13:48:28.350Z,4918.0,27.0,1026586,35.0,1,6483,20.382,97.699,300.399,1
342,CANDELA_19D,0.5,15000.0,2020-11-09T07:05:38.111Z,14932.0,20.0,378535,20.0,1,6484,20.111,147.5,19.0,1
343,CANDELA_19D,0.8,15000.0,2020-11-09T07:07:25.213Z,14988.0,20.0,389245,22.0,1,6486,20.23,147.5,19.0,1
344,CANDELA_19D,1.0,15000.0,2020-11-09T07:12:42.427Z,15025.0,20.0,420966,22.0,1,6488,20.212,147.5,19.0,1
345,CANDELA_19D,0.7,15000.0,2020-11-09T07:33:49.574Z,15001.0,22.0,547679,22.0,1,6491,20.195,147.5,19.0,1
346,CANDELA_19D,0.7,15000.0,2020-11-09T07:38:28.548Z,14948.0,22.0,575576,22.0,1,6493,20.281,147.5,19.0,1
347,CANDELA_19D,0.7,15000.0,2020-11-09T07:45:55.194Z,14942.0,22.0,620240,22.0,1,6495,20.264,147.5,19.0,1
348,CANDELA_19D,0.8,15000.0,2020-11-09T07:49:14.507Z,14990.0,22.0,640171,24.0,1,6497,20.179,147.5,19.0,1
349,CANDELA_19D,0.7,15000.0,2020-11-09T07:54:05.631Z,15037.0,23.0,669283,23.0,1,6499,20.145,147.5,19.0,1
350,CANDELA_19D,0.9,15000.0,2020-11-09T09:28:22.385Z,14962.0,25.0,1234950,25.0,1,6500,20.179,147.5,19.0,1
351,CANDELA_19D,0.5,15000.0,2020-11-09T11:47:08.757Z,14963.0,23.0,2067574,24.0,1,6501,20.179,147.5,19.0,1
352,CANDELA_19D,0.6,15000.0,2020-11-09T13:12:29.560Z,14904.0,24.0,2579646,24.0,1,6502,20.179,147.5,19.0,1
353,CANDE_10,0.5,18000.0,2020-11-09T13:33:22.060Z,17985.0,24.0,2704894,24.0,1,6503,20.332,125.0,8.5,1
354,CANDE_10,0.8,18000.0,2020-11-09T13:40:33.247Z,18018.0,24.0,2748012,24.0,1,6504,20.264,125.0,8.5,1
355,CANDELA_5,2.1,18000.0,2020-11-09T13:41:15.778Z,18022.0,24.0,2752265,29.0,1,6505,20.212,119.4,5.0,1
356,CANDE_10,0.9,18000.0,2020-11-09T13:44:35.571Z,18023.0,24.0,2772244,25.0,1,6506,20.332,125.0,8.5,1
357,,,0.0,2020-11-10T10:30:31.587Z,0.0,0.0,702699,0.0,,6517,6.06,,,1
358,,,0.0,2020-11-10T10:46:22.303Z,0.0,0.0,797769,0.0,,6519,6.082,,,1
359,,,0.0,2020-11-10T10:55:49.182Z,0.0,0.0,854456,0.0,,6522,5.831,,,1
360,,,0.0,2020-11-10T11:01:25.867Z,0.0,0.0,888124,0.0,,6524,5.853,,,1
361,,,0.0,2020-11-10T11:10:02.696Z,0.0,0.0,939806,0.0,,6526,6.119,,,1
362,,,0.0,2020-11-10T11:12:45.519Z,0.0,0.0,956088,0.0,,6528,6.001,,,1
363,,,0.0,2020-11-10T11:18:55.275Z,0.0,0.0,993063,0.0,,6530,5.809,,,1
364,,,0.0,2020-11-10T11:26:29.332Z,0.0,0.0,1038468,0.0,,6532,6.119,,,1
365,,,0.0,2020-11-10T11:31:37.257Z,0.0,0.0,1069260,0.0,,6534,6.356,,,1
366,CANDE_10,,18000.0,2020-11-10T11:36:02.762Z,0.0,23.0,1095810,24.0,1,6536,5.927,125.0,8.5,1
367,,,0.0,2020-11-13T07:10:19.495Z,0.0,0.0,410930,0.0,,6566,9.042,,,1
368,,,0.0,2020-11-13T07:12:07.213Z,0.0,0.0,421702,0.0,,6567,12.039,,,1
369,,,0.0,2020-11-13T07:19:42.315Z,0.0,0.0,467213,0.0,,6569,5.986,,,1
370,,,0.0,2020-11-13T11:53:35.723Z,0.0,0.0,2110579,0.0,,6570,12.298,,,1
371,,,0.0,2020-11-13T11:58:36.068Z,0.0,0.0,2140614,0.0,,6571,5.846,,,1
372,,,0.0,2020-11-13T12:00:28.777Z,0.0,0.0,2151885,0.0,,6573,12.032,,,1
373,,,0.0,2020-11-13T12:00:11.027Z,0.0,0.0,2150110,0.0,,6572,6.082,,,1
374,,,0.0,2020-11-13T12:01:12.766Z,0.0,0.0,2156284,0.0,,6574,12.15,,,1
375,,,0.0,2020-11-13T12:05:32.062Z,0.0,0.0,2182214,0.0,,6575,5.868,,,1
376,,,0.0,2020-11-13T13:10:30.237Z,0.0,0.0,2572037,0.0,,6576,12.128,,,1
377,,,0.0,2020-11-13T13:11:27.456Z,0.0,0.0,2577759,0.0,,6577,5.979,,,1
378,,,0.0,2020-11-13T14:25:18.994Z,0.0,0.0,3020919,0.0,,6597,5.927,,,1
379,,,0.0,2020-11-13T14:58:03.156Z,0.0,0.0,3217338,0.0,,6604,5.809,,,1
380,,,0.0,2020-11-13T14:59:12.695Z,0.0,0.0,3224292,0.0,,6605,12.091,,,1
381,,,0.0,2020-11-16T08:37:01.192Z,0.0,0.0,931946,0.0,,6608,6.038,,,1
382,,,0.0,2020-11-16T09:01:12.881Z,0.0,0.0,1077113,0.0,,6610,5.92,,,1
383,,,0.0,2020-11-16T09:10:35.049Z,0.0,0.0,1133329,0.0,,6611,6.282,,,1
384,,,0.0,2020-11-16T11:42:30.360Z,0.0,0.0,2044848,0.0,,6616,12.165,,,1
385,,,0.0,2020-11-16T11:49:47.766Z,0.0,0.0,2088588,0.0,,6617,5.513,,,1
386,,,0.0,2020-11-16T12:01:44.486Z,0.0,0.0,2160259,0.0,,6618,5.89,,,1
387,,,0.0,2020-11-16T13:10:47.301Z,0.0,0.0,2574535,0.0,,6619,8.806,,,1
388,,,0.0,2020-11-16T13:16:03.316Z,0.0,0.0,2606136,0.0,,6620,9.02,,,1
389,,,0.0,2020-11-16T13:37:04.403Z,0.0,0.0,2732243,0.0,,6621,5.601,,,1
390,,,0.0,2020-11-16T13:38:18.434Z,0.0,0.0,2739646,0.0,,6622,5.72,,,1
391,,,0.0,2020-11-16T13:41:26.546Z,0.0,0.0,2758457,0.0,,6624,12.261,,,1
392,,,0.0,2020-11-16T13:42:36.327Z,0.0,0.0,2765435,0.0,,6625,5.564,,,1
393,,,0.0,2020-11-16T13:46:36.810Z,0.0,0.0,2789483,0.0,,6627,12.039,,,1
394,,,0.0,2020-11-16T13:49:17.262Z,0.0,0.0,2805528,0.0,,6628,12.039,,,1
395,,,0.0,2020-11-16T13:50:05.343Z,0.0,0.0,2810336,0.0,,6629,5.453,,,1
396,,,0.0,2020-11-16T13:51:18.104Z,0.0,0.0,2817612,0.0,,6631,12.106,,,1
397,,,0.0,2020-11-16T13:52:09.905Z,0.0,0.0,2822792,0.0,,6632,12.128,,,1
398,,,0.0,2020-11-16T13:59:25.611Z,0.0,0.0,2866362,0.0,,6634,5.476,,,1
399,,,0.0,2020-11-16T14:00:58.582Z,0.0,0.0,2875659,0.0,,6635,12.21,,,1
400,,,0.0,2020-11-16T14:22:18.859Z,0.0,0.0,3003685,0.0,,6636,5.616,,,1
401,,,0.0,2020-11-16T14:27:57.434Z,0.0,0.0,3037542,0.0,,6638,5.683,,,1
402,,,0.0,2020-11-16T14:34:29.929Z,0.0,0.0,3076791,0.0,,6640,12.224,,,1
403,,,0.0,2020-11-16T14:45:45.558Z,0.0,0.0,3144353,0.0,,6642,12.224,,,1
404,,,0.0,2020-11-17T06:45:27.324Z,0.0,0.0,278570,0.0,,6644,5.89,,,1
405,,,0.0,2020-11-17T06:47:34.427Z,0.0,0.0,291280,0.0,,6645,8.946,,,1
406,,,0.0,2020-11-17T06:50:09.080Z,0.0,0.0,306745,0.0,,6646,5.757,,,1
407,,,0.0,2020-11-17T06:55:22.867Z,0.0,0.0,338123,0.0,,6647,5.683,,,1
408,,,0.0,2020-11-17T06:57:28.070Z,0.0,0.0,350643,0.0,,6648,12.039,,,1
409,,,0.0,2020-11-17T07:09:15.245Z,0.0,0.0,421359,0.0,,6649,5.779,,,1
410,,,0.0,2020-11-17T07:10:05.066Z,0.0,0.0,426341,0.0,,6650,6.038,,,1
411,,,0.0,2020-11-17T07:12:33.750Z,0.0,0.0,441209,0.0,,6652,12.187,,,1
412,,,0.0,2020-11-17T07:13:37.751Z,0.0,0.0,447609,0.0,,6653,5.646,,,1
413,,,0.0,2020-11-17T07:16:43.945Z,0.0,0.0,466228,0.0,,6655,8.88,,,1
414,,,0.0,2020-11-17T07:20:59.851Z,0.0,0.0,491818,0.0,,6656,11.899,,,1
415,,,0.0,2020-11-17T07:45:54.685Z,0.0,0.0,641298,0.0,,6657,5.831,,,1
416,,,0.0,2020-11-17T07:48:20.198Z,0.0,0.0,655849,0.0,,6659,5.749,,,1
417,,,0.0,2020-11-17T07:56:39.009Z,0.0,0.0,705729,0.0,,6660,5.883,,,1
418,,,0.0,2020-11-17T07:59:07.293Z,0.0,0.0,720557,0.0,,6662,5.986,,,1
419,,,0.0,2020-11-17T08:06:50.714Z,0.0,0.0,766898,0.0,,6663,5.831,,,1
420,,,0.0,2020-11-17T08:09:00.857Z,0.0,0.0,779912,0.0,,6664,5.675,,,1
421,,,0.0,2020-11-17T08:12:06.981Z,0.0,0.0,798524,0.0,,6665,12.276,,,1
422,,,0.0,2020-11-17T08:17:17.309Z,0.0,0.0,829556,0.0,,6666,12.054,,,1
423,,,0.0,2020-11-17T08:30:04.497Z,0.0,0.0,906273,0.0,,6668,5.905,,,1
424,,,0.0,2020-11-17T08:30:50.418Z,0.0,0.0,910865,0.0,,6669,5.927,,,1
425,,,0.0,2020-11-17T08:31:43.839Z,0.0,0.0,916207,0.0,,6671,12.21,,,1
426,,,0.0,2020-11-17T08:32:40.910Z,0.0,0.0,921914,0.0,,6672,5.794,,,1
427,,,0.0,2020-11-17T08:33:43.042Z,0.0,0.0,928127,0.0,,6674,12.136,,,1
428,,,0.0,2020-11-17T08:34:25.693Z,0.0,0.0,932392,0.0,,6675,12.136,,,1
429,,,0.0,2020-11-17T08:35:12.514Z,0.0,0.0,937074,0.0,,6677,12.076,,,1
430,,,0.0,2020-11-17T08:35:58.255Z,0.0,0.0,941648,0.0,,6678,12.173,,,1
431,,,0.0,2020-11-17T09:00:10.090Z,0.0,0.0,1086828,0.0,,6680,12.261,,,1
432,,,0.0,2020-11-17T09:04:45.617Z,0.0,0.0,1114380,0.0,,6682,6.112,,,1
433,,,0.0,2020-11-17T09:09:06.733Z,0.0,0.0,1140491,0.0,,6684,5.453,,,1
434,,,0.0,2020-11-17T13:21:18.999Z,0.0,0.0,2653680,0.0,,6693,5.735,,,1
435,,,0.0,2020-11-17T13:25:39.996Z,0.0,0.0,2679779,0.0,,6695,5.949,,,1
436,,,0.0,2020-11-17T13:27:50.219Z,0.0,0.0,2692801,0.0,,6696,5.868,,,1
437,,,0.0,2020-11-17T15:51:08.934Z,0.0,0.0,424763,0.0,,6709,5.698,,,1
438,,,0.0,2020-11-17T15:54:11.708Z,0.0,0.0,443040,0.0,,6711,12.054,,,1
439,,,0.0,2020-11-18T06:52:11.115Z,0.0,0.0,313339,0.0,,6713,6.327,,,1
440,,,0.0,2020-11-18T06:53:38.406Z,0.0,0.0,322068,0.0,,6715,12.076,,,1
441,,,0.0,2020-11-18T06:58:44.710Z,0.0,0.0,352698,0.0,,6717,12.21,,,1
442,,,0.0,2020-11-18T07:00:33.951Z,0.0,0.0,363622,0.0,,6719,5.735,,,1
443,,,0.0,2020-11-18T07:28:58.862Z,0.0,0.0,534111,0.0,,6720,12.173,,,1
444,,,0.0,2020-11-18T07:30:10.783Z,0.0,0.0,541303,0.0,,6721,6.341,,,1
445,,,0.0,2020-11-18T07:32:41.865Z,0.0,0.0,556411,0.0,,6723,12.076,,,1
446,,,0.0,2020-11-18T07:33:35.936Z,0.0,0.0,561818,0.0,,6724,8.887,,,1
