,UTE,VibromPeak,idChiave,CurrentPeak,ist_acc,rpmSetPoint,statorCelsius,DIAM,@timestamp,bearingsCelsius,LUNG,numTP,spindleRpm,statoRot
11104,DIAMANT25,8.7,12511,20.468,110336,20000.0,34.0,25.0,2022-06-15T05:05:28.616Z,29.0,178.885,1,19926.0,1
11105,FRAS4_2X13,5.9,12513,20.552,124725,20000.0,35.0,4.2,2022-06-15T05:07:52.507Z,30.0,109.371,1,19967.0,1
11106,SKRUBB20,9.0,12514,20.518,257187,20000.0,25.0,20.0,2022-06-15T05:29:57.144Z,25.0,175.996,1,19911.0,1
11107,DIAMANT_16X35,8.4,12515,20.4,278682,18000.0,35.0,16.0,2022-06-15T05:33:32.097Z,28.0,130.915,1,17944.0,1
11108,DIAMANT25,15.1,12516,20.315,285869,20000.0,33.0,25.0,2022-06-15T05:34:43.968Z,28.0,178.885,1,20013.0,1
11109,FRAS4_2X13,6.4,12518,20.298,300255,20000.0,35.0,4.2,2022-06-15T05:37:07.830Z,29.0,109.371,1,19943.0,1
11110,SKRUBB20,18.299,12519,20.349,534604,20000.0,25.0,20.0,2022-06-15T06:16:11.353Z,25.0,175.996,1,19982.0,1
11111,SKRUBB20,18.9,12520,20.382,546785,20000.0,30.0,20.0,2022-06-15T06:18:13.164Z,27.0,175.996,1,20015.0,1
11112,SKRUBB20,18.9,12521,20.298,616287,20000.0,25.0,20.0,2022-06-15T06:29:48.194Z,25.0,175.996,1,19885.0,1
11113,FRAS4_2X13,2.6,12522,20.451,629700,20000.0,33.0,4.2,2022-06-15T06:32:02.326Z,27.0,109.371,1,19892.0,1
11114,SKRUBB20,6.5,12524,20.723,635077,20000.0,32.0,20.0,2022-06-15T06:32:56.097Z,27.0,175.996,1,19976.0,1
11115,SKRUBB20,7.8,12525,20.468,641937,20000.0,33.0,20.0,2022-06-15T06:34:04.698Z,28.0,175.996,1,19917.0,1
11116,FRAS4_2X13,3.0,12526,20.621,659816,20000.0,37.0,4.2,2022-06-15T06:37:03.491Z,30.0,109.371,1,19888.0,1
11117,SKRUBB20,11.1,12528,20.382,771812,20000.0,27.0,20.0,2022-06-15T06:55:43.468Z,25.0,175.996,1,19975.0,1
11118,SKRUBB20,11.5,12529,20.382,784036,20000.0,32.0,20.0,2022-06-15T06:57:45.709Z,27.0,175.996,1,19955.0,1
11119,SKRUBB20,11.2,12530,20.434,835797,20000.0,25.0,20.0,2022-06-15T07:06:23.327Z,25.0,175.996,1,19882.0,1
11120,FRAS4_2X13,1.3,12531,20.552,853493,20000.0,35.0,4.2,2022-06-15T07:09:20.290Z,30.0,109.371,1,19952.0,1
11121,SKRUBB20,13.8,12533,20.382,862313,20000.0,30.0,20.0,2022-06-15T07:10:48.491Z,29.0,175.996,1,20016.0,1
11122,FRAS4_2X13,4.8,12534,20.247,880018,20000.0,37.0,4.2,2022-06-15T07:13:45.544Z,32.0,109.371,1,20041.0,1
11123,SKRUBB20,14.8,12536,20.365,1075538,20000.0,27.0,20.0,2022-06-15T07:46:20.774Z,25.0,175.996,1,19909.0,1
11124,SKRUBB20,13.1,12537,20.434,1089365,20000.0,30.0,20.0,2022-06-15T07:48:39.046Z,27.0,175.996,1,19985.0,1
11125,SKRUBB20,12.8,12538,20.4,1181309,20000.0,25.0,20.0,2022-06-15T08:03:58.500Z,25.0,175.996,1,19993.0,1
11126,FRAS4_2X13,3.3,12539,20.382,1199024,20000.0,35.0,4.2,2022-06-15T08:06:55.653Z,29.0,109.371,1,20007.0,1
11127,SKRUBB20,13.0,12541,20.587,1206945,20000.0,30.0,20.0,2022-06-15T08:08:14.864Z,28.0,175.996,1,19930.0,1
11128,FRAS4_2X13,3.7,12542,20.349,1224662,20000.0,37.0,4.2,2022-06-15T08:11:12.037Z,32.0,109.371,1,20032.0,1
11129,DIAMANT_12X35,1.0,12544,20.332,1408510,18000.0,27.0,12.0,2022-06-15T08:41:50.546Z,25.0,128.302,1,18032.0,1
11130,DIAMANT_12X35,1.0,12545,20.451,1450081,18000.0,25.0,12.0,2022-06-15T08:48:46.262Z,25.0,128.302,1,18005.0,1
11131,DIAMANT_12X35,1.0,12546,20.502,1490017,18000.0,24.0,12.0,2022-06-15T08:55:25.628Z,25.0,128.302,1,17967.0,1
11132,DIAMANT_12X35,1.0,12547,20.382,1523948,18000.0,25.0,12.0,2022-06-15T09:01:04.944Z,25.0,128.302,1,17927.0,1
11133,DIAMANT_12X35,1.0,12548,20.451,1573949,18000.0,25.0,12.0,2022-06-15T09:09:24.962Z,25.0,128.302,1,17989.0,1
11134,SKRUBB20,5.7,12549,20.332,1616995,20000.0,25.0,20.0,2022-06-15T09:16:35.428Z,25.0,175.996,1,19969.0,1
11135,SKRUBB20,6.7,12550,20.468,1642862,20000.0,27.0,20.0,2022-06-15T09:20:54.103Z,27.0,175.996,1,19880.0,1
11136,FRAS4_2X13,3.1,12551,20.552,1662197,20000.0,36.0,4.2,2022-06-15T09:24:07.455Z,30.0,109.371,1,19982.0,1
11137,SKRUBB20,15.6,12553,20.518,1669695,20000.0,32.0,20.0,2022-06-15T09:25:22.437Z,30.0,175.996,1,19952.0,1
11138,FRAS8X30,1.1,12554,20.332,1796227,20000.0,27.0,8.0,2022-06-15T09:46:27.777Z,27.0,115.461,1,19273.0,1
11139,FRAS8X30,1.8,12555,20.349,1849576,20000.0,25.0,8.0,2022-06-15T09:55:21.275Z,24.0,115.461,1,19949.0,1
11140,SKRUBB20,14.7,12557,20.315,1854934,20000.0,27.0,20.0,2022-06-15T09:56:14.856Z,25.0,175.996,1,19965.0,1
11141,FRAS8X30,1.0,12558,20.4,1861742,20000.0,28.0,8.0,2022-06-15T09:57:22.937Z,25.0,115.461,1,19991.0,1
11142,SKRUBB20,12.2,12560,20.535,1867087,20000.0,29.0,20.0,2022-06-15T09:58:16.388Z,25.0,175.996,1,19922.0,1
11143,SKRUBB20,13.2,12561,20.502,1936450,20000.0,25.0,20.0,2022-06-15T10:09:50.029Z,25.0,175.996,1,19971.0,1
11144,FRAS4_2X13,7.6,12562,20.417,1954473,20000.0,35.0,4.2,2022-06-15T10:12:50.262Z,29.0,109.371,1,19953.0,1
11145,FRAS4_2X13,6.3,12564,20.382,1959212,20000.0,34.0,4.2,2022-06-15T10:13:37.652Z,29.0,109.371,1,19916.0,1
11146,SKRUBB20,16.2,12565,20.417,1966367,20000.0,30.0,20.0,2022-06-15T10:14:49.204Z,28.0,175.996,1,19917.0,1
11147,FRAS4_2X13,10.6,12566,20.23,1984442,20000.0,38.0,4.2,2022-06-15T10:17:49.956Z,32.0,109.371,1,19927.0,1
11148,FRAS8X30,10.5,12568,21.726,2284641,20000.0,25.0,8.0,2022-06-15T11:07:51.993Z,25.0,115.461,1,19954.0,1
11149,SKRUBB20,14.8,12570,20.247,2290004,20000.0,27.0,20.0,2022-06-15T11:08:45.624Z,25.0,175.996,1,19916.0,1
11150,FRAS8X30,6.1,12571,20.757,2297328,20000.0,28.0,8.0,2022-06-15T11:09:58.865Z,25.0,115.461,1,19955.0,1
11151,SKRUBB20,8.9,12573,20.298,2302691,20000.0,29.0,20.0,2022-06-15T11:10:52.496Z,27.0,175.996,1,19873.0,1
11152,SKRUBB20,9.3,12574,20.434,2372426,20000.0,25.0,20.0,2022-06-15T11:22:29.857Z,25.0,175.996,1,19957.0,1
11153,FRAS4_2X13,10.8,12575,20.365,2390543,20000.0,35.0,4.2,2022-06-15T11:25:31.030Z,29.0,109.371,1,19973.0,1
11154,SKRUBB20,18.0,12577,20.4,2400158,20000.0,32.0,20.0,2022-06-15T11:27:07.181Z,29.0,175.996,1,19994.0,1
11155,FRAS4_2X13,9.1,12578,20.552,2418213,20000.0,38.0,4.2,2022-06-15T11:30:07.734Z,32.0,109.371,1,19941.0,1
11156,FRAS8X30,11.5,12580,20.841,2507762,20000.0,27.0,8.0,2022-06-15T11:45:03.238Z,27.0,115.461,1,19877.0,1
11157,SKRUBB20,19.299,12582,20.434,2513162,20000.0,29.0,20.0,2022-06-15T11:45:57.239Z,27.0,175.996,1,19974.0,1
11158,FRAS8X30,7.6,12583,20.365,2519732,20000.0,30.0,8.0,2022-06-15T11:47:02.940Z,27.0,115.461,1,20062.0,1
11159,SKRUBB20,14.7,12585,20.179,2525103,20000.0,30.0,20.0,2022-06-15T11:47:56.651Z,27.0,175.996,1,19973.0,1
11160,SKRUBB20,15.4,12586,20.349,2569557,20000.0,25.0,20.0,2022-06-15T11:55:21.198Z,25.0,175.996,1,19974.0,1
11161,FRAS4_2X13,2.7,12587,20.382,2587665,20000.0,35.0,4.2,2022-06-15T11:58:22.281Z,30.0,109.371,1,20003.0,1
11162,SKRUBB20,15.8,12589,20.212,2598257,20000.0,32.0,20.0,2022-06-15T12:00:08.203Z,30.0,175.996,1,19942.0,1
11163,FRAS4_2X13,6.5,12590,20.382,2616886,20000.0,38.0,4.2,2022-06-15T12:03:14.495Z,33.0,109.371,1,19919.0,1
11164,FRAS8X30,6.9,12592,20.417,2722161,20000.0,28.0,8.0,2022-06-15T12:20:47.262Z,28.0,115.461,1,19921.0,1
11165,SKRUBB20,18.9,12594,20.502,2727556,20000.0,30.0,20.0,2022-06-15T12:21:41.213Z,27.0,175.996,1,19972.0,1
11166,SKRUBB20,18.2,12595,20.298,2740153,20000.0,28.0,20.0,2022-06-15T12:23:47.185Z,27.0,175.996,1,19927.0,1
11167,FRAS4_2X13,8.9,12596,20.382,2759018,20000.0,37.0,4.2,2022-06-15T12:26:55.838Z,32.0,109.371,1,19978.0,1
11168,FRAS8X30,8.0,12598,20.485,3105575,20000.0,27.0,8.0,2022-06-15T13:24:41.462Z,27.0,115.461,1,19999.0,1
11169,SKRUBB20,19.299,12600,20.621,3111903,20000.0,28.0,20.0,2022-06-15T13:25:44.743Z,27.0,175.996,1,19940.0,1
11170,FRAS8X30,7.8,12601,20.434,3118544,20000.0,30.0,8.0,2022-06-15T13:26:51.154Z,27.0,115.461,1,19953.0,1
11171,SKRUBB20,11.6,12603,20.417,3124923,20000.0,30.0,20.0,2022-06-15T13:27:54.945Z,27.0,175.996,1,19907.0,1
11172,SKRUBB20,13.0,12604,20.655,3156243,20000.0,25.0,20.0,2022-06-15T13:33:08.150Z,25.0,175.996,1,19989.0,1
11173,FRAS6X25,4.9,12605,20.332,3172663,20000.0,35.0,5.95,2022-06-15T13:35:52.353Z,29.0,110.907,1,20036.0,1
11174,FRAS4_2X13,4.4,12606,20.417,3177598,20000.0,35.0,4.2,2022-06-15T13:36:41.703Z,30.0,109.371,1,20034.0,1
11175,FRAS4_2X13,1.3,12606,2.193,3178786,20000.0,35.0,4.2,2022-06-15T13:36:53.584Z,30.0,109.371,1,19994.0,1
11176,FRAS4_2X13,1.4,12606,3.111,3181826,20000.0,35.0,4.2,2022-06-15T13:37:23.984Z,30.0,109.371,1,20013.0,1
11177,SKRUBB20,21.299,12608,20.349,3190898,20000.0,32.0,20.0,2022-06-15T13:38:54.705Z,30.0,175.996,1,19998.0,1
11178,FRAS6X25,9.3,12609,20.298,3207246,20000.0,38.0,5.95,2022-06-15T13:41:38.188Z,33.0,110.907,1,19996.0,1
11179,FRAS4_2X13,8.4,12610,20.247,3212191,20000.0,38.0,4.2,2022-06-15T13:42:27.639Z,33.0,109.371,1,19954.0,1
11180,FRAS4_2X13,3.8,12610,5.627,3213395,20000.0,38.0,4.2,2022-06-15T13:42:39.679Z,33.0,109.371,1,19995.0,1
11181,FRAS4_2X13,3.9,12610,4.386,3216414,20000.0,38.0,4.2,2022-06-15T13:43:09.869Z,33.0,109.371,1,19977.0,1
11182,FRAS8X30,11.6,12612,20.298,3292362,20000.0,28.0,8.0,2022-06-15T13:55:49.361Z,28.0,115.461,1,19914.0,1
11183,SKRUBB20,11.5,12614,20.349,3298745,20000.0,30.0,20.0,2022-06-15T13:56:53.192Z,28.0,175.996,1,19993.0,1
11184,FRAS8X30,8.4,12615,20.587,3305748,20000.0,30.0,8.0,2022-06-15T13:58:03.223Z,28.0,115.461,1,19907.0,1
11185,SKRUBB20,12.1,12617,20.195,3312089,20000.0,32.0,20.0,2022-06-15T13:59:06.634Z,29.0,175.996,1,19905.0,1
11186,SKRUBB20,13.2,12618,20.382,3360422,20000.0,27.0,20.0,2022-06-15T14:07:09.972Z,27.0,175.996,1,19966.0,1
11187,FRAS6X25,6.4,12619,20.247,3376939,20000.0,37.0,5.95,2022-06-15T14:09:55.145Z,30.0,110.907,1,20009.0,1
11188,FRAS4_2X13,8.1,12620,20.315,3382040,20000.0,36.0,4.2,2022-06-15T14:10:46.155Z,30.0,109.371,1,19974.0,1
11189,FRAS4_2X13,2.7,12620,2.703,3383229,20000.0,36.0,4.2,2022-06-15T14:10:58.046Z,30.0,109.371,1,20039.0,1
11190,FRAS4_2X13,3.0,12620,3.4,3386264,20000.0,37.0,4.2,2022-06-15T14:11:28.396Z,30.0,109.371,1,19990.0,1
11191,SKRUBB20,10.2,12622,20.23,3395094,20000.0,33.0,20.0,2022-06-15T14:12:56.697Z,30.0,175.996,1,19906.0,1
11192,FRAS6X25,9.9,12623,20.349,3411469,20000.0,40.0,5.95,2022-06-15T14:15:40.450Z,33.0,110.907,1,19961.0,1
11193,FRAS6X25,7.8,12624,20.281,3480838,20000.0,27.0,5.95,2022-06-15T14:27:14.151Z,28.0,110.907,1,20011.0,1
11194,FRAS4_2X13,7.3,12625,20.349,3485750,20000.0,32.0,4.2,2022-06-15T14:28:03.272Z,29.0,109.371,1,19977.0,1
11195,FRAS4_2X13,2.4,12625,3.944,3486941,20000.0,32.0,4.2,2022-06-15T14:28:15.182Z,29.0,109.371,1,20010.0,1
11196,FRAS4_2X13,2.6,12625,3.213,3489978,20000.0,33.0,4.2,2022-06-15T14:28:45.552Z,29.0,109.371,1,20064.0,1
11197,DIAMANT_12X35,2.2,12628,20.485,3579463,18000.0,27.0,12.0,2022-06-15T14:43:40.417Z,27.0,128.302,1,17970.0,1
11198,SKRUBB20,9.3,12629,20.468,3583567,20000.0,30.0,20.0,2022-06-15T14:44:21.457Z,27.0,175.996,1,20022.0,1
11199,SKRUBB20,10.0,12630,20.434,3610211,20000.0,25.0,20.0,2022-06-15T14:48:47.901Z,27.0,175.996,1,20000.0,1
11200,FRAS4_2X13,10.5,12632,20.382,3629875,20000.0,34.0,4.2,2022-06-15T14:52:04.544Z,30.0,109.371,1,19989.0,1
11201,FRAS8X30,8.1,12633,20.332,3771495,20000.0,27.0,8.0,2022-06-15T15:15:40.767Z,27.0,115.461,1,19989.0,1
11202,SKRUBB20,15.2,12635,20.365,3777833,20000.0,29.0,20.0,2022-06-15T15:16:44.148Z,27.0,175.996,1,20007.0,1
11203,FRAS8X30,7.6,12636,20.502,3784064,20000.0,30.0,8.0,2022-06-15T15:17:46.459Z,27.0,115.461,1,19923.0,1
11204,SKRUBB20,15.2,12638,20.485,3790388,20000.0,32.0,20.0,2022-06-15T15:18:49.700Z,27.0,175.996,1,19926.0,1
11205,SKRUBB20,15.6,12639,20.518,3824738,20000.0,25.0,20.0,2022-06-15T15:24:33.205Z,27.0,175.996,1,19871.0,1
11206,FRAS6X25,8.1,12640,20.247,3841270,20000.0,35.0,5.95,2022-06-15T15:27:18.528Z,30.0,110.907,1,19948.0,1
11207,FRAS4_2X13,7.2,12641,20.332,3846199,20000.0,35.0,4.2,2022-06-15T15:28:07.818Z,30.0,109.371,1,19979.0,1
11208,FRAS4_2X13,2.6,12641,4.556,3847389,20000.0,35.0,4.2,2022-06-15T15:28:19.719Z,30.0,109.371,1,20043.0,1
11209,FRAS4_2X13,2.8,12641,2.924,3850420,20000.0,36.0,4.2,2022-06-15T15:28:50.029Z,30.0,109.371,1,20072.0,1
11210,SKRUBB20,6.8,12643,20.365,3863381,20000.0,30.0,20.0,2022-06-15T15:30:59.641Z,30.0,175.996,1,20008.0,1
11211,FRAS6X25,6.5,12644,20.502,3879590,20000.0,38.0,5.95,2022-06-15T15:33:41.734Z,33.0,110.907,1,19950.0,1
11212,FRAS4_2X13,9.2,12645,20.434,3884259,20000.0,38.0,4.2,2022-06-15T15:34:28.424Z,33.0,109.371,1,19978.0,1
11213,FRAS4_2X13,3.8,12645,2.941,3885296,20000.0,38.0,4.2,2022-06-15T15:34:38.795Z,32.0,109.371,1,19986.0,1
11214,FRAS4_2X13,4.1,12645,2.72,3888106,20000.0,38.0,4.2,2022-06-15T15:35:06.895Z,33.0,109.371,1,19977.0,1
11215,FRAS8X30,11.0,12647,20.332,3900527,20000.0,33.0,8.0,2022-06-15T15:37:11.107Z,32.0,115.461,1,19995.0,1
11216,SKRUBB20,14.3,12649,20.621,3906855,20000.0,35.0,20.0,2022-06-15T15:38:14.388Z,32.0,175.996,1,19890.0,1
11217,SKRUBB20,15.2,12650,20.382,3925181,20000.0,30.0,20.0,2022-06-15T15:41:17.651Z,30.0,175.996,1,19943.0,1
11218,FRAS6X25,8.1,12651,20.382,3942624,20000.0,38.0,5.95,2022-06-15T15:44:12.084Z,33.0,110.907,1,19933.0,1
11219,FRAS4_2X13,7.7,12652,20.247,3947291,20000.0,38.0,4.2,2022-06-15T15:44:58.754Z,33.0,109.371,1,19980.0,1
11220,FRAS4_2X13,3.2,12652,3.417,3948255,20000.0,38.0,4.2,2022-06-15T15:45:08.395Z,33.0,109.371,1,20074.0,1
11221,FRAS4_2X13,3.4,12652,3.298,3950701,20000.0,38.0,4.2,2022-06-15T15:45:32.855Z,33.0,109.371,1,19991.0,1
11222,DIAMANT_12X35,2.8,12655,20.332,65564,18000.0,18.0,12.0,2022-06-16T05:04:23.637Z,18.0,128.302,1,17998.0,1
11223,SKRUBB20,13.0,12656,20.298,68465,20000.0,20.0,20.0,2022-06-16T05:04:52.647Z,18.0,175.996,1,19974.0,1
11224,DIAMANT_12X35,11.7,12658,20.264,76861,18000.0,22.0,12.0,2022-06-16T05:06:16.607Z,20.0,128.302,1,17969.0,1
11225,SKRUBB20,15.1,12659,20.382,79763,20000.0,23.0,20.0,2022-06-16T05:06:45.627Z,20.0,175.996,1,19963.0,1
11226,SKRUBB20,16.299,12660,20.298,143184,20000.0,22.0,20.0,2022-06-16T05:17:19.842Z,22.0,175.996,1,20031.0,1
11227,FRAS4_2X13,4.8,12661,20.4,155485,20000.0,30.0,4.2,2022-06-16T05:19:22.853Z,24.0,109.371,1,20006.0,1
11228,FRAS6X25,7.6,12662,20.434,162648,20000.0,32.0,5.95,2022-06-16T05:20:34.483Z,25.0,110.907,1,19978.0,1
11229,SKRUBB20,13.6,12663,20.315,171218,20000.0,30.0,20.0,2022-06-16T05:22:00.184Z,25.0,175.996,1,19972.0,1
11230,FRAS4_2X13,7.3,12664,20.349,183310,20000.0,34.0,4.2,2022-06-16T05:24:01.105Z,28.0,109.371,1,19932.0,1
11231,FRAS6X25,8.9,12665,20.57,190447,20000.0,35.0,5.95,2022-06-16T05:25:12.475Z,28.0,110.907,1,20016.0,1
11232,DIAMANT_12X35,7.2,12667,20.502,377066,18000.0,24.0,12.0,2022-06-16T05:56:18.682Z,24.0,128.302,1,18019.0,1
11233,SKRUBB20,8.3,12668,20.502,380891,20000.0,27.0,20.0,2022-06-16T05:56:56.932Z,24.0,175.996,1,19969.0,1
11234,SKRUBB20,9.3,12669,20.332,450055,20000.0,24.0,20.0,2022-06-16T06:08:28.579Z,24.0,175.996,1,19898.0,1
11235,FRAS4_2X13,8.3,12670,20.315,465003,20000.0,34.0,4.2,2022-06-16T06:10:58.060Z,27.0,109.371,1,19945.0,1
11236,FRAS6X25,9.0,12671,20.875,472141,20000.0,34.0,5.95,2022-06-16T06:12:09.441Z,28.0,110.907,1,19982.0,1
11237,SKRUBB20,9.0,12672,20.417,631075,20000.0,25.0,20.0,2022-06-16T06:38:38.797Z,25.0,175.996,1,19983.0,1
11238,DIAMANT_12X35,6.1,12673,20.349,744630,18000.0,25.0,12.0,2022-06-16T06:57:34.359Z,25.0,128.302,1,18043.0,1
11239,SKRUBB20,9.6,12674,20.382,747802,20000.0,27.0,20.0,2022-06-16T06:58:06.079Z,25.0,175.996,1,19952.0,1
11240,DIAMANT_12X35,9.5,12676,20.349,756643,18000.0,27.0,12.0,2022-06-16T06:59:34.490Z,25.0,128.302,1,18009.0,1
11241,SKRUBB20,14.6,12677,20.434,759841,20000.0,29.0,20.0,2022-06-16T07:00:06.471Z,25.0,175.996,1,20006.0,1
11242,SKRUBB20,10.8,12679,20.281,789773,20000.0,24.0,20.0,2022-06-16T07:05:05.794Z,25.0,175.996,1,19985.0,1
11243,FRAS4_2X13,9.4,12680,20.247,802080,20000.0,33.0,4.2,2022-06-16T07:07:08.865Z,28.0,109.371,1,19999.0,1
11244,FRAS6X25,6.6,12681,20.332,809234,20000.0,34.0,5.95,2022-06-16T07:08:20.406Z,28.0,110.907,1,19965.0,1
11245,SKRUBB20,7.3,12682,20.502,816955,20000.0,33.0,20.0,2022-06-16T07:09:37.617Z,29.0,175.996,1,19985.0,1
11246,FRAS4_2X13,10.0,12683,20.281,829128,20000.0,37.0,4.2,2022-06-16T07:11:39.348Z,30.0,109.371,1,20019.0,1
11247,FRAS6X25,9.0,12684,20.365,837473,20000.0,36.0,5.95,2022-06-16T07:13:02.799Z,30.0,110.907,1,19996.0,1
11248,DIAMANT_12X35,9.8,12685,20.91,1083511,18000.0,25.0,12.0,2022-06-16T07:54:03.206Z,25.0,128.302,1,18017.0,1
11249,SKRUBB20,15.0,12686,20.451,1086701,20000.0,27.0,20.0,2022-06-16T07:54:35.106Z,25.0,175.996,1,19948.0,1
11250,DIAMANT_12X35,7.7,12688,20.434,1094503,18000.0,27.0,12.0,2022-06-16T07:55:53.127Z,25.0,128.302,1,18018.0,1
11251,SKRUBB20,19.2,12689,20.298,1097687,20000.0,29.0,20.0,2022-06-16T07:56:24.967Z,25.0,175.996,1,19894.0,1
11252,SKRUBB20,13.8,12691,20.382,1135396,20000.0,24.0,20.0,2022-06-16T08:02:42.061Z,24.0,175.996,1,19996.0,1
11253,FRAS4_2X13,9.4,12692,25.534,1147645,20000.0,33.0,4.2,2022-06-16T08:04:44.552Z,27.0,109.371,1,19970.0,1
11254,FRAS6X25,9.3,12693,20.332,1154887,20000.0,34.0,5.95,2022-06-16T08:05:56.973Z,28.0,110.907,1,19970.0,1
11255,SKRUBB20,9.4,12694,20.417,1164127,20000.0,32.0,20.0,2022-06-16T08:07:29.374Z,28.0,175.996,1,19949.0,1
11256,FRAS4_2X13,7.4,12695,20.468,1176283,20000.0,36.0,4.2,2022-06-16T08:09:30.936Z,30.0,109.371,1,20035.0,1
11257,FRAS6X25,9.5,12696,29.665,1183392,20000.0,37.0,5.95,2022-06-16T08:10:42.026Z,30.0,110.907,1,19975.0,1
11258,DIAMANT_12X35,10.8,12697,20.4,1239789,18000.0,25.0,12.0,2022-06-16T08:20:06.003Z,25.0,128.302,1,17978.0,1
11259,SKRUBB20,11.6,12698,20.502,1242973,20000.0,27.0,20.0,2022-06-16T08:20:37.843Z,27.0,175.996,1,19925.0,1
11260,SKRUBB20,9.3,12700,20.4,1257392,20000.0,27.0,20.0,2022-06-16T08:23:02.035Z,25.0,175.996,1,19998.0,1
11261,FRAS4_2X13,9.7,12701,20.247,1269577,20000.0,34.0,4.2,2022-06-16T08:25:03.886Z,28.0,109.371,1,19946.0,1
11262,FRAS6X25,8.7,12702,20.4,1276702,20000.0,35.0,5.95,2022-06-16T08:26:15.137Z,29.0,110.907,1,19969.0,1
11263,DIAMANT_12X35,2.6,12704,20.382,1414652,18000.0,25.0,12.0,2022-06-16T08:49:14.652Z,25.0,128.302,1,18030.0,1
11264,SKRUBB20,13.8,12705,20.382,1418621,20000.0,28.0,20.0,2022-06-16T08:49:54.343Z,25.0,175.996,1,19970.0,1
11265,DIAMANT_12X35,11.5,12707,20.468,1432792,18000.0,27.0,12.0,2022-06-16T08:52:16.054Z,25.0,128.302,1,17991.0,1
11266,SKRUBB20,10.5,12708,20.468,1436763,20000.0,29.0,20.0,2022-06-16T08:52:55.765Z,25.0,175.996,1,19926.0,1
11267,SKRUBB20,11.1,12709,20.485,1474823,20000.0,24.0,20.0,2022-06-16T08:59:16.369Z,25.0,175.996,1,19980.0,1
11268,,,12710,5.675,1489688,0.0,0.0,,2022-06-16T09:01:45.021Z,0.0,,,0.0,1
11269,,,12713,12.128,1524459,0.0,0.0,,2022-06-16T09:07:32.735Z,0.0,,,0.0,1
11270,,,12714,12.173,1651837,0.0,0.0,,2022-06-16T09:28:46.529Z,0.0,,,0.0,1
11271,,,12716,12.173,1795461,0.0,0.0,,2022-06-16T09:52:42.785Z,0.0,,,0.0,1
11272,,,12719,5.076,1808789,0.0,0.0,,2022-06-16T09:54:56.067Z,0.0,,,0.0,1
11273,,,12723,12.091,1868792,0.0,0.0,,2022-06-16T10:04:56.103Z,0.0,,,0.0,1
11274,,,12726,6.016,1892551,0.0,0.0,,2022-06-16T10:08:53.696Z,0.0,,,0.0,1
11275,,,12728,12.173,2010035,0.0,0.0,,2022-06-16T10:28:28.549Z,0.0,,,0.0,1
11276,,,12731,8.887,2022051,0.0,0.0,,2022-06-16T10:30:28.711Z,0.0,,,0.0,1
11277,,,12735,12.039,2277839,0.0,0.0,,2022-06-16T11:13:06.620Z,0.0,,,0.0,1
11278,,,12738,5.542,2301798,0.0,0.0,,2022-06-16T11:17:06.212Z,0.0,,,0.0,1
11279,,,12740,5.446,2331997,0.0,0.0,,2022-06-16T11:22:08.206Z,0.0,,,0.0,1
11280,,,12744,5.698,2366483,0.0,0.0,,2022-06-16T11:27:53.070Z,0.0,,,0.0,1
11281,,,12749,5.675,2699659,0.0,0.0,,2022-06-16T12:23:24.867Z,0.0,,,0.0,1
11282,,,12752,6.016,2717707,0.0,0.0,,2022-06-16T12:26:25.349Z,0.0,,,0.0,1
11283,,,12757,12.21,3009173,0.0,0.0,,2022-06-16T13:15:00.042Z,0.0,,,0.0,1
11284,,,12760,12.039,3026652,0.0,0.0,,2022-06-16T13:17:54.834Z,0.0,,,0.0,1
11285,,,12765,5.853,3219671,0.0,0.0,,2022-06-16T13:50:05.046Z,0.0,,,0.0,1
11286,,,12768,5.579,3236900,0.0,0.0,,2022-06-16T13:52:57.338Z,0.0,,,0.0,1
11287,,,12772,12.136,3402966,0.0,0.0,,2022-06-16T14:20:38.016Z,0.0,,,0.0,1
11288,,,12898,12.113,2234638,0.0,0.0,,2022-06-27T11:02:44.986Z,0.0,,,0.0,1
11289,,,12901,8.658,2246675,0.0,0.0,,2022-06-27T11:04:45.357Z,0.0,,,0.0,1
11290,,,12905,5.239,2302446,0.0,0.0,,2022-06-27T11:14:03.071Z,0.0,,,0.0,1
11291,,,12908,12.113,2329724,0.0,0.0,,2022-06-27T11:18:35.853Z,0.0,,,0.0,1
11292,,,12910,12.239,2397131,0.0,0.0,,2022-06-27T11:29:49.928Z,0.0,,,0.0,1
11293,,,12913,5.165,2408993,0.0,0.0,,2022-06-27T11:31:48.549Z,0.0,,,0.0,1
11294,,,12917,12.239,2466121,0.0,0.0,,2022-06-27T11:41:19.833Z,0.0,,,0.0,1
11295,,,12920,5.616,2493774,0.0,0.0,,2022-06-27T11:45:56.365Z,0.0,,,0.0,1
11296,,,12922,5.113,2562324,0.0,0.0,,2022-06-27T11:57:21.871Z,0.0,,,0.0,1
11297,,,12925,5.032,2574799,0.0,0.0,,2022-06-27T11:59:26.621Z,0.0,,,0.0,1
11298,,,12929,5.55,2646462,0.0,0.0,,2022-06-27T12:11:23.257Z,0.0,,,0.0,1
11299,,,12932,5.261,2673674,0.0,0.0,,2022-06-27T12:15:55.379Z,0.0,,,0.0,1
11300,,,12934,5.527,2799191,0.0,0.0,,2022-06-27T12:36:50.558Z,0.0,,,0.0,1
11301,,,12938,12.224,2840775,0.0,0.0,,2022-06-27T12:43:46.401Z,0.0,,,0.0,1
