,DIAM,UTE,@timestamp,spindleRpm,bearingsCelsius,VibromPeak,idChiave,rpmSetPoint,statoRot,CurrentPeak,statorCelsius,LUNG,ist_acc,numTP
196,300.0,B6314B0058-1-LAMA300,2022-02-18T13:50:11.946Z,0.0,0.0,,8336,5000.0,1,5.23,0.0,1.6,13409194,2
197,300.0,B6314B0058-1-LAMA300,2022-02-18T16:10:06.218Z,0.0,0.0,,8342,5000.0,1,5.29,0.0,1.6,17606302,2
198,8.0,AGGRE115M-2-302_2,2022-02-18T16:21:34.650Z,0.0,0.0,,8346,4500.0,1,5.95,0.0,75.0,17950516,4
199,8.0,AGGRE115M-2-302_2,2022-02-18T16:21:46.838Z,0.0,0.0,,8346,4500.0,1,3.82,0.0,75.0,17956610,4
200,8.0,AGGRE115M-2-302_2,2022-02-18T16:22:00.682Z,0.0,0.0,,8346,4500.0,1,3.45,0.0,75.0,17963532,4
201,8.0,AGGRE115M-2-302_2,2022-02-18T16:22:09.824Z,0.0,0.0,,8346,4500.0,1,3.76,0.0,75.0,17968103,4
202,8.0,AGGRE115M-2-302_2,2022-02-18T16:22:23.560Z,0.0,0.0,,8346,4500.0,1,3.66,0.0,75.0,17974971,4
203,8.0,AGGRE115M-4-302_1,2022-02-18T16:24:15.685Z,0.0,0.0,,8348,4500.0,1,5.99,0.0,75.0,18031033,4
204,300.0,B6314B0058-1-LAMA300,2022-02-18T16:26:06.404Z,0.0,0.0,,8349,5000.0,1,5.19,0.0,1.6,18086392,2
205,8.0,AGGRE115M-4-302_1,2022-02-18T16:26:31.278Z,0.0,0.0,,8350,4500.0,1,5.84,0.0,75.0,18098829,4
206,8.0,AGGRE115M-4-302_1,2022-02-18T16:26:38.098Z,0.0,0.0,,8350,4500.0,1,3.68,0.0,75.0,18102239,4
207,8.0,AGGRE115M-4-302_1,2022-02-18T16:26:44.586Z,0.0,0.0,,8350,4500.0,1,3.61,0.0,75.0,18105483,4
208,8.0,AGGRE115M-4-302_1,2022-02-18T16:26:49.626Z,0.0,0.0,,8350,4500.0,1,3.59,0.0,75.0,18108003,4
209,8.0,AGGRE115M-4-302_1,2022-02-18T16:26:56.106Z,0.0,0.0,,8350,4500.0,1,3.49,0.0,75.0,18111243,4
210,8.0,AGGRE115M-4-302_1,2022-02-18T16:27:00.188Z,0.0,0.0,,8350,4500.0,1,3.61,0.0,75.0,18113284,4
211,8.0,AGGRE115M-4-302_1,2022-02-18T16:27:06.730Z,0.0,0.0,,8350,4500.0,1,3.57,0.0,75.0,18116555,4
212,8.0,AGGRE115M-4-302_1,2022-02-18T16:27:11.734Z,0.0,0.0,,8350,4500.0,1,3.59,0.0,75.0,18119057,4
213,8.0,AGGRE115M-4-302_1,2022-02-18T16:30:59.166Z,0.0,0.0,,8354,4500.0,1,5.7,0.0,75.0,18232772,4
214,300.0,B6314B0058-1-LAMA300,2022-02-18T16:33:06.124Z,0.0,0.0,,8355,5000.0,1,5.27,0.0,1.6,18296251,2
215,8.0,AGGRE115M-2-302_2,2022-02-18T16:39:02.165Z,0.0,0.0,,8359,4500.0,1,5.74,0.0,75.0,18474270,4
216,8.0,AGGRE115M-2-302_2,2022-02-18T16:39:10.795Z,0.0,0.0,,8359,4500.0,1,3.53,0.0,75.0,18478585,4
217,8.0,AGGRE115M-2-302_2,2022-02-18T16:39:23.787Z,0.0,0.0,,8359,4500.0,1,3.76,0.0,75.0,18485081,4
218,8.0,AGGRE115M-2-302_2,2022-02-18T16:39:32.897Z,0.0,0.0,,8359,4500.0,1,3.64,0.0,75.0,18489636,4
219,8.0,AGGRE115M-2-302_2,2022-02-18T16:39:45.901Z,0.0,0.0,,8359,4500.0,1,3.66,0.0,75.0,18496138,4
220,8.0,AGGRE115M-4-302_1,2022-02-18T16:41:02.668Z,0.0,0.0,,8361,4500.0,1,5.95,0.0,75.0,18534521,4
221,300.0,B6314B0058-1-LAMA300,2022-02-18T16:42:24.184Z,0.0,0.0,,8362,5000.0,1,5.15,0.0,1.6,18575279,2
222,8.0,AGGRE115M-4-302_1,2022-02-18T16:42:48.686Z,0.0,0.0,,8363,4500.0,1,5.68,0.0,75.0,18587530,4
223,8.0,AGGRE115M-4-302_1,2022-02-18T16:42:55.094Z,0.0,0.0,,8363,4500.0,1,3.59,0.0,75.0,18590734,4
224,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:01.605Z,0.0,0.0,,8363,4500.0,1,3.61,0.0,75.0,18593989,4
225,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:06.464Z,0.0,0.0,,8363,4500.0,1,3.64,0.0,75.0,18596419,4
226,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:13.032Z,0.0,0.0,,8363,4500.0,1,3.64,0.0,75.0,18599703,4
227,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:17.076Z,0.0,0.0,,8363,4500.0,1,3.76,0.0,75.0,18601725,4
228,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:23.580Z,0.0,0.0,,8363,4500.0,1,3.88,0.0,75.0,18604977,4
229,8.0,AGGRE115M-4-302_1,2022-02-18T16:43:28.457Z,0.0,0.0,,8363,4500.0,1,3.78,0.0,75.0,18607415,4
230,8.0,AGGRE115M-4-302_1,2022-02-18T16:46:59.126Z,0.0,0.0,,8367,4500.0,1,5.68,0.0,75.0,18712749,4
231,300.0,B6314B0058-1-LAMA300,2022-02-18T16:54:14.853Z,0.0,0.0,,8368,5000.0,1,5.19,0.0,1.6,18930611,2
232,300.0,B6314B0058-1-LAMA300,2022-02-18T17:11:30.559Z,0.0,0.0,,8388,5000.0,1,5.35,0.0,1.6,19448461,2
233,8.0,AGGRE115M-2-302_2,2022-02-18T17:11:45.383Z,0.0,0.0,,8389,4500.0,1,5.88,0.0,75.0,19455873,4
234,8.0,AGGRE115M-2-302_2,2022-02-18T17:12:17.652Z,0.0,0.0,,8389,4500.0,1,3.59,0.0,75.0,19472007,4
235,8.0,AGGRE115M-2-302_2,2022-02-18T17:12:27.856Z,0.0,0.0,,8389,4500.0,1,3.43,0.0,75.0,19477109,4
236,300.0,B6314B0058-1-LAMA300,2022-02-18T17:19:53.794Z,0.0,0.0,,8397,5000.0,1,5.31,0.0,1.6,19700077,2
237,8.0,AGGRE115M-2-302_2,2022-02-18T17:20:18.483Z,0.0,0.0,,8398,4500.0,1,5.78,0.0,75.0,19712421,4
238,8.0,AGGRE115M-2-302_2,2022-02-18T17:20:35.779Z,0.0,0.0,,8398,4500.0,1,3.88,0.0,75.0,19721069,4
239,8.0,AGGRE115M-2-302_2,2022-02-18T17:20:26.387Z,0.0,0.0,,8398,4500.0,1,3.74,0.0,75.0,19716373,4
240,8.0,AGGRE115M-2-302_2,2022-02-18T17:20:47.739Z,0.0,0.0,,8398,4500.0,1,3.57,0.0,75.0,19727049,4
241,8.0,AGGRE115M-2-302_2,2022-02-18T17:20:57.039Z,0.0,0.0,,8398,4500.0,1,3.47,0.0,75.0,19731699,4
242,300.0,B6314B0058-1-LAMA300,2022-02-18T17:26:12.019Z,0.0,0.0,,8404,5000.0,1,5.23,0.0,1.6,19889188,2
243,8.0,AGGRE115M-2-302_2,2022-02-18T17:26:36.757Z,0.0,0.0,,8405,4500.0,1,5.74,0.0,75.0,19901557,4
244,8.0,AGGRE115M-2-302_2,2022-02-18T17:26:42.461Z,0.0,0.0,,8405,4500.0,1,3.7,0.0,75.0,19904409,4
245,8.0,AGGRE115M-2-302_2,2022-02-18T17:26:52.213Z,0.0,0.0,,8405,4500.0,1,3.72,0.0,75.0,19909285,4
246,8.0,AGGRE115M-2-302_2,2022-02-18T17:27:00.917Z,0.0,0.0,,8405,4500.0,1,3.61,0.0,75.0,19913637,4
247,8.0,AGGRE115M-2-302_2,2022-02-18T17:27:10.639Z,0.0,0.0,,8405,4500.0,1,3.66,0.0,75.0,19918498,4
248,300.0,B6314B0058-1-LAMA300,2022-02-18T17:32:31.855Z,0.0,0.0,,8411,5000.0,1,5.29,0.0,1.6,20079105,2
249,8.0,AGGRE115M-2-302_2,2022-02-18T17:33:04.910Z,0.0,0.0,,8412,4500.0,1,3.61,0.0,75.0,20095632,4
250,8.0,AGGRE115M-2-302_2,2022-02-18T17:32:56.888Z,0.0,0.0,,8412,4500.0,1,5.76,0.0,75.0,20091621,4
251,8.0,AGGRE115M-2-302_2,2022-02-18T17:33:14.448Z,0.0,0.0,,8412,4500.0,1,3.76,0.0,75.0,20100401,4
252,8.0,AGGRE115M-2-302_2,2022-02-18T17:33:26.354Z,0.0,0.0,,8412,4500.0,1,3.92,0.0,75.0,20106354,4
253,8.0,AGGRE115M-2-302_2,2022-02-18T17:33:35.818Z,0.0,0.0,,8412,4500.0,1,3.55,0.0,75.0,20111086,4
254,300.0,B6314B0058-1-LAMA300,2022-02-21T10:37:06.332Z,0.0,0.0,,8418,5000.0,1,5.5,0.0,1.6,7693388,2
255,8.0,AGGRE115M-2-302_2,2022-02-21T10:43:11.799Z,0.0,0.0,,8422,4500.0,1,3.64,0.0,75.0,7876120,4
256,8.0,AGGRE115M-2-302_2,2022-02-21T10:43:25.335Z,0.0,0.0,,8422,4500.0,1,3.61,0.0,75.0,7882888,4
257,8.0,AGGRE115M-2-302_2,2022-02-21T10:43:35.149Z,0.0,0.0,,8422,4500.0,1,3.57,0.0,75.0,7887795,4
258,8.0,AGGRE115M-2-302_2,2022-02-21T10:43:49.513Z,0.0,0.0,,8422,4500.0,1,3.68,0.0,75.0,7894977,4
259,8.0,AGGRE115M-2-302_2,2022-02-21T10:43:00.999Z,0.0,0.0,,8422,4500.0,1,5.78,0.0,75.0,7870720,4
260,8.0,AGGRE115M-4-302_1,2022-02-21T10:45:39.064Z,0.0,0.0,,8424,4500.0,1,5.74,0.0,75.0,7949752,4
261,300.0,B6314B0058-1-LAMA300,2022-02-21T10:47:30.195Z,0.0,0.0,,8425,5000.0,1,5.39,0.0,1.6,8005317,2
262,8.0,AGGRE115M-4-302_1,2022-02-21T10:47:55.059Z,0.0,0.0,,8426,4500.0,1,5.68,0.0,75.0,8017749,4
263,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:01.883Z,0.0,0.0,,8426,4500.0,1,3.53,0.0,75.0,8021161,4
264,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:13.453Z,0.0,0.0,,8426,4500.0,1,3.61,0.0,75.0,8026946,4
265,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:19.997Z,0.0,0.0,,8426,4500.0,1,3.57,0.0,75.0,8030218,4
266,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:24.101Z,0.0,0.0,,8426,4500.0,1,3.72,0.0,75.0,8032270,4
267,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:08.345Z,0.0,0.0,,8426,4500.0,1,3.7,0.0,75.0,8024392,4
268,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:30.545Z,0.0,0.0,,8426,4500.0,1,3.64,0.0,75.0,8035492,4
269,8.0,AGGRE115M-4-302_1,2022-02-21T10:48:35.849Z,0.0,0.0,,8426,4500.0,1,3.61,0.0,75.0,8038144,4
270,8.0,AGGRE115M-4-302_1,2022-02-21T10:52:27.697Z,0.0,0.0,,8430,4500.0,1,5.91,0.0,75.0,8154067,4
271,300.0,B6314B0058-1-LAMA300,2022-02-22T06:36:07.817Z,0.0,0.0,,8431,5000.0,1,5.29,0.0,1.6,506236,2
272,8.0,AGGRE115M-2-302_2,2022-02-22T06:36:21.965Z,0.0,0.0,,8432,4500.0,1,5.88,0.0,75.0,513310,4
273,8.0,AGGRE115M-2-302_2,2022-02-22T06:36:27.263Z,0.0,0.0,,8432,4500.0,1,3.76,0.0,75.0,515959,4
274,8.0,AGGRE115M-2-302_2,2022-02-22T06:36:37.603Z,0.0,0.0,,8432,4500.0,1,3.45,0.0,75.0,521129,4
275,300.0,B6314B0058-1-LAMA300,2022-02-22T06:41:03.752Z,0.0,0.0,,8438,5000.0,1,5.43,0.0,1.6,654204,2
276,8.0,AGGRE115M-2-302_2,2022-02-22T06:41:30.231Z,0.0,0.0,,8439,4500.0,1,5.7,0.0,75.0,667443,4
277,8.0,AGGRE115M-2-302_2,2022-02-22T06:41:37.091Z,0.0,0.0,,8439,4500.0,1,3.59,0.0,75.0,670873,4
278,8.0,AGGRE115M-2-302_2,2022-02-22T06:41:56.020Z,0.0,0.0,,8439,4500.0,1,3.66,0.0,75.0,680338,4
279,8.0,AGGRE115M-2-302_2,2022-02-22T06:41:47.443Z,0.0,0.0,,8439,4500.0,1,3.64,0.0,75.0,676049,4
280,8.0,AGGRE115M-2-302_2,2022-02-22T06:42:06.324Z,0.0,0.0,,8439,4500.0,1,3.47,0.0,75.0,685490,4
281,300.0,B6314B0058-1-LAMA300,2022-02-22T06:47:52.956Z,0.0,0.0,,8444,5000.0,1,5.39,0.0,1.6,858806,2
282,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:18.225Z,0.0,0.0,,8445,4500.0,1,5.82,0.0,75.0,871440,4
283,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:30.868Z,0.0,0.0,,8445,4500.0,1,3.55,0.0,75.0,877762,4
284,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:36.035Z,0.0,0.0,,8445,4500.0,1,3.57,0.0,75.0,880345,4
285,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:48.459Z,0.0,0.0,,8445,4500.0,1,3.72,0.0,75.0,886557,4
286,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:58.038Z,0.0,0.0,,8445,4500.0,1,3.43,0.0,75.0,891347,4
287,8.0,AGGRE115M-4-302_1,2022-02-22T06:48:24.928Z,0.0,0.0,,8445,4500.0,1,3.59,0.0,75.0,874792,4
288,300.0,B6314B0058-1-LAMA300,2022-02-22T06:54:14.407Z,0.0,0.0,,8451,5000.0,1,5.39,0.0,1.6,1049531,2
289,8.0,AGGRE115M-2-302_2,2022-02-22T06:54:28.451Z,0.0,0.0,,8452,4500.0,1,5.62,0.0,75.0,1056553,4
290,8.0,AGGRE115M-2-302_2,2022-02-22T06:54:33.819Z,0.0,0.0,,8452,4500.0,1,3.59,0.0,75.0,1059237,4
291,8.0,AGGRE115M-2-302_2,2022-02-22T06:54:44.083Z,0.0,0.0,,8452,4500.0,1,3.59,0.0,75.0,1064369,4
292,300.0,B6314B0058-1-LAMA300,2022-02-22T06:59:01.863Z,0.0,0.0,,8458,5000.0,1,5.33,0.0,1.6,1193259,2
293,8.0,AGGRE115M-2-302_2,2022-02-22T06:59:28.133Z,0.0,0.0,,8459,4500.0,1,5.74,0.0,75.0,1206394,4
294,8.0,AGGRE115M-2-302_2,2022-02-22T06:59:45.401Z,0.0,0.0,,8459,4500.0,1,3.72,0.0,75.0,1215028,4
295,8.0,AGGRE115M-2-302_2,2022-02-22T06:59:35.081Z,0.0,0.0,,8459,4500.0,1,3.68,0.0,75.0,1209868,4
296,8.0,AGGRE115M-2-302_2,2022-02-22T06:59:53.909Z,0.0,0.0,,8459,4500.0,1,3.59,0.0,75.0,1219282,4
297,8.0,AGGRE115M-2-302_2,2022-02-22T07:00:04.193Z,0.0,0.0,,8459,4500.0,1,3.39,0.0,75.0,1224424,4
298,300.0,B6314B0058-1-LAMA300,2022-02-22T07:31:06.840Z,0.0,0.0,,8471,5000.0,1,5.27,0.0,1.6,2155745,2
299,8.0,AGGRE115M-2-302_2,2022-02-22T07:31:20.914Z,0.0,0.0,,8472,4500.0,1,5.74,0.0,75.0,2162782,4
300,8.0,AGGRE115M-2-302_2,2022-02-22T07:31:26.240Z,0.0,0.0,,8472,4500.0,1,3.61,0.0,75.0,2165445,4
301,8.0,AGGRE115M-2-302_2,2022-02-22T07:31:36.688Z,0.0,0.0,,8472,4500.0,1,3.61,0.0,75.0,2170669,4
302,300.0,B6314B0058-1-LAMA300,2022-02-22T07:49:58.368Z,0.0,0.0,,8478,5000.0,1,5.31,0.0,1.6,2721506,2
303,8.0,AGGRE115M-2-302_2,2022-02-22T07:50:24.706Z,0.0,0.0,,8479,4500.0,1,5.86,0.0,75.0,2734675,4
304,8.0,AGGRE115M-2-302_2,2022-02-22T07:50:31.746Z,0.0,0.0,,8479,4500.0,1,3.86,0.0,75.0,2738195,4
305,8.0,AGGRE115M-2-302_2,2022-02-22T07:50:42.018Z,0.0,0.0,,8479,4500.0,1,3.61,0.0,75.0,2743331,4
306,8.0,AGGRE115M-2-302_2,2022-02-22T07:50:50.581Z,0.0,0.0,,8479,4500.0,1,3.61,0.0,75.0,2747612,4
307,8.0,AGGRE115M-2-302_2,2022-02-22T07:51:00.827Z,0.0,0.0,,8479,4500.0,1,3.57,0.0,75.0,2752735,4
308,8.0,AGGRE115M-2-302_2,2022-02-22T08:15:23.861Z,0.0,0.0,,8508,4500.0,1,5.78,0.0,75.0,3484249,4
309,8.0,AGGRE115M-2-302_2,2022-02-22T08:15:29.269Z,0.0,0.0,,8508,4500.0,1,3.59,0.0,75.0,3486953,4
310,8.0,AGGRE115M-2-302_2,2022-02-22T08:15:39.601Z,0.0,0.0,,8508,4500.0,1,3.47,0.0,75.0,3492119,4
311,300.0,B6314B0058-1-LAMA300,2022-02-22T08:15:09.563Z,0.0,0.0,,8507,5000.0,1,5.39,0.0,1.6,3477100,2
312,300.0,B6314B0058-1-LAMA300,2022-02-22T08:21:11.412Z,0.0,0.0,,8516,5000.0,1,5.27,0.0,1.6,3658024,2
313,8.0,AGGRE115M-4-302_1,2022-02-22T08:21:36.651Z,0.0,0.0,,8517,4500.0,1,5.84,0.0,75.0,3670643,4
314,8.0,AGGRE115M-4-302_1,2022-02-22T08:21:43.370Z,0.0,0.0,,8517,4500.0,1,3.66,0.0,75.0,3674003,4
315,8.0,AGGRE115M-4-302_1,2022-02-22T08:21:54.499Z,0.0,0.0,,8517,4500.0,1,3.68,0.0,75.0,3679567,4
316,8.0,AGGRE115M-4-302_1,2022-02-22T08:21:49.314Z,0.0,0.0,,8517,4500.0,1,3.84,0.0,75.0,3676975,4
317,8.0,AGGRE115M-4-302_1,2022-02-22T08:22:06.403Z,0.0,0.0,,8517,4500.0,1,3.96,0.0,75.0,3685519,4
318,8.0,AGGRE115M-4-302_1,2022-02-22T08:22:15.969Z,0.0,0.0,,8517,4500.0,1,3.68,0.0,75.0,3690302,4
319,300.0,B6314B0058-1-LAMA300,2022-02-22T08:27:27.836Z,0.0,0.0,,8523,5000.0,1,5.29,0.0,1.6,3846235,2
320,8.0,AGGRE115M-2-302_2,2022-02-22T08:27:42.120Z,0.0,0.0,,8524,4500.0,1,5.84,0.0,75.0,3853377,4
321,8.0,AGGRE115M-2-302_2,2022-02-22T08:27:47.544Z,0.0,0.0,,8524,4500.0,1,3.94,0.0,75.0,3856089,4
322,8.0,AGGRE115M-2-302_2,2022-02-22T08:27:57.936Z,0.0,0.0,,8524,4500.0,1,3.82,0.0,75.0,3861285,4
323,8.0,AGGRE115M-4-302_1,2022-02-22T08:09:14.703Z,0.0,0.0,,8501,4500.0,1,3.55,0.0,75.0,3299671,
324,8.0,AGGRE115M-4-302_1,2022-02-22T08:09:26.683Z,0.0,0.0,,8501,4500.0,1,3.68,0.0,75.0,3305661,
325,8.0,AGGRE115M-4-302_1,2022-02-22T08:08:56.879Z,0.0,0.0,,8501,4500.0,1,5.68,0.0,75.0,3290759,
326,8.0,AGGRE115M-4-302_1,2022-02-22T08:09:03.619Z,0.0,0.0,,8501,4500.0,1,3.59,0.0,75.0,3294129,
327,8.0,AGGRE115M-4-302_1,2022-02-22T08:09:36.225Z,0.0,0.0,,8501,4500.0,1,3.55,0.0,75.0,3310432,
328,174.0,16,2022-02-17T13:40:22.269Z,6750.0,20.0,0.3,8296,7300.0,1,19.823,20.0,66.0,13104043,1
329,145.0,27,2022-02-17T13:41:05.917Z,8856.0,19.0,1.2,8297,9700.0,1,32.952,20.0,222.25,13125867,21
330,105.0,15,2022-02-17T13:41:26.897Z,10324.0,20.0,0.4,8298,11000.0,1,15.34,22.0,66.0,13136357,1
331,80.0,22,2022-02-17T13:41:51.394Z,13551.0,19.0,1.9,8299,15000.0,1,26.474,22.0,95.5,13148605,21
332,16.0,206,2022-02-17T13:42:57.042Z,13650.0,20.0,0.6,8300,15000.0,1,27.28,24.0,178.5,13181429,21
333,12.0,207,2022-02-17T13:43:40.205Z,15097.0,20.0,0.3,8301,16000.0,1,16.933,22.0,178.5,13203010,1
334,181.0,19,2022-02-17T13:44:03.031Z,8267.0,20.0,1.4,8302,9000.0,1,31.155,27.0,66.0,13214423,21
335,174.0,16,2022-02-17T16:03:41.418Z,6821.0,20.0,0.2,8305,7300.0,1,19.381,20.0,66.0,17403579,1
336,145.0,27,2022-02-17T16:04:19.960Z,9185.0,19.0,0.6,8306,9700.0,1,31.65,20.0,222.25,17422850,21
337,105.0,15,2022-02-17T16:04:41.621Z,10096.0,20.0,0.2,8307,11000.0,1,15.399,22.0,66.0,17433680,1
338,80.0,22,2022-02-17T16:05:06.003Z,13642.0,19.0,2.1,8308,15000.0,1,32.271,22.0,95.5,17445871,21
339,16.0,206,2022-02-17T16:06:12.307Z,13644.0,20.0,0.5,8309,15000.0,1,32.301,24.0,178.5,17479023,21
340,12.0,207,2022-02-17T16:08:49.397Z,15009.0,20.0,0.3,8310,16000.0,1,16.52,21.0,178.5,17557567,1
341,181.0,19,2022-02-17T16:09:12.039Z,8243.0,22.0,1.3,8311,9000.0,1,32.022,30.0,66.0,17568888,21
342,6.0,AGGRE110H-2-303_1,2022-02-18T13:06:30.411Z,4417.27,19.0,0.3,8313,4500.0,1,12.183,19.0,73.0,12098435,1
343,145.0,27,2022-02-18T13:07:26.240Z,8789.0,18.0,0.8,8314,9700.0,1,27.868,20.0,222.25,12126349,21
344,105.0,28,2022-02-18T13:08:45.414Z,10404.0,19.0,0.2,8315,11000.0,1,15.399,20.0,133.6,12165936,1
345,116.0,29,2022-02-18T13:09:55.117Z,9137.0,18.0,0.6,8316,9800.0,1,31.062,22.0,70.5,12200787,21
346,100.0,30,2022-02-18T13:11:39.431Z,10286.0,19.0,1.8,8317,11000.0,1,32.271,25.0,121.0,12252944,21
347,6.0,AGGRE110H-2-303_1,2022-02-18T13:32:38.299Z,4342.909,19.0,0.3,8319,4500.0,1,12.419,20.0,73.0,12882374,1
348,145.0,27,2022-02-18T13:33:14.518Z,9003.0,18.0,0.8,8320,9700.0,1,32.487,20.0,222.25,12900483,21
349,105.0,28,2022-02-18T13:33:51.234Z,10350.0,19.0,0.2,8321,11000.0,1,15.34,20.0,133.6,12918841,1
350,116.0,29,2022-02-18T13:34:30.192Z,9061.0,18.0,1.0,8322,9800.0,1,27.094,22.0,70.5,12938320,21
351,100.0,30,2022-02-18T13:35:42.871Z,10194.0,19.0,1.2,8323,11000.0,1,28.302,25.0,121.0,12974659,21
352,6.0,AGGRE110H-2-303_1,2022-02-18T13:36:54.987Z,4348.629,20.0,0.3,8325,4500.0,1,12.095,21.0,73.0,13010717,1
353,145.0,27,2022-02-18T13:37:30.485Z,8855.0,19.0,0.8,8326,9700.0,1,27.372,22.0,222.25,13028466,21
354,105.0,28,2022-02-18T13:38:09.552Z,10159.0,20.0,0.2,8327,11000.0,1,15.281,21.0,133.6,13047999,1
355,116.0,29,2022-02-18T13:38:48.000Z,9107.0,19.0,1.1,8328,9800.0,1,28.117,24.0,70.5,13067223,21
356,100.0,30,2022-02-18T13:39:58.234Z,10027.0,19.0,1.5,8329,11000.0,1,32.674,25.0,121.0,13102340,21
357,6.0,AGGRE110H-2-303_1,2022-02-18T13:46:17.257Z,4340.049,20.0,0.3,8331,4500.0,1,12.685,20.0,73.0,13291850,1
358,145.0,27,2022-02-18T13:46:51.239Z,8836.0,19.0,0.5,8332,9700.0,1,28.117,20.0,222.25,13308841,21
359,105.0,28,2022-02-18T13:47:27.367Z,10352.0,20.0,0.1,8333,11000.0,1,15.605,21.0,133.6,13326905,1
360,116.0,29,2022-02-18T13:48:05.127Z,9201.0,19.0,0.9,8334,9800.0,1,30.194,23.0,70.5,13345785,21
361,100.0,30,2022-02-18T13:49:14.170Z,10355.0,20.0,0.9,8335,11000.0,1,30.875,25.0,121.0,13380306,21
362,6.0,AGGRE110H-2-303_1,2022-02-18T13:50:25.552Z,4257.109,20.0,0.3,8337,4500.0,1,11.859,21.0,73.0,13415997,1
363,145.0,27,2022-02-18T13:50:59.646Z,9024.0,20.0,1.6,8338,9700.0,1,31.031,23.0,222.25,13433044,21
364,105.0,28,2022-02-18T13:51:35.143Z,10273.0,20.0,0.2,8339,11000.0,1,16.166,22.0,133.6,13450792,1
365,116.0,29,2022-02-18T13:52:12.743Z,9049.0,20.0,1.4,8340,9800.0,1,30.379,24.0,70.5,13469592,21
366,100.0,30,2022-02-18T13:53:21.733Z,9973.0,20.0,1.4,8341,11000.0,1,31.93,27.0,121.0,13504087,21
367,175.0,01,2022-02-18T16:10:33.050Z,6924.0,20.0,0.3,8343,7500.0,1,16.166,21.0,220.0,17619718,1
368,16.0,208,2022-02-18T16:12:48.581Z,16749.0,20.0,0.5,8344,18000.0,1,25.045,24.0,139.5,17687483,1
369,16.0,206,2022-02-18T16:16:16.084Z,13800.0,19.0,0.7,8345,15000.0,1,27.745,22.0,178.5,17791234,21
370,95.0,04,2022-02-18T16:22:30.778Z,7005.0,22.0,0.3,8347,7500.0,1,16.52,23.0,162.0,17978580,1
371,149.5,02,2022-02-18T16:27:21.746Z,8062.0,22.0,0.3,8351,8700.0,1,15.192,24.0,210.1,18124063,1
372,175.0,01,2022-02-18T16:28:35.329Z,6984.0,22.0,1.4,8352,7500.0,1,31.775,23.0,220.0,18160854,21
373,95.0,04,2022-02-18T16:29:36.959Z,7024.0,22.0,0.4,8353,7500.0,1,16.343,25.0,162.0,18191669,1
374,175.0,01,2022-02-18T16:33:31.755Z,6979.0,22.0,0.4,8356,7500.0,1,16.372,25.0,220.0,18309066,1
375,16.0,208,2022-02-18T16:35:23.831Z,16642.0,22.0,0.4,8357,18000.0,1,20.709,26.0,139.5,18365104,1
376,16.0,206,2022-02-18T16:36:45.168Z,13894.0,20.0,0.6,8358,15000.0,1,31.806,22.0,178.5,18405772,21
377,95.0,04,2022-02-18T16:39:53.173Z,7136.0,23.0,0.2,8360,7500.0,1,16.52,25.0,162.0,18499774,1
378,149.5,02,2022-02-18T16:43:38.482Z,8190.0,22.0,0.3,8364,8700.0,1,15.281,25.0,210.1,18612428,1
379,175.0,01,2022-02-18T16:44:51.067Z,7059.0,22.0,1.0,8365,7500.0,1,27.9,23.0,220.0,18648720,21
380,95.0,04,2022-02-18T16:45:47.195Z,6983.0,22.0,0.3,8366,7500.0,1,16.313,26.0,162.0,18676784,1
381,174.0,16,2022-02-18T17:12:34.792Z,6783.0,22.0,0.3,8390,7300.0,1,20.148,26.0,66.0,19480577,1
382,145.0,27,2022-02-18T17:13:13.806Z,8888.0,20.0,0.6,8391,9700.0,1,31.961,23.0,222.25,19500084,21
383,105.0,15,2022-02-18T17:13:37.838Z,10351.0,22.0,0.5,8392,11000.0,1,15.192,26.0,66.0,19512100,1
384,80.0,22,2022-02-18T17:14:06.398Z,13530.0,20.0,1.2,8393,15000.0,1,32.952,25.0,95.5,19526380,21
385,16.0,206,2022-02-18T17:15:15.225Z,13769.0,22.0,0.6,8394,15000.0,1,32.363,27.0,178.5,19560793,21
386,12.0,207,2022-02-18T17:17:33.600Z,15054.0,23.0,0.2,8395,16000.0,1,16.608,25.0,178.5,19629980,1
387,181.0,19,2022-02-18T17:18:00.898Z,8336.0,25.0,1.0,8396,9000.0,1,30.597,32.0,66.0,19643629,21
388,90.0,13,2022-02-18T17:21:05.397Z,10079.0,23.0,0.7,8399,11000.0,1,32.209,27.0,147.0,19735878,21
