,spindleRpm,statorCelsius,VibromPeak,ist_acc,LUNG,@timestamp,DIAM,numTP,CurrentPeak,rpmSetPoint,bearingsCelsius,statoRot,UTE,idChiave
9830,18021.0,25.0,,568548,105.0,2021-07-22T07:35:47.583Z,42.0,1,20.298,18000.0,24.0,1,FRESACIPOLLA,12761
9831,13997.0,28.0,,574076,104.0,2021-07-22T07:36:42.864Z,3.0,1,20.365,14000.0,25.0,1,FRESA3MM,12762
9832,18019.0,27.0,0.5,596451,105.0,2021-07-22T07:40:26.617Z,42.0,1,20.247,18000.0,25.0,1,FRESACIPOLLA,12763
9833,13998.0,30.0,1.3,601981,104.0,2021-07-22T07:41:21.917Z,3.0,1,20.247,14000.0,25.0,1,FRESA3MM,12764
9834,17952.0,25.0,0.9,1432911,130.5,2021-07-22T09:59:51.318Z,8.0,1,20.434,18000.0,24.0,1,FRESA8X35,12765
9835,18017.0,29.0,1.1,1442675,130.5,2021-07-22T10:01:28.960Z,8.0,1,20.298,18000.0,25.0,1,FRESA8X35,12766
9836,18037.0,30.0,1.1,1450915,130.5,2021-07-22T10:02:51.361Z,8.0,1,20.382,18000.0,27.0,1,FRESA8X35,12767
9837,18045.0,32.0,1.1,1460890,130.5,2021-07-22T10:04:31.112Z,8.0,1,20.332,18000.0,27.0,1,FRESA8X35,12768
9838,15007.0,25.0,2.0,2508884,153.899,2021-07-22T12:59:11.179Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12769
9839,14947.0,27.0,1.8,2515765,153.899,2021-07-22T13:00:19.990Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12770
9840,15013.0,28.0,1.9,2522739,153.899,2021-07-22T13:01:29.731Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12771
9841,14979.0,28.0,1.9,2532297,153.899,2021-07-22T13:03:05.312Z,15.7,1,20.162,15000.0,25.0,1,FRESA_16X52,12772
9842,14993.0,27.0,1.2,2546804,153.899,2021-07-22T13:05:30.384Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12773
9843,14939.0,27.0,1.2,2556643,153.899,2021-07-22T13:07:08.775Z,15.7,1,20.195,15000.0,25.0,1,FRESA_16X52,12774
9844,15024.0,27.0,1.2,2567138,153.899,2021-07-22T13:08:53.726Z,15.7,1,20.451,15000.0,25.0,1,FRESA_16X52,12775
9845,14950.0,28.0,1.2,2576975,153.899,2021-07-22T13:10:32.097Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12776
9846,14993.0,25.0,1.3,526123,153.899,2021-07-23T06:35:56.256Z,15.7,1,20.162,15000.0,24.0,1,FRESA_16X52,12777
9847,18002.0,25.0,2.0,582537,181.699,2021-07-23T06:45:20.404Z,14.0,1,20.179,18000.0,24.0,1,FRESA_14X100,12778
9848,17993.0,27.0,1.9,601747,181.699,2021-07-23T06:48:32.506Z,14.0,1,20.162,18000.0,25.0,1,FRESA_14X100,12779
9849,18040.0,25.0,1.8,672863,181.699,2021-07-23T07:00:23.675Z,14.0,1,20.382,18000.0,24.0,1,FRESA_14X100,12780
9850,17991.0,29.0,1.9,687058,181.699,2021-07-23T07:02:45.627Z,14.0,1,20.212,18000.0,25.0,1,FRESA_14X100,12781
9851,15007.0,27.0,2.3,783278,153.899,2021-07-23T07:18:47.840Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12782
9852,14989.0,25.0,1.9,873521,153.899,2021-07-23T07:33:50.281Z,15.7,1,20.298,15000.0,24.0,1,FRESA_16X52,12783
9853,14964.0,27.0,1.9,882844,153.899,2021-07-23T07:35:23.513Z,15.7,1,20.468,15000.0,24.0,1,FRESA_16X52,12784
9854,15037.0,27.0,1.3,894020,153.899,2021-07-23T07:37:15.274Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,12785
9855,14933.0,27.0,1.3,899121,153.899,2021-07-23T07:38:06.285Z,15.7,1,20.281,15000.0,25.0,1,FRESA_16X52,12786
9856,14996.0,28.0,1.4,904337,153.899,2021-07-23T07:38:58.445Z,15.7,1,20.281,15000.0,25.0,1,FRESA_16X52,12787
9857,17984.0,25.0,0.5,1308901,181.699,2021-07-23T08:46:24.138Z,14.0,1,20.212,18000.0,25.0,1,FRESA_14X100,12788
9858,17991.0,25.0,2.0,1345886,181.699,2021-07-23T08:52:33.993Z,14.0,1,20.365,18000.0,25.0,1,FRESA_14X100,12789
9859,18025.0,25.0,2.0,1406659,181.699,2021-07-23T09:02:41.731Z,14.0,1,20.298,18000.0,25.0,1,FRESA_14X100,12790
9860,18003.0,27.0,2.1,1597070,181.699,2021-07-23T09:34:25.866Z,14.0,1,20.212,18000.0,25.0,1,FRESA_14X100,12792
9861,17961.0,25.0,1.9,1623711,181.699,2021-07-23T09:38:52.279Z,14.0,1,20.332,18000.0,25.0,1,FRESA_14X100,12793
9862,17974.0,27.0,2.1,1659868,181.699,2021-07-23T09:44:53.854Z,14.0,1,20.247,18000.0,25.0,1,FRESA_14X100,12794
9863,18021.0,25.0,1.9,1908437,181.699,2021-07-23T10:26:19.576Z,14.0,1,20.212,18000.0,24.0,1,FRESA_14X100,12795
9864,13939.0,29.0,2.3,1915764,103.0,2021-07-23T10:27:32.847Z,5.0,1,20.179,14000.0,25.0,1,FRESA5MM,12796
9865,15081.0,25.0,2.3,2008250,153.899,2021-07-23T10:42:57.719Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12797
9866,15069.0,28.0,1.8,2014946,153.899,2021-07-23T10:44:04.680Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12798
9867,14990.0,28.0,1.8,2021748,153.899,2021-07-23T10:45:12.701Z,15.7,1,20.281,15000.0,25.0,1,FRESA_16X52,12799
9868,14933.0,29.0,1.8,2028447,153.899,2021-07-23T10:46:19.692Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12800
9869,14953.0,28.0,1.9,2035607,153.899,2021-07-23T10:47:31.293Z,15.7,1,20.162,15000.0,25.0,1,FRESA_16X52,12801
9870,15017.0,28.0,1.8,2042166,153.899,2021-07-23T10:48:36.884Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12802
9871,14979.0,29.0,1.8,2049396,153.899,2021-07-23T10:49:49.184Z,15.7,1,20.298,15000.0,25.0,1,FRESA_16X52,12803
9872,15007.0,29.0,1.9,2056043,153.899,2021-07-23T10:50:55.655Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12804
9873,14985.0,30.0,1.8,2062589,153.899,2021-07-23T10:52:01.116Z,15.7,1,20.349,15000.0,25.0,1,FRESA_16X52,12805
9874,15068.0,25.0,1.3,2536027,153.899,2021-07-23T12:10:55.558Z,15.7,1,20.451,15000.0,24.0,1,FRESA_16X52,12806
9875,14997.0,27.0,1.4,2541325,153.899,2021-07-23T12:11:48.539Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,12807
9876,14973.0,27.0,1.4,2549491,153.899,2021-07-23T12:13:10.200Z,15.7,1,20.281,15000.0,24.0,1,FRESA_16X52,12808
9877,14946.0,27.0,1.4,2556810,153.899,2021-07-23T12:14:23.391Z,15.7,1,20.417,15000.0,25.0,1,FRESA_16X52,12809
9878,14933.0,27.0,1.5,2576319,153.899,2021-07-23T12:17:38.483Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12810
9879,14903.0,28.0,1.4,2583163,153.899,2021-07-23T12:18:46.924Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12811
9880,15003.0,28.0,1.5,2588872,153.899,2021-07-23T12:19:44.015Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12812
9881,14948.0,25.0,1.5,2613484,153.899,2021-07-23T12:23:50.138Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12813
9882,15070.0,27.0,1.5,2623795,153.899,2021-07-23T12:25:33.249Z,15.7,1,20.4,15000.0,25.0,1,FRESA_16X52,12814
9883,14004.0,27.0,2.1,2642866,103.0,2021-07-23T12:28:43.962Z,5.0,1,20.179,14000.0,25.0,1,FRESA5MM,12815
9884,17979.0,25.0,0.8,2823724,130.5,2021-07-23T12:58:52.565Z,8.0,1,20.298,18000.0,24.0,1,FRESA8X35,12816
9885,18004.0,25.0,1.1,3031848,130.5,2021-07-23T13:33:33.833Z,8.0,1,20.247,18000.0,24.0,1,FRESA8X35,12817
9886,17967.0,25.0,0.9,3152994,130.5,2021-07-23T13:53:45.308Z,8.0,1,20.382,18000.0,24.0,1,FRESA8X35,12818
9887,18027.0,27.0,0.9,3250525,181.699,2021-07-23T14:10:00.631Z,14.0,1,20.247,18000.0,25.0,1,FRESA_14X100,12819
9888,17949.0,28.0,1.0,3258034,181.699,2021-07-23T14:11:15.722Z,14.0,1,20.281,18000.0,25.0,1,FRESA_14X100,12820
9889,18032.0,28.0,2.3,3270007,181.699,2021-07-23T14:13:15.454Z,14.0,1,20.247,18000.0,25.0,1,FRESA_14X100,12821
9890,7963.0,25.0,0.7,45497,42.5,2021-07-26T05:23:37.291Z,6.3,1,20.332,8000.0,25.0,1,AGGRE83H-1-FA83,12822
9891,7987.0,27.0,0.9,90862,42.5,2021-07-26T05:31:10.945Z,6.3,1,20.128,8000.0,25.0,1,AGGRE83H-1-FA83,12823
9892,7981.0,27.0,0.9,101918,42.5,2021-07-26T05:33:01.506Z,6.3,1,20.298,8000.0,25.0,1,AGGRE83H-1-FA83,12824
9893,7966.0,27.0,0.8,110364,42.5,2021-07-26T05:34:25.967Z,6.3,1,20.247,8000.0,25.0,1,AGGRE83H-1-FA83,12825
9894,18008.0,25.0,0.8,766455,130.5,2021-07-26T07:23:46.951Z,8.0,1,20.247,18000.0,25.0,1,FRESA8X35,12826
9895,18040.0,25.0,1.4,866729,130.5,2021-07-26T07:40:29.703Z,8.0,1,20.179,18000.0,25.0,1,FRESA8X35,12827
9896,17976.0,28.0,1.2,879938,130.5,2021-07-26T07:42:41.794Z,8.0,1,20.212,18000.0,25.0,1,FRESA8X35,12828
9897,13993.0,30.0,0.9,884000,104.0,2021-07-26T07:43:22.415Z,3.0,1,20.298,14000.0,27.0,1,FRESA3MM,12829
9898,18023.0,27.0,0.9,905075,130.5,2021-07-26T07:46:53.167Z,8.0,1,20.417,18000.0,25.0,1,FRESA8X35,12830
9899,13983.0,29.0,1.0,908992,104.0,2021-07-26T07:47:32.338Z,3.0,1,20.247,14000.0,27.0,1,FRESA3MM,12831
9900,18035.0,28.0,1.0,918683,130.5,2021-07-26T07:49:09.249Z,8.0,1,20.382,18000.0,25.0,1,FRESA8X35,12832
9901,14005.0,30.0,0.9,922604,104.0,2021-07-26T07:49:48.459Z,3.0,1,20.247,14000.0,25.0,1,FRESA3MM,12833
9902,15979.0,25.0,0.8,1017942,105.5,2021-07-26T08:05:41.850Z,26.0,1,20.382,16000.0,25.0,1,FRESAV45,12834
9903,15975.0,29.0,1.3,1083820,105.5,2021-07-26T08:16:40.637Z,26.0,1,20.264,16000.0,27.0,1,FRESAV45,12835
9904,16002.0,28.0,1.3,1151912,105.5,2021-07-26T08:28:01.565Z,26.0,1,20.212,16000.0,27.0,1,FRESAV45,12836
9905,15934.0,34.0,1.2,1204393,105.5,2021-07-26T08:36:46.381Z,26.0,1,20.247,16000.0,29.0,1,FRESAV45,12837
9906,17953.0,27.0,0.9,1298089,130.5,2021-07-26T08:52:23.352Z,8.0,1,20.212,18000.0,27.0,1,FRESA8X35,12838
9907,18003.0,30.0,1.1,1306825,130.5,2021-07-26T08:53:50.713Z,8.0,1,20.298,18000.0,27.0,1,FRESA8X35,12839
9908,18052.0,32.0,1.1,1315379,130.5,2021-07-26T08:55:16.254Z,8.0,1,20.162,18000.0,27.0,1,FRESA8X35,12840
9909,17999.0,33.0,1.0,1323190,130.5,2021-07-26T08:56:34.364Z,8.0,1,20.247,18000.0,28.0,1,FRESA8X35,12841
9910,14983.0,25.0,2.3,1621682,153.899,2021-07-26T09:46:19.318Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,12842
9911,15020.0,27.0,1.9,1630212,153.899,2021-07-26T09:47:44.619Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12843
9912,14993.0,27.0,1.8,1638750,153.899,2021-07-26T09:49:10.000Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12844
9913,14984.0,28.0,1.8,1647467,153.899,2021-07-26T09:50:37.171Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12845
9914,14991.0,28.0,1.8,1656521,153.899,2021-07-26T09:52:07.712Z,15.7,1,20.315,15000.0,25.0,1,FRESA_16X52,12846
9915,14940.0,25.0,1.8,1738814,153.899,2021-07-26T10:05:50.652Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12847
9916,14983.0,25.0,1.3,2630627,153.899,2021-07-26T12:34:28.883Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12848
9917,14968.0,27.0,1.3,2636293,153.899,2021-07-26T12:35:25.544Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12849
9918,14980.0,28.0,1.4,2641482,153.899,2021-07-26T12:36:17.434Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12850
9919,14980.0,29.0,1.4,2646718,153.899,2021-07-26T12:37:09.795Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12851
9920,15030.0,30.0,1.4,2653648,153.899,2021-07-26T12:38:19.096Z,15.7,1,20.264,15000.0,25.0,1,FRESA_16X52,12852
9921,15000.0,29.0,1.5,2659682,153.899,2021-07-26T12:39:19.436Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12853
9922,17997.0,25.0,0.9,3329108,130.5,2021-07-26T14:30:53.772Z,8.0,1,20.247,18000.0,24.0,1,FRESA8X35,12854
9923,14911.0,25.0,2.4,431471,153.899,2021-07-27T06:21:34.358Z,15.7,1,20.162,15000.0,24.0,1,FRESA_16X52,12855
9924,18015.0,29.0,1.7,442130,181.699,2021-07-27T06:23:20.949Z,14.0,1,20.349,18000.0,25.0,1,FRESA_14X100,12856
9925,14972.0,25.0,1.5,498815,153.899,2021-07-27T06:32:47.806Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12857
9926,17948.0,30.0,1.7,509010,181.699,2021-07-27T06:34:29.757Z,14.0,1,20.281,18000.0,27.0,1,FRESA_14X100,12858
9927,14879.0,28.0,1.7,536302,153.899,2021-07-27T06:39:02.681Z,15.7,1,20.247,15000.0,27.0,1,FRESA_16X52,12859
9928,18008.0,30.0,1.7,546518,181.699,2021-07-27T06:40:44.842Z,14.0,1,20.298,18000.0,27.0,1,FRESA_14X100,12860
9929,5916.0,27.0,3.3,590370,97.8,2021-07-27T06:48:03.368Z,301.1,1,20.468,6000.0,25.0,1,FRESA300,12861
9930,18001.0,29.0,1.3,594177,130.5,2021-07-27T06:48:41.438Z,8.0,1,20.212,18000.0,25.0,1,FRESA8X35,12862
9931,14992.0,30.0,1.5,596450,153.899,2021-07-27T06:49:04.168Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12863
9932,5890.0,29.0,2.6,618772,97.8,2021-07-27T06:52:47.391Z,301.1,1,20.382,6000.0,27.0,1,FRESA300,12864
9933,17954.0,30.0,0.9,622570,130.5,2021-07-27T06:53:25.372Z,8.0,1,20.298,18000.0,27.0,1,FRESA8X35,12865
9934,15059.0,30.0,1.2,624842,153.899,2021-07-27T06:53:48.092Z,15.7,1,20.298,15000.0,27.0,1,FRESA_16X52,12866
9935,5966.0,27.0,3.1,694626,97.8,2021-07-27T07:05:25.941Z,301.1,1,20.468,6000.0,25.0,1,FRESA300,12867
9936,17955.0,29.0,1.3,698425,130.5,2021-07-27T07:06:03.931Z,8.0,1,20.417,18000.0,25.0,1,FRESA8X35,12868
9937,14992.0,30.0,0.6,700673,153.899,2021-07-27T07:06:26.411Z,15.7,1,20.349,15000.0,27.0,1,FRESA_16X52,12869
9938,5943.0,30.0,2.5,709109,97.8,2021-07-27T07:07:50.772Z,301.1,1,20.382,6000.0,27.0,1,FRESA300,12870
9939,14951.0,30.0,0.7,715175,153.899,2021-07-27T07:08:51.433Z,15.7,1,20.382,15000.0,27.0,1,FRESA_16X52,12872
9940,17947.0,30.0,0.8,712913,130.5,2021-07-27T07:08:28.813Z,8.0,1,20.502,18000.0,27.0,1,FRESA8X35,12871
9941,5906.0,27.0,3.0,732960,97.8,2021-07-27T07:11:49.285Z,301.1,1,20.349,6000.0,25.0,1,FRESA300,12873
9942,17995.0,29.0,1.4,736763,130.5,2021-07-27T07:12:27.316Z,8.0,1,20.212,18000.0,25.0,1,FRESA8X35,12874
9943,14934.0,30.0,1.5,739037,153.899,2021-07-27T07:12:50.056Z,15.7,1,20.298,15000.0,25.0,1,FRESA_16X52,12875
9944,5842.0,30.0,2.7,756970,97.8,2021-07-27T07:15:49.388Z,301.1,1,20.621,6000.0,27.0,1,FRESA300,12876
9945,17979.0,30.0,0.8,760776,130.5,2021-07-27T07:16:27.449Z,8.0,1,20.451,18000.0,27.0,1,FRESA8X35,12877
9946,15041.0,32.0,1.4,763051,153.899,2021-07-27T07:16:50.199Z,15.7,1,20.264,15000.0,27.0,1,FRESA_16X52,12878
9947,5865.0,27.0,1.4,787499,97.8,2021-07-27T07:20:54.682Z,301.1,1,20.332,6000.0,25.0,1,FRESA300,12879
9948,18003.0,28.0,1.4,790461,130.5,2021-07-27T07:21:24.302Z,8.0,1,20.212,18000.0,25.0,1,FRESA8X35,12880
9949,5924.0,30.0,1.5,796036,97.8,2021-07-27T07:22:20.053Z,301.1,1,20.332,6000.0,27.0,1,FRESA300,12881
9950,17987.0,30.0,0.9,799000,130.5,2021-07-27T07:22:49.694Z,8.0,1,20.298,18000.0,27.0,1,FRESA8X35,12882
9951,5882.0,32.0,1.8,805364,97.8,2021-07-27T07:23:53.334Z,301.1,1,20.298,6000.0,27.0,1,FRESA300,12883
9952,17993.0,32.0,1.0,809493,130.5,2021-07-27T07:24:34.625Z,8.0,1,20.162,18000.0,27.0,1,FRESA8X35,12884
9953,16016.0,25.0,1.3,1373581,137.5,2021-07-27T08:58:35.575Z,50.0,1,20.298,16000.0,25.0,1,615_B1,12885
9954,17999.0,27.0,1.0,1376525,132.0,2021-07-27T08:59:05.015Z,35.0,1,20.23,18000.0,25.0,1,615_C1,12886
9955,19983.0,28.0,0.8,1380426,125.9,2021-07-27T08:59:44.026Z,20.0,1,20.247,20000.0,25.0,1,615_D1,12887
9956,15036.0,25.0,2.2,1620818,153.899,2021-07-27T09:39:47.976Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12888
9957,14982.0,27.0,1.3,1632728,153.899,2021-07-27T09:41:47.077Z,15.7,1,20.315,15000.0,25.0,1,FRESA_16X52,12889
9958,13958.0,27.0,1.5,2739810,104.0,2021-07-27T12:46:18.034Z,3.0,1,20.298,14000.0,25.0,1,FRESA3MM,12890
9959,17990.0,29.0,0.7,2746669,130.5,2021-07-27T12:47:26.625Z,8.0,1,20.179,18000.0,25.0,1,FRESA8X35,12891
9960,17966.0,33.0,0.8,2888466,130.5,2021-07-27T13:11:04.613Z,8.0,1,20.162,18000.0,30.0,1,FRESA8X35,12892
9961,14990.0,27.0,2.4,2998883,153.899,2021-07-27T13:29:28.796Z,15.7,1,20.212,15000.0,27.0,1,FRESA_16X52,12893
9962,15083.0,28.0,2.1,3007144,153.899,2021-07-27T13:30:51.407Z,15.7,1,20.298,15000.0,27.0,1,FRESA_16X52,12894
9963,14904.0,29.0,2.2,3015345,153.899,2021-07-27T13:32:13.418Z,15.7,1,20.247,15000.0,27.0,1,FRESA_16X52,12895
9964,14959.0,30.0,2.2,3023341,153.899,2021-07-27T13:33:33.379Z,15.7,1,20.298,15000.0,27.0,1,FRESA_16X52,12896
9965,15953.0,27.0,0.7,3078667,137.5,2021-07-27T13:42:46.646Z,50.0,1,20.247,16000.0,25.0,1,615_B1,12897
9966,17992.0,30.0,0.9,3086390,132.0,2021-07-27T13:44:03.877Z,35.0,1,20.179,18000.0,27.0,1,615_C1,12898
9967,19973.0,35.0,0.8,3100589,125.9,2021-07-27T13:46:25.869Z,20.0,1,20.247,20000.0,29.0,1,615_D1,12899
9968,15985.0,28.0,0.8,3148103,137.5,2021-07-27T13:54:21.015Z,50.0,1,20.298,16000.0,27.0,1,615_B1,12900
9969,17935.0,32.0,0.7,3155822,132.0,2021-07-27T13:55:38.206Z,35.0,1,20.247,18000.0,28.0,1,615_C1,12901
9970,20009.0,35.0,0.8,3170045,125.9,2021-07-27T13:58:00.437Z,20.0,1,20.23,20000.0,29.0,1,615_D1,12902
9971,16018.0,28.0,0.8,3205064,137.5,2021-07-27T14:03:50.632Z,50.0,1,20.281,16000.0,27.0,1,615_B1,12903
9972,18015.0,32.0,0.9,3212787,132.0,2021-07-27T14:05:07.863Z,35.0,1,20.247,18000.0,28.0,1,615_C1,12904
9973,20001.0,36.0,0.8,3227005,125.9,2021-07-27T14:07:30.044Z,20.0,1,20.315,20000.0,30.0,1,615_D1,12905
9974,15973.0,33.0,0.5,3245475,137.5,2021-07-27T14:10:34.747Z,50.0,1,20.281,16000.0,29.0,1,615_B1,12906
9975,18002.0,35.0,1.0,3253190,132.0,2021-07-27T14:11:51.898Z,35.0,1,20.349,18000.0,30.0,1,615_C1,12907
9976,19978.0,37.0,0.8,3267413,125.9,2021-07-27T14:14:14.129Z,20.0,1,20.195,20000.0,30.0,1,615_D1,12908
9977,14972.0,25.0,0.5,439867,153.899,2021-07-28T06:28:45.565Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12909
9978,14019.0,35.0,1.7,526769,104.0,2021-07-28T06:43:14.596Z,3.0,1,20.332,14000.0,29.0,1,FRESA3MM,12910
9979,14879.0,25.0,1.0,634608,153.899,2021-07-28T07:01:12.999Z,15.7,1,20.365,15000.0,25.0,1,FRESA_16X52,12911
9980,13972.0,34.0,1.6,666837,104.0,2021-07-28T07:06:35.293Z,3.0,1,20.264,14000.0,29.0,1,FRESA3MM,12912
9981,14941.0,27.0,1.3,702109,153.899,2021-07-28T07:12:28.018Z,15.7,1,20.417,15000.0,27.0,1,FRESA_16X52,12913
9982,13966.0,34.0,1.0,727533,104.0,2021-07-28T07:16:42.261Z,3.0,1,20.195,14000.0,29.0,1,FRESA3MM,12914
9983,18037.0,27.0,0.7,770991,130.5,2021-07-28T07:23:56.846Z,8.0,1,20.247,18000.0,27.0,1,FRESA8X35,12915
9984,15008.0,29.0,1.2,830810,153.899,2021-07-28T07:33:55.044Z,15.7,1,20.212,15000.0,27.0,1,FRESA_16X52,12916
9985,14018.0,35.0,1.4,870551,104.0,2021-07-28T07:40:32.459Z,3.0,1,20.145,14000.0,30.0,1,FRESA3MM,12917
9986,14879.0,28.0,1.3,904852,153.899,2021-07-28T07:46:15.473Z,15.7,1,20.315,15000.0,27.0,1,FRESA_16X52,12918
9987,13986.0,35.0,1.1,943970,104.0,2021-07-28T07:52:46.658Z,3.0,1,20.315,14000.0,30.0,1,FRESA3MM,12919
9988,15991.0,27.0,1.3,1020041,137.5,2021-07-28T08:05:27.377Z,50.0,1,20.212,16000.0,25.0,1,615_B1,12920
9989,17992.0,32.0,0.7,1027528,132.0,2021-07-28T08:06:42.248Z,35.0,1,20.179,18000.0,27.0,1,615_C1,12921
9990,19977.0,35.0,0.9,1041275,125.9,2021-07-28T08:08:59.720Z,20.0,1,20.332,20000.0,30.0,1,615_D1,12922
9991,16001.0,30.0,1.0,1062237,137.5,2021-07-28T08:12:29.342Z,50.0,1,21.368,16000.0,27.0,1,615_B1,12923
9992,18036.0,33.0,0.9,1069730,132.0,2021-07-28T08:13:44.273Z,35.0,1,20.247,18000.0,28.0,1,615_C1,12924
9993,19992.0,37.0,0.8,1083480,125.9,2021-07-28T08:16:01.775Z,20.0,1,20.212,20000.0,30.0,1,615_D1,12925
9994,17977.0,35.0,0.9,1097906,130.5,2021-07-28T08:18:26.037Z,8.0,1,20.281,18000.0,30.0,1,FRESA8X35,12926
9995,18004.0,30.0,0.9,1110803,130.5,2021-07-28T08:20:35.008Z,8.0,1,20.315,18000.0,27.0,1,FRESA8X35,12927
9996,18024.0,30.0,0.9,1121759,130.5,2021-07-28T08:22:24.570Z,8.0,1,20.298,18000.0,27.0,1,FRESA8X35,12928
9997,17973.0,29.0,0.9,1132726,130.5,2021-07-28T08:24:14.241Z,8.0,1,20.212,18000.0,27.0,1,FRESA8X35,12929
9998,18019.0,30.0,0.9,1144372,130.5,2021-07-28T08:26:10.702Z,8.0,1,20.281,18000.0,27.0,1,FRESA8X35,12930
9999,18026.0,27.0,0.8,1240773,130.5,2021-07-28T08:42:14.724Z,8.0,1,20.264,18000.0,27.0,1,FRESA8X35,12931
10000,18013.0,32.0,0.9,1252325,130.5,2021-07-28T08:44:10.246Z,8.0,1,20.281,18000.0,28.0,1,FRESA8X35,12932
10001,17916.0,27.0,0.7,1419911,131.0,2021-07-28T09:12:06.126Z,20.0,1,20.315,18000.0,25.0,1,CORIAN,12933
10002,18033.0,27.0,0.7,1450578,131.0,2021-07-28T09:17:12.800Z,20.0,1,20.23,18000.0,25.0,1,CORIAN,12934
10003,18014.0,27.0,0.8,1584787,131.0,2021-07-28T09:39:34.907Z,20.0,1,20.315,18000.0,25.0,1,CORIAN,12935
10004,17973.0,27.0,0.8,1612197,131.0,2021-07-28T09:44:09.010Z,20.0,1,20.162,18000.0,25.0,1,CORIAN,12936
10005,17994.0,27.0,0.8,1654085,131.0,2021-07-28T09:51:07.895Z,20.0,1,20.298,18000.0,25.0,1,CORIAN,12937
10006,17973.0,25.0,2.3,1744881,181.699,2021-07-28T10:06:15.867Z,14.0,1,20.332,18000.0,25.0,1,FRESA_14X100,12938
10007,14009.0,28.0,2.2,1769626,103.0,2021-07-28T10:10:23.320Z,5.0,1,20.162,14000.0,27.0,1,FRESA5MM,12939
10008,15998.0,27.0,1.0,1802749,137.5,2021-07-28T10:15:54.554Z,50.0,1,20.349,16000.0,27.0,1,615_B1,12940
10009,17916.0,32.0,0.7,1810415,132.0,2021-07-28T10:17:11.215Z,35.0,1,20.298,18000.0,27.0,1,615_C1,12941
10010,19972.0,35.0,0.8,1824537,125.9,2021-07-28T10:19:32.436Z,20.0,1,20.382,20000.0,30.0,1,615_D1,12942
10011,15998.0,28.0,1.3,1861226,137.5,2021-07-28T10:25:39.331Z,50.0,1,20.315,16000.0,27.0,1,615_B1,12943
10012,18016.0,33.0,1.1,1869037,132.0,2021-07-28T10:26:57.442Z,35.0,1,20.247,18000.0,29.0,1,615_C1,12944
10013,20011.0,36.0,0.8,1883449,125.9,2021-07-28T10:29:21.564Z,20.0,1,20.212,20000.0,30.0,1,615_D1,12945
10014,14943.0,25.0,1.6,2527629,153.899,2021-07-28T12:16:43.442Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12946
10015,14887.0,27.0,1.7,2535328,153.899,2021-07-28T12:18:00.433Z,15.7,1,20.179,15000.0,25.0,1,FRESA_16X52,12947
10016,14910.0,27.0,1.8,2629521,153.899,2021-07-28T12:33:42.375Z,15.7,1,20.247,15000.0,25.0,1,FRESA_16X52,12948
10017,15016.0,27.0,1.0,2648954,153.899,2021-07-28T12:36:56.707Z,15.7,1,20.212,15000.0,25.0,1,FRESA_16X52,12949
10018,15004.0,27.0,1.0,2668298,154.399,2021-07-28T12:40:10.150Z,15.7,1,20.332,15000.0,25.0,1,FRESA_16X52,12950
10019,14963.0,27.0,1.9,2679963,154.399,2021-07-28T12:42:06.801Z,15.7,1,20.264,15000.0,25.0,1,FRESA_16X52,12951
10020,14932.0,28.0,2.0,2687206,154.399,2021-07-28T12:43:19.232Z,15.7,1,20.247,15000.0,27.0,1,FRESA_16X52,12952
